Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Throttle Sensor Voltage (V),Coolant Temperature (F),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Turbo Dynamics Proportional* (absolute %)
515297,12.86,0.43,1098,0.00,0.00,16,20.43,20.00,10.88,-3.19,17.26,1.02,194,2.02,0.00,0.00
515361,12.75,0.38,1205,0.00,0.00,16,22.89,20.00,11.46,-2.86,17.64,1.02,194,2.02,0.00,0.00
515424,12.63,0.36,1390,0.00,0.00,16,30.27,27.00,11.90,-2.94,17.64,1.02,194,2.02,0.00,0.00
515489,13.67,0.36,1572,0.00,0.00,16,33.79,33.00,11.75,-3.09,17.94,1.04,194,2.04,0.00,0.00
515552,14.24,0.35,1621,0.00,0.00,16,35.55,34.50,11.61,-3.23,18.65,1.04,194,2.06,0.00,0.00
515616,15.39,0.35,1688,0.00,0.00,16,36.25,35.50,11.32,-3.46,19.27,1.04,194,2.08,0.00,0.00
515681,17.00,0.34,1738,0.00,0.00,16,36.95,36.50,11.17,-3.64,19.58,1.04,194,2.08,0.00,0.00
515744,17.69,0.34,1771,0.00,0.00,16,36.95,36.50,11.03,-3.77,19.90,1.04,194,2.10,0.00,0.00
515810,16.88,0.34,1777,0.00,0.00,16,36.95,36.50,10.88,-3.83,19.99,1.04,194,2.10,0.00,0.00
515874,16.19,0.36,1770,0.00,0.00,16,36.95,36.50,10.88,-3.79,20.24,1.04,194,2.12,0.00,0.00
515936,15.62,0.36,1728,0.00,0.00,16,36.25,35.50,10.88,-3.65,20.68,1.04,194,2.12,0.00,0.00
516003,15.50,0.35,1688,0.00,0.00,16,36.25,35.50,11.03,-3.64,19.74,1.02,194,2.08,0.00,0.00
516065,15.50,0.34,1646,0.00,0.00,16,35.90,35.50,11.03,-4.02,18.50,0.94,194,2.02,0.00,0.00
516129,15.27,0.31,1594,0.00,0.00,16,33.79,33.00,10.30,-4.80,15.12,0.88,194,1.92,0.00,0.00
516193,15.16,0.28,1552,0.00,0.00,16,31.68,31.00,9.43,-6.05,12.70,0.78,194,1.78,0.00,0.00
516258,14.81,0.24,1455,0.00,0.00,16,29.57,28.50,7.84,-7.37,7.55,0.68,194,1.52,0.00,0.00
516318,14.47,0.19,1352,0.00,0.00,16,25.35,31.00,6.53,-8.14,4.55,0.66,194,1.32,0.00,0.00
516382,13.90,0.16,1321,0.00,0.00,16,20.08,28.00,5.66,-9.01,3.80,0.66,194,1.30,0.00,0.00
516448,13.44,0.13,1334,0.00,0.00,16,17.62,25.50,5.22,-9.38,3.78,0.66,194,1.30,0.00,0.00
516513,12.98,0.12,1369,0.00,0.00,16,15.16,21.00,4.93,-9.90,3.63,0.66,194,1.28,0.00,0.00
516575,12.75,0.11,1378,0.00,0.00,16,14.10,18.50,4.50,-10.33,3.62,0.66,194,1.28,0.00,0.00
516640,12.63,0.10,1342,0.00,0.00,16,14.10,21.00,4.21,-10.58,4.13,0.66,194,1.36,0.00,0.00
516703,12.29,0.11,1312,0.00,0.00,16,14.10,22.00,4.06,-10.75,4.75,0.66,194,1.40,0.00,0.00
516766,12.29,0.13,1237,0.00,0.00,16,14.10,22.00,4.06,-10.79,5.17,0.66,194,1.40,0.00,0.00
516833,12.40,0.14,1192,0.00,0.00,16,14.10,22.00,3.92,-10.79,5.52,0.66,194,1.42,0.00,0.00
516894,12.52,0.15,1163,0.00,0.00,16,14.10,22.00,3.92,-10.77,5.59,0.66,194,1.44,0.00,0.00
516957,12.17,0.16,1117,0.00,0.00,16,14.10,22.00,3.92,-10.65,5.85,0.66,194,1.44,0.00,0.00
517023,12.17,0.17,1085,0.00,0.00,16,14.10,22.00,4.06,-10.52,6.33,0.68,194,1.48,0.00,0.00
517087,12.17,0.18,1060,0.00,0.00,16,14.10,22.00,4.21,-10.31,6.40,0.70,194,1.50,0.00,0.00
517150,12.29,0.17,1032,0.00,0.00,16,14.10,22.00,4.35,-10.11,5.72,0.70,194,1.50,0.00,0.00
517215,12.52,0.16,1018,0.00,0.00,16,14.80,13.50,4.64,-9.78,5.40,0.70,194,1.44,0.00,0.00
517277,12.29,0.16,1022,0.00,0.00,16,15.16,14.00,4.93,-9.63,5.36,0.70,194,1.42,0.00,0.00
517341,12.17,0.16,1028,0.00,0.00,16,15.51,15.00,5.08,-9.46,5.33,0.70,194,1.44,0.00,0.00
517407,12.17,0.16,1032,0.00,0.00,16,16.21,15.50,5.22,-9.36,5.36,0.70,194,1.44,0.00,0.00
517473,11.94,0.16,1076,0.00,0.00,16,16.56,15.50,5.37,-9.24,5.36,0.70,194,1.42,0.00,0.00
519483,11.94,0.16,1076,0.00,0.00,16,16.56,15.50,5.37,-9.24,5.36,0.70,194,1.42,0.00,0.00
520093,14.36,0.20,1048,0.00,0.00,16,15.16,14.00,4.79,-9.46,6.88,0.76,196,1.54,0.00,0.00
520155,13.09,0.22,1052,0.00,0.00,16,15.86,15.00,5.22,-8.97,6.88,0.78,196,1.56,0.00,0.00
520219,12.98,0.23,1080,0.00,0.00,16,18.32,17.00,5.95,-8.33,7.74,0.78,196,1.60,0.00,0.00
520280,12.86,0.23,1083,0.00,0.00,16,19.73,18.50,6.38,-7.95,8.14,0.80,196,1.62,0.00,0.00
520345,12.06,0.24,1146,0.00,0.00,16,21.84,20.00,6.82,-7.56,9.00,0.82,196,1.66,0.00,0.00
520409,11.83,0.23,1192,0.00,0.00,16,25.00,23.00,7.11,-7.25,9.57,0.82,196,1.70,0.00,0.00
520475,11.37,0.23,1320,0.00,0.00,16,26.76,26.00,7.55,-7.10,10.17,0.84,196,1.74,0.00,0.00
520538,11.14,0.23,1416,0.00,0.00,16,27.81,27.00,7.69,-7.00,10.79,0.86,196,1.78,0.00,0.00
520600,11.37,0.24,1512,0.00,0.00,16,28.87,28.00,7.69,-6.79,11.77,0.88,196,1.84,0.00,0.00
520666,11.94,0.24,1603,0.00,0.00,16,29.57,29.00,7.98,-6.69,12.85,0.88,196,1.86,0.00,0.00
520730,12.63,0.23,1649,0.00,0.00,16,31.33,30.00,7.98,-6.69,13.02,0.88,196,1.86,0.00,0.00
520791,13.55,0.23,1710,0.00,0.00,16,32.38,31.50,7.98,-6.77,13.20,0.88,196,1.86,0.00,0.00
520857,14.24,0.23,1749,0.00,0.00,16,33.09,32.50,7.98,-6.86,13.39,0.88,196,1.88,0.00,0.00
520919,14.59,0.23,1768,0.00,0.00,16,33.44,33.00,7.84,-6.94,13.52,0.88,196,1.88,0.00,0.00
520987,14.70,0.23,1760,0.00,0.00,16,33.09,32.50,7.69,-6.98,14.02,0.88,196,1.88,0.00,0.00
521048,14.81,0.24,1733,0.00,0.00,16,32.73,32.50,7.69,-6.94,13.65,0.88,196,1.88,0.00,0.00
521111,14.81,0.24,1708,0.00,0.00,16,32.03,31.50,7.84,-6.83,13.78,0.88,196,1.88,0.00,0.00
521177,14.59,0.25,1657,0.00,0.00,16,30.98,30.50,7.98,-6.67,13.65,0.88,196,1.88,0.00,0.00
521240,14.24,0.26,1598,0.00,0.00,16,29.57,29.00,8.13,-6.46,13.65,0.88,196,1.90,0.00,0.00
521303,14.01,0.25,1536,0.00,0.00,16,29.57,29.00,8.42,-6.36,13.58,0.82,196,1.86,0.00,0.00
521366,13.90,0.20,1506,0.00,0.00,16,28.52,28.50,6.96,-8.10,7.37,0.66,196,1.48,0.00,0.00
521430,13.90,0.17,1474,0.00,0.00,16,23.59,23.50,5.95,-9.01,4.85,0.66,196,1.34,0.00,0.00
521496,13.67,0.14,1497,0.00,0.00,16,20.08,19.00,5.08,-9.57,3.91,0.66,196,1.30,0.00,0.00
521556,13.32,0.12,1524,0.00,0.00,16,17.62,16.00,4.79,-10.06,3.83,0.66,196,1.30,0.00,0.00
521623,12.86,0.10,1506,0.00,0.00,16,14.45,14.00,4.35,-10.36,4.13,0.66,196,1.34,0.00,0.00
521686,12.63,0.10,1476,0.00,0.00,16,14.10,14.00,4.21,-10.62,4.29,0.66,196,1.36,0.00,0.00
521750,12.52,0.10,1397,0.00,0.00,16,14.10,14.00,3.92,-10.83,4.66,0.66,196,1.38,0.00,0.00
521813,12.29,0.10,1356,0.00,0.00,16,14.10,22.00,3.77,-10.96,5.01,0.66,196,1.42,0.00,0.00
521877,12.40,0.13,1296,0.00,0.00,16,14.10,22.00,3.77,-11.00,5.49,0.66,196,1.44,0.00,0.00
521943,12.40,0.13,1264,0.00,0.00,16,14.10,22.00,3.77,-11.00,5.52,0.66,196,1.44,0.00,0.00
522008,12.52,0.14,1218,0.00,0.00,16,14.10,22.00,3.63,-10.96,5.49,0.66,196,1.44,0.00,0.00
522070,12.29,0.14,1190,0.00,0.00,16,14.10,22.00,3.77,-10.91,5.49,0.66,196,1.44,0.00,0.00
522132,12.40,0.14,1142,0.00,0.00,16,14.10,22.00,3.77,-10.85,5.46,0.66,196,1.44,0.00,0.00
522198,12.63,0.15,1109,0.00,0.00,16,14.10,22.00,3.92,-10.79,5.40,0.66,196,1.44,0.00,0.00
522262,12.29,0.15,1052,0.00,0.00,16,14.10,22.00,3.92,-10.67,5.43,0.66,196,1.44,0.00,0.00
522324,12.40,0.16,1023,0.00,0.00,16,14.10,22.00,4.06,-10.60,5.40,0.66,196,1.44,0.00,0.00
522390,12.40,0.16,999,0.00,0.00,16,14.10,22.00,4.06,-10.48,5.30,0.66,196,1.42,0.00,0.00
522454,12.29,0.15,977,0.00,0.00,16,14.10,22.00,4.21,-10.38,7.60,0.66,196,1.42,0.00,0.00
522516,12.40,0.16,954,0.00,0.00,16,14.10,22.00,4.35,-10.21,4.95,0.66,196,1.40,0.00,0.00
522580,12.29,0.16,938,0.00,0.00,16,14.10,22.00,4.50,-10.02,4.97,0.68,196,1.40,0.00,0.00
522642,12.40,0.17,923,0.00,0.00,16,14.10,22.00,4.64,-9.73,4.97,0.70,196,1.42,0.00,0.00
522706,12.17,0.19,910,0.00,0.00,16,14.45,13.50,4.93,-9.40,5.36,0.72,196,1.46,0.00,0.00
522773,12.17,0.20,910,0.00,0.00,16,15.16,14.00,5.37,-8.82,5.81,0.74,198,1.48,0.00,0.00
522835,11.71,0.22,915,0.00,0.00,16,16.21,15.00,5.95,-8.39,6.18,0.76,198,1.52,0.00,0.00
522901,11.83,0.24,916,0.00,0.00,16,17.62,16.50,6.24,-7.85,6.77,0.78,198,1.56,0.00,0.00
522962,11.48,0.28,916,0.00,0.00,16,20.43,18.50,6.82,-7.17,7.61,0.82,198,1.64,0.00,0.00
523027,11.94,0.32,923,0.00,0.00,16,21.48,21.00,7.55,-6.34,8.78,0.84,198,1.72,0.00,0.00
523092,11.71,0.34,934,0.00,0.00,16,21.48,20.50,8.42,-5.67,10.33,0.86,198,1.78,0.00,0.00
523153,12.29,0.34,994,0.00,0.00,16,21.48,21.00,9.43,-5.09,11.51,0.86,198,1.78,0.00,0.00
523218,12.98,0.32,1044,0.00,0.00,16,23.24,22.50,9.72,-4.83,11.66,0.86,198,1.80,0.00,0.00
523282,13.67,0.31,1097,0.00,0.00,16,25.70,25.00,10.01,-4.54,11.71,0.86,198,1.82,0.00,0.00
523348,14.47,0.31,1123,0.00,0.00,16,26.05,25.50,10.16,-4.49,11.88,0.86,198,1.80,0.00,0.00
523410,14.81,0.31,1120,0.00,0.00,16,26.05,25.50,10.30,-4.43,11.88,0.86,198,1.82,0.00,0.00
523475,15.73,0.32,1096,0.00,0.00,16,25.70,25.50,10.30,-4.29,11.56,0.86,198,1.80,0.00,0.00
523538,16.42,0.33,1084,0.00,0.00,16,24.65,24.00,10.45,-4.22,11.77,0.86,198,1.80,0.00,0.00
523603,17.23,0.32,1056,0.00,0.00,16,23.95,23.50,10.59,-4.06,11.61,0.86,198,1.80,0.00,0.00
523667,18.03,0.32,1059,0.00,0.00,16,24.30,23.50,10.74,-3.94,11.66,0.86,198,1.80,0.00,0.00
523731,18.38,0.32,1074,0.00,0.00,16,24.65,24.00,10.74,-3.93,11.56,0.86,198,1.80,0.00,0.00
523795,18.03,0.31,1084,0.00,0.00,16,25.35,25.00,10.74,-3.93,11.51,0.86,198,1.80,0.00,0.00
523859,17.46,0.31,1114,0.00,0.00,16,26.05,26.00,10.74,-4.02,11.51,0.86,198,1.78,0.00,0.00
523923,16.77,0.31,1122,0.00,0.00,16,26.41,26.00,10.74,-4.00,11.56,0.86,198,1.80,0.00,0.00
523986,16.31,0.31,1118,0.00,0.00,16,26.41,26.00,10.59,-4.14,11.56,0.86,198,1.78,0.00,0.00
524048,16.08,0.30,1111,0.00,0.00,16,26.41,26.00,10.45,-4.85,10.43,0.80,198,1.70,0.00,0.00
524111,16.08,0.29,1102,0.00,0.00,16,27.11,26.50,9.58,-5.38,9.22,0.76,198,1.62,0.00,0.00
524177,16.08,0.25,1081,0.00,0.00,16,28.16,27.50,8.56,-6.15,6.51,0.68,198,1.46,0.00,0.00
524242,15.96,0.22,1038,0.00,0.00,16,23.95,27.00,7.69,-6.94,4.92,0.66,198,1.34,0.00,0.00
524306,15.85,0.20,961,0.00,0.00,16,19.38,27.00,7.11,-7.56,3.96,0.66,198,1.30,0.00,0.00
524368,15.62,0.18,878,0.00,0.00,16,16.56,24.50,7.11,-7.66,3.67,0.66,198,1.28,0.00,0.00
524432,15.62,0.18,826,0.00,0.00,16,15.51,22.50,7.11,-7.95,3.83,0.66,198,1.28,0.00,0.00
524495,15.62,0.17,842,0.00,0.00,16,14.10,22.00,6.82,-8.06,4.07,0.66,198,1.30,0.00,0.00
524561,15.16,0.16,894,0.00,0.00,16,14.10,18.50,6.67,-8.30,3.88,0.66,198,1.30,0.00,0.00
524623,15.04,0.15,945,0.00,0.00,16,14.10,12.50,6.38,-8.55,3.80,0.66,198,1.30,0.00,0.00
524689,14.81,0.14,975,0.00,0.00,16,14.10,9.50,6.09,-8.84,3.70,0.66,198,1.30,0.00,0.00
524752,14.59,0.14,963,0.00,0.00,16,14.10,11.00,5.80,-9.05,3.67,0.66,198,1.28,0.00,0.00
524815,14.36,0.13,942,0.00,0.00,16,14.10,11.00,5.66,-9.22,3.65,0.66,198,1.28,0.00,0.00
524878,14.01,0.13,937,0.00,0.00,16,14.10,13.50,5.51,-9.34,3.70,0.66,198,1.28,0.00,0.00
524942,13.55,0.13,924,0.00,0.00,16,14.10,14.00,5.37,-9.42,3.78,0.66,198,1.28,0.00,0.00
525009,13.44,0.13,898,0.00,0.00,16,14.10,15.50,5.22,-9.48,3.85,0.66,198,1.30,0.00,0.00
525073,13.44,0.13,874,0.00,0.00,16,14.10,17.50,5.22,-9.48,3.93,0.66,198,1.30,0.00,0.00
525132,13.55,0.14,843,0.00,0.00,16,14.10,20.00,5.22,-9.48,4.04,0.66,198,1.30,0.00,0.00
525198,13.78,0.15,888,0.00,0.00,16,14.10,22.00,5.22,-9.36,4.04,0.66,198,1.30,0.00,0.00
525264,13.55,0.15,819,0.00,0.00,16,14.10,22.00,5.37,-9.30,4.07,0.66,198,1.32,0.00,0.00
525327,14.24,0.15,826,0.00,0.00,16,14.10,22.00,5.37,-9.20,4.15,0.66,198,1.34,0.00,0.00
525389,14.01,0.15,771,0.00,0.00,16,14.10,22.00,5.51,-9.17,4.21,0.66,198,1.34,0.00,0.00
525454,14.36,0.15,843,0.00,0.00,16,14.10,21.50,5.51,-9.13,4.13,0.66,198,1.32,0.00,0.00
525517,14.47,0.14,843,0.00,0.00,16,14.10,20.00,5.66,-9.15,4.02,0.66,198,1.30,0.00,0.00
525581,14.81,0.14,845,0.00,0.00,16,14.10,20.00,5.51,-9.17,3.96,0.66,198,1.30,0.00,0.00
525648,14.93,0.14,850,0.00,0.00,16,14.10,19.00,5.51,-9.18,3.96,0.66,198,1.30,0.00,0.00
525710,15.16,0.14,842,0.00,0.00,16,14.10,19.50,5.51,-9.18,3.88,0.66,198,1.30,0.00,0.00
525775,15.27,0.15,825,0.00,0.00,16,14.10,20.50,5.51,-9.17,3.96,0.66,198,1.32,0.00,0.00
525836,15.39,0.15,811,0.00,0.00,16,14.10,21.50,5.51,-9.11,3.99,0.66,198,1.32,0.00,0.00
525902,15.50,0.15,803,0.00,0.00,16,14.10,22.00,5.66,-9.01,4.07,0.66,198,1.32,0.00,0.00
525966,15.50,0.15,798,0.00,0.00,16,14.10,22.00,5.66,-9.01,4.07,0.66,198,1.32,0.00,0.00
526031,15.62,0.15,806,0.00,0.00,16,14.10,21.00,5.66,-8.99,4.07,0.66,198,1.32,0.00,0.00
526094,15.39,0.15,808,0.00,0.00,16,14.10,20.00,5.66,-8.97,4.04,0.66,198,1.32,0.00,0.00
526157,15.62,0.15,808,0.00,0.00,16,14.10,20.00,5.66,-8.97,3.99,0.66,198,1.30,0.00,0.00
526221,15.50,0.15,813,0.00,0.00,16,14.10,19.50,5.66,-8.97,3.99,0.66,198,1.32,0.00,0.00
526288,15.50,0.15,812,0.00,0.00,16,14.10,19.00,5.66,-8.99,3.99,0.66,198,1.32,0.00,0.00
526349,15.50,0.15,810,0.00,0.00,16,14.10,19.00,5.66,-8.97,3.96,0.66,198,1.32,0.00,0.00
526412,15.50,0.15,806,0.00,0.00,16,14.10,19.00,5.66,-8.97,3.99,0.66,198,1.30,0.00,0.00
526477,15.62,0.15,798,0.00,0.00,16,14.10,19.50,5.66,-8.99,3.96,0.66,198,1.30,0.00,0.00
526539,15.50,0.15,794,0.00,0.00,16,14.10,19.50,5.66,-8.97,3.99,0.66,198,1.32,0.00,0.00
526605,15.62,0.15,801,0.00,0.00,16,14.10,19.00,5.66,-8.97,3.99,0.66,198,1.32,0.00,0.00
526668,15.50,0.15,800,0.00,0.00,16,14.10,18.50,5.80,-8.91,3.99,0.66,198,1.30,0.00,0.00
526732,15.50,0.15,810,0.00,0.00,16,14.10,17.00,5.80,-8.97,3.99,0.66,198,1.30,0.00,0.00
526796,15.39,0.14,821,0.00,0.00,16,14.10,15.50,5.66,-8.97,3.99,0.66,198,1.32,0.00,0.00
526858,15.27,0.14,835,0.00,0.00,16,14.10,14.00,5.66,-8.99,3.93,0.66,198,1.32,0.00,0.00
526924,15.16,0.14,836,0.00,0.00,16,14.10,14.00,5.66,-9.01,3.93,0.66,198,1.30,0.00,0.00
526986,15.16,0.14,837,0.00,0.00,16,14.10,14.00,5.66,-9.05,3.88,0.66,198,1.30,0.00,0.00
527051,15.16,0.14,830,0.00,0.00,16,14.10,14.50,5.66,-9.07,3.93,0.66,198,1.30,0.00,0.00
527115,15.16,0.14,823,0.00,0.00,16,14.10,15.50,5.66,-9.07,3.88,0.66,198,1.30,0.00,0.00
527178,15.04,0.14,816,0.00,0.00,16,14.10,15.50,5.66,-9.11,3.91,0.66,198,1.30,0.00,0.00
527243,15.16,0.15,813,0.00,0.00,16,14.10,16.00,5.66,-9.07,3.93,0.66,198,1.32,0.00,0.00
527307,15.04,0.15,806,0.00,0.00,16,14.10,16.50,5.66,-9.07,3.99,0.66,198,1.32,0.00,0.00
527372,15.27,0.15,787,0.00,0.00,16,14.10,16.50,5.66,-9.07,3.99,0.66,198,1.30,0.00,0.00
527435,15.16,0.15,796,0.00,0.00,16,14.10,18.50,5.66,-9.01,3.96,0.66,198,1.30,0.00,0.00
527496,15.16,0.15,811,0.00,0.00,16,14.10,17.50,5.66,-8.99,4.02,0.66,198,1.32,0.00,0.00
527563,15.27,0.14,826,0.00,0.00,16,14.10,15.50,5.66,-8.97,3.99,0.66,198,1.32,0.00,0.00
527627,15.27,0.14,824,0.00,0.00,16,14.10,13.50,5.66,-9.01,3.99,0.66,198,1.30,0.00,0.00
527689,15.39,0.14,826,0.00,0.00,16,14.10,14.00,5.66,-9.01,3.99,0.66,198,1.30,0.00,0.00
527755,15.27,0.14,826,0.00,0.00,16,14.10,13.50,5.66,-9.07,3.93,0.66,198,1.30,0.00,0.00
527816,15.27,0.14,827,0.00,0.00,16,14.10,14.00,5.66,-9.07,3.91,0.66,198,1.32,0.00,0.00
527880,15.16,0.14,826,0.00,0.00,16,14.10,13.50,5.66,-9.09,3.93,0.66,198,1.30,0.00,0.00
527944,15.27,0.14,820,0.00,0.00,16,14.10,14.00,5.66,-9.11,3.93,0.66,198,1.30,0.00,0.00
528008,15.04,0.14,825,0.00,0.00,16,14.10,13.00,5.66,-9.11,3.93,0.66,198,1.30,0.00,0.00
528072,15.04,0.14,825,0.00,0.00,16,14.10,14.00,5.66,-9.11,3.88,0.66,198,1.30,0.00,0.00
528138,15.04,0.14,828,0.00,0.00,16,14.10,13.50,5.66,-9.11,3.91,0.66,199,1.32,0.00,0.00
528199,14.93,0.14,832,0.00,0.00,16,14.10,13.00,5.66,-9.11,3.91,0.66,199,1.32,0.00,0.00
528265,15.04,0.14,831,0.00,0.00,16,14.10,13.00,5.66,-9.11,3.93,0.66,199,1.30,0.00,0.00
528327,15.04,0.14,826,0.00,0.00,16,14.10,14.00,5.66,-9.13,3.88,0.66,199,1.30,0.00,0.00
528392,15.04,0.14,819,0.00,0.00,16,14.10,14.50,5.51,-9.13,3.88,0.66,199,1.30,0.00,0.00
528457,14.93,0.14,818,0.00,0.00,16,14.10,14.50,5.66,-9.11,3.91,0.66,199,1.32,0.00,0.00
528520,15.04,0.14,818,0.00,0.00,16,14.10,14.50,5.51,-9.13,3.93,0.66,199,1.30,0.00,0.00
528584,14.93,0.14,819,0.00,0.00,16,14.10,14.00,5.66,-9.11,3.93,0.66,199,1.30,0.00,0.00
528649,15.04,0.14,819,0.00,0.00,16,14.10,14.00,5.51,-9.13,3.88,0.66,199,1.30,0.00,0.00
528711,14.93,0.14,828,0.00,0.00,16,14.10,13.00,5.51,-9.11,3.91,0.66,199,1.30,0.00,0.00
528776,14.81,0.14,832,0.00,0.00,16,14.10,13.00,5.51,-9.17,3.88,0.66,199,1.32,0.00,0.00
528840,14.81,0.14,832,0.00,0.00,16,14.10,13.00,5.51,-9.13,3.91,0.66,199,1.30,0.00,0.00
528904,14.81,0.14,833,0.00,0.00,16,14.10,13.00,5.51,-9.17,3.85,0.66,199,1.30,0.00,0.00
528965,14.81,0.14,828,0.00,0.00,16,14.10,13.50,5.51,-9.17,3.85,0.66,199,1.30,0.00,0.00
529029,14.81,0.14,819,0.00,0.00,16,14.10,14.00,5.51,-9.17,3.83,0.66,199,1.30,0.00,0.00
529093,14.81,0.14,818,0.00,0.00,16,14.10,14.50,5.51,-9.17,3.88,0.66,199,1.32,0.00,0.00
529159,14.70,0.14,813,0.00,0.00,16,14.10,15.00,5.51,-9.17,3.88,0.66,199,1.30,0.00,0.00
529221,14.81,0.14,811,0.00,0.00,16,14.10,15.00,5.51,-9.17,3.91,0.66,199,1.30,0.00,0.00
529286,14.70,0.14,811,0.00,0.00,16,14.10,14.00,5.51,-9.13,3.88,0.66,199,1.30,0.00,0.00
529349,14.70,0.14,820,0.00,0.00,16,14.10,14.00,5.51,-9.17,3.88,0.66,199,1.30,0.00,0.00
529415,14.70,0.14,816,0.00,0.00,16,14.10,14.00,5.51,-9.15,3.88,0.66,199,1.32,0.00,0.00
529477,14.70,0.14,822,0.00,0.00,16,14.10,14.00,5.51,-9.15,3.88,0.66,199,1.30,0.00,0.00
529540,14.70,0.14,820,0.00,0.00,16,14.10,14.00,5.51,-9.15,3.88,0.66,199,1.30,0.00,0.00
529604,14.81,0.14,813,0.00,0.00,16,14.10,14.50,5.51,-9.15,3.88,0.66,199,1.30,0.00,0.00
529668,14.81,0.14,811,0.00,0.00,16,14.10,14.50,5.66,-9.17,3.88,0.66,199,1.30,0.00,0.00
529732,14.81,0.14,812,0.00,0.00,16,14.10,14.50,5.51,-9.11,3.88,0.66,199,1.32,0.00,0.00
529798,14.81,0.14,812,0.00,0.00,16,14.10,14.50,5.66,-9.13,3.83,0.66,199,1.30,0.00,0.00
529862,14.81,0.14,814,0.00,0.00,16,14.10,14.50,5.51,-9.13,3.83,0.66,199,1.30,0.00,0.00
529924,14.70,0.14,822,0.00,0.00,16,14.10,14.00,5.51,-9.17,3.83,0.66,199,1.28,0.00,0.00
529989,14.70,0.14,820,0.00,0.00,16,14.10,13.50,5.51,-9.13,3.83,0.66,199,1.30,0.00,0.00
530053,14.81,0.14,816,0.00,0.00,16,14.10,13.50,5.51,-9.17,3.86,0.66,199,1.30,0.00,0.00
530118,14.70,0.14,814,0.00,0.00,16,14.10,14.00,5.51,-9.17,3.88,0.66,199,1.30,0.00,0.00
530179,14.70,0.14,807,0.00,0.00,16,14.10,14.00,5.51,-9.11,3.88,0.66,199,1.30,0.00,0.00
530245,14.59,0.14,809,0.00,0.00,16,14.10,15.00,5.66,-9.15,3.88,0.66,199,1.30,0.00,0.00
530308,14.70,0.14,810,0.00,0.00,16,14.10,14.50,5.51,-9.11,3.86,0.66,199,1.30,0.00,0.00
530374,14.70,0.14,811,0.00,0.00,16,14.10,14.00,5.66,-9.11,3.88,0.66,199,1.30,0.00,0.00
530437,14.70,0.14,809,0.00,0.00,16,14.10,14.00,5.51,-9.13,3.88,0.66,199,1.30,0.00,0.00
530501,14.70,0.14,820,0.00,0.00,16,14.10,14.00,5.66,-9.13,3.88,0.66,199,1.28,0.00,0.00
530565,14.70,0.14,820,0.00,0.00,16,14.10,13.00,5.51,-9.13,3.83,0.66,199,1.30,0.00,0.00
530628,14.81,0.14,820,0.00,0.00,16,14.10,13.00,5.51,-9.11,3.83,0.66,199,1.32,0.00,0.00
530695,14.81,0.14,820,0.00,0.00,16,14.10,13.00,5.51,-9.17,3.83,0.66,199,1.30,0.00,0.00
530755,14.81,0.14,810,0.00,0.00,16,14.10,14.00,5.51,-9.11,3.86,0.66,199,1.30,0.00,0.00
530820,14.81,0.14,806,0.00,0.00,16,14.10,14.50,5.66,-9.11,3.88,0.66,199,1.30,0.00,0.00
530882,14.93,0.14,804,0.00,0.00,16,14.10,15.00,5.51,-9.13,3.86,0.66,199,1.32,0.00,0.00
530947,14.93,0.14,807,0.00,0.00,16,14.10,14.50,5.66,-9.11,3.88,0.66,199,1.30,0.00,0.00
531009,14.93,0.14,810,0.00,0.00,16,14.10,14.00,5.51,-9.13,3.88,0.66,199,1.30,0.00,0.00
531075,14.81,0.14,814,0.00,0.00,16,14.10,13.00,5.66,-9.11,3.83,0.66,199,1.28,0.00,0.00
531136,14.81,0.14,821,0.00,0.00,16,14.10,13.00,5.66,-9.13,3.80,0.66,199,1.30,0.00,0.00
531203,14.81,0.14,821,0.00,0.00,16,14.10,13.00,5.51,-9.11,3.83,0.66,199,1.30,0.00,0.00
531267,14.81,0.14,821,0.00,0.00,16,14.10,13.00,5.51,-9.17,3.83,0.66,199,1.30,0.00,0.00
531329,14.81,0.14,820,0.00,0.00,16,14.10,13.00,5.51,-9.15,3.83,0.66,199,1.28,0.00,0.00
531392,14.70,0.14,814,0.00,0.00,16,14.10,14.00,5.51,-9.17,3.83,0.66,199,1.30,0.00,0.00
531458,14.81,0.14,811,0.00,0.00,16,14.10,14.00,5.51,-9.15,3.83,0.66,199,1.30,0.00,0.00
531520,14.81,0.14,810,0.00,0.00,16,14.10,14.00,5.51,-9.17,3.86,0.66,199,1.30,0.00,0.00
531586,14.93,0.14,803,0.00,0.00,16,14.10,15.00,5.51,-9.17,3.83,0.66,199,1.30,0.00,0.00
531647,14.93,0.14,805,0.00,0.00,16,14.10,14.00,5.66,-9.11,3.88,0.66,199,1.28,0.00,0.00
531711,14.81,0.14,816,0.00,0.00,16,14.10,13.50,5.51,-9.15,3.83,0.66,199,1.30,0.00,0.00
531776,14.93,0.14,817,0.00,0.00,16,14.10,13.50,5.51,-9.11,3.83,0.66,199,1.30,0.00,0.00
