Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Battery Voltage (V),Alternator Duty (%),Throttle Opening Angle (%)
1129478,13.90,0.23,2467,0.00,0.00,16,43.98,43.50,7.25,18.41,-3.25,0.86,13.68,0.00,6.67
1129680,13.78,0.22,2460,0.00,0.00,16,43.63,43.50,7.11,18.25,-3.25,0.86,13.68,0.00,6.67
1129880,13.78,0.22,2467,0.00,0.00,16,43.63,43.50,7.11,18.01,-3.25,0.86,13.68,0.00,6.67
1130080,14.13,0.22,2458,0.00,0.00,16,43.63,43.50,7.11,17.85,-3.25,0.86,13.68,0.00,6.27
1130274,13.78,0.22,2470,0.00,0.00,16,43.63,43.00,6.96,17.86,-3.25,0.86,13.68,0.00,6.27
1130477,14.01,0.22,2472,0.00,0.00,16,43.63,43.00,6.96,17.63,-3.25,0.86,13.68,0.00,5.88
1130665,13.44,0.19,2491,0.00,0.00,16,38.71,43.00,6.67,16.27,-3.25,0.84,13.60,0.00,5.49
1130868,13.67,0.20,2473,0.00,0.00,16,42.93,42.50,6.53,16.50,-3.25,0.84,13.68,0.00,5.49
1131071,13.67,0.20,2479,0.00,0.00,16,39.41,41.50,6.53,16.05,-3.25,0.82,13.60,0.00,5.49
1131274,13.55,0.20,2492,0.00,0.00,16,40.82,41.50,6.38,15.75,-3.25,0.82,13.68,0.00,5.49
1131474,13.44,0.19,2496,0.00,0.00,16,38.36,31.50,6.24,15.83,-3.25,0.82,13.60,0.00,5.49
1131674,13.55,0.19,2502,0.00,0.00,16,35.55,36.50,6.24,15.61,-3.25,0.82,13.68,0.00,5.10
1131876,13.67,0.19,2476,0.00,0.00,16,34.84,30.00,6.24,15.39,-3.25,0.82,13.68,0.00,5.10
1132077,13.90,0.19,2488,0.00,0.00,16,35.20,34.00,6.09,15.39,-3.25,0.82,13.68,0.00,5.10
1132275,13.21,0.15,2480,0.00,0.00,16,17.62,16.00,5.95,12.79,-3.25,0.82,13.68,0.00,4.71
1132470,14.47,0.18,2470,0.00,0.00,16,30.62,31.50,5.95,14.92,-3.25,0.82,13.68,0.00,4.71
1132673,13.55,0.18,2488,0.00,0.00,16,29.92,28.00,5.80,14.52,-3.25,0.80,13.68,0.00,4.71
1132863,13.90,0.17,2475,0.00,0.00,16,24.65,22.00,5.80,13.63,-3.25,0.80,13.68,0.00,4.71
1133066,14.01,0.16,2478,0.00,0.00,16,18.67,18.00,5.66,13.31,-3.25,0.78,13.68,0.00,4.31
1133269,14.24,0.15,2447,0.00,0.00,16,12.70,14.00,5.37,11.60,-3.25,0.76,13.68,0.00,3.53
1133472,14.36,0.14,2438,0.00,0.00,16,5.31,5.50,5.08,10.88,-3.25,0.72,13.68,0.00,1.96
1133672,13.67,0.11,2460,0.00,0.00,16,-10.16,-7.50,4.06,8.74,-3.25,0.64,13.68,0.00,0.00
1133873,14.81,0.12,2425,0.00,0.00,16,-10.16,-10.50,3.77,9.56,-2.94,0.64,13.68,0.00,0.00
1134072,21.48,0.11,2418,0.00,0.00,16,-10.16,-10.50,3.92,8.91,-2.94,0.64,13.68,0.00,0.00
1134270,25.61,0.11,2404,0.00,0.00,16,-10.16,-10.50,3.92,8.06,-2.94,0.64,13.60,0.00,0.00
1134459,23.89,0.11,2400,0.00,0.00,16,-9.10,-10.50,3.92,8.56,-2.94,0.64,13.68,0.00,0.00
1134662,24.00,0.11,2380,0.00,0.00,16,-5.59,-5.50,3.92,8.27,-2.94,0.64,13.60,0.00,0.00
1134870,23.77,0.11,2350,0.00,0.00,16,-0.66,1.00,3.92,8.31,-2.94,0.64,13.68,0.00,0.00
1135073,23.89,0.10,2341,0.00,0.00,16,4.96,7.00,3.92,7.86,-2.63,0.64,13.60,0.00,0.00
1135276,23.66,0.09,2301,0.00,0.00,16,15.51,8.50,3.77,7.21,-2.63,0.64,13.68,0.00,0.00
1135471,24.00,0.09,2286,0.00,0.00,16,15.51,15.50,3.77,6.88,-2.63,0.64,13.68,0.00,0.00
1135674,23.77,0.09,2247,0.00,0.00,16,15.51,15.50,3.63,6.55,-2.32,0.64,13.68,0.00,0.00
1135877,23.89,0.09,2234,0.00,0.00,16,15.16,15.00,3.63,6.44,-2.32,0.64,13.76,0.00,0.00
1136065,24.00,0.08,2206,0.00,0.00,16,15.16,15.00,3.63,5.97,-2.32,0.64,13.68,0.00,0.00
1136268,23.77,0.08,2167,0.00,0.00,16,14.80,15.00,3.48,5.71,-2.32,0.64,13.68,0.00,0.00
1136471,23.66,0.07,2144,0.00,0.00,16,14.80,14.50,3.48,5.33,-2.01,0.64,13.68,0.00,0.00
1136675,24.00,0.08,2125,0.00,0.00,16,14.80,14.50,3.34,5.33,-2.01,0.64,13.68,0.00,0.00
1136875,23.66,0.08,2096,0.00,0.00,16,14.45,14.00,3.34,5.30,-1.70,0.64,13.68,0.00,0.00
1137066,23.89,0.07,2080,0.00,0.00,16,14.45,14.00,3.34,4.79,-1.70,0.64,13.68,0.00,0.00
1137269,24.00,0.08,2060,0.00,0.00,16,14.10,14.00,3.34,5.08,-1.70,0.64,13.68,0.00,0.00
1137471,23.66,0.08,2019,0.00,0.00,16,14.10,14.00,3.34,5.43,-1.70,0.64,13.68,0.00,0.00
1137670,23.77,0.08,2003,0.00,0.00,16,14.10,14.00,3.34,5.46,-1.39,0.64,13.60,0.00,0.00
1137877,23.89,0.08,1963,0.00,0.00,16,14.10,14.00,3.34,5.01,-1.39,0.64,13.68,0.00,0.00
1138074,23.54,0.08,1944,0.00,0.00,16,14.10,14.00,3.34,5.52,-1.39,0.64,13.68,0.00,0.00
1138270,23.89,0.09,1902,0.00,0.00,16,14.10,14.00,3.34,5.21,-1.39,0.64,13.60,0.00,0.00
1138471,23.89,0.08,1867,0.00,0.00,16,14.10,14.00,3.19,5.10,-1.39,0.64,13.68,0.00,0.00
1138669,23.77,0.08,1845,0.00,0.00,16,14.10,14.00,3.19,4.82,-1.39,0.64,13.76,0.00,0.00
1138874,23.77,0.08,1818,0.00,0.00,16,14.10,14.00,3.19,5.08,-1.39,0.64,13.68,0.00,0.00
1139068,23.77,0.09,1791,0.00,0.00,16,14.10,14.00,3.19,5.43,-1.39,0.64,13.68,0.00,0.00
1139287,23.66,0.09,1765,0.00,0.00,16,14.10,14.00,3.19,5.27,-1.39,0.64,13.68,0.00,0.00
1139468,23.77,0.10,1747,0.00,0.00,16,14.10,14.00,3.19,5.72,-1.39,0.64,13.76,0.00,0.00
1139671,23.77,0.10,1722,0.00,0.00,16,14.10,14.00,3.19,5.62,-1.39,0.64,13.68,0.00,0.00
1139868,23.66,0.10,1679,0.00,0.00,16,14.10,14.00,3.19,5.68,-1.39,0.64,13.76,0.00,0.00
1140066,23.77,0.12,1435,0.00,0.00,16,14.10,22.00,3.34,5.52,-1.39,0.64,13.68,0.00,0.00
1140256,24.00,0.14,1142,0.00,0.00,16,14.10,22.00,3.63,5.43,-1.08,0.64,13.68,34.00,0.00
1140453,23.77,0.13,1131,0.00,0.00,16,14.10,22.00,3.77,4.85,-1.08,0.64,13.68,32.00,0.00
1140657,24.00,0.14,1003,0.00,0.00,16,14.10,22.00,3.92,4.59,-1.08,0.64,13.68,30.00,0.00
1140860,23.43,0.14,931,0.00,0.00,16,14.10,22.00,4.21,4.20,-1.08,0.64,13.60,29.00,0.00
1141063,19.64,0.12,869,0.00,0.00,16,14.10,22.00,4.64,3.42,-1.08,0.64,13.68,27.00,0.00
1141266,14.24,0.11,880,0.00,0.00,16,14.10,22.00,4.79,3.21,-1.08,0.64,13.52,25.00,0.00
1141465,11.37,0.10,894,0.00,0.00,16,14.10,21.00,4.79,3.08,-1.08,0.64,13.68,23.00,0.00
1141668,11.25,0.11,798,0.00,0.00,16,14.10,22.00,4.79,3.01,-1.08,0.64,13.52,22.00,0.00
1141864,11.60,0.14,738,0.00,0.00,16,14.10,22.00,5.08,3.40,-1.08,0.64,13.60,20.00,0.00
1142069,12.63,0.15,728,0.00,0.00,16,14.10,22.00,5.51,3.54,-1.08,0.64,13.60,18.00,0.00
1142267,14.13,0.14,792,0.00,0.00,16,14.10,20.00,5.95,3.77,-1.08,0.64,13.52,16.00,0.00
1142466,14.70,0.14,816,0.00,0.00,16,14.10,14.00,5.95,3.74,-1.08,0.64,13.68,15.00,0.00
1142661,14.70,0.14,820,0.00,0.00,16,14.10,16.50,5.95,3.69,-1.08,0.64,13.68,13.00,0.00
1142864,14.81,0.14,823,0.00,0.00,16,14.10,13.00,5.95,3.95,-1.08,0.64,13.68,11.00,0.00
1143067,15.39,0.15,844,0.00,0.00,16,14.10,13.00,5.95,4.09,-1.08,0.64,13.68,9.00,0.00
1143254,15.85,0.14,875,0.00,0.00,16,14.10,9.50,5.95,3.89,-1.08,0.64,13.68,7.00,0.00
1143457,15.62,0.14,866,0.00,0.00,16,14.10,9.00,5.80,4.03,-1.08,0.64,13.68,5.00,0.00
1143660,15.62,0.14,881,0.00,0.00,16,14.10,10.50,5.80,4.09,-1.08,0.64,13.68,3.00,0.00
1143863,15.50,0.13,888,0.00,0.00,16,14.10,9.00,5.66,4.03,-1.08,0.64,13.68,2.00,0.00
1144051,15.62,0.13,888,0.00,0.00,16,14.10,10.00,5.66,3.95,-1.08,0.64,13.60,0.00,0.00
1144257,15.73,0.13,891,0.00,0.00,16,14.10,10.50,5.51,3.81,-1.08,0.64,13.68,0.00,0.00
1144461,15.62,0.12,902,0.00,0.00,16,14.10,10.00,5.51,3.71,-1.08,0.64,13.60,0.00,0.00
1144659,15.62,0.11,912,0.00,0.00,16,14.10,10.00,5.37,3.47,-1.08,0.64,13.68,0.00,0.00
1144860,15.50,0.13,856,0.00,0.00,16,14.10,16.50,5.37,3.71,-1.08,0.64,13.60,0.00,0.00
1145052,15.50,0.15,813,0.00,0.00,16,14.10,20.00,5.80,4.22,-1.08,0.64,13.68,0.00,0.00
1145259,16.08,0.12,934,0.00,0.00,16,14.10,7.00,5.66,3.81,-1.08,0.64,13.60,0.00,0.00
1145457,15.27,0.12,945,0.00,0.00,16,14.10,7.50,5.37,3.69,-1.08,0.64,13.68,0.00,0.00
1145650,14.01,0.13,917,0.00,0.00,16,14.10,11.00,5.37,3.87,-1.08,0.64,13.68,0.00,0.00
1145853,14.59,0.12,936,0.00,0.00,16,14.10,9.00,5.37,3.74,-1.08,0.64,13.68,0.00,0.00
1146056,14.81,0.12,940,0.00,0.00,16,14.10,10.50,5.22,3.69,-1.08,0.64,13.68,0.00,0.00
1146259,15.16,0.12,924,0.00,0.00,16,14.10,12.50,5.22,3.87,-1.08,0.64,13.68,0.00,0.00
1146453,15.16,0.12,943,0.00,0.00,16,14.10,10.50,5.22,3.64,-1.08,0.64,13.68,0.00,0.00
1146655,15.16,0.11,944,0.00,0.00,16,14.10,11.50,5.08,3.54,-1.08,0.64,13.68,0.00,0.00
1146857,14.93,0.12,934,0.00,0.00,16,14.10,13.00,4.93,3.64,-1.08,0.64,13.68,0.00,0.00
1147057,14.93,0.12,930,0.00,0.00,16,14.10,14.00,4.93,3.66,-1.08,0.64,13.36,0.00,0.00
1147250,14.93,0.11,922,0.00,0.00,16,14.10,14.00,4.93,3.49,-1.08,0.64,13.60,0.00,0.00
1147456,14.81,0.11,899,0.00,0.00,16,14.10,16.00,4.93,3.43,-1.08,0.64,13.60,0.00,0.00
1147651,14.70,0.12,893,0.00,0.00,16,14.10,15.50,4.93,3.43,-1.08,0.64,13.60,0.00,0.00
1147852,14.59,0.12,884,0.00,0.00,16,14.10,17.50,4.93,3.47,-1.08,0.64,13.68,0.00,0.00
1148054,14.70,0.12,878,0.00,0.00,16,14.10,16.50,4.93,3.54,-1.08,0.64,13.44,0.00,0.00
1148254,14.59,0.12,870,0.00,0.00,16,14.10,17.50,5.08,3.47,-1.08,0.64,13.60,0.00,0.00
1148450,14.70,0.12,860,0.00,0.00,16,14.10,17.50,5.08,3.47,-1.08,0.64,13.52,0.00,0.00
1148649,14.47,0.12,848,0.00,0.00,16,14.10,18.00,5.08,3.42,-1.08,0.64,13.60,0.00,0.00
1148852,14.36,0.13,835,0.00,0.00,16,14.10,19.00,5.08,3.49,-1.08,0.64,13.60,0.00,0.00
1149040,14.36,0.13,825,0.00,0.00,16,14.10,19.00,5.22,3.47,-1.08,0.64,13.60,0.00,0.00
1149243,14.36,0.13,820,0.00,0.00,16,14.10,18.50,5.22,3.49,-1.08,0.64,13.52,0.00,0.00
1149449,14.36,0.13,816,0.00,0.00,16,14.10,18.00,5.37,3.54,-1.08,0.64,13.60,0.00,0.00
1149653,14.24,0.13,810,0.00,0.00,16,14.10,18.00,5.37,3.58,-1.08,0.64,13.68,0.00,0.00
1149851,14.01,0.13,824,0.00,0.00,16,14.10,16.00,5.51,3.67,-1.08,0.64,13.68,0.00,0.00
1150052,14.01,0.14,828,0.00,0.00,16,14.10,15.00,5.51,3.73,-1.08,0.64,13.68,0.00,0.00
1150244,14.01,0.14,818,0.00,0.00,16,14.10,15.50,5.51,3.70,-1.08,0.64,13.68,0.00,0.00
1150447,14.13,0.13,846,0.00,0.00,16,14.10,12.50,5.51,3.75,-1.08,0.64,13.68,0.00,0.00
1150638,14.24,0.13,850,0.00,0.00,16,14.10,12.50,5.51,3.70,-1.08,0.64,13.68,0.00,0.00
1150841,14.01,0.13,853,0.00,0.00,16,14.10,12.50,5.37,3.73,-1.08,0.64,13.60,0.00,0.00
1151044,14.13,0.13,856,0.00,0.00,16,14.10,12.50,5.37,3.67,-1.08,0.64,13.68,0.00,0.00
1151247,14.24,0.13,864,0.00,0.00,16,14.10,12.50,5.22,3.70,-1.08,0.64,13.52,0.00,0.00
1151441,14.47,0.13,860,0.00,0.00,16,14.10,12.50,5.22,3.70,-1.08,0.64,13.68,0.00,0.00
1151644,14.59,0.13,868,0.00,0.00,16,14.10,11.50,5.22,3.67,-1.08,0.64,13.60,0.00,0.00
1151847,14.70,0.13,868,0.00,0.00,16,14.10,13.00,5.22,3.70,-1.08,0.64,13.68,0.00,0.00
1152035,14.70,0.14,877,0.00,0.00,16,14.10,11.50,5.22,4.18,-1.08,0.68,13.60,0.00,0.78
1152238,14.70,0.17,929,0.00,0.00,16,15.51,14.00,5.95,5.49,-1.08,0.72,13.60,0.00,1.96
1152444,13.90,0.18,1105,0.00,0.00,16,17.97,17.50,6.38,6.62,-1.08,0.76,13.68,0.00,3.14
1152645,12.86,0.19,1365,0.00,0.00,16,24.30,23.50,6.67,8.65,-1.39,0.80,13.68,0.00,4.71
1152848,14.59,0.19,1574,0.00,0.00,16,28.52,28.50,6.67,9.70,-1.39,0.82,13.68,0.00,5.10
1153036,15.39,0.19,1634,0.00,0.00,16,30.27,29.50,6.53,10.45,-1.39,0.82,13.60,0.00,5.49
1153239,15.50,0.22,1593,0.00,0.00,16,29.22,29.50,6.82,11.44,-1.39,0.84,13.68,0.00,5.88
1153442,14.93,0.24,1533,0.00,0.00,16,28.87,28.50,7.40,11.99,-1.39,0.84,13.68,0.00,5.88
1153634,14.13,0.24,1490,0.00,0.00,16,28.52,28.50,7.84,12.26,-1.39,0.86,13.60,0.00,6.27
1153837,13.78,0.26,1449,0.00,0.00,16,29.22,29.00,8.27,12.59,-1.39,0.86,13.60,0.00,6.67
1154040,14.70,0.27,1416,0.00,0.00,16,29.57,29.50,8.56,12.90,-1.39,0.86,13.60,0.00,6.67
1154228,14.70,0.28,1404,0.00,0.00,16,29.57,29.50,9.00,13.14,-1.39,0.88,13.52,0.00,6.67
1154439,14.70,0.29,1368,0.00,0.00,16,29.57,29.50,9.14,13.26,-1.39,0.88,13.60,0.00,6.67
1154639,14.93,0.27,1368,0.00,0.00,16,27.46,29.50,8.71,11.08,-1.39,0.64,13.52,0.00,0.00
1154841,14.59,0.12,1460,0.00,0.00,16,16.91,19.00,5.37,3.11,-1.39,0.64,13.68,0.00,0.00
1155039,13.09,0.08,1482,0.00,0.00,16,14.10,14.00,4.21,4.13,-1.39,0.64,13.68,0.00,0.00
1155228,13.21,0.10,1338,0.00,0.00,16,14.10,22.00,3.77,4.95,-1.39,0.64,13.60,35.00,0.00
1155435,13.67,0.12,1238,0.00,0.00,16,14.10,22.00,3.63,4.88,-1.39,0.64,13.60,33.00,0.00
1155635,14.59,0.11,1197,0.00,0.00,16,14.10,22.00,3.63,4.32,-1.08,0.64,13.60,31.00,0.00
1155838,13.78,0.13,1053,0.00,0.00,16,14.10,22.00,3.77,4.51,-1.08,0.64,13.68,30.00,0.00
1156025,12.52,0.14,992,0.00,0.00,16,14.10,22.00,3.92,4.64,-1.08,0.64,13.68,28.00,0.00
1156229,11.60,0.15,958,0.00,0.00,16,14.10,22.00,4.21,4.69,-1.08,0.66,13.60,25.00,0.00
1156433,11.25,0.15,944,0.00,0.00,16,14.10,22.00,4.79,4.88,-1.08,0.70,13.60,24.00,1.18
1156635,11.25,0.15,1028,0.00,0.00,16,15.86,15.00,5.37,5.10,-1.08,0.70,13.68,22.00,1.57
1156833,11.25,0.15,1104,0.00,0.00,16,17.62,16.50,5.66,5.59,-1.08,0.72,13.68,20.00,1.96
1157038,12.75,0.18,1172,0.00,0.00,16,20.43,20.00,5.95,6.77,-1.39,0.76,13.68,18.00,3.14
1157232,15.16,0.20,1320,0.00,0.00,16,23.95,23.50,6.38,8.65,-1.39,0.80,13.68,17.00,4.31
1157436,16.31,0.20,1552,0.00,0.00,16,28.87,28.50,6.82,10.43,-1.39,0.82,13.52,15.00,5.49
1157633,15.16,0.20,1724,0.00,0.00,16,32.38,32.00,6.67,11.29,-1.39,0.84,13.60,13.00,5.49
1157834,15.50,0.20,1766,0.00,0.00,16,33.09,33.00,6.53,11.82,-1.39,0.84,13.52,11.00,5.88
1158034,15.50,0.21,1750,0.00,0.00,16,32.38,32.50,6.67,11.71,-1.39,0.84,13.60,10.00,5.88
1158235,14.81,0.22,1632,0.00,0.00,16,29.57,30.00,6.96,11.82,-1.39,0.86,13.52,8.00,5.88
1158432,14.59,0.26,1486,0.00,0.00,16,29.22,28.50,7.55,12.48,-1.39,0.86,13.60,6.00,6.27
1158631,14.24,0.28,1356,0.00,0.00,16,29.57,29.50,8.42,12.48,-1.39,0.86,13.52,4.00,6.67
1158834,13.78,0.27,1402,0.00,0.00,16,29.57,29.50,8.85,12.64,-1.39,0.86,13.60,3.00,6.67
1159033,14.70,0.28,1436,0.00,0.00,16,29.92,29.50,9.00,13.45,-1.39,0.88,13.68,1.00,7.06
1159221,15.27,0.30,1478,0.00,0.00,16,30.98,30.50,9.29,14.66,-1.39,0.92,13.60,0.00,8.24
1159426,14.93,0.38,1519,0.00,0.00,16,31.68,33.00,10.16,19.42,-0.77,1.00,13.60,0.00,10.98
1159631,13.78,0.41,1580,0.00,0.00,16,30.27,30.00,11.46,21.71,-0.15,1.06,13.60,0.00,12.55
1159819,14.70,0.42,1645,0.00,0.00,16,29.92,29.50,12.19,23.54,0.77,1.10,13.60,0.00,13.73
1160022,15.16,0.45,1754,0.00,0.00,16,28.87,29.50,12.62,25.99,1.70,1.14,13.60,0.00,15.29
1160225,14.93,0.46,1841,0.00,0.00,16,29.22,29.50,13.06,27.89,2.94,1.18,13.60,0.00,16.47
1160428,14.93,0.46,1910,0.00,0.00,16,29.92,30.50,13.35,29.38,3.56,1.20,13.60,0.00,16.86
1160616,14.81,0.45,1993,0.00,0.00,16,31.68,30.50,13.64,30.16,3.87,1.20,13.52,0.00,16.86
1160819,14.81,0.45,2078,0.00,0.00,16,32.03,31.50,13.78,32.07,3.87,1.20,13.60,0.00,16.86
1161022,14.70,0.46,2167,0.00,0.00,16,32.03,32.00,13.78,33.72,3.56,1.18,13.52,0.00,16.47
1161225,14.59,0.46,2255,0.00,0.00,16,32.73,32.00,13.64,34.83,2.94,1.16,13.60,0.00,15.69
1161428,14.59,0.46,2359,0.00,0.00,16,33.09,32.50,13.64,36.43,2.32,1.14,13.52,0.00,15.29
1161628,14.47,0.44,2453,0.00,0.00,16,35.20,34.00,13.06,36.43,1.08,1.10,13.60,0.00,14.12
1161825,14.70,0.43,2523,0.00,0.00,16,36.25,36.00,12.62,36.18,0.46,1.08,13.52,0.00,13.33
