Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Battery Voltage (V),Alternator Duty (%)
1568815,13.09,0.16,3310,0.00,0.00,16,24.30,22.00,5.80,18.09,-4.18,0.84,13.76,0.00,5.88
1568999,13.21,0.16,3301,0.00,0.00,16,19.38,19.50,5.80,17.63,-4.18,0.84,13.84,0.00,5.88
1569214,13.44,0.15,3310,0.00,0.00,16,14.45,18.50,5.66,17.40,-4.18,0.84,13.84,0.00,5.49
1569409,13.32,0.15,3324,0.00,0.00,16,15.86,16.50,5.66,17.18,-4.18,0.82,13.84,0.00,5.49
1569598,13.32,0.15,3308,0.00,0.00,16,15.51,11.50,5.51,16.80,-4.18,0.82,13.84,0.00,5.10
1569801,13.32,0.14,3328,0.00,0.00,16,9.18,9.00,5.37,15.61,-4.18,0.82,13.84,0.00,5.10
1570004,13.78,0.15,3282,0.00,0.00,16,15.16,14.50,5.37,16.36,-4.18,0.82,13.84,0.00,5.10
1570209,13.21,0.15,3269,0.00,0.00,16,14.45,13.00,5.37,16.43,-4.18,0.82,13.84,0.00,5.10
1570406,13.21,0.15,3292,0.00,0.00,16,11.64,11.50,5.37,16.20,-4.18,0.82,13.84,0.00,5.10
1570605,13.44,0.15,3245,0.00,0.00,16,11.99,14.50,5.37,15.98,-4.18,0.82,13.84,0.00,5.10
1570809,13.55,0.15,3272,0.00,0.00,16,13.40,15.00,5.51,16.27,-4.18,0.82,13.84,0.00,5.10
1571008,13.67,0.15,3280,0.00,0.00,16,15.86,14.00,5.51,16.50,-4.18,0.82,13.84,0.00,5.10
1571194,13.21,0.15,3190,0.00,0.00,16,14.80,14.00,5.51,16.13,-4.18,0.82,13.76,0.00,5.10
1571397,13.44,0.15,3234,0.00,0.00,16,16.56,9.50,5.51,16.65,-4.18,0.82,13.84,0.00,5.49
1571600,13.55,0.16,3208,0.00,0.00,16,17.97,17.50,5.66,16.80,-4.18,0.82,13.76,0.00,5.49
1571803,13.44,0.16,3231,0.00,0.00,16,19.38,17.50,5.80,16.88,-4.18,0.84,13.84,0.00,5.49
1572006,13.32,0.16,3214,0.00,0.00,16,20.78,20.50,5.80,17.32,-4.18,0.84,13.76,0.00,5.88
1572207,13.44,0.17,3245,0.00,0.00,16,26.41,25.00,5.95,18.32,-4.18,0.84,13.84,0.00,5.88
1572407,13.21,0.16,3237,0.00,0.00,16,22.54,20.00,5.95,17.32,-4.18,0.84,13.76,0.00,5.88
1572601,13.67,0.17,3230,0.00,0.00,16,23.95,21.50,5.95,17.48,-4.18,0.86,13.84,0.00,5.88
1572804,13.55,0.16,3249,0.00,0.00,16,22.89,20.50,5.95,17.54,-4.18,0.84,13.84,0.00,5.88
1572991,13.90,0.16,3249,0.00,0.00,16,20.78,21.00,5.95,17.63,-4.18,0.82,13.84,0.00,5.49
1573201,13.32,0.13,3159,0.00,0.00,16,3.55,3.50,5.51,14.07,-4.18,0.78,13.84,0.00,3.92
1573405,14.24,0.13,3163,0.00,0.00,16,3.20,1.00,5.08,13.69,-4.18,0.76,13.84,0.00,3.53
1573602,13.67,0.12,3158,0.00,0.00,16,-1.72,-4.50,4.79,12.68,-4.18,0.74,13.84,0.00,2.75
1573804,14.01,0.09,3117,0.00,0.00,16,-10.16,-10.50,4.35,9.08,-4.18,0.64,13.84,0.00,0.00
1573992,16.08,0.10,3074,0.00,0.00,16,-10.16,-10.50,4.21,10.43,-4.18,0.64,13.84,0.00,0.00
1574202,23.31,0.10,3047,0.00,0.00,16,-10.16,-10.50,4.06,9.39,-4.18,0.64,13.84,0.00,0.00
1574398,25.61,0.11,3016,0.00,0.00,16,-10.16,-10.50,4.06,11.33,-4.18,0.68,13.84,0.00,0.39
1574591,23.77,0.13,2966,0.00,0.00,16,-8.75,-10.00,4.50,13.18,-4.18,0.72,13.84,0.00,1.96
1574794,18.15,0.12,2949,0.00,0.00,16,-6.29,-8.00,4.50,12.35,-4.18,0.74,13.76,0.00,2.75
1574997,13.21,0.15,2933,0.00,0.00,16,7.77,2.00,4.64,14.65,-4.18,0.78,13.84,0.00,3.92
1575199,12.75,0.16,2935,0.00,0.00,16,21.48,17.00,5.22,15.91,-4.18,0.82,13.76,0.00,4.71
1575399,13.09,0.18,2950,0.00,0.00,16,35.90,23.50,5.95,18.32,-4.18,0.86,13.84,0.00,6.27
1575599,13.32,0.20,2927,0.00,0.00,16,42.93,37.00,6.38,19.42,-4.18,0.86,13.76,0.00,6.67
1575798,13.78,0.20,2954,0.00,0.00,16,44.34,44.00,6.82,20.06,-4.18,0.90,13.84,0.00,7.45
1575998,14.01,0.22,2993,0.00,0.00,16,44.34,44.00,7.11,22.42,-4.18,0.94,13.76,0.00,8.63
1576197,14.01,0.31,3034,0.00,0.00,16,42.93,43.00,8.71,31.87,-0.15,1.08,13.76,0.00,12.94
1576396,13.09,0.45,3105,0.00,0.00,16,35.90,36.00,11.75,45.99,4.49,1.30,13.76,0.00,19.61
1579291,23.77,0.10,3144,0.00,0.00,16,-10.16,-10.50,4.06,10.83,-4.18,0.70,13.84,0.00,0.39
1579489,24.00,0.13,3120,0.00,0.00,16,-5.59,-7.00,4.64,13.82,-4.18,0.76,13.76,0.00,3.14
1579685,14.01,0.18,3116,0.00,0.00,16,28.87,17.50,5.51,17.47,-4.18,0.86,13.76,0.00,6.67
1579885,12.75,0.25,3032,0.00,0.00,16,44.34,44.00,6.82,22.86,-2.01,1.06,13.68,0.00,10.98
1580086,13.44,0.47,3148,0.00,0.00,16,35.20,35.50,11.75,47.83,6.96,1.36,13.76,0.00,21.96
1580285,13.32,0.57,3244,0.00,0.00,16,26.76,28.50,14.22,59.59,12.84,1.70,13.76,0.00,32.16
1580473,12.29,0.67,3320,0.00,0.00,16,21.13,21.50,16.54,71.28,13.77,1.78,13.52,0.00,35.29
1580677,11.60,0.82,3429,0.00,0.00,16,14.10,15.50,19.01,93.90,13.77,1.80,13.52,0.00,35.69
1580880,10.91,1.00,3554,0.00,0.00,16,7.07,7.50,22.20,119.51,13.77,1.80,13.44,0.00,35.69
1581086,10.91,1.15,3704,0.00,0.00,16,6.02,5.50,26.12,138.94,13.77,1.80,13.44,0.00,36.08
1581285,11.14,1.13,3864,0.00,0.00,16,6.37,6.00,27.86,144.13,13.77,1.78,13.44,0.00,34.90
1581484,11.14,1.10,4012,0.00,0.00,16,6.72,6.00,27.71,147.52,13.77,1.76,13.44,0.00,34.12
1581687,11.14,1.07,4228,0.00,0.00,16,7.42,6.50,26.41,150.60,13.46,1.60,13.44,0.00,30.98
1581883,11.14,0.99,4340,0.00,0.00,16,9.88,8.00,24.38,141.97,10.67,1.54,13.36,0.00,27.84
1582081,11.14,0.96,4534,0.00,0.00,16,10.94,10.00,23.65,145.67,10.67,1.54,13.44,0.00,27.84
1582285,11.14,0.98,4693,0.00,0.00,16,10.94,9.50,23.65,152.44,10.98,1.56,13.36,0.00,28.24
1582478,11.14,0.99,4848,0.00,0.00,16,10.94,10.00,23.94,159.28,11.29,1.62,13.44,0.00,30.20
1582681,11.14,0.98,5023,0.00,0.00,16,11.99,10.50,23.51,150.29,10.06,1.36,13.36,0.00,23.14
1582884,11.14,0.39,4963,0.00,0.00,16,41.17,35.50,9.87,54.90,-5.10,0.74,13.76,0.00,3.14
1583081,11.71,0.25,4977,0.00,0.00,16,11.99,21.50,4.79,42.03,-5.41,0.64,13.76,0.00,0.00
1583284,23.66,0.20,5000,0.00,0.00,16,-10.16,-10.50,4.35,33.36,-6.03,0.64,13.52,0.00,0.00
1583482,23.89,0.17,4908,0.00,0.00,16,-10.16,-10.50,4.35,28.22,-5.10,0.64,13.76,0.00,0.00
1583685,23.89,0.16,4714,0.00,0.00,16,-10.16,-10.50,4.21,25.40,-4.80,0.64,13.76,0.00,0.00
1583873,23.66,0.15,4532,0.00,0.00,16,-10.16,-10.50,4.21,22.41,-4.49,0.64,13.84,0.00,0.00
1584082,23.89,0.13,4338,0.00,0.00,16,-10.16,-10.50,4.21,20.92,-4.18,0.64,13.76,0.00,0.00
1584282,23.89,0.13,4166,0.00,0.00,16,-10.16,-10.50,4.06,18.16,-4.18,0.64,13.76,0.00,0.00
1584482,23.89,0.12,4050,0.00,0.00,16,-10.16,-10.50,3.92,16.00,-4.18,0.64,13.76,0.00,0.00
1584681,23.66,0.11,3848,0.00,0.00,16,-10.16,-10.50,3.77,14.02,-4.18,0.64,13.76,0.00,0.00
1584882,24.00,0.11,3700,0.00,0.00,16,-10.16,-10.50,3.63,13.26,-4.18,0.64,13.76,0.00,0.00
1585082,24.00,0.10,3625,0.00,0.00,16,-10.16,-10.50,3.63,12.52,-4.18,0.64,13.76,0.00,0.00
1585281,24.00,0.10,3539,0.00,0.00,16,-10.16,-10.50,3.63,12.04,-4.18,0.64,13.68,0.00,0.00
1585477,23.66,0.10,3542,0.00,0.00,16,-10.16,-10.50,3.63,11.71,-4.18,0.64,13.68,0.00,0.00
1585678,24.00,0.10,3488,0.00,0.00,16,-10.16,-10.50,3.63,11.40,-4.18,0.64,13.84,0.00,0.00
1585878,23.77,0.10,3477,0.00,0.00,16,-10.16,-10.50,3.63,12.58,-4.18,0.72,13.76,0.00,1.57
1586077,22.85,0.18,3486,0.00,0.00,16,35.20,16.00,5.51,21.71,-4.18,0.92,13.76,0.00,8.24
1586279,13.32,0.20,3446,0.00,0.00,16,42.93,44.00,6.53,22.68,-4.18,0.92,13.84,0.00,8.63
1586477,13.78,0.20,3436,0.00,0.00,16,44.34,42.50,6.82,22.96,-4.18,0.94,13.76,0.00,8.63
1586676,13.67,0.21,3451,0.00,0.00,16,44.34,44.00,7.11,24.32,-4.18,1.02,13.84,0.00,10.59
1586877,13.90,0.49,3528,0.00,0.00,16,34.84,37.50,12.77,58.13,10.98,1.54,13.76,0.00,27.06
1587073,12.86,0.60,3640,0.00,0.00,16,27.11,26.50,15.24,72.46,12.22,1.68,13.76,0.00,31.37
1587266,11.71,0.75,3801,0.00,0.00,16,18.32,18.00,18.28,94.76,13.77,1.80,13.52,0.00,35.69
1587469,10.68,0.99,3860,0.00,0.00,16,7.77,7.50,22.93,124.73,13.77,1.84,13.44,0.00,36.86
1587672,10.80,1.12,3972,0.00,0.00,16,6.72,6.00,27.42,149.72,13.77,1.86,13.44,0.00,37.65
1587875,11.14,1.10,4162,0.00,0.00,16,7.42,7.00,28.44,153.13,13.77,1.86,13.44,0.00,38.04
1588067,11.14,1.10,4383,0.00,0.00,16,8.12,7.50,27.42,160.33,13.77,1.86,13.36,0.00,38.04
1588271,11.14,1.12,4562,0.00,0.00,16,8.48,8.00,27.42,169.89,13.77,1.86,13.36,0.00,37.65
1588469,11.14,1.10,4752,0.00,0.00,16,9.18,8.00,26.99,174.46,13.77,1.86,13.36,0.00,37.25
1588661,11.14,1.08,4921,0.00,0.00,16,9.53,8.50,26.26,177.29,13.46,1.84,13.36,0.00,36.86
1588864,11.14,1.07,5109,0.00,0.00,16,10.23,9.50,25.54,181.18,13.46,1.76,13.28,0.00,34.90
1589066,11.14,1.01,5289,0.00,0.00,16,11.64,11.00,24.09,179.05,12.53,1.68,13.36,0.00,32.16
1589270,11.14,0.95,5486,0.00,0.00,16,14.80,12.50,23.07,173.75,11.29,1.62,13.36,0.00,29.80
1589466,11.14,0.41,5252,0.00,0.00,16,34.84,31.50,10.88,52.56,-6.34,0.64,13.52,0.00,0.00
1589664,15.27,0.28,4986,0.00,0.00,16,2.50,4.50,5.08,45.83,-6.03,0.64,13.84,0.00,0.00
1589863,24.00,0.21,4424,0.00,0.00,16,-10.16,-10.50,4.50,30.74,-4.18,0.64,13.76,0.00,0.00
1590061,24.00,0.17,4087,0.00,0.00,16,-10.16,-10.50,4.21,23.33,-4.18,0.64,13.84,0.00,0.00
1590264,23.89,0.14,3667,0.00,0.00,16,-10.16,-10.50,3.77,17.79,-4.18,0.64,13.76,0.00,0.00
1590451,24.23,0.19,3296,0.00,0.00,16,-2.42,-6.00,4.35,19.42,-4.18,0.86,13.76,0.00,5.88
1590655,12.52,0.25,3625,0.00,0.00,16,44.34,44.00,7.55,29.83,-2.01,1.04,13.68,0.00,11.76
1590858,13.90,0.35,3759,0.00,0.00,16,42.23,42.50,9.14,42.88,1.08,1.16,13.76,0.00,15.29
1591058,13.32,0.47,3856,0.00,0.00,16,36.25,36.50,11.90,59.92,7.58,1.34,13.68,0.00,21.57
1591254,12.17,0.56,3912,0.00,0.00,16,30.98,31.00,13.78,71.68,7.58,1.32,13.68,0.00,21.18
1591457,11.83,0.53,3916,0.00,0.00,16,32.73,31.00,13.93,70.14,2.01,1.16,13.68,0.00,16.08
1591660,11.83,0.44,3943,0.00,0.00,16,38.36,36.50,12.48,58.75,-0.15,1.06,13.76,0.00,12.55
1591848,12.17,0.31,3972,0.00,0.00,16,43.63,42.50,10.01,38.71,-3.87,0.96,13.76,0.00,9.80
1592058,12.63,0.23,3981,0.00,0.00,16,44.34,44.00,7.40,29.39,-4.18,0.88,13.84,0.00,7.06
1592254,11.60,0.20,4015,0.00,0.00,16,41.52,44.00,6.09,25.31,-4.18,0.82,13.76,0.00,5.49
1592454,11.25,0.17,3991,0.00,0.00,16,22.89,14.00,5.08,21.18,-4.18,0.78,13.84,0.00,3.92
1592657,11.25,0.16,4004,0.00,0.00,16,19.73,19.50,4.50,21.00,-4.18,0.76,13.76,0.00,3.14
1592854,11.14,0.15,3935,0.00,0.00,16,11.29,7.50,4.21,19.35,-4.18,0.74,13.84,0.00,2.75
1593055,11.14,0.14,3947,0.00,0.00,16,7.07,8.00,3.92,18.09,-4.18,0.72,13.76,0.00,1.96
1593242,11.14,0.13,3922,0.00,0.00,16,1.45,5.00,3.77,16.43,-4.18,0.72,13.84,0.00,1.96
1593445,11.25,0.12,3890,0.00,0.00,16,-8.75,-1.50,3.77,14.65,-4.18,0.70,13.84,0.00,1.18
1593651,12.17,0.11,3786,0.00,0.00,16,-9.45,-10.50,3.63,14.33,-4.18,0.64,13.84,0.00,0.00
1593854,19.87,0.11,3388,0.00,0.00,16,-10.16,-10.50,3.77,12.68,-4.18,0.64,13.76,0.00,0.00
1594052,23.89,0.12,3042,0.00,0.00,16,-10.16,-10.50,4.06,12.30,-4.18,0.64,13.84,0.00,0.00
1594250,23.77,0.13,2731,0.00,0.00,16,-10.16,-10.50,4.06,11.87,-4.18,0.64,13.68,0.00,0.00
1594453,23.77,0.13,2440,0.00,0.00,16,-10.16,-10.50,4.06,10.83,-2.94,0.64,13.84,0.00,0.00
1594649,24.00,0.12,2143,0.00,0.00,16,14.45,14.50,4.21,8.56,-2.32,0.64,13.76,0.00,0.00
1594852,24.00,0.11,1817,0.00,0.00,16,14.10,14.00,4.35,7.57,-1.39,0.64,13.84,0.00,0.00
1595053,24.00,0.14,1518,0.00,0.00,16,14.10,14.00,4.50,6.92,-1.39,0.66,13.84,0.00,0.00
1595251,23.77,0.17,1212,0.00,0.00,16,16.56,15.00,5.51,7.08,-1.39,0.82,13.76,34.00,4.71
1595452,23.89,0.24,1462,0.00,0.00,16,29.22,26.50,7.55,11.40,-1.39,0.86,13.84,32.00,6.27
1595648,14.13,0.20,2092,0.00,0.00,16,34.49,38.50,7.55,13.69,-2.32,0.88,13.76,31.00,7.06
1595851,16.19,0.21,2728,0.00,0.00,16,44.34,43.50,6.96,19.35,-3.56,0.90,13.76,29.00,7.45
1596051,14.93,0.23,2735,0.00,0.00,16,44.34,44.00,7.25,21.18,-4.18,0.90,13.76,27.00,7.84
1596251,13.90,0.24,2746,0.00,0.00,16,44.34,44.00,7.40,21.98,-4.18,0.92,13.84,25.00,8.24
1596449,13.67,0.24,2728,0.00,0.00,16,44.34,44.00,7.69,23.05,-4.18,0.92,13.76,24.00,8.24
1596638,14.01,0.26,2737,0.00,0.00,16,44.34,44.00,7.84,23.24,-4.18,0.92,13.76,22.00,8.24
1596841,13.90,0.26,2742,0.00,0.00,16,44.34,44.00,7.84,23.54,-4.18,0.92,13.76,20.00,8.24
1597050,13.78,0.25,2745,0.00,0.00,16,44.34,44.00,7.84,22.68,-4.18,0.90,13.76,18.00,7.45
1597251,13.55,0.22,2776,0.00,0.00,16,44.34,44.00,7.40,19.82,-4.18,0.86,13.76,17.00,6.67
1597456,14.36,0.21,2785,0.00,0.00,16,44.34,44.00,6.96,19.73,-4.18,0.86,13.68,15.00,6.27
1597651,13.78,0.20,2786,0.00,0.00,16,42.23,44.00,6.53,17.17,-4.18,0.80,13.84,13.00,4.71
1597853,13.44,0.16,2781,0.00,0.00,16,19.38,19.50,5.80,14.65,-4.18,0.78,13.76,11.00,3.92
1598046,14.36,0.15,2738,0.00,0.00,16,12.70,13.00,5.22,13.56,-4.18,0.76,13.84,9.00,3.14
1598250,14.36,0.14,2768,0.00,0.00,16,6.37,6.00,4.93,12.68,-4.18,0.74,13.76,7.00,2.75
1598453,14.24,0.13,2768,0.00,0.00,16,4.61,4.50,4.79,12.52,-4.18,0.74,13.76,5.00,2.75
1598640,13.67,0.14,2745,0.00,0.00,16,6.72,6.00,4.79,12.79,-4.18,0.74,13.84,4.00,2.75
1598843,13.44,0.14,2752,0.00,0.00,16,7.07,5.00,4.79,12.85,-4.18,0.74,13.84,2.00,2.75
1599048,13.67,0.14,2745,0.00,0.00,16,6.72,7.00,4.79,12.79,-4.18,0.74,13.84,0.00,2.75
1599250,13.21,0.13,2746,0.00,0.00,16,4.96,4.50,4.79,12.35,-4.18,0.74,13.84,0.00,2.75
1599450,13.44,0.14,2718,0.00,0.00,16,5.66,6.50,4.79,12.52,-4.18,0.74,13.84,0.00,2.75
1599649,13.32,0.13,2734,0.00,0.00,16,2.15,3.50,4.64,12.24,-4.18,0.74,13.84,0.00,2.75
1599845,13.55,0.13,2726,0.00,0.00,16,4.26,3.00,4.64,12.26,-4.18,0.74,13.76,0.00,2.75
1600033,13.32,0.13,2723,0.00,0.00,16,2.15,3.50,4.64,12.14,-4.18,0.74,13.84,0.00,2.75
1600245,13.32,0.13,2731,0.00,0.00,16,3.20,0.50,4.64,11.71,-4.18,0.74,13.84,0.00,2.75
1600447,13.55,0.14,2706,0.00,0.00,16,4.96,6.00,4.64,12.46,-3.87,0.74,13.76,0.00,2.75
1600647,13.21,0.14,2711,0.00,0.00,16,5.31,3.50,4.64,11.92,-4.18,0.74,13.84,0.00,2.75
1600843,13.44,0.14,2692,0.00,0.00,16,6.72,5.00,4.64,12.30,-4.18,0.74,13.84,0.00,2.75
1601034,13.21,0.13,2663,0.00,0.00,16,0.74,-5.00,4.50,11.38,-3.87,0.72,13.76,0.00,1.96
1601234,13.78,0.12,2668,0.00,0.00,16,-5.59,-6.00,4.35,10.68,-3.87,0.70,13.84,0.00,1.57
1601437,13.78,0.12,2660,0.00,0.00,16,-5.94,-2.50,4.21,10.38,-3.87,0.68,13.76,0.00,0.78
1601640,13.44,0.12,2633,0.00,0.00,16,-6.99,-6.00,4.06,10.38,-3.87,0.68,13.84,0.00,0.78
1601843,17.23,0.11,2627,0.00,0.00,16,-10.16,-8.00,4.21,9.70,-3.56,0.68,13.84,0.00,0.39
1602030,25.61,0.10,2601,0.00,0.00,16,-10.16,-10.50,4.21,8.96,-3.56,0.68,13.84,0.00,0.39
1602240,24.69,0.10,2601,0.00,0.00,16,-10.16,-10.50,4.21,9.08,-3.56,0.66,13.84,0.00,0.39
1602440,23.77,0.11,2577,0.00,0.00,16,-10.16,-10.50,4.21,9.26,-3.56,0.66,13.84,0.00,0.39
1602644,23.66,0.10,2590,0.00,0.00,16,-10.16,-10.50,4.21,9.04,-3.56,0.66,13.84,0.00,0.39
1602841,23.89,0.11,2549,0.00,0.00,16,-10.16,-10.50,4.21,9.43,-3.56,0.66,13.84,0.00,0.39
1603031,23.66,0.10,2546,0.00,0.00,16,-10.16,-10.50,4.21,8.48,-3.56,0.66,13.84,0.00,0.39
1603233,23.66,0.10,2540,0.00,0.00,16,-10.16,-10.50,4.21,8.40,-3.25,0.66,13.84,0.00,0.39
1603436,23.89,0.11,2510,0.00,0.00,16,-10.16,-10.50,4.21,9.08,-3.25,0.68,13.84,0.00,0.39
1603639,23.54,0.10,2498,0.00,0.00,16,-10.16,-10.50,4.21,8.11,-3.25,0.66,13.84,0.00,0.39
1603842,23.66,0.11,2496,0.00,0.00,16,-10.16,-10.50,4.21,8.91,-3.25,0.68,13.84,0.00,0.39
1604030,23.89,0.11,2479,0.00,0.00,16,-10.16,-10.50,4.21,9.04,-3.25,0.68,13.76,0.00,0.78
1604241,24.00,0.12,2468,0.00,0.00,16,-10.16,-10.50,4.21,9.39,-3.25,0.68,13.84,0.00,0.78
1604440,23.54,0.12,2452,0.00,0.00,16,-10.16,-10.50,4.35,9.66,-2.94,0.70,13.76,0.00,1.18
1604627,23.89,0.13,2438,0.00,0.00,16,-6.99,-9.00,4.35,10.33,-2.94,0.70,13.84,0.00,1.57
1604830,20.44,0.12,2426,0.00,0.00,16,-5.23,-9.50,4.21,10.08,-2.94,0.70,13.84,0.00,1.57
1605033,14.81,0.12,2404,0.00,0.00,16,-3.83,-5.00,4.21,10.33,-2.94,0.70,13.76,0.00,1.57
1605234,13.32,0.13,2397,0.00,0.00,16,1.45,1.00,4.21,10.23,-2.94,0.72,13.84,0.00,1.57
1605435,12.52,0.13,2372,0.00,0.00,16,2.50,3.00,4.35,10.27,-2.94,0.72,13.84,0.00,1.96
1605633,12.40,0.13,2370,0.00,0.00,16,2.15,6.00,4.35,9.66,-2.94,0.72,13.84,0.00,1.96
1605836,12.63,0.13,2335,0.00,0.00,16,4.96,2.50,4.35,9.83,-2.63,0.72,13.84,0.00,1.96
1606034,12.98,0.13,2333,0.00,0.00,16,3.55,4.00,4.35,9.66,-2.63,0.72,13.84,0.00,1.96
1606237,13.09,0.13,2337,0.00,0.00,16,5.31,7.00,4.35,9.93,-2.63,0.74,13.84,0.00,2.75
1606435,13.32,0.13,2300,0.00,0.00,16,8.83,10.50,4.50,10.13,-2.63,0.74,13.84,0.00,2.75
1606636,12.86,0.13,2298,0.00,0.00,16,9.53,8.00,4.64,9.66,-2.63,0.76,13.84,0.00,3.14
1606823,12.86,0.13,2289,0.00,0.00,16,8.83,10.50,4.64,9.89,-2.63,0.76,13.84,0.00,3.14
1607026,12.98,0.14,2280,0.00,0.00,16,14.45,12.50,4.79,10.13,-2.63,0.76,13.84,0.00,3.14
1607233,12.98,0.13,2266,0.00,0.00,16,10.23,11.50,4.79,9.79,-2.63,0.76,13.84,0.00,3.14
1607435,14.13,0.14,2286,0.00,0.00,16,13.75,12.00,4.79,10.17,-2.63,0.76,13.84,0.00,3.14
1607634,14.24,0.13,2263,0.00,0.00,16,14.10,13.00,4.93,9.88,-2.63,0.76,13.68,0.00,3.14
1607838,13.21,0.13,2272,0.00,0.00,16,13.75,13.00,4.79,10.03,-2.32,0.76,13.84,0.00,3.53
1608028,13.32,0.14,2248,0.00,0.00,16,15.16,15.50,4.93,10.13,-2.32,0.76,13.68,0.00,3.53
1608238,13.32,0.13,2238,0.00,0.00,16,16.56,15.00,4.93,9.83,-2.32,0.78,13.84,0.00,3.53
1608434,13.55,0.13,2236,0.00,0.00,16,15.86,17.00,4.93,10.28,-2.32,0.78,13.76,0.00,3.92
1608637,13.55,0.14,2219,0.00,0.00,16,16.56,15.50,4.93,10.17,-2.32,0.78,13.76,0.00,3.92
1608825,13.67,0.13,2221,0.00,0.00,16,15.51,17.50,5.08,9.57,-2.32,0.78,13.84,0.00,3.92
1609028,13.44,0.13,2229,0.00,0.00,16,15.51,16.00,5.08,10.43,-2.32,0.78,13.92,0.00,3.92
1609226,14.59,0.13,2233,0.00,0.00,16,15.51,16.50,5.08,10.17,-2.32,0.78,13.84,0.00,3.92
1609429,14.24,0.15,2193,0.00,0.00,16,25.35,16.00,5.22,11.18,-2.32,0.80,13.84,0.00,4.31
1609632,13.78,0.15,2219,0.00,0.00,16,21.13,20.00,5.22,10.68,-2.32,0.80,13.84,0.00,4.31
1609820,14.01,0.15,2209,0.00,0.00,16,23.24,21.00,5.37,11.18,-2.32,0.80,13.84,0.00,4.31
1610023,13.78,0.15,2210,0.00,0.00,16,22.89,23.00,5.37,10.88,-2.32,0.80,13.84,0.00,4.71
1610233,13.67,0.15,2214,0.00,0.00,16,23.95,24.00,5.37,11.18,-2.32,0.80,13.84,0.00,4.71
1610430,13.78,0.15,2214,0.00,0.00,16,22.89,24.50,5.51,10.83,-2.32,0.80,13.84,0.00,4.71
1610618,13.90,0.15,2202,0.00,0.00,16,24.65,24.50,5.51,11.14,-2.32,0.80,13.84,0.00,4.71
1610821,13.67,0.15,2196,0.00,0.00,16,23.95,24.50,5.51,11.14,-2.32,0.80,13.76,0.00,4.71
1611025,13.78,0.15,2208,0.00,0.00,16,24.65,23.50,5.51,11.14,-2.32,0.80,13.84,0.00,4.71
1611229,13.55,0.15,2210,0.00,0.00,16,22.54,23.00,5.51,10.73,-2.32,0.80,13.68,0.00,4.71
1611417,13.78,0.15,2194,0.00,0.00,16,22.89,23.50,5.37,10.88,-2.32,0.80,13.76,0.00,4.71
1611620,13.90,0.15,2194,0.00,0.00,16,24.65,23.50,5.51,10.78,-2.32,0.80,13.76,0.00,4.71
1611823,13.55,0.15,2199,0.00,0.00,16,22.54,22.50,5.37,10.68,-2.32,0.80,13.84,0.00,4.71
1612026,13.90,0.15,2203,0.00,0.00,16,23.59,22.50,5.37,10.98,-2.32,0.80,13.76,0.00,4.71
1612229,13.90,0.14,2206,0.00,0.00,16,23.95,22.00,5.37,10.58,-2.32,0.80,13.84,0.00,4.71
1612430,13.78,0.14,2185,0.00,0.00,16,22.89,22.00,5.37,10.68,-2.32,0.80,13.84,0.00,4.71
1612620,14.24,0.14,2196,0.00,0.00,16,23.24,22.50,5.37,10.68,-2.32,0.80,13.84,0.00,4.71
1612824,14.01,0.15,2191,0.00,0.00,16,23.95,23.00,5.37,10.88,-2.32,0.80,13.84,0.00,4.31
1613027,13.90,0.15,2206,0.00,0.00,16,23.24,22.50,5.37,10.27,-2.32,0.80,13.84,0.00,4.71
1613224,13.90,0.14,2204,0.00,0.00,16,19.73,21.50,5.37,9.99,-2.32,0.80,13.84,0.00,4.31
1613428,13.90,0.14,2196,0.00,0.00,16,19.38,21.50,5.37,10.08,-2.32,0.80,13.84,0.00,4.31
1613627,14.24,0.14,2212,0.00,0.00,16,20.43,21.00,5.37,10.28,-2.32,0.80,13.84,0.00,4.31
1613825,13.78,0.14,2203,0.00,0.00,16,21.13,22.50,5.22,10.38,-2.32,0.78,13.84,0.00,3.92
1614025,14.13,0.13,2173,0.00,0.00,16,17.97,17.50,5.22,9.17,-2.32,0.78,13.76,0.00,3.92
1614227,14.59,0.14,2181,0.00,0.00,16,22.54,19.50,5.22,10.28,-2.32,0.78,13.84,0.00,3.92
1614414,14.24,0.13,2176,0.00,0.00,16,17.27,13.00,5.08,9.44,-2.01,0.78,13.76,0.00,3.92
1614618,14.93,0.14,2190,0.00,0.00,16,21.84,22.50,5.22,10.33,-2.32,0.78,13.84,0.00,3.92
1614821,14.47,0.14,2190,0.00,0.00,16,20.78,20.00,5.22,9.93,-2.32,0.78,13.76,0.00,3.92
1615024,13.90,0.14,2194,0.00,0.00,16,21.48,20.00,5.22,10.08,-2.32,0.78,13.84,0.00,3.92
1615219,14.13,0.12,2186,0.00,0.00,16,16.91,17.00,5.22,9.09,-2.32,0.78,13.76,0.00,3.92
1615422,14.24,0.14,2194,0.00,0.00,16,19.02,20.00,5.08,10.03,-2.32,0.78,13.84,0.00,3.92
