Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Coolant Temperature (F),Primary Wastegate Duty Cycle (%)
950876,14.94,0.14,1271,0.00,0.00,16,10.23,8.50,5.91,-1.39,0.64,205,0.00
951064,14.87,0.13,1269,0.00,0.00,16,10.23,10.00,5.74,-1.39,0.64,205,0.00
951267,14.97,0.14,1258,0.00,0.00,16,10.59,9.50,5.74,-1.39,0.64,205,0.00
951454,15.16,0.14,1259,0.00,0.00,16,10.23,9.50,5.68,-1.39,0.64,205,0.00
951642,15.16,0.14,1251,0.00,0.00,16,10.59,11.00,5.62,-1.39,0.64,205,0.00
951829,15.21,0.13,1262,0.00,0.00,16,10.23,9.50,5.59,-1.39,0.64,205,0.00
952017,15.03,0.14,1254,0.00,0.00,16,10.23,10.50,5.74,-1.39,0.64,205,0.00
952220,14.92,0.13,1273,0.00,0.00,16,10.23,8.50,5.62,-1.39,0.64,205,0.00
952407,15.03,0.13,1270,0.00,0.00,16,10.23,9.00,5.65,-1.39,0.64,205,0.00
952595,14.97,0.13,1260,0.00,0.00,16,10.23,9.50,5.59,-1.39,0.64,205,0.00
952782,15.02,0.13,1264,0.00,0.00,16,10.23,8.00,5.62,-1.39,0.64,205,0.00
952985,14.82,0.13,1260,0.00,0.00,16,10.23,10.50,5.46,-1.39,0.64,205,0.00
953173,14.79,0.13,1262,0.00,0.00,16,10.23,10.00,5.59,-1.39,0.64,205,0.00
953360,14.90,0.13,1262,0.00,0.00,16,10.23,10.50,5.55,-1.39,0.64,205,0.00
953548,14.87,0.13,1252,0.00,0.00,16,10.59,11.00,5.43,-1.39,0.64,205,0.00
953751,14.79,0.13,1258,0.00,0.00,16,10.23,10.00,5.52,-1.39,0.64,205,0.00
953938,14.74,0.13,1258,0.00,0.00,16,10.23,10.00,5.43,-1.39,0.64,205,0.00
954126,14.68,0.13,1255,0.00,0.00,16,10.59,11.50,5.46,-1.39,0.64,205,0.00
954329,14.74,0.13,1257,0.00,0.00,16,10.23,9.50,5.40,-1.39,0.64,205,0.00
954517,14.77,0.13,1261,0.00,0.00,16,10.23,9.50,5.46,-1.39,0.64,205,0.00
954704,14.79,0.13,1260,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,207,0.00
954892,14.82,0.13,1257,0.00,0.00,16,10.59,9.50,5.43,-1.39,0.64,207,0.00
955095,14.77,0.13,1247,0.00,0.00,16,10.23,10.00,5.52,-1.39,0.64,207,0.00
955282,14.79,0.13,1256,0.00,0.00,16,10.59,11.00,5.46,-1.39,0.64,205,0.00
955470,14.70,0.13,1254,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,207,0.00
955657,14.67,0.13,1252,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,207,0.00
955845,14.72,0.13,1237,0.00,0.00,16,10.59,10.50,5.43,-1.39,0.64,207,0.00
956032,14.77,0.13,1238,0.00,0.00,16,10.59,11.00,5.23,-1.39,0.64,207,0.00
956235,14.74,0.13,1236,0.00,0.00,16,10.59,11.50,5.33,-1.39,0.64,207,0.00
956423,14.72,0.13,1247,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,207,0.00
956610,14.72,0.13,1237,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,207,0.00
956798,14.72,0.13,1236,0.00,0.00,16,10.59,11.00,5.23,-1.39,0.64,207,0.00
957001,14.76,0.13,1223,0.00,0.00,16,10.59,12.00,5.23,-1.39,0.64,207,0.00
957188,14.79,0.13,1221,0.00,0.00,16,10.59,12.00,5.14,-1.39,0.64,205,0.00
957376,14.70,0.12,1228,0.00,0.00,16,10.59,11.00,5.14,-1.39,0.64,205,0.00
957563,14.58,0.13,1220,0.00,0.00,16,10.59,11.50,5.33,-1.39,0.64,205,0.00
957766,14.58,0.13,1227,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,205,0.00
957954,14.74,0.13,1224,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,205,0.00
958141,14.65,0.13,1223,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,205,0.00
958344,14.69,0.13,1233,0.00,0.00,16,10.59,10.00,5.43,-1.39,0.64,205,0.00
958532,14.69,0.13,1229,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,205,0.00
958719,14.65,0.13,1232,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,205,0.00
958907,14.74,0.13,1228,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,205,0.00
959094,14.82,0.13,1217,0.00,0.00,16,10.59,11.50,5.21,-1.39,0.64,205,0.00
959297,14.80,0.13,1215,0.00,0.00,16,10.59,11.50,5.36,-1.39,0.64,205,0.00
959485,14.77,0.13,1222,0.00,0.00,16,10.59,10.50,5.46,-1.39,0.64,205,0.00
959673,14.70,0.13,1225,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,205,0.00
959860,14.67,0.13,1231,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,205,0.00
960047,14.72,0.13,1236,0.00,0.00,16,10.59,9.50,5.52,-1.39,0.64,205,0.00
960251,14.79,0.13,1228,0.00,0.00,16,10.59,9.00,5.40,-1.39,0.64,205,0.00
960439,14.77,0.13,1240,0.00,0.00,16,10.59,9.00,5.52,-1.39,0.64,205,0.00
960626,14.79,0.13,1243,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,205,0.00
960829,14.67,0.13,1241,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,205,0.00
961017,14.75,0.13,1245,0.00,0.00,16,10.59,9.50,5.43,-1.39,0.64,205,0.00
961204,14.72,0.13,1246,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,205,0.00
961392,14.71,0.13,1246,0.00,0.00,16,10.59,9.50,5.43,-1.39,0.64,205,0.00
961595,14.77,0.13,1247,0.00,0.00,16,10.59,9.50,5.43,-1.39,0.64,205,0.00
961782,14.79,0.13,1255,0.00,0.00,16,10.59,8.00,5.49,-1.39,0.66,205,0.00
961970,14.81,0.24,1268,0.00,0.00,16,17.97,11.50,9.05,-1.39,0.88,205,0.00
962157,13.80,0.19,1470,0.00,0.00,16,24.65,19.00,7.46,-1.39,0.64,205,0.00
962360,11.96,0.11,1834,0.00,0.00,16,8.83,1.50,5.46,-1.39,0.64,203,0.00
962548,14.17,0.14,1673,0.00,0.00,16,11.29,9.50,5.78,-1.39,0.80,203,0.00
962735,14.75,0.45,1652,0.00,0.00,16,29.57,30.00,28.56,1.08,1.54,203,0.00
962923,14.84,0.27,2745,0.00,0.00,16,36.25,38.00,31.14,-4.18,0.64,203,0.00
963110,11.53,0.10,3088,0.00,0.00,16,4.96,16.50,8.11,-4.18,0.64,203,0.00
963313,20.88,0.29,2770,0.00,0.00,16,42.58,9.00,20.08,6.34,1.46,203,0.00
963501,14.65,0.43,3651,0.00,0.00,16,7.77,37.00,53.55,13.77,1.22,203,20.00
963688,12.60,0.12,4002,0.00,0.00,16,14.80,3.50,13.34,-4.18,0.64,203,0.00
963876,18.66,0.25,3556,0.00,0.00,16,44.34,8.00,20.85,-4.18,1.26,203,0.00
964079,13.94,0.50,4302,0.00,0.00,16,7.77,7.00,70.17,13.77,2.10,203,19.22
964267,23.55,0.56,4795,0.00,0.00,16,7.77,7.00,88.33,13.77,2.12,203,21.18
964454,23.68,0.64,4604,0.00,0.00,16,7.77,7.00,96.41,13.77,2.08,203,21.18
964642,23.93,0.68,4783,0.00,0.00,16,7.77,7.00,111.99,13.77,1.82,203,19.61
964829,23.45,0.25,4615,0.00,0.00,16,3.55,4.00,31.92,-4.80,0.64,203,0.00
965032,23.86,0.19,4139,0.00,0.00,16,-1.72,-2.00,28.82,-4.18,0.64,201,0.00
965220,23.69,0.16,3676,0.00,0.00,16,-1.72,-2.00,20.07,-4.18,0.64,201,0.00
965407,23.91,0.15,3282,0.00,0.00,16,-1.72,-2.00,16.22,-4.18,0.64,201,0.00
965595,23.82,0.15,2901,0.00,0.00,16,-1.72,-2.00,14.53,-4.18,0.64,201,0.00
965798,23.91,0.15,2533,0.00,0.00,16,-1.02,-2.00,13.20,-3.25,0.64,201,0.00
965985,23.97,0.15,2180,0.00,0.00,16,3.91,3.00,10.85,-2.32,0.64,201,0.00
966173,23.77,0.14,1861,0.00,0.00,16,7.42,7.00,8.65,-1.70,0.64,201,0.00
966360,23.77,0.13,1780,0.00,0.00,16,7.77,15.50,7.62,-1.39,0.64,201,0.00
966563,21.89,0.12,1737,0.00,0.00,16,8.12,15.50,7.29,-1.39,0.64,201,0.00
966751,16.08,0.12,1701,0.00,0.00,16,8.12,16.00,6.99,-1.39,0.64,199,0.00
966938,15.30,0.12,1673,0.00,0.00,16,8.48,16.50,6.62,-1.39,0.64,199,0.00
967126,15.03,0.12,1620,0.00,0.00,16,9.18,16.50,6.11,-1.39,0.64,199,0.00
967329,14.95,0.11,1558,0.00,0.00,16,9.53,17.00,5.91,-1.39,0.64,199,0.00
967516,14.65,0.11,1512,0.00,0.00,16,9.88,17.50,5.55,-1.39,0.64,199,0.00
967704,14.28,0.11,1448,0.00,0.00,16,9.88,17.50,5.33,-1.39,0.64,199,0.00
967907,14.32,0.12,1410,0.00,0.00,16,9.88,17.50,5.40,-1.39,0.64,199,0.00
968094,14.42,0.12,1354,0.00,0.00,16,10.23,18.00,5.21,-1.39,0.64,199,0.00
968282,14.56,0.12,1318,0.00,0.00,16,10.23,18.00,5.33,-1.39,0.64,199,0.00
968469,14.74,0.12,1309,0.00,0.00,16,10.23,18.00,5.27,-1.39,0.64,199,0.00
968672,14.81,0.12,1284,0.00,0.00,16,10.23,18.00,5.23,-1.39,0.64,199,0.00
968860,14.84,0.12,1280,0.00,0.00,16,10.23,17.50,5.21,-1.39,0.64,199,0.00
969047,14.77,0.12,1270,0.00,0.00,16,10.23,17.00,5.23,-1.39,0.64,199,0.00
969235,14.72,0.12,1255,0.00,0.00,16,10.59,16.50,5.10,-1.39,0.64,199,0.00
969422,14.82,0.12,1238,0.00,0.00,16,10.59,16.50,5.01,-1.39,0.64,199,0.00
969625,14.81,0.12,1224,0.00,0.00,16,10.59,16.50,4.95,-1.39,0.64,199,0.00
969813,14.79,0.12,1210,0.00,0.00,16,10.59,17.50,4.79,-1.39,0.64,199,0.00
970000,14.87,0.13,1171,0.00,0.00,16,10.59,18.50,4.79,-1.08,0.64,199,0.00
970203,14.98,0.14,1162,0.00,0.00,16,10.59,18.00,5.30,-1.08,0.64,199,0.00
970391,15.00,0.13,1206,0.00,0.00,16,10.59,12.50,5.27,-1.39,0.64,199,0.00
970579,14.87,0.13,1196,0.00,0.00,16,10.59,13.00,5.30,-1.08,0.64,199,0.00
970766,14.82,0.14,1210,0.00,0.00,16,10.59,10.50,5.55,-1.39,0.64,199,0.00
970954,15.08,0.14,1230,0.00,0.00,16,10.59,8.50,5.46,-1.39,0.64,199,0.00
971157,15.03,0.14,1240,0.00,0.00,16,10.59,8.00,5.62,-1.39,0.64,199,0.00
971344,14.95,0.14,1249,0.00,0.00,16,10.59,7.50,5.68,-1.39,0.64,199,0.00
971532,14.81,0.14,1251,0.00,0.00,16,10.59,8.50,5.62,-1.39,0.64,199,0.00
971719,14.72,0.13,1249,0.00,0.00,16,10.59,10.00,5.59,-1.39,0.64,199,0.00
971922,14.74,0.14,1253,0.00,0.00,16,10.23,9.50,5.68,-1.39,0.64,199,0.00
972110,14.80,0.13,1265,0.00,0.00,16,10.23,9.50,5.59,-1.39,0.64,199,0.00
972297,14.68,0.13,1245,0.00,0.00,16,10.23,10.00,5.68,-1.39,0.64,199,0.00
972485,14.63,0.13,1251,0.00,0.00,16,10.23,9.50,5.55,-1.39,0.64,198,0.00
972688,14.70,0.13,1245,0.00,0.00,16,10.23,10.50,5.55,-1.39,0.64,198,0.00
972875,14.65,0.13,1254,0.00,0.00,16,10.23,10.00,5.55,-1.39,0.64,198,0.00
973063,14.75,0.13,1238,0.00,0.00,16,10.59,11.50,5.43,-1.39,0.64,198,0.00
973250,14.82,0.13,1246,0.00,0.00,16,10.59,10.50,5.43,-1.39,0.64,198,0.00
973453,14.82,0.13,1254,0.00,0.00,16,10.23,9.50,5.43,-1.39,0.64,198,0.00
973641,14.79,0.13,1252,0.00,0.00,16,10.23,9.50,5.36,-1.39,0.64,198,0.00
973828,14.77,0.13,1240,0.00,0.00,16,10.59,10.00,5.46,-1.39,0.64,198,0.00
974016,14.74,0.13,1257,0.00,0.00,16,10.59,9.00,5.49,-1.39,0.64,198,0.00
974203,14.60,0.13,1258,0.00,0.00,16,10.59,9.50,5.52,-1.39,0.64,198,0.00
974406,14.54,0.13,1255,0.00,0.00,16,10.59,11.00,5.43,-1.39,0.64,198,0.00
974594,14.49,0.13,1260,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,198,0.00
974781,14.58,0.13,1256,0.00,0.00,16,10.59,9.50,5.46,-1.39,0.64,198,0.00
974969,14.72,0.13,1244,0.00,0.00,16,10.59,10.50,5.46,-1.39,0.64,198,0.00
975172,14.77,0.13,1242,0.00,0.00,16,10.59,11.00,5.46,-1.39,0.64,198,0.00
975360,14.57,0.13,1241,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,198,0.00
975547,14.47,0.13,1242,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,198,0.00
975750,14.47,0.13,1232,0.00,0.00,16,10.59,11.50,5.21,-1.39,0.64,198,0.00
975938,14.72,0.13,1227,0.00,0.00,16,10.59,11.50,5.33,-1.39,0.64,198,0.00
976125,14.77,0.13,1233,0.00,0.00,16,10.59,11.00,5.36,-1.39,0.64,198,0.00
976313,14.90,0.13,1236,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,198,0.00
976516,14.77,0.13,1240,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,198,0.00
976703,14.77,0.13,1239,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,198,0.00
976891,14.74,0.13,1233,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,198,0.00
977078,14.81,0.13,1231,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,198,0.00
977266,14.81,0.13,1242,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,198,0.00
977469,14.74,0.13,1242,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,196,0.00
977656,14.79,0.13,1238,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,196,0.00
977844,14.70,0.13,1250,0.00,0.00,16,10.59,9.00,5.33,-1.39,0.64,196,0.00
978047,14.65,0.13,1249,0.00,0.00,16,10.59,9.00,5.36,-1.39,0.64,196,0.00
978234,14.56,0.12,1242,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,196,0.00
978422,14.63,0.13,1232,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,196,0.00
978609,14.74,0.13,1245,0.00,0.00,16,10.59,9.00,5.43,-1.39,0.64,196,0.00
978812,14.84,0.13,1238,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,196,0.00
979000,14.77,0.13,1234,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,196,0.00
979187,14.74,0.13,1239,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,196,0.00
979375,14.68,0.13,1229,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,196,0.00
979562,14.77,0.13,1237,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,196,0.00
979765,14.69,0.13,1228,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,196,0.00
979953,14.58,0.13,1226,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,196,0.00
980140,14.76,0.13,1218,0.00,0.00,16,10.59,11.50,5.33,-1.39,0.64,196,0.00
980328,14.79,0.13,1232,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,196,0.00
980532,14.77,0.13,1218,0.00,0.00,16,10.59,11.00,5.40,-1.39,0.64,194,0.00
980719,14.82,0.13,1232,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,194,0.00
980907,14.70,0.13,1227,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,194,0.00
981094,14.63,0.13,1235,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,194,0.00
981297,14.60,0.13,1237,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,194,0.00
981485,14.56,0.13,1243,0.00,0.00,16,10.59,10.00,5.40,-1.39,0.64,194,0.00
981672,14.44,0.13,1240,0.00,0.00,16,10.59,9.00,5.33,-1.39,0.64,194,0.00
981860,14.53,0.13,1240,0.00,0.00,16,10.59,11.50,5.36,-1.39,0.64,194,0.00
982063,14.54,0.13,1235,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,194,0.00
982250,14.65,0.13,1235,0.00,0.00,16,10.59,9.50,5.43,-1.39,0.64,194,0.00
982438,14.67,0.13,1240,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,194,0.00
982625,14.74,0.13,1240,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,194,0.00
982828,14.56,0.13,1240,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,194,0.00
983016,14.74,0.13,1227,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,194,0.00
983203,14.74,0.13,1233,0.00,0.00,16,10.59,10.00,5.40,-1.39,0.64,194,0.00
983406,14.79,0.13,1232,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,194,0.00
983594,14.79,0.13,1232,0.00,0.00,16,10.59,9.50,5.52,-1.39,0.64,194,0.00
983781,14.77,0.13,1232,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,194,0.00
983969,14.67,0.13,1233,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,194,0.00
984156,14.67,0.13,1233,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,194,0.00
984359,14.70,0.13,1231,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,194,0.00
984547,14.74,0.13,1230,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,192,0.00
984734,14.74,0.13,1248,0.00,0.00,16,10.59,8.50,5.36,-1.39,0.64,192,0.00
984922,14.84,0.13,1252,0.00,0.00,16,10.23,8.00,5.30,-1.39,0.64,192,0.00
985125,14.90,0.13,1252,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,192,0.00
985313,14.93,0.13,1255,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,192,0.00
985500,14.84,0.13,1257,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,192,0.00
985688,14.79,0.13,1271,0.00,0.00,16,10.23,9.50,5.46,-1.39,0.64,192,0.00
985891,14.74,0.13,1269,0.00,0.00,16,10.23,8.00,5.43,-1.39,0.64,192,0.00
986078,14.72,0.13,1259,0.00,0.00,16,10.23,8.50,5.40,-1.39,0.64,192,0.00
986266,14.79,0.13,1263,0.00,0.00,16,10.59,9.00,5.33,-1.39,0.64,192,0.00
986453,14.82,0.13,1248,0.00,0.00,16,10.59,10.00,5.46,-1.39,0.64,192,0.00
986656,14.89,0.12,1270,0.00,0.00,16,10.23,9.50,5.27,-1.39,0.64,192,0.00
986844,14.79,0.13,1249,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,192,0.00
987031,14.82,0.13,1246,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,192,0.00
987219,14.92,0.13,1248,0.00,0.00,16,10.59,11.00,5.27,-1.39,0.64,192,0.00
987406,14.92,0.13,1243,0.00,0.00,16,10.59,11.00,5.30,-1.39,0.64,192,0.00
987609,14.80,0.13,1250,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,192,0.00
987797,14.77,0.12,1246,0.00,0.00,16,10.59,10.50,5.10,-1.39,0.64,192,0.00
987984,14.79,0.13,1236,0.00,0.00,16,10.59,11.50,5.23,-1.39,0.64,192,0.00
988187,14.92,0.12,1240,0.00,0.00,16,10.59,9.50,5.14,-1.39,0.64,192,0.00
988375,15.00,0.13,1230,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,192,0.00
988562,14.90,0.12,1233,0.00,0.00,16,10.59,9.00,5.30,-1.39,0.64,192,0.00
988750,14.77,0.12,1248,0.00,0.00,16,10.59,8.50,5.17,-1.39,0.64,192,0.00
988937,14.72,0.12,1236,0.00,0.00,16,10.59,9.50,5.21,-1.39,0.64,190,0.00
989140,14.72,0.13,1238,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,190,0.00
989328,14.70,0.12,1259,0.00,0.00,16,10.23,8.00,5.27,-1.39,0.64,190,0.00
989515,14.58,0.12,1255,0.00,0.00,16,10.59,9.00,5.14,-1.39,0.64,190,0.00
989703,14.53,0.12,1254,0.00,0.00,16,10.23,9.50,5.30,-1.39,0.64,190,0.00
989890,14.53,0.12,1254,0.00,0.00,16,10.59,9.50,5.17,-1.39,0.64,190,0.00
990093,14.51,0.12,1242,0.00,0.00,16,10.59,10.00,5.17,-1.39,0.64,190,0.00
990281,14.51,0.12,1233,0.00,0.00,16,10.59,11.50,5.08,-1.39,0.64,190,0.00
990468,14.51,0.13,1240,0.00,0.00,16,10.59,12.50,5.17,-1.39,0.64,190,0.00
990656,14.49,0.13,1212,0.00,0.00,16,10.59,11.50,5.27,-1.08,0.64,190,0.00
990843,14.33,0.13,1232,0.00,0.00,16,10.59,10.50,5.17,-1.39,0.64,190,0.00
991046,14.23,0.13,1233,0.00,0.00,16,10.59,11.00,5.14,-1.39,0.64,190,0.00
991234,14.44,0.13,1227,0.00,0.00,16,10.59,11.50,5.21,-1.39,0.64,190,0.00
991422,14.77,0.13,1229,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,190,0.00
991609,14.97,0.13,1231,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,190,0.00
991812,14.95,0.13,1242,0.00,0.00,16,10.59,8.50,5.36,-1.39,0.64,190,0.00
992000,14.90,0.13,1246,0.00,0.00,16,10.59,8.50,5.43,-1.39,0.64,190,0.00
992187,14.80,0.13,1246,0.00,0.00,16,10.59,8.00,5.36,-1.39,0.64,190,0.00
992375,14.58,0.13,1256,0.00,0.00,16,10.59,8.00,5.33,-1.39,0.64,190,0.00
992578,14.26,0.13,1247,0.00,0.00,16,10.59,10.00,5.40,-1.39,0.64,190,0.00
992765,14.33,0.13,1246,0.00,0.00,16,10.59,11.00,5.46,-1.39,0.64,190,0.00
992953,14.46,0.13,1244,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,190,0.00
993140,14.73,0.13,1237,0.00,0.00,16,10.59,11.50,5.40,-1.39,0.64,190,0.00
993343,14.79,0.13,1248,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,190,0.00
993531,14.79,0.13,1246,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,190,0.00
993718,14.79,0.13,1241,0.00,0.00,16,10.59,10.50,5.46,-1.39,0.64,190,0.00
993906,14.81,0.13,1247,0.00,0.00,16,10.23,10.50,5.33,-1.39,0.64,190,0.00
994109,14.72,0.13,1256,0.00,0.00,16,10.59,9.00,5.36,-1.39,0.64,190,0.00
994296,14.74,0.13,1250,0.00,0.00,16,10.59,10.00,5.36,-1.39,0.64,190,0.00
994484,14.79,0.13,1250,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,190,0.00
994671,14.82,0.13,1248,0.00,0.00,16,10.23,10.00,5.36,-1.39,0.64,189,0.00
994874,14.81,0.13,1244,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,189,0.00
995062,14.79,0.13,1247,0.00,0.00,16,10.59,10.00,5.40,-1.39,0.64,189,0.00
995249,14.74,0.13,1241,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,189,0.00
995437,14.53,0.13,1248,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,189,0.00
995640,14.60,0.13,1250,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,189,0.00
995827,14.69,0.13,1238,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,189,0.00
996015,14.76,0.13,1245,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,189,0.00
996218,14.76,0.13,1235,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,189,0.00
996405,14.74,0.13,1224,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,189,0.00
996593,14.77,0.13,1228,0.00,0.00,16,10.59,11.00,5.30,-1.39,0.64,189,0.00
996781,14.74,0.13,1228,0.00,0.00,16,10.59,11.00,5.27,-1.39,0.64,189,0.00
996968,14.68,0.13,1228,0.00,0.00,16,10.59,11.00,5.27,-1.39,0.64,189,0.00
997171,14.72,0.13,1227,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,189,0.00
997359,14.65,0.13,1229,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,189,0.00
997546,14.56,0.13,1224,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,189,0.00
997734,14.56,0.13,1234,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,189,0.00
997937,14.69,0.13,1228,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,189,0.00
998124,14.60,0.13,1226,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,189,0.00
998312,14.67,0.13,1236,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,190,0.00
998499,14.69,0.13,1235,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,190,0.00
998702,14.67,0.13,1234,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,190,0.00
998890,14.56,0.13,1239,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,190,0.00
999077,14.54,0.13,1224,0.00,0.00,16,10.59,11.50,5.33,-1.39,0.64,190,0.00
999265,14.67,0.13,1222,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,190,0.00
999452,14.74,0.13,1232,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,190,0.00
999655,14.58,0.13,1235,0.00,0.00,16,10.59,10.00,5.23,-1.39,0.64,190,0.00
999843,14.63,0.13,1234,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,190,0.00
1000030,14.74,0.13,1230,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,190,0.00
1000218,14.79,0.13,1232,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,190,0.00
1000421,14.70,0.13,1226,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,190,0.00
1000608,14.72,0.13,1218,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,190,0.00
1000796,14.70,0.13,1228,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,190,0.00
1000983,14.72,0.13,1228,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,190,0.00
1001186,14.72,0.13,1219,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,190,0.00
1001374,14.72,0.13,1221,0.00,0.00,16,10.59,11.00,5.27,-1.39,0.64,190,0.00
1001562,14.68,0.13,1216,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,190,0.00
1001749,14.72,0.13,1228,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,190,0.00
1001952,14.77,0.13,1216,0.00,0.00,16,10.59,11.50,5.33,-1.39,0.64,190,0.00
1002140,14.79,0.13,1220,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,190,0.00
1002327,14.76,0.13,1225,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,190,0.00
