Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Coolant Temperature (F)
330900,13.77,0.38,1463,0.00,0.00,16,29.92,31.00,18.65,-0.89,1.00,192
331088,14.65,0.36,1698,0.00,0.00,16,35.20,34.00,19.51,-0.58,1.02,192
331260,14.84,0.37,1749,0.00,0.00,16,35.20,35.00,21.80,-0.58,1.04,192
331447,14.34,0.37,1957,0.00,0.00,16,37.66,38.00,23.93,0.04,1.08,192
331635,14.10,0.38,2124,0.00,0.00,16,38.71,38.50,26.93,1.28,1.10,192
331807,14.32,0.38,2296,0.00,0.00,16,39.77,39.00,29.05,1.57,1.12,192
331994,14.27,0.39,2430,0.00,0.00,16,40.12,40.00,31.16,0.97,1.12,192
332181,13.94,0.39,2598,0.00,0.00,16,39.77,39.50,33.59,0.66,1.12,192
332353,13.75,0.38,2776,0.00,0.00,16,40.47,40.00,34.83,0.35,1.12,192
332541,13.48,0.38,2986,0.00,0.00,16,40.47,40.00,37.17,0.35,1.06,192
332728,12.15,0.20,2980,0.00,0.00,16,41.52,43.50,17.96,-4.25,0.64,192
332900,11.24,0.12,2804,0.00,0.00,16,-7.34,-8.00,11.35,-4.25,0.64,192
333088,14.33,0.15,2475,0.00,0.00,16,-9.10,-9.50,12.37,-3.64,0.64,192
333275,20.14,0.14,2160,0.00,0.00,16,3.91,3.50,10.23,-2.73,0.64,192
333447,25.66,0.14,1877,0.00,0.00,16,3.91,3.50,8.64,-1.49,0.64,192
333635,24.39,0.14,1596,0.00,0.00,16,6.02,5.50,7.74,-1.49,0.64,192
333822,24.03,0.14,1369,0.00,0.00,16,7.07,15.00,6.77,-1.49,0.64,192
333994,24.09,0.14,1215,0.00,0.00,16,7.42,15.50,5.91,-1.18,0.64,192
334181,24.40,0.15,1287,0.00,0.00,16,7.42,7.00,6.16,-1.49,0.70,192
334369,22.76,0.16,1377,0.00,0.00,16,11.64,10.50,7.18,-1.49,0.74,192
334541,15.31,0.17,1526,0.00,0.00,16,21.13,17.50,8.69,-1.49,0.78,192
334728,13.92,0.21,1822,0.00,0.00,16,33.79,33.00,11.99,-1.49,0.84,192
334916,14.28,0.26,1746,0.00,0.00,16,32.38,33.00,14.60,-1.49,0.88,192
335103,13.23,0.44,1792,0.00,0.00,16,32.03,36.50,27.36,-0.89,1.14,192
335275,12.15,0.43,1842,0.00,0.00,16,30.98,29.50,25.68,3.11,1.22,192
335463,13.78,0.45,1843,0.00,0.00,16,30.98,29.50,27.47,4.33,1.28,192
338276,11.53,0.14,3066,0.00,0.00,16,10.23,10.50,14.40,-4.25,0.70,194
338463,11.09,0.14,3103,0.00,0.00,16,10.59,13.00,15.48,-4.25,0.68,194
338635,11.09,0.13,3031,0.00,0.00,16,-4.53,-5.00,13.01,-4.25,0.64,194
338823,12.31,0.13,2974,0.00,0.00,16,-9.10,-9.50,12.69,-4.25,0.68,192
339010,16.89,0.12,2910,0.00,0.00,16,-9.10,-9.50,11.82,-4.25,0.64,192
339198,23.97,0.14,2886,0.00,0.00,16,-9.10,-9.50,12.10,-4.25,0.76,192
339370,23.11,0.12,2852,0.00,0.00,16,-9.10,-9.50,9.97,-4.25,0.64,192
339557,13.78,0.12,2786,0.00,0.00,16,-9.10,-9.50,10.79,-4.25,0.64,192
339729,15.90,0.11,2734,0.00,0.00,16,-9.10,-9.50,10.38,-4.25,0.64,192
339916,25.20,0.11,2715,0.00,0.00,16,-9.10,-9.50,10.54,-4.25,0.64,192
340104,25.76,0.12,2654,0.00,0.00,16,-9.10,-9.50,10.43,-3.94,0.66,192
340291,24.61,0.13,2607,0.00,0.00,16,-8.75,-9.00,11.15,-3.64,0.70,192
340468,23.59,0.12,2582,0.00,0.00,16,-8.05,-8.00,10.64,-3.64,0.72,192
340655,18.06,0.14,2539,0.00,0.00,16,0.39,0.00,12.15,-3.64,0.74,192
340827,13.00,0.14,2502,0.00,0.00,16,6.37,6.00,11.93,-3.35,0.74,192
341015,13.11,0.15,2491,0.00,0.00,16,10.94,11.50,12.26,-3.35,0.76,192
341202,13.07,0.15,2500,0.00,0.00,16,14.80,15.50,12.48,-3.35,0.78,192
341374,13.19,0.17,2466,0.00,0.00,16,25.70,23.00,13.84,-3.35,0.80,192
341565,13.06,0.18,2471,0.00,0.00,16,32.38,28.50,14.73,-3.35,0.82,192
341752,12.92,0.21,2464,0.00,0.00,16,43.28,42.50,16.74,-3.35,0.86,192
341924,13.10,0.23,2460,0.00,0.00,16,43.98,43.50,18.72,-3.35,0.90,192
342112,13.22,0.26,2495,0.00,0.00,16,45.39,45.00,22.06,-3.35,0.94,192
342299,13.57,0.27,2526,0.00,0.00,16,45.39,44.50,21.00,-3.35,0.94,192
342471,13.63,0.27,2529,0.00,0.00,16,45.04,45.00,23.16,-3.35,0.94,192
342659,14.17,0.26,2582,0.00,0.00,16,45.04,45.00,22.41,-3.64,0.94,192
342847,13.85,0.27,2591,0.00,0.00,16,45.04,45.00,23.63,-3.64,0.94,192
343019,13.63,0.27,2635,0.00,0.00,16,45.04,44.50,23.74,-3.64,0.94,192
343206,13.77,0.26,2652,0.00,0.00,16,44.69,44.50,22.67,-3.94,0.94,192
343393,13.59,0.26,2679,0.00,0.00,16,44.69,44.50,23.25,-3.94,0.90,192
343581,13.05,0.15,2683,0.00,0.00,16,15.16,29.50,9.13,-3.94,0.64,192
343753,12.25,0.12,2441,0.00,0.00,16,-8.75,-9.00,10.13,-3.64,0.64,192
343940,14.87,0.12,2130,0.00,0.00,16,3.20,3.50,8.64,-2.11,0.64,192
344112,18.37,0.13,1796,0.00,0.00,16,3.91,3.50,7.26,-1.49,0.64,192
344300,24.32,0.15,1609,0.00,0.00,16,6.02,5.50,8.11,-1.49,0.64,192
344487,24.34,0.13,1351,0.00,0.00,16,6.72,14.50,5.94,-1.49,0.64,192
344659,23.83,0.14,1234,0.00,0.00,16,7.07,15.00,5.68,-1.49,0.64,192
344847,24.14,0.11,1277,0.00,0.00,16,6.72,8.00,4.37,-1.49,0.64,192
345034,23.32,0.12,1234,0.00,0.00,16,7.07,14.00,5.10,-1.49,0.64,192
345206,18.17,0.11,1259,0.00,0.00,16,7.07,9.50,4.57,-1.49,0.64,192
345393,15.74,0.12,1207,0.00,0.00,16,7.07,7.00,4.88,-1.49,0.74,192
345581,15.61,0.23,1254,0.00,0.00,16,13.05,10.00,9.53,-1.18,0.78,192
345768,14.35,0.20,1612,0.00,0.00,16,24.65,21.00,10.13,-1.49,0.80,192
345956,13.53,0.19,1858,0.00,0.00,16,35.20,33.50,11.40,-1.49,0.82,192
346128,15.14,0.18,2011,0.00,0.00,16,36.60,36.50,12.31,-1.49,0.84,192
346315,14.95,0.18,1956,0.00,0.00,16,35.55,35.50,11.66,-1.49,0.84,192
346492,14.72,0.23,1610,0.00,0.00,16,30.62,32.50,12.15,-1.49,0.84,192
346679,14.34,0.23,1617,0.00,0.00,16,30.62,31.50,12.64,-1.49,0.84,192
346867,14.46,0.22,1652,0.00,0.00,16,30.62,30.50,12.20,-1.49,0.74,192
347043,14.23,0.15,1654,0.00,0.00,16,27.11,28.00,6.22,-1.49,0.64,192
347231,13.62,0.11,1664,0.00,0.00,16,11.99,11.50,4.64,-1.49,0.64,192
347403,14.85,0.08,1681,0.00,0.00,16,4.96,4.50,4.52,-1.49,0.64,192
347590,17.38,0.10,1625,0.00,0.00,16,5.31,5.00,5.62,-1.49,0.64,192
347778,23.70,0.10,1640,0.00,0.00,16,5.66,5.00,5.72,-1.49,0.64,192
347950,25.76,0.10,1627,0.00,0.00,16,5.66,5.50,5.62,-1.49,0.64,192
348137,23.99,0.11,1602,0.00,0.00,16,5.66,5.50,5.65,-1.49,0.70,192
348325,24.16,0.11,1654,0.00,0.00,16,8.12,8.00,5.14,-1.49,0.64,192
348512,24.09,0.10,1530,0.00,0.00,16,6.02,14.00,5.14,-1.49,0.64,192
348684,23.97,0.10,1518,0.00,0.00,16,6.02,14.00,4.91,-1.49,0.64,192
348871,24.06,0.09,1545,0.00,0.00,16,6.02,11.50,4.97,-1.49,0.64,192
349059,23.71,0.10,1562,0.00,0.00,16,6.02,11.50,5.16,-1.49,0.64,192
349231,23.56,0.10,1552,0.00,0.00,16,6.02,10.50,5.27,-1.49,0.64,192
349418,23.99,0.11,1542,0.00,0.00,16,6.37,8.50,5.33,-1.49,0.64,192
349606,23.89,0.11,1518,0.00,0.00,16,6.37,10.00,5.43,-1.49,0.64,192
349778,24.09,0.12,1497,0.00,0.00,16,6.37,10.50,5.94,-1.49,0.68,192
349965,23.79,0.13,1477,0.00,0.00,16,8.48,7.00,6.37,-1.49,0.70,192
350152,24.34,0.13,1478,0.00,0.00,16,12.70,11.50,6.18,-1.49,0.70,192
350329,23.84,0.14,1470,0.00,0.00,16,16.91,16.50,6.22,-1.49,0.72,192
350517,19.35,0.14,1492,0.00,0.00,16,21.13,20.50,6.15,-1.49,0.72,192
350695,15.71,0.12,1484,0.00,0.00,16,25.35,25.00,6.20,-1.49,0.72,192
350882,15.19,0.14,1465,0.00,0.00,16,25.35,24.50,6.84,-1.49,0.72,192
351085,15.73,0.15,1440,0.00,0.00,16,25.00,25.00,6.95,-1.49,0.72,192
351257,15.55,0.14,1434,0.00,0.00,16,25.00,25.50,6.81,-1.49,0.72,192
351445,14.52,0.14,1497,0.00,0.00,16,25.70,26.00,6.92,-1.49,0.72,192
351632,13.86,0.13,1486,0.00,0.00,16,25.70,25.50,6.55,-1.49,0.72,192
351804,14.06,0.14,1476,0.00,0.00,16,25.70,25.50,6.99,-1.49,0.72,192
351992,14.39,0.14,1466,0.00,0.00,16,26.05,25.50,6.99,-1.49,0.72,192
352179,14.63,0.14,1468,0.00,0.00,16,25.70,25.50,7.06,-1.49,0.72,192
352366,14.51,0.14,1459,0.00,0.00,16,25.70,25.00,6.73,-1.49,0.72,192
352538,14.12,0.14,1472,0.00,0.00,16,25.70,25.50,6.88,-1.49,0.72,192
352726,14.50,0.14,1467,0.00,0.00,16,25.70,25.00,6.99,-1.49,0.72,192
352913,14.79,0.15,1467,0.00,0.00,16,25.70,25.50,7.03,-1.49,0.72,192
353090,14.75,0.14,1464,0.00,0.00,16,25.70,25.50,7.06,-1.49,0.72,192
353277,14.60,0.17,1472,0.00,0.00,16,26.41,26.00,8.11,-1.49,0.76,192
353449,14.44,0.20,1458,0.00,0.00,16,26.76,26.50,9.84,-1.49,0.80,192
353637,13.83,0.24,1472,0.00,0.00,16,28.16,27.50,11.66,-1.49,0.82,192
353824,13.15,0.25,1488,0.00,0.00,16,28.52,27.50,11.15,-1.49,0.82,192
353996,14.01,0.25,1489,0.00,0.00,16,28.87,28.50,11.99,-1.49,0.82,192
354184,14.20,0.23,1511,0.00,0.00,16,28.52,28.50,11.40,-1.49,0.78,192
354355,14.32,0.20,1522,0.00,0.00,16,27.81,28.00,8.96,-1.49,0.78,192
354543,13.96,0.19,1534,0.00,0.00,16,28.16,28.00,9.22,-1.49,0.78,192
354730,14.39,0.18,1550,0.00,0.00,16,28.16,28.00,9.48,-1.49,0.78,192
354918,14.51,0.18,1555,0.00,0.00,16,27.81,28.00,9.18,-1.49,0.78,192
355090,14.41,0.18,1562,0.00,0.00,16,28.52,28.50,9.56,-1.49,0.78,192
355277,14.39,0.19,1565,0.00,0.00,16,28.52,28.50,9.75,-1.49,0.78,192
355465,13.93,0.18,1553,0.00,0.00,16,28.16,28.00,9.53,-1.49,0.78,192
355637,13.96,0.18,1551,0.00,0.00,16,27.81,27.50,9.22,-1.49,0.78,192
355824,14.14,0.18,1576,0.00,0.00,16,28.52,28.50,9.35,-1.49,0.78,192
356011,14.31,0.18,1596,0.00,0.00,16,28.52,28.50,9.17,-1.49,0.78,192
356183,14.55,0.18,1601,0.00,0.00,16,28.87,28.50,9.53,-1.49,0.78,192
356374,14.53,0.17,1584,0.00,0.00,16,28.52,28.50,9.04,-1.49,0.78,192
356561,14.62,0.17,1606,0.00,0.00,16,28.52,28.50,9.13,-1.49,0.78,192
356733,15.16,0.18,1614,0.00,0.00,16,28.87,29.00,9.44,-1.49,0.78,192
356922,14.63,0.17,1610,0.00,0.00,16,28.52,28.50,8.61,-1.49,0.78,192
357110,14.53,0.18,1632,0.00,0.00,16,29.22,29.00,9.44,-1.49,0.78,192
357282,14.69,0.17,1623,0.00,0.00,16,28.87,29.00,9.31,-1.49,0.78,192
357469,14.60,0.17,1622,0.00,0.00,16,29.22,28.50,8.95,-1.49,0.78,192
357657,14.34,0.17,1635,0.00,0.00,16,29.22,29.00,9.31,-1.49,0.78,192
357829,14.41,0.16,1615,0.00,0.00,16,28.87,29.00,8.78,-1.49,0.78,192
358016,14.20,0.17,1618,0.00,0.00,16,29.22,29.50,9.31,-1.49,0.78,192
358191,14.28,0.17,1636,0.00,0.00,16,29.22,29.00,9.40,-1.49,0.78,192
358379,13.81,0.17,1630,0.00,0.00,16,29.22,29.00,9.26,-1.49,0.78,192
358566,14.69,0.17,1656,0.00,0.00,16,29.57,29.50,9.26,-1.49,0.76,192
358754,14.13,0.16,1654,0.00,0.00,16,29.92,29.00,9.04,-1.49,0.76,192
358926,14.64,0.15,1668,0.00,0.00,16,29.22,29.50,9.13,-1.49,0.74,192
359113,14.44,0.14,1659,0.00,0.00,16,28.87,28.50,7.66,-1.49,0.72,192
359285,14.77,0.13,1677,0.00,0.00,16,28.52,28.50,7.26,-1.49,0.72,192
359472,14.58,0.12,1660,0.00,0.00,16,28.16,28.50,6.40,-1.49,0.72,192
359660,14.82,0.12,1671,0.00,0.00,16,28.16,28.00,6.59,-1.49,0.72,192
359836,14.85,0.12,1663,0.00,0.00,16,27.81,27.50,6.81,-1.49,0.70,192
360024,15.09,0.12,1652,0.00,0.00,16,27.46,27.50,6.18,-1.49,0.70,192
360211,14.90,0.12,1672,0.00,0.00,16,28.16,28.00,6.66,-1.49,0.70,192
360383,14.67,0.12,1630,0.00,0.00,16,27.46,27.00,6.48,-1.49,0.70,192
360571,14.39,0.12,1644,0.00,0.00,16,27.81,27.50,6.40,-1.49,0.70,192
360758,14.68,0.12,1642,0.00,0.00,16,27.81,27.50,6.59,-1.49,0.70,192
360930,13.79,0.12,1640,0.00,0.00,16,27.46,27.50,6.59,-1.49,0.70,192
361118,14.69,0.12,1625,0.00,0.00,16,27.46,27.00,6.51,-1.49,0.70,192
361305,14.29,0.12,1620,0.00,0.00,16,27.46,27.00,6.48,-1.49,0.70,192
361477,14.63,0.12,1632,0.00,0.00,16,27.46,27.00,6.55,-1.49,0.70,192
361664,14.74,0.11,1609,0.00,0.00,16,26.76,26.50,5.85,-1.49,0.70,192
361852,14.98,0.12,1625,0.00,0.00,16,27.46,27.00,6.26,-1.49,0.70,192
362024,15.11,0.12,1606,0.00,0.00,16,27.11,27.00,6.29,-1.49,0.70,192
362211,15.03,0.12,1629,0.00,0.00,16,27.81,27.00,6.26,-1.49,0.70,192
362399,14.70,0.11,1600,0.00,0.00,16,27.11,26.50,6.26,-1.49,0.70,192
362571,14.72,0.12,1606,0.00,0.00,16,27.11,27.00,6.40,-1.49,0.70,192
362759,14.65,0.11,1594,0.00,0.00,16,26.76,26.50,6.11,-1.49,0.70,192
362946,14.60,0.11,1598,0.00,0.00,16,26.76,26.50,6.04,-1.49,0.70,192
363118,14.53,0.11,1624,0.00,0.00,16,27.11,27.00,6.07,-1.49,0.70,192
363306,14.67,0.11,1598,0.00,0.00,16,26.05,26.50,5.04,-1.49,0.68,192
363493,14.76,0.13,1589,0.00,0.00,16,22.89,23.50,6.81,-1.49,0.68,192
363665,14.82,0.12,1554,0.00,0.00,16,16.91,21.00,5.74,-1.49,0.68,192
363853,15.87,0.12,1559,0.00,0.00,16,11.99,17.50,6.05,-1.49,0.68,192
364040,19.54,0.13,1574,0.00,0.00,16,6.72,14.00,6.70,-1.49,0.68,192
364227,25.57,0.12,1534,0.00,0.00,16,6.02,10.00,6.66,-1.49,0.68,192
364399,25.76,0.13,1521,0.00,0.00,16,6.02,10.50,6.59,-1.49,0.68,192
364587,24.26,0.13,1513,0.00,0.00,16,6.37,10.00,6.66,-1.49,0.68,192
364774,23.70,0.13,1488,0.00,0.00,16,6.37,9.50,6.51,-1.49,0.68,192
364946,24.32,0.11,1476,0.00,0.00,16,6.37,11.50,5.23,-1.49,0.68,192
365134,24.25,0.12,1462,0.00,0.00,16,6.37,11.50,5.91,-1.49,0.68,192
365321,24.01,0.12,1443,0.00,0.00,16,6.72,12.00,5.74,-1.49,0.68,192
365493,23.99,0.12,1434,0.00,0.00,16,6.72,12.00,5.98,-1.49,0.68,192
365681,24.33,0.13,1407,0.00,0.00,16,8.48,7.00,6.18,-1.49,0.70,192
365868,24.26,0.14,1463,0.00,0.00,16,12.34,11.50,6.73,-1.49,0.72,192
366040,23.46,0.16,1425,0.00,0.00,16,17.97,16.50,7.54,-1.49,0.72,192
366227,16.55,0.16,1436,0.00,0.00,16,22.19,22.00,7.62,-1.49,0.74,192
366415,14.75,0.16,1424,0.00,0.00,16,25.35,25.00,7.66,-1.49,0.74,192
366587,14.37,0.14,1414,0.00,0.00,16,25.00,25.00,7.54,-1.49,0.76,192
366774,14.76,0.18,1452,0.00,0.00,16,26.05,25.50,7.86,-1.49,0.76,192
366962,15.01,0.18,1424,0.00,0.00,16,25.35,26.00,8.11,-1.49,0.78,192
367134,14.67,0.24,1420,0.00,0.00,16,27.81,27.00,11.25,-1.49,0.84,192
367321,13.49,0.28,1416,0.00,0.00,16,29.92,29.50,13.39,-1.49,0.86,192
367508,12.91,0.28,1441,0.00,0.00,16,29.92,29.50,13.09,-1.49,0.86,192
367680,14.39,0.27,1460,0.00,0.00,16,29.22,28.50,12.48,-1.49,0.86,192
367868,15.14,0.26,1486,0.00,0.00,16,29.22,29.00,13.10,-1.49,0.86,192
368055,15.00,0.26,1516,0.00,0.00,16,29.22,29.00,13.52,-1.49,0.86,192
368243,15.09,0.26,1522,0.00,0.00,16,29.22,29.50,13.45,-1.49,0.86,192
368415,15.03,0.26,1551,0.00,0.00,16,29.22,29.00,13.21,-1.49,0.84,192
368602,14.93,0.26,1556,0.00,0.00,16,29.57,29.00,13.03,-1.49,0.84,192
368790,14.72,0.26,1571,0.00,0.00,16,29.57,29.50,13.78,-1.49,0.84,192
368962,14.67,0.26,1592,0.00,0.00,16,29.57,29.50,13.71,-1.49,0.84,192
369149,14.79,0.26,1608,0.00,0.00,16,29.92,29.50,13.65,-1.49,0.86,192
369336,14.70,0.26,1632,0.00,0.00,16,30.27,30.00,14.22,-1.49,0.86,192
369508,14.37,0.26,1640,0.00,0.00,16,30.62,30.50,14.47,-1.49,0.86,192
369696,14.44,0.25,1658,0.00,0.00,16,30.98,30.50,14.02,-1.49,0.86,192
369883,14.58,0.25,1692,0.00,0.00,16,31.68,31.00,14.47,-1.49,0.86,192
370055,14.85,0.24,1706,0.00,0.00,16,32.03,32.00,13.65,-1.49,0.84,192
370243,14.92,0.23,1706,0.00,0.00,16,32.38,32.00,12.85,-1.49,0.84,192
370430,14.51,0.22,1738,0.00,0.00,16,32.38,32.00,12.70,-1.49,0.84,192
370618,14.68,0.22,1764,0.00,0.00,16,32.73,32.50,12.92,-1.49,0.84,192
370790,14.51,0.22,1748,0.00,0.00,16,32.73,32.00,12.79,-1.49,0.84,192
370977,14.85,0.22,1768,0.00,0.00,16,33.09,33.00,12.96,-1.49,0.84,192
371149,14.41,0.22,1772,0.00,0.00,16,33.44,33.50,12.97,-1.49,0.84,192
371336,14.12,0.23,1786,0.00,0.00,16,33.79,33.50,13.39,-1.49,0.86,192
371524,14.30,0.23,1796,0.00,0.00,16,33.79,34.00,13.84,-1.49,0.86,192
371696,14.23,0.24,1822,0.00,0.00,16,34.49,34.00,13.39,-1.49,0.90,192
371883,14.32,0.30,1826,0.00,0.00,16,36.25,35.50,17.79,-1.49,1.00,192
372071,13.61,0.37,1859,0.00,0.00,16,36.95,37.50,22.24,-0.89,1.02,192
372258,13.53,0.36,1884,0.00,0.00,16,38.01,38.00,22.41,0.04,1.00,192
372430,13.79,0.30,1886,0.00,0.00,16,37.66,38.00,13.26,-1.49,0.82,192
372618,13.26,0.19,1898,0.00,0.00,16,35.55,35.50,10.48,-1.49,0.70,192
372805,12.23,0.12,1905,0.00,0.00,16,27.11,29.50,5.87,-1.49,0.66,192
372977,12.26,0.10,1918,0.00,0.00,16,15.16,15.00,6.00,-1.49,0.66,192
373164,13.92,0.09,1900,0.00,0.00,16,3.55,6.50,5.91,-1.49,0.64,192
373336,17.20,0.09,1852,0.00,0.00,16,3.55,3.50,5.65,-1.49,0.64,192
373524,23.98,0.10,1852,0.00,0.00,16,3.91,3.50,5.91,-1.49,0.64,192
373711,24.12,0.10,1831,0.00,0.00,16,3.91,3.50,5.87,-1.49,0.64,192
373899,24.04,0.10,1805,0.00,0.00,16,4.26,4.00,5.94,-1.49,0.64,192
374086,23.48,0.09,1792,0.00,0.00,16,4.26,4.00,5.10,-1.49,0.64,192
374258,24.13,0.10,1778,0.00,0.00,16,4.26,4.00,5.94,-1.49,0.64,192
374445,23.75,0.10,1774,0.00,0.00,16,4.26,4.00,5.40,-1.49,0.64,192
374617,24.06,0.10,1757,0.00,0.00,16,4.61,4.50,5.65,-1.49,0.64,192
374805,24.19,0.11,1712,0.00,0.00,16,4.96,4.50,6.00,-1.49,0.64,192
374992,23.46,0.10,1714,0.00,0.00,16,4.96,4.50,5.91,-1.49,0.64,192
375180,24.04,0.10,1700,0.00,0.00,16,4.96,4.50,5.78,-1.49,0.64,192
375352,24.34,0.13,1413,0.00,0.00,16,6.72,14.50,5.98,-1.49,0.64,192
375539,23.93,0.14,1168,0.00,0.00,16,7.07,15.00,5.33,-1.18,0.64,192
375711,23.79,0.11,1208,0.00,0.00,16,7.07,13.00,4.57,-1.18,0.64,192
375899,23.81,0.12,1160,0.00,0.00,16,7.42,15.50,4.55,-1.18,0.64,192
376086,22.73,0.11,1159,0.00,0.00,16,7.42,14.50,4.37,-1.18,0.64,192
376258,17.67,0.12,1128,0.00,0.00,16,7.77,15.50,4.46,-1.18,0.64,192
376445,15.83,0.11,1109,0.00,0.00,16,7.77,15.50,4.18,-1.18,0.64,192
376633,15.39,0.11,1096,0.00,0.00,16,7.77,15.00,4.15,-1.18,0.64,192
376820,15.34,0.09,1049,0.00,0.00,16,7.77,15.50,3.47,-1.18,0.64,192
376992,15.30,0.15,920,0.00,0.00,16,7.77,15.50,4.46,-1.18,0.64,192
377180,15.88,0.14,994,0.00,0.00,16,7.77,10.50,4.48,-1.18,0.64,192
377352,15.61,0.13,1030,0.00,0.00,16,7.77,6.00,4.35,-1.18,0.64,192
377539,14.38,0.13,1017,0.00,0.00,16,7.77,7.00,4.29,-1.18,0.64,192
377727,13.79,0.13,1021,0.00,0.00,16,7.77,7.50,4.55,-1.18,0.64,192
377898,14.25,0.13,1028,0.00,0.00,16,7.77,7.00,4.29,-1.18,0.64,192
378091,14.46,0.13,994,0.00,0.00,16,7.77,10.50,4.40,-1.18,0.64,192
378279,14.60,0.13,1012,0.00,0.00,16,7.77,10.00,4.51,-1.18,0.64,192
378455,14.70,0.13,1025,0.00,0.00,16,7.77,7.50,4.43,-1.18,0.64,192
378646,15.09,0.13,1021,0.00,0.00,16,7.77,7.00,4.35,-1.18,0.64,192
378818,14.49,0.13,994,0.00,0.00,16,7.77,9.50,4.43,-1.18,0.64,192
379006,14.16,0.13,1003,0.00,0.00,16,7.77,8.00,4.43,-1.18,0.64,192
379178,14.48,0.13,1009,0.00,0.00,16,7.77,8.00,4.40,-1.18,0.64,192
379366,14.17,0.13,1004,0.00,0.00,16,7.77,7.50,4.29,-1.18,0.64,192
379553,14.36,0.13,987,0.00,0.00,16,7.77,9.50,4.35,-1.18,0.64,192
379741,14.14,0.13,994,0.00,0.00,16,7.77,8.00,4.37,-1.18,0.64,192
379913,14.63,0.13,1015,0.00,0.00,16,7.77,6.00,4.40,-1.18,0.64,192
380100,14.58,0.13,996,0.00,0.00,16,7.77,8.00,4.37,-1.18,0.64,192
380287,15.00,0.13,994,0.00,0.00,16,7.77,8.00,4.37,-1.18,0.64,192
380459,14.67,0.13,1000,0.00,0.00,16,7.77,7.50,4.43,-1.18,0.64,192
380647,14.78,0.13,1001,0.00,0.00,16,7.77,7.00,4.43,-1.18,0.64,192
380834,14.79,0.13,1009,0.00,0.00,16,7.77,7.00,4.40,-1.18,0.64,192
381022,14.72,0.13,1012,0.00,0.00,16,7.77,7.50,4.37,-1.18,0.64,192
381194,14.58,0.16,1018,0.00,0.00,16,7.77,6.00,4.73,-1.18,0.70,192
381381,14.58,0.21,1069,0.00,0.00,16,10.94,10.00,7.22,-1.18,0.74,192
381553,13.69,0.20,1284,0.00,0.00,16,16.56,16.50,8.65,-1.49,0.78,192
381741,12.78,0.20,1581,0.00,0.00,16,29.22,25.00,10.49,-1.49,0.82,192
381928,14.69,0.20,1826,0.00,0.00,16,33.79,33.00,11.82,-1.49,0.82,192
382100,14.96,0.20,1878,0.00,0.00,16,35.20,35.00,12.42,-1.49,0.84,192
382303,14.82,0.22,1812,0.00,0.00,16,33.79,34.00,13.08,-1.49,0.84,192
382475,14.55,0.24,1713,0.00,0.00,16,32.03,32.00,13.39,-1.49,0.86,192
382662,14.08,0.26,1642,0.00,0.00,16,30.62,30.50,14.22,-1.49,0.86,194
382850,13.69,0.27,1592,0.00,0.00,16,29.92,29.00,14.40,-1.49,0.86,194
383022,13.75,0.29,1556,0.00,0.00,16,30.62,30.50,14.92,-1.49,0.88,192
383209,13.77,0.31,1462,0.00,0.00,16,30.62,30.50,14.73,-1.49,0.88,192
383381,13.45,0.33,1337,0.00,0.00,16,29.22,29.00,14.73,-1.49,0.88,192
383569,13.42,0.34,1307,0.00,0.00,16,28.52,27.50,14.60,-1.49,0.88,192
383756,13.49,0.31,1454,0.00,0.00,16,30.98,30.50,15.11,-1.49,0.88,192
383928,14.62,0.30,1545,0.00,0.00,16,31.68,31.00,15.70,-1.49,0.90,194
384120,14.39,0.29,1685,0.00,0.00,16,32.73,32.00,14.60,-1.49,0.90,194
384307,14.69,0.29,1812,0.00,0.00,16,34.84,33.50,17.26,-1.49,0.92,194
384479,14.87,0.29,1932,0.00,0.00,16,37.66,36.00,17.19,-1.49,0.94,194
384667,14.57,0.31,2007,0.00,0.00,16,39.77,39.00,20.50,-1.18,1.00,194
384854,13.61,0.31,2148,0.00,0.00,16,41.52,41.00,21.98,-0.89,1.00,194
385026,14.01,0.31,2268,0.00,0.00,16,42.93,42.50,24.03,-0.89,1.02,194
385214,13.91,0.34,2442,0.00,0.00,16,43.98,43.50,27.47,-0.89,1.04,194
385401,13.66,0.35,2585,0.00,0.00,16,43.28,42.50,29.16,-1.18,1.06,194
385573,13.65,0.36,2717,0.00,0.00,16,41.88,41.00,32.40,-0.89,1.08,194
385761,13.49,0.36,2894,0.00,0.00,16,41.52,41.00,34.58,-0.27,1.08,194
385948,13.31,0.36,3047,0.00,0.00,16,41.88,41.00,35.94,-0.27,1.08,194
386120,13.06,0.34,3219,0.00,0.00,16,42.58,41.50,32.53,-1.49,0.84,194
386307,11.16,0.13,3150,0.00,0.00,16,-0.31,15.50,8.95,-4.25,0.64,194
386495,13.15,0.13,2870,0.00,0.00,16,-8.40,-8.50,12.69,-4.25,0.64,194
386682,17.23,0.14,2520,0.00,0.00,16,-9.10,-9.50,11.88,-3.64,0.64,194
386854,23.63,0.14,2185,0.00,0.00,16,4.26,3.00,9.98,-3.04,0.64,194
