Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Coolant Temperature (F),Primary Wastegate Duty Cycle (%)
154119,14.30,0.23,1977,0.00,0.00,16,38.71,37.50,15.19,-1.39,0.86,194,0.00
154307,14.63,0.24,2051,0.00,0.00,16,39.41,39.00,15.85,-1.70,0.88,194,0.00
154494,14.42,0.26,1993,0.00,0.00,16,38.71,38.50,17.11,-1.39,0.90,194,0.00
154698,13.93,0.29,1929,0.00,0.00,16,37.66,37.50,18.02,-1.39,0.92,194,0.00
154886,14.01,0.31,1866,0.00,0.00,16,36.95,36.50,19.51,-1.39,0.94,194,0.00
155073,13.61,0.33,1805,0.00,0.00,16,36.60,36.50,19.81,-1.39,0.94,194,0.00
155266,13.93,0.34,1749,0.00,0.00,16,36.25,35.50,19.73,-1.39,0.96,194,0.00
155453,14.13,0.36,1684,0.00,0.00,16,35.55,34.50,19.81,-1.39,0.96,194,0.00
155641,13.99,0.37,1614,0.00,0.00,16,33.09,32.50,19.81,-1.39,0.96,194,0.00
155844,13.86,0.39,1514,0.00,0.00,16,32.03,30.00,19.42,-1.08,0.98,194,0.00
156031,14.16,0.36,1727,0.00,0.00,16,36.25,35.50,20.57,-0.77,1.00,194,0.00
156219,14.67,0.36,1873,0.00,0.00,16,37.66,36.50,23.05,-0.15,1.04,194,0.00
156406,14.35,0.38,2088,0.00,0.00,16,38.71,38.50,25.89,0.77,1.08,194,0.00
156594,14.53,0.37,2277,0.00,0.00,16,41.52,40.50,27.68,0.46,1.08,194,0.00
156797,14.59,0.37,2459,0.00,0.00,16,41.17,41.00,30.49,0.77,1.08,194,0.00
156984,13.95,0.37,2636,0.00,0.00,16,41.17,40.50,32.62,0.15,1.08,194,0.00
157172,13.63,0.36,2759,0.00,0.00,16,41.88,41.00,34.06,-0.46,1.08,194,0.00
157364,13.72,0.34,2911,0.00,0.00,16,42.58,41.50,34.06,-1.39,1.04,194,3.92
157553,12.56,0.22,3075,0.00,0.00,16,39.06,41.50,27.36,-4.18,0.64,194,0.00
157741,11.08,0.12,2986,0.00,0.00,16,11.29,15.00,11.19,-4.18,0.64,194,0.00
157944,12.49,0.14,2756,0.00,0.00,16,4.26,4.00,13.26,-4.18,0.64,194,0.00
158131,17.71,0.14,2400,0.00,0.00,16,3.20,3.50,11.09,-2.94,0.64,194,0.00
158319,23.87,0.14,2096,0.00,0.00,16,2.85,2.50,10.48,-2.01,0.64,196,0.00
158506,24.00,0.13,1838,0.00,0.00,16,4.61,3.50,7.86,-1.39,0.64,196,0.00
158694,23.94,0.14,1540,0.00,0.00,16,6.37,14.00,7.54,-1.39,0.64,196,0.00
158885,23.84,0.18,1258,0.00,0.00,16,7.07,15.00,6.99,-1.39,0.64,196,0.00
159088,23.60,0.16,1380,0.00,0.00,16,6.72,1.00,6.70,-1.39,0.64,196,0.00
159280,22.51,0.17,1369,0.00,0.00,16,6.72,3.50,7.57,-1.39,0.68,196,0.00
159468,16.01,0.17,1424,0.00,0.00,16,9.88,9.00,8.14,-1.39,0.72,196,0.00
159655,14.22,0.15,1663,0.00,0.00,16,16.56,14.50,8.87,-1.39,0.74,196,0.00
159843,14.90,0.16,1802,0.00,0.00,16,25.70,23.50,8.60,-1.39,0.76,196,0.00
160030,15.59,0.19,1739,0.00,0.00,16,32.38,32.00,10.08,-1.39,0.80,196,0.00
160233,14.87,0.21,1757,0.00,0.00,16,33.09,33.00,12.15,-1.39,0.82,196,0.00
160421,14.12,0.25,1791,0.00,0.00,16,34.49,33.50,14.59,-1.39,0.86,196,0.00
160609,14.12,0.26,1828,0.00,0.00,16,35.55,34.50,15.47,-1.39,0.88,196,0.00
160811,14.72,0.26,1870,0.00,0.00,16,36.25,35.50,16.44,-1.39,0.88,196,0.00
160999,14.70,0.27,1909,0.00,0.00,16,37.66,36.50,16.89,-1.39,0.90,196,0.00
161187,14.60,0.28,1946,0.00,0.00,16,39.06,38.00,18.26,-1.39,0.90,196,0.00
161374,14.18,0.28,1999,0.00,0.00,16,39.77,39.00,18.57,-1.39,0.90,196,0.00
161577,13.90,0.27,2032,0.00,0.00,16,40.47,39.50,18.49,-1.70,0.90,196,0.00
161765,13.86,0.26,2084,0.00,0.00,16,40.47,40.00,17.64,-1.70,0.88,196,0.00
161952,14.18,0.24,2096,0.00,0.00,16,40.47,40.00,16.88,-2.01,0.86,196,0.00
162140,14.25,0.23,2136,0.00,0.00,16,40.82,40.00,16.81,-2.01,0.86,196,0.00
162327,13.88,0.22,2168,0.00,0.00,16,40.82,40.00,15.70,-2.32,0.86,196,0.00
162530,14.37,0.22,2207,0.00,0.00,16,41.17,40.00,15.85,-2.32,0.86,196,0.00
162718,13.98,0.21,2230,0.00,0.00,16,41.17,40.00,15.48,-2.32,0.86,196,0.00
162908,13.94,0.19,2244,0.00,0.00,16,39.77,39.00,14.02,-2.32,0.84,196,0.00
163095,14.25,0.16,2269,0.00,0.00,16,38.01,38.00,12.48,-2.32,0.80,196,0.00
163283,14.62,0.16,2264,0.00,0.00,16,38.01,37.50,11.82,-2.63,0.80,196,0.00
163486,14.70,0.15,2279,0.00,0.00,16,37.66,37.00,11.66,-2.63,0.78,196,0.00
163678,14.44,0.13,2243,0.00,0.00,16,35.55,35.50,8.36,-2.32,0.72,196,0.00
163865,13.67,0.11,2241,0.00,0.00,16,34.49,34.00,8.06,-2.32,0.72,196,0.00
164053,13.79,0.11,2264,0.00,0.00,16,34.84,34.00,8.44,-2.63,0.72,196,0.00
164241,14.77,0.12,2294,0.00,0.00,16,35.20,34.50,8.95,-2.63,0.72,196,0.00
164428,15.13,0.11,2260,0.00,0.00,16,34.84,34.00,8.64,-2.63,0.72,196,0.00
164631,14.79,0.11,2294,0.00,0.00,16,34.84,34.00,8.69,-2.63,0.72,196,0.00
164819,14.77,0.11,2250,0.00,0.00,16,34.84,34.00,8.56,-2.32,0.72,196,0.00
165006,14.79,0.11,2258,0.00,0.00,16,34.49,34.00,8.56,-2.32,0.72,196,0.00
165194,14.74,0.11,2250,0.00,0.00,16,34.49,34.00,8.35,-2.32,0.72,196,0.00
165381,14.85,0.11,2246,0.00,0.00,16,34.49,34.00,8.06,-2.32,0.72,196,0.00
165584,14.77,0.11,2238,0.00,0.00,16,34.49,33.50,7.94,-2.32,0.72,196,0.00
165772,14.81,0.11,2243,0.00,0.00,16,34.49,34.00,7.78,-2.32,0.72,196,0.00
165959,14.92,0.10,2222,0.00,0.00,16,34.49,33.50,7.21,-2.32,0.70,196,0.00
166147,15.11,0.11,2208,0.00,0.00,16,34.14,33.50,7.78,-2.32,0.70,196,0.00
166350,15.24,0.11,2221,0.00,0.00,16,27.46,28.50,8.11,-2.32,0.68,196,0.00
166537,17.52,0.12,2176,0.00,0.00,16,18.67,19.00,8.31,-2.01,0.68,196,0.00
166729,22.63,0.11,2162,0.00,0.00,16,9.53,10.50,8.11,-2.01,0.68,196,0.00
166917,25.60,0.12,2134,0.00,0.00,16,2.15,2.00,7.90,-2.01,0.68,196,0.00
167104,23.67,0.11,2109,0.00,0.00,16,2.15,2.00,7.94,-2.01,0.68,196,0.00
167292,24.07,0.11,2073,0.00,0.00,16,2.15,2.00,7.86,-1.70,0.68,196,0.00
167495,23.80,0.12,2038,0.00,0.00,16,2.15,2.00,8.11,-1.70,0.68,196,0.00
167682,23.66,0.12,2018,0.00,0.00,16,4.61,2.50,8.06,-1.70,0.70,196,0.00
167870,23.85,0.11,1980,0.00,0.00,16,11.99,10.00,7.29,-1.39,0.70,196,0.00
168073,20.82,0.11,1974,0.00,0.00,16,19.38,17.00,7.29,-1.39,0.70,196,0.00
168260,16.49,0.11,1952,0.00,0.00,16,26.41,24.00,7.54,-1.39,0.70,196,0.00
168448,15.63,0.12,1972,0.00,0.00,16,32.73,30.50,7.62,-1.39,0.70,196,0.00
168636,15.13,0.12,1946,0.00,0.00,16,32.38,32.00,7.66,-1.39,0.70,196,0.00
168824,14.77,0.12,1945,0.00,0.00,16,32.38,32.00,7.62,-1.39,0.72,196,0.00
169027,14.89,0.13,1946,0.00,0.00,16,33.09,32.50,8.27,-1.39,0.74,196,0.00
169214,15.00,0.15,1950,0.00,0.00,16,33.79,33.00,9.26,-1.39,0.76,196,0.00
169402,14.51,0.15,1954,0.00,0.00,16,34.14,33.00,9.75,-1.39,0.76,196,0.00
169592,14.15,0.16,1962,0.00,0.00,16,34.49,34.00,9.97,-1.39,0.76,196,0.00
169784,14.63,0.16,1951,0.00,0.00,16,34.49,34.00,10.23,-1.39,0.76,196,0.00
169972,14.63,0.16,1962,0.00,0.00,16,34.84,34.00,10.17,-1.39,0.76,196,0.00
170159,14.35,0.16,1960,0.00,0.00,16,34.49,34.00,10.23,-1.39,0.76,196,0.00
170362,14.12,0.15,1958,0.00,0.00,16,34.49,33.00,9.40,-1.39,0.76,196,0.00
170550,14.44,0.15,2004,0.00,0.00,16,34.84,33.50,9.09,-1.39,0.76,196,0.00
170737,14.72,0.14,1986,0.00,0.00,16,33.44,33.50,9.04,-1.39,0.74,196,0.00
170925,14.35,0.14,1992,0.00,0.00,16,34.14,33.50,9.09,-1.39,0.74,196,0.00
171112,14.88,0.12,2000,0.00,0.00,16,33.44,33.00,8.74,-1.39,0.72,196,0.00
171315,14.82,0.13,2010,0.00,0.00,16,33.79,33.00,8.35,-1.39,0.72,196,0.00
171503,14.79,0.12,1980,0.00,0.00,16,33.09,33.00,8.18,-1.39,0.72,196,0.00
171691,14.69,0.12,2014,0.00,0.00,16,33.09,32.50,7.94,-1.70,0.72,196,0.00
171878,14.69,0.12,2008,0.00,0.00,16,33.44,33.00,8.19,-1.70,0.72,196,0.00
172081,14.72,0.12,1994,0.00,0.00,16,33.09,33.00,8.14,-1.70,0.72,196,0.00
172269,14.70,0.12,2004,0.00,0.00,16,33.09,32.00,7.18,-1.70,0.72,196,0.00
172456,14.77,0.12,2004,0.00,0.00,16,33.44,32.50,7.89,-1.39,0.72,196,0.00
172644,14.95,0.11,1975,0.00,0.00,16,32.03,32.00,7.21,-1.39,0.70,196,0.00
172847,15.23,0.11,2013,0.00,0.00,16,33.09,32.50,7.33,-1.70,0.70,196,0.00
173034,16.24,0.12,1966,0.00,0.00,16,32.73,32.00,7.74,-1.70,0.70,196,0.00
173222,15.51,0.11,1983,0.00,0.00,16,32.73,32.50,7.62,-1.39,0.70,196,0.00
173409,14.11,0.12,1978,0.00,0.00,16,32.73,32.00,7.66,-1.39,0.70,196,0.00
173597,13.99,0.12,1991,0.00,0.00,16,32.73,32.00,7.70,-1.39,0.70,196,0.00
173800,14.34,0.11,1986,0.00,0.00,16,32.38,32.00,7.50,-1.39,0.70,196,0.00
173987,14.44,0.11,1970,0.00,0.00,16,32.73,32.00,7.62,-1.39,0.70,196,0.00
174175,14.70,0.12,1980,0.00,0.00,16,32.73,32.00,7.62,-1.39,0.70,196,0.00
174362,14.84,0.12,1968,0.00,0.00,16,32.73,32.00,7.54,-1.39,0.70,196,0.00
174565,14.82,0.12,1979,0.00,0.00,16,32.38,32.00,7.65,-1.39,0.70,196,0.00
174753,14.60,0.11,1975,0.00,0.00,16,32.38,32.00,7.37,-1.39,0.70,196,0.00
174940,14.62,0.11,1956,0.00,0.00,16,32.03,32.00,7.45,-1.39,0.70,196,0.00
175128,14.77,0.11,1958,0.00,0.00,16,32.03,32.00,7.41,-1.39,0.70,196,0.00
175315,14.95,0.12,1929,0.00,0.00,16,32.03,31.50,7.46,-1.39,0.70,196,0.00
175518,14.98,0.11,1928,0.00,0.00,16,31.68,31.00,7.10,-1.39,0.70,196,0.00
175710,15.01,0.12,1939,0.00,0.00,16,32.38,31.50,7.46,-1.39,0.70,196,0.00
175898,15.21,0.11,1931,0.00,0.00,16,32.03,31.00,7.54,-1.39,0.70,196,0.00
176086,14.97,0.12,1930,0.00,0.00,16,31.68,31.00,6.51,-1.39,0.70,196,0.00
176273,14.84,0.11,1934,0.00,0.00,16,31.68,31.50,7.29,-1.39,0.70,196,0.00
176476,14.87,0.11,1908,0.00,0.00,16,31.68,31.00,7.37,-1.39,0.70,196,0.00
176664,14.79,0.12,1906,0.00,0.00,16,31.68,30.50,7.17,-1.39,0.70,196,0.00
176851,14.81,0.12,1929,0.00,0.00,16,31.68,31.50,7.54,-1.39,0.70,196,0.00
177039,14.79,0.12,1915,0.00,0.00,16,32.03,31.00,7.29,-1.39,0.70,196,0.00
177242,14.63,0.12,1911,0.00,0.00,16,31.68,31.00,7.46,-1.39,0.70,196,0.00
177429,14.44,0.12,1932,0.00,0.00,16,32.38,31.50,7.57,-1.39,0.72,196,0.00
177617,14.44,0.13,1930,0.00,0.00,16,32.73,32.00,8.11,-1.39,0.72,196,0.00
177807,14.24,0.13,1933,0.00,0.00,16,32.38,32.00,8.27,-1.39,0.72,196,0.00
177994,13.88,0.13,1918,0.00,0.00,16,32.38,32.00,8.27,-1.39,0.72,196,0.00
178191,13.95,0.12,1918,0.00,0.00,16,32.38,32.00,7.46,-1.39,0.72,196,0.00
178378,14.46,0.13,1942,0.00,0.00,16,32.38,32.00,8.31,-1.39,0.72,196,0.00
178566,14.90,0.12,1931,0.00,0.00,16,32.03,31.50,7.74,-1.39,0.70,196,0.00
178769,14.77,0.12,1933,0.00,0.00,16,26.41,30.00,7.14,-1.39,0.68,196,0.00
178956,14.84,0.12,1898,0.00,0.00,16,15.86,19.50,7.57,-1.39,0.68,196,0.00
179144,18.99,0.12,1912,0.00,0.00,16,6.02,9.00,7.66,-1.39,0.68,196,0.00
179331,24.84,0.12,1858,0.00,0.00,16,3.20,2.50,7.74,-1.39,0.68,196,0.00
179524,25.41,0.12,1826,0.00,0.00,16,3.20,8.00,7.70,-1.39,0.68,196,0.00
179726,23.93,0.13,1798,0.00,0.00,16,3.55,8.00,7.66,-1.39,0.68,196,0.00
179914,24.14,0.13,1779,0.00,0.00,16,3.91,9.00,7.82,-1.39,0.68,196,0.00
180101,23.93,0.13,1755,0.00,0.00,16,3.91,10.00,7.74,-1.39,0.68,196,0.00
180289,23.66,0.14,1717,0.00,0.00,16,4.26,12.00,7.78,-1.39,0.68,196,0.00
180492,23.96,0.14,1701,0.00,0.00,16,4.61,12.00,7.70,-1.39,0.68,196,0.00
180684,23.85,0.15,1656,0.00,0.00,16,4.61,12.50,7.94,-1.39,0.68,196,0.00
180871,23.95,0.15,1633,0.00,0.00,16,7.42,7.00,8.27,-1.39,0.70,196,0.00
181059,24.01,0.14,1639,0.00,0.00,16,12.70,11.50,7.41,-1.39,0.70,196,0.00
181262,23.26,0.14,1603,0.00,0.00,16,18.32,15.50,7.37,-1.39,0.70,196,0.00
181439,17.94,0.15,1652,0.00,0.00,16,23.59,21.00,7.78,-1.39,0.70,196,0.00
181643,16.14,0.14,1640,0.00,0.00,16,28.52,27.50,7.78,-1.39,0.72,196,0.00
181830,15.38,0.15,1634,0.00,0.00,16,29.22,28.50,8.36,-1.39,0.72,196,0.00
182018,14.79,0.16,1647,0.00,0.00,16,29.22,28.50,8.65,-1.39,0.74,196,0.00
182206,14.70,0.17,1652,0.00,0.00,16,29.57,29.00,9.13,-1.39,0.74,196,0.00
182393,14.65,0.18,1670,0.00,0.00,16,30.27,29.50,9.79,-1.39,0.76,196,0.00
182584,14.77,0.19,1670,0.00,0.00,16,31.33,30.50,10.85,-1.39,0.78,196,0.00
182787,14.53,0.22,1714,0.00,0.00,16,31.68,31.00,11.88,-1.39,0.82,196,0.00
182975,14.26,0.23,1737,0.00,0.00,16,32.73,32.00,12.70,-1.39,0.84,196,0.00
183162,14.62,0.25,1776,0.00,0.00,16,33.79,33.00,14.47,-1.39,0.84,196,0.00
183349,14.32,0.24,1804,0.00,0.00,16,34.49,34.00,14.86,-1.39,0.84,196,0.00
183552,14.34,0.24,1845,0.00,0.00,16,35.55,35.00,15.19,-1.39,0.86,196,0.00
183740,14.42,0.22,1855,0.00,0.00,16,35.55,34.50,13.78,-1.39,0.84,196,0.00
183928,14.50,0.21,1874,0.00,0.00,16,35.90,35.00,13.65,-1.39,0.82,196,0.00
184115,14.60,0.21,1921,0.00,0.00,16,36.25,35.50,13.20,-1.39,0.80,196,0.00
184303,14.63,0.18,1942,0.00,0.00,16,35.20,35.50,11.19,-1.39,0.76,196,0.00
184506,13.66,0.15,1965,0.00,0.00,16,34.49,33.50,9.70,-1.39,0.76,196,0.00
184693,13.53,0.14,1981,0.00,0.00,16,34.49,33.50,9.48,-1.39,0.76,196,0.00
184881,14.69,0.14,1974,0.00,0.00,16,34.49,34.00,9.52,-1.39,0.76,196,0.00
185068,14.65,0.14,1993,0.00,0.00,16,34.49,34.00,9.61,-1.39,0.76,196,0.00
185256,14.42,0.15,1974,0.00,0.00,16,34.84,34.00,9.53,-1.39,0.76,196,0.00
185459,14.30,0.16,1994,0.00,0.00,16,35.20,34.50,10.03,-1.39,0.78,196,0.00
185646,14.42,0.16,1997,0.00,0.00,16,35.55,35.00,10.89,-1.39,0.78,196,0.00
185834,14.26,0.17,2018,0.00,0.00,16,36.25,35.50,11.15,-1.70,0.80,196,0.00
186021,14.11,0.17,2011,0.00,0.00,16,36.25,35.50,11.19,-1.70,0.80,196,0.00
186224,14.44,0.17,2028,0.00,0.00,16,36.25,35.50,11.35,-1.70,0.78,196,0.00
186412,14.23,0.17,2051,0.00,0.00,16,36.60,36.00,11.56,-1.70,0.80,196,0.00
186615,14.19,0.16,2074,0.00,0.00,16,36.25,35.50,10.85,-1.70,0.80,196,0.00
186802,14.37,0.16,2082,0.00,0.00,16,36.25,36.00,11.29,-2.01,0.80,196,0.00
186990,14.23,0.17,2093,0.00,0.00,16,36.95,36.00,11.45,-2.01,0.80,194,0.00
187177,13.82,0.16,2121,0.00,0.00,16,36.60,36.00,11.19,-2.01,0.80,194,0.00
187365,14.01,0.17,2135,0.00,0.00,16,36.95,36.50,11.61,-2.01,0.80,194,0.00
187568,14.56,0.16,2154,0.00,0.00,16,36.95,36.50,11.77,-2.01,0.80,194,0.00
187760,13.84,0.16,2170,0.00,0.00,16,36.95,36.50,11.45,-2.01,0.80,194,0.00
187948,14.14,0.15,2179,0.00,0.00,16,36.95,36.00,11.35,-2.32,0.80,194,0.00
188135,13.98,0.15,2176,0.00,0.00,16,36.95,36.50,11.35,-2.32,0.80,194,0.00
188323,14.28,0.15,2177,0.00,0.00,16,36.95,36.50,11.19,-2.32,0.80,194,0.00
188526,14.37,0.15,2180,0.00,0.00,16,36.95,36.50,11.29,-2.32,0.80,194,0.00
188713,14.46,0.15,2208,0.00,0.00,16,36.95,36.50,11.09,-2.32,0.80,194,0.00
188901,14.44,0.15,2214,0.00,0.00,16,36.95,36.50,11.29,-2.32,0.80,194,0.00
189088,14.53,0.15,2199,0.00,0.00,16,37.30,36.50,11.24,-2.32,0.80,194,0.00
189291,14.05,0.15,2212,0.00,0.00,16,36.95,36.50,11.24,-2.32,0.80,194,0.00
189479,14.23,0.15,2235,0.00,0.00,16,37.30,36.50,10.89,-2.32,0.80,194,0.00
189666,14.20,0.16,2231,0.00,0.00,16,37.66,37.00,11.82,-2.32,0.80,194,0.00
189854,14.18,0.15,2241,0.00,0.00,16,37.30,36.50,11.25,-2.32,0.80,194,0.00
190057,14.53,0.15,2243,0.00,0.00,16,37.30,36.50,11.61,-2.32,0.80,194,0.00
190244,14.19,0.15,2260,0.00,0.00,16,38.01,37.00,11.09,-2.63,0.80,194,0.00
190432,14.42,0.16,2281,0.00,0.00,16,37.30,37.50,11.61,-2.63,0.80,194,0.00
190619,14.18,0.15,2279,0.00,0.00,16,38.01,37.50,11.66,-2.63,0.80,194,0.00
190822,14.63,0.16,2307,0.00,0.00,16,38.36,37.50,11.93,-2.63,0.78,194,0.00
191010,14.21,0.15,2280,0.00,0.00,16,37.66,37.00,11.39,-2.63,0.78,194,0.00
191197,14.37,0.14,2314,0.00,0.00,16,37.30,37.00,11.24,-2.63,0.78,194,0.00
191385,14.84,0.14,2298,0.00,0.00,16,37.30,36.50,11.09,-2.63,0.76,194,0.00
191572,14.82,0.14,2305,0.00,0.00,16,36.95,36.50,10.47,-2.63,0.76,194,0.00
191775,14.56,0.13,2328,0.00,0.00,16,36.95,36.00,10.33,-2.63,0.74,194,0.00
191963,14.26,0.14,2318,0.00,0.00,16,36.25,36.50,10.58,-2.63,0.74,194,0.00
192150,14.32,0.12,2304,0.00,0.00,16,36.25,35.50,9.48,-2.63,0.74,194,0.00
192353,14.79,0.13,2313,0.00,0.00,16,36.25,36.00,9.84,-2.63,0.74,194,0.00
192541,14.87,0.12,2341,0.00,0.00,16,35.90,35.50,9.79,-2.63,0.70,194,0.00
192729,14.53,0.10,2300,0.00,0.00,16,26.05,27.00,8.11,-2.63,0.68,194,0.00
192916,16.01,0.10,2293,0.00,0.00,16,14.80,14.50,7.94,-2.63,0.68,194,0.00
193103,21.84,0.10,2267,0.00,0.00,16,1.80,5.00,7.78,-2.32,0.68,194,0.00
193306,25.60,0.10,2252,0.00,0.00,16,1.45,1.00,7.86,-2.32,0.68,194,0.00
193494,23.78,0.11,2222,0.00,0.00,16,1.45,1.00,7.89,-2.32,0.68,194,0.00
193682,23.66,0.11,2192,0.00,0.00,16,1.45,1.00,7.78,-2.32,0.68,194,0.00
193869,24.13,0.11,2149,0.00,0.00,16,4.26,2.00,8.27,-2.01,0.70,194,0.00
194072,23.60,0.11,2134,0.00,0.00,16,11.29,9.50,8.11,-2.01,0.72,194,0.00
194260,22.49,0.11,2129,0.00,0.00,16,19.02,17.00,8.14,-2.01,0.72,194,0.00
194447,16.75,0.11,2110,0.00,0.00,16,26.41,24.50,8.11,-2.01,0.72,194,0.00
194635,15.19,0.12,2126,0.00,0.00,16,33.79,32.00,8.19,-2.01,0.72,194,0.00
194822,14.89,0.12,2120,0.00,0.00,16,34.14,33.50,8.31,-2.01,0.72,194,0.00
195025,14.85,0.11,2121,0.00,0.00,16,33.79,33.00,8.14,-2.01,0.72,194,0.00
195213,14.74,0.12,2100,0.00,0.00,16,33.79,33.50,8.36,-2.01,0.72,194,0.00
195400,14.72,0.12,2080,0.00,0.00,16,33.79,33.00,8.14,-1.70,0.72,194,0.00
195588,14.56,0.12,2093,0.00,0.00,16,33.79,33.50,8.35,-2.01,0.72,194,0.00
195775,14.58,0.11,2080,0.00,0.00,16,33.44,33.00,7.54,-2.01,0.72,194,0.00
195978,14.63,0.12,2101,0.00,0.00,16,34.14,33.50,8.36,-2.01,0.72,194,0.00
196166,14.81,0.11,2082,0.00,0.00,16,33.79,33.00,7.74,-1.70,0.72,194,0.00
196358,14.56,0.12,2068,0.00,0.00,16,33.79,33.00,8.06,-1.70,0.72,194,0.00
196545,14.81,0.12,2060,0.00,0.00,16,33.44,33.00,7.98,-1.70,0.72,194,0.00
196733,14.90,0.12,2064,0.00,0.00,16,33.44,33.00,8.19,-1.70,0.72,194,0.00
196936,14.60,0.12,2044,0.00,0.00,16,33.44,33.00,8.06,-1.70,0.72,194,0.00
197124,14.69,0.12,2044,0.00,0.00,16,33.44,33.00,7.98,-1.70,0.72,194,0.00
197311,14.56,0.12,2053,0.00,0.00,16,33.44,33.00,8.11,-1.70,0.72,194,0.00
197499,14.49,0.12,2036,0.00,0.00,16,33.44,33.00,8.03,-1.70,0.72,194,0.00
197686,14.49,0.12,2014,0.00,0.00,16,33.44,33.00,8.03,-1.70,0.72,194,0.00
197889,14.72,0.11,2044,0.00,0.00,16,33.09,32.50,7.66,-1.70,0.72,194,0.00
198077,14.87,0.12,2057,0.00,0.00,16,33.44,33.00,7.90,-1.70,0.72,194,0.00
198264,15.00,0.12,2030,0.00,0.00,16,33.44,33.00,7.94,-1.70,0.72,194,0.00
198452,14.87,0.11,2047,0.00,0.00,16,33.44,32.50,7.70,-1.70,0.72,194,0.00
198655,14.81,0.11,2046,0.00,0.00,16,33.09,33.00,7.74,-1.70,0.72,194,0.00
198842,14.78,0.11,2030,0.00,0.00,16,33.09,32.50,7.66,-1.70,0.70,194,0.00
199030,14.79,0.11,2039,0.00,0.00,16,33.09,32.50,7.54,-1.70,0.70,194,0.00
199233,14.77,0.11,2028,0.00,0.00,16,30.62,31.00,7.24,-1.70,0.70,194,0.00
199420,14.69,0.12,2006,0.00,0.00,16,22.54,23.00,8.19,-1.39,0.68,194,0.00
199608,17.72,0.12,1957,0.00,0.00,16,13.75,14.50,7.94,-1.39,0.68,194,0.00
199795,23.77,0.12,1955,0.00,0.00,16,5.31,5.00,8.06,-1.39,0.68,194,0.00
199982,25.60,0.12,1918,0.00,0.00,16,1.80,1.50,7.98,-1.39,0.68,194,0.00
200185,23.69,0.13,1897,0.00,0.00,16,2.15,2.00,7.98,-1.39,0.68,194,0.00
200373,23.87,0.13,1866,0.00,0.00,16,2.50,2.50,8.11,-1.39,0.68,194,0.00
200560,23.93,0.13,1822,0.00,0.00,16,2.85,10.50,8.03,-1.39,0.68,194,0.00
200763,23.66,0.14,1777,0.00,0.00,16,3.20,11.00,8.11,-1.39,0.70,194,0.00
200951,23.75,0.13,1763,0.00,0.00,16,6.72,4.50,7.78,-1.39,0.70,194,0.00
201138,23.73,0.13,1731,0.00,0.00,16,13.05,11.50,7.14,-1.39,0.70,194,0.00
201326,22.09,0.13,1739,0.00,0.00,16,18.67,17.50,7.50,-1.39,0.70,194,0.00
201513,17.21,0.13,1748,0.00,0.00,16,25.35,24.00,7.50,-1.39,0.70,194,0.00
201716,15.96,0.13,1757,0.00,0.00,16,29.57,29.00,7.50,-1.39,0.70,194,0.00
201905,15.45,0.13,1742,0.00,0.00,16,29.57,29.50,7.62,-1.39,0.70,194,0.00
202092,15.11,0.13,1744,0.00,0.00,16,29.57,29.50,7.54,-1.39,0.70,194,0.00
202280,15.06,0.13,1746,0.00,0.00,16,29.92,29.00,7.41,-1.39,0.70,194,0.00
202483,15.08,0.13,1729,0.00,0.00,16,29.92,29.00,7.62,-1.39,0.70,194,0.00
202670,15.11,0.13,1739,0.00,0.00,16,29.57,29.00,7.62,-1.39,0.70,194,0.00
202858,14.84,0.13,1760,0.00,0.00,16,29.57,29.50,7.45,-1.39,0.70,194,0.00
203045,14.67,0.13,1745,0.00,0.00,16,29.92,29.00,7.17,-1.39,0.70,194,0.00
203248,14.81,0.13,1737,0.00,0.00,16,28.87,29.00,7.66,-1.39,0.70,194,0.00
203436,14.90,0.14,1732,0.00,0.00,16,21.13,25.50,7.74,-1.39,0.68,194,0.00
203623,16.98,0.14,1696,0.00,0.00,16,13.75,20.50,7.82,-1.39,0.68,194,0.00
203826,21.95,0.14,1676,0.00,0.00,16,5.66,13.00,7.78,-1.39,0.68,194,0.00
204014,25.60,0.14,1712,0.00,0.00,16,3.91,9.50,7.62,-1.39,0.68,194,0.00
204202,23.93,0.14,1656,0.00,0.00,16,4.26,10.50,7.74,-1.39,0.68,194,0.00
204389,23.62,0.15,1632,0.00,0.00,16,4.26,10.50,7.86,-1.39,0.68,194,0.00
204592,24.07,0.15,1609,0.00,0.00,16,4.61,10.50,8.03,-1.39,0.68,194,0.00
204780,24.04,0.15,1580,0.00,0.00,16,4.96,10.50,7.90,-1.39,0.68,194,0.00
204972,23.73,0.16,1554,0.00,0.00,16,4.96,12.00,7.98,-1.39,0.68,194,0.00
205159,23.82,0.16,1518,0.00,0.00,16,5.31,13.00,8.03,-1.39,0.68,194,0.00
205347,24.04,0.16,1495,0.00,0.00,16,5.31,13.00,7.94,-1.39,0.68,194,0.00
205534,24.05,0.14,1470,0.00,0.00,16,5.66,13.50,7.06,-1.39,0.68,194,0.00
