Time (msec),A/F Correction #1 (%),A/F Sensor #1 (AFR),Engine Load* (g/rev),Feedback Knock Correction* (degrees),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Coolant Temperature (F)
451705,1.56,15.96,0.12,0.00,1.72,0.00,5.08,3.86,0.00,-1.18,0.00,187,1010
451908,3.12,15.96,0.10,0.00,1.77,0.00,4.79,3.66,0.00,-1.18,0.00,187,1036
452111,1.56,15.39,0.10,0.00,1.76,0.00,4.79,3.74,0.00,-1.18,0.00,187,1034
452314,2.34,15.16,0.15,0.00,2.16,0.00,4.93,4.72,0.00,-1.18,1.57,187,1015
452502,3.91,15.62,0.17,0.00,2.86,0.00,5.51,6.22,31.76,-1.18,3.14,187,1117
452709,-5.47,13.32,0.21,0.00,3.17,0.00,6.24,8.14,31.76,-1.49,4.71,187,1238
452913,-7.03,12.86,0.22,0.00,3.60,0.00,6.67,9.79,31.76,-1.49,5.49,187,1407
453105,-2.34,14.70,0.24,0.00,4.18,0.00,7.25,11.04,31.76,-1.80,5.88,187,1399
453308,-3.91,14.70,0.30,0.00,4.37,0.00,7.84,11.71,31.76,-1.49,6.67,187,1279
453511,-7.03,14.01,0.35,0.00,4.43,0.00,9.14,12.79,31.76,-1.18,7.84,187,1154
453714,-9.38,13.78,0.39,0.00,4.44,0.00,10.45,14.25,31.76,-1.18,9.41,187,1094
453906,-5.47,14.24,0.40,0.00,4.48,0.00,11.61,14.31,32.16,-1.18,10.20,187,1105
454109,-3.12,15.27,0.44,0.00,4.44,0.00,12.33,13.47,32.16,-1.18,10.98,187,942
454312,-1.56,15.62,0.38,0.00,4.02,0.00,12.91,13.71,32.16,-1.18,12.16,187,1084
454515,2.34,16.31,0.39,0.00,5.22,0.00,12.91,15.42,32.16,-1.18,12.94,187,1173
454703,5.47,16.77,0.42,0.00,5.96,0.00,12.62,18.35,32.16,-1.49,13.33,187,1332
454906,4.69,15.27,0.40,0.00,6.91,0.00,12.48,20.25,31.76,-2.11,13.73,187,1543
455109,7.81,15.73,0.39,0.00,7.75,0.00,12.33,22.15,32.16,-2.11,14.12,187,1729
455312,10.16,15.50,0.38,0.00,8.07,0.00,11.90,23.93,32.16,-2.73,14.12,187,1891
455515,9.38,14.93,0.37,0.00,8.70,0.00,11.61,25.28,32.16,-2.73,14.12,187,2040
455703,10.94,15.04,0.36,0.00,9.39,0.00,11.32,26.72,32.16,-3.35,14.12,187,2200
455906,10.94,14.81,0.36,0.00,9.56,0.00,11.17,26.82,32.16,-3.35,14.12,187,2358
456109,12.50,14.81,0.37,0.00,10.82,0.00,10.88,30.91,32.16,-3.94,14.12,187,2536
456312,11.72,14.47,0.36,0.00,11.87,0.00,10.88,32.71,32.16,-3.94,14.12,187,2650
456500,11.72,14.70,0.36,0.00,12.56,0.00,10.59,34.66,32.16,-4.25,14.12,187,2802
456703,9.38,14.24,0.35,0.00,12.01,0.00,10.59,35.39,32.16,-4.56,14.12,187,2963
456906,8.59,14.59,0.32,0.00,12.60,0.00,10.59,35.52,31.76,-4.87,9.41,187,3108
457109,0.00,11.83,0.14,0.00,0.00,0.00,5.22,13.06,31.76,-4.87,0.00,187,3050
457312,0.00,12.40,0.20,0.00,0.00,0.00,3.77,18.27,31.76,-4.56,0.00,187,2822
457500,0.00,19.87,0.19,0.00,0.00,0.00,3.63,15.50,31.76,-4.25,0.00,187,2466
457703,0.00,24.00,0.20,0.00,5.49,0.00,4.06,14.30,31.76,-3.35,5.88,187,2146
457906,0.00,16.88,0.26,0.00,5.88,0.00,5.66,14.81,31.76,-3.04,9.80,187,2120
458109,-10.94,11.60,0.40,0.00,8.26,0.00,8.71,24.62,31.76,-3.04,13.73,187,2038
458312,-9.38,13.44,0.49,0.00,9.64,0.00,12.19,29.91,31.76,-0.27,19.22,187,1965
458500,-7.03,14.47,0.49,0.00,10.39,0.00,13.49,31.35,31.76,0.66,21.96,187,1914
458703,-3.91,15.16,0.49,0.00,10.38,0.00,14.22,32.02,31.76,1.57,22.35,187,2037
458909,-2.34,15.50,0.49,0.00,12.08,0.00,14.51,34.66,31.76,2.19,22.75,187,2097
459097,-2.34,15.16,0.50,0.00,11.95,0.00,14.65,36.61,31.76,2.49,22.75,187,2154
459300,0.00,15.16,0.51,0.00,13.32,0.00,14.80,37.96,31.76,2.80,22.75,187,2230
459509,-2.34,14.59,0.51,0.00,12.84,0.00,14.95,39.70,31.76,3.11,22.75,187,2315
459700,-0.78,14.59,0.55,0.00,14.25,0.00,15.24,43.41,31.76,3.42,22.75,187,2385
459903,-3.12,14.47,0.58,0.00,15.28,0.00,15.38,46.59,31.76,4.02,22.35,187,2470
460107,-3.91,14.47,0.56,0.00,15.31,0.00,15.67,47.95,31.76,3.73,21.96,187,2562
460294,-3.12,14.47,0.57,0.00,16.28,0.00,15.53,50.52,31.76,3.11,20.39,187,2631
460498,-3.12,14.70,0.55,0.00,16.86,0.00,15.24,50.52,35.69,1.88,19.61,187,2726
460704,-2.34,14.81,0.54,0.00,16.28,0.00,15.09,50.68,38.43,1.57,18.43,187,2827
460892,-2.34,14.81,0.52,0.00,16.81,0.00,14.80,51.28,35.69,0.66,18.04,187,2919
461095,-2.34,14.81,0.50,0.00,16.60,0.00,14.36,50.22,29.80,-0.89,17.25,187,2993
461298,-5.47,14.01,0.31,0.00,12.33,0.00,11.17,29.38,30.59,-2.73,3.14,187,3041
461501,0.00,11.94,0.22,0.00,0.00,0.00,5.08,22.56,31.76,-4.56,0.00,187,2964
461689,0.00,14.24,0.26,0.00,0.00,0.00,3.92,24.51,31.76,-4.56,0.00,187,2704
461892,0.00,21.13,0.25,0.00,0.00,0.00,3.63,20.85,31.76,-3.64,0.00,187,2371
462095,0.00,23.66,0.21,0.00,6.11,0.00,4.06,16.69,31.76,-3.04,4.71,187,2047
462298,0.00,18.38,0.22,0.00,5.27,0.00,5.66,13.76,31.76,-3.04,9.41,187,2057
462501,-7.03,12.06,0.33,0.00,8.28,0.00,7.84,21.48,31.76,-3.35,12.55,187,2282
462692,-8.59,13.21,0.45,0.00,9.88,0.00,10.74,32.13,31.76,-2.73,17.65,187,2124
462895,-7.03,13.90,0.46,0.00,10.70,0.00,12.91,33.32,31.76,0.97,21.18,187,2186
463098,-4.69,15.04,0.49,0.00,11.28,0.00,13.78,35.88,31.76,2.19,21.57,187,2208
463301,-3.12,15.16,0.50,0.00,12.59,0.00,14.07,36.98,31.76,2.19,21.96,187,2269
463489,-3.12,15.16,0.51,0.00,13.12,0.00,14.36,38.88,31.76,2.19,21.18,187,2278
463701,-2.34,14.93,0.48,0.00,12.43,0.00,14.36,37.96,31.37,0.66,19.22,187,2330
463890,-0.78,14.93,0.47,0.00,12.53,0.00,14.07,37.47,31.37,0.04,16.47,187,2349
464093,-0.78,14.70,0.40,0.00,11.18,0.00,12.62,32.35,31.37,-3.04,13.73,187,2382
464296,-0.78,14.81,0.35,0.00,9.84,0.00,11.03,26.21,31.37,-3.64,11.37,187,2427
464502,-1.56,14.47,0.28,0.00,8.24,0.00,9.29,21.98,31.37,-3.64,8.24,187,2413
464705,-3.12,14.24,0.23,0.00,6.76,0.00,7.69,17.82,31.37,-3.64,7.84,187,2437
464893,0.00,14.93,0.20,0.00,6.28,0.00,7.11,17.52,31.37,-3.64,7.45,187,2454
465096,3.91,15.39,0.21,0.00,6.33,0.00,6.82,17.29,31.37,-3.64,7.45,187,2474
465299,1.56,14.81,0.19,0.00,5.79,0.00,6.67,16.11,31.37,-3.94,7.45,187,2468
465502,7.03,15.50,0.20,0.00,6.30,0.00,6.53,16.52,31.37,-3.64,7.45,187,2460
465690,4.69,14.81,0.21,0.00,6.39,0.00,6.53,17.15,31.37,-3.64,7.45,187,2496
465893,3.91,14.47,0.19,0.00,6.36,0.00,6.38,15.56,31.37,-3.94,7.45,187,2486
466101,7.81,15.16,0.20,0.00,6.40,0.00,6.38,16.59,31.37,-3.94,7.06,187,2500
466305,5.47,14.70,0.19,0.00,5.84,0.00,6.24,15.91,31.37,-3.64,6.67,187,2490
466493,6.25,14.70,0.18,0.00,5.83,0.00,6.09,15.29,31.37,-3.94,6.67,187,2509
466696,6.25,14.70,0.18,0.00,5.31,0.00,5.95,15.36,31.37,-3.94,6.67,187,2486
466899,7.81,14.81,0.18,0.00,5.90,0.00,5.95,15.09,31.37,-3.94,6.27,187,2481
467090,6.25,14.59,0.18,0.00,5.30,0.00,5.80,14.54,31.37,-3.94,6.27,187,2483
467293,8.59,14.81,0.18,0.00,5.33,0.00,5.80,15.01,31.37,-3.94,6.27,187,2500
467496,7.81,14.59,0.18,0.00,5.36,0.00,5.80,15.09,31.37,-3.94,6.27,187,2513
467699,8.59,14.70,0.18,0.00,5.33,0.00,5.80,15.15,31.37,-3.94,6.67,187,2501
467886,7.81,14.59,0.18,0.00,5.30,0.00,5.80,14.90,31.37,-3.94,6.67,187,2485
468090,10.16,15.04,0.18,0.00,5.84,0.00,5.95,15.11,31.37,-3.94,6.67,187,2488
468294,11.72,14.93,0.19,0.00,5.89,0.00,5.95,15.83,31.37,-3.94,7.06,187,2510
468497,10.94,14.59,0.20,0.00,5.93,0.00,6.24,15.97,31.37,-3.94,7.84,187,2527
468689,10.94,14.59,0.23,0.00,6.98,0.00,6.82,18.80,31.37,-3.94,8.63,187,2516
468896,10.16,14.24,0.24,0.00,6.92,0.00,7.40,20.15,31.37,-3.94,9.02,187,2496
469099,10.94,14.59,0.24,0.00,7.51,0.00,7.55,20.42,31.37,-3.94,9.41,187,2514
469286,11.72,14.70,0.24,0.00,7.58,0.00,7.69,20.25,31.37,-3.94,9.41,187,2539
469490,12.50,14.81,0.25,0.00,8.13,0.00,7.84,20.76,31.37,-3.94,9.41,187,2541
469696,10.94,14.59,0.25,0.00,7.54,0.00,7.84,21.03,31.37,-3.94,9.41,187,2526
469899,11.72,14.59,0.25,0.00,7.62,0.00,7.84,21.71,31.37,-3.94,9.41,187,2551
470092,12.50,14.59,0.24,0.00,8.15,0.00,7.84,22.55,31.37,-3.94,9.41,187,2548
470295,12.50,14.81,0.24,0.00,7.67,0.00,7.84,20.67,31.37,-3.94,9.41,187,2568
470498,11.72,14.59,0.25,0.00,7.71,0.00,7.84,20.85,31.37,-3.94,9.41,187,2551
470691,10.94,14.36,0.24,0.00,8.17,0.00,7.84,20.77,31.37,-3.94,9.41,187,2598
470887,13.28,14.81,0.25,0.00,8.22,0.00,7.84,21.55,31.37,-3.94,9.41,187,2570
471095,10.16,14.13,0.25,0.00,7.74,0.00,7.84,21.28,31.37,-3.94,9.41,187,2591
471298,10.16,14.59,0.24,0.00,7.74,0.00,7.84,21.54,31.37,-3.94,9.41,187,2590
471490,10.94,14.70,0.25,0.00,7.83,0.00,7.84,21.28,31.37,-3.94,9.41,187,2621
471694,10.94,14.70,0.25,0.00,8.30,0.00,7.84,21.80,31.37,-3.94,9.41,187,2592
471886,10.94,14.59,0.23,0.00,7.84,0.00,7.84,21.45,31.37,-3.94,9.41,187,2624
472091,10.16,14.59,0.23,0.00,7.85,0.00,7.69,21.62,31.37,-3.94,9.41,187,2630
472298,10.94,14.70,0.24,0.00,7.84,0.00,7.69,21.45,31.37,-3.94,9.02,187,2626
472501,8.59,14.24,0.24,0.00,7.34,0.00,7.69,20.94,31.37,-3.94,8.63,187,2645
472688,7.03,14.13,0.21,0.00,7.35,0.00,7.25,19.12,31.37,-3.94,7.84,187,2652
472896,8.59,14.81,0.19,0.00,6.18,0.00,6.67,16.38,31.37,-4.25,6.67,187,2632
473099,8.59,14.70,0.16,0.00,5.63,0.00,5.95,14.97,31.37,-4.25,5.88,187,2641
473287,7.03,14.24,0.16,0.00,5.63,0.00,5.66,14.37,31.37,-4.25,5.49,187,2641
473490,5.47,14.36,0.17,0.00,5.63,0.00,5.51,14.54,31.37,-4.25,5.88,187,2641
473693,2.34,13.90,0.16,0.00,5.66,0.00,5.51,14.84,31.37,-3.94,5.88,187,2653
473885,2.34,14.24,0.16,0.00,5.06,0.00,5.37,14.30,31.37,-3.94,5.49,187,2633
474095,3.12,14.81,0.16,0.00,6.16,0.00,5.37,14.42,31.37,-4.25,5.49,187,2624
476960,3.12,14.81,0.17,0.00,4.92,0.00,5.37,13.59,31.37,-3.94,5.88,187,2561
477151,3.91,14.81,0.17,0.00,5.50,0.00,5.51,14.01,31.37,-3.94,5.88,187,2579
477354,3.91,14.81,0.16,0.00,6.02,0.00,5.51,14.25,31.37,-3.94,5.88,187,2566
477562,4.69,14.81,0.17,0.00,5.52,0.00,5.51,14.73,31.37,-3.94,5.88,187,2589
477749,4.69,14.81,0.17,0.00,5.43,0.00,5.66,14.49,31.37,-3.94,5.88,187,2547
477953,3.91,14.47,0.17,0.00,5.99,0.00,5.66,14.84,31.37,-3.94,5.88,187,2554
478155,3.91,14.47,0.17,0.00,5.48,0.00,5.66,14.73,31.37,-3.94,6.27,187,2575
478352,3.91,14.47,0.18,0.00,5.46,0.00,5.66,14.97,31.37,-3.94,6.27,187,2554
478560,2.34,14.36,0.18,0.00,5.48,0.00,5.66,15.22,31.37,-3.94,6.27,189,2551
478748,3.12,14.47,0.17,0.00,5.49,0.00,5.80,14.73,31.37,-3.94,6.27,189,2574
478951,4.69,15.04,0.18,0.00,5.49,0.00,5.80,15.10,31.37,-3.94,6.27,189,2574
479158,3.91,14.70,0.18,0.00,5.49,0.00,5.95,14.96,31.37,-3.94,6.67,189,2574
479361,6.25,15.04,0.18,0.00,6.03,0.00,5.95,14.96,31.37,-3.94,6.67,189,2568
479548,4.69,14.36,0.18,0.00,5.94,0.00,5.95,15.50,31.37,-3.94,6.67,189,2531
479751,3.91,14.47,0.18,0.00,5.45,0.00,5.95,14.97,31.37,-3.94,6.67,189,2556
479955,4.69,14.81,0.19,0.00,5.98,0.00,6.09,16.05,31.37,-3.94,7.06,189,2546
480158,3.12,14.36,0.21,0.00,5.96,0.00,6.24,17.00,31.37,-3.94,7.84,189,2540
480345,3.91,14.70,0.23,0.00,7.62,0.00,7.11,19.58,31.37,-3.94,9.41,189,2552
480553,4.69,14.81,0.28,0.00,8.18,0.00,8.13,23.17,31.37,-3.94,11.37,189,2555
480756,4.69,14.81,0.32,0.00,9.89,0.00,9.14,27.24,31.37,-3.94,12.94,189,2575
480947,3.91,14.47,0.34,0.00,10.44,0.00,10.01,29.36,31.37,-3.94,13.73,189,2574
481150,4.69,14.81,0.36,0.00,11.10,0.00,10.59,31.24,31.37,-3.94,14.12,189,2601
481353,3.12,14.47,0.38,0.00,11.71,0.00,11.03,33.19,31.37,-3.35,14.51,189,2614
481556,2.34,14.13,0.40,0.00,11.87,0.00,11.32,34.90,31.37,-3.04,14.90,189,2650
481744,0.78,14.24,0.40,0.00,11.89,0.00,11.61,35.52,31.37,-3.04,15.29,189,2654
481947,0.78,14.47,0.41,0.00,13.16,0.00,11.90,37.23,31.37,-2.42,15.29,189,2683
482153,1.56,14.70,0.42,0.00,13.29,0.00,12.04,38.34,31.37,-2.42,15.29,189,2708
482341,0.00,14.47,0.39,0.00,12.33,0.00,12.19,37.83,31.37,-2.42,13.73,189,2752
482548,-0.78,14.47,0.33,0.00,11.20,0.00,10.88,27.56,31.37,-4.25,10.20,189,2764
482751,-2.34,14.24,0.24,0.00,8.29,0.00,8.42,20.25,31.37,-4.25,7.45,189,2765
482954,-2.34,14.70,0.16,0.00,5.92,0.00,6.67,13.82,31.37,-4.25,3.53,189,2776
483147,0.00,13.78,0.15,0.00,0.00,0.00,4.79,14.54,31.37,-4.25,0.00,189,2762
483355,0.00,12.75,0.18,0.00,0.00,0.00,3.63,17.14,31.37,-4.56,0.00,189,2774
483550,0.00,16.54,0.16,0.00,0.00,0.00,3.77,14.37,31.37,-4.25,0.00,189,2743
483753,0.00,23.54,0.15,0.00,0.00,0.00,3.63,13.30,31.37,-4.25,0.00,189,2689
483943,0.00,23.89,0.14,0.00,0.00,0.00,3.63,12.46,31.37,-4.25,0.00,189,2681
484147,0.00,24.00,0.13,0.00,0.00,0.00,3.48,11.60,31.37,-4.25,0.00,189,2680
484350,0.00,24.12,0.11,0.00,0.00,0.00,3.48,10.33,31.37,-4.25,0.00,189,2681
484553,0.00,23.77,0.12,0.00,0.00,0.00,3.48,10.98,31.37,-4.25,0.00,189,2635
484741,0.00,24.12,0.12,0.00,0.00,0.00,3.48,10.63,31.37,-4.25,0.00,189,2608
484944,0.00,24.12,0.12,0.00,0.00,0.00,3.48,10.33,31.37,-3.94,0.00,189,2608
485147,0.00,23.77,0.11,0.00,0.00,0.00,3.34,10.08,31.37,-3.94,0.00,189,2576
485350,0.00,23.89,0.11,0.00,0.00,0.00,3.34,8.86,31.37,-3.94,0.00,189,2566
485553,0.00,23.54,0.11,0.00,0.00,0.00,3.34,9.08,31.37,-3.94,0.00,189,2549
485741,0.00,23.77,0.10,0.00,0.00,0.00,3.34,8.65,31.37,-3.94,0.00,189,2512
485944,0.00,23.77,0.11,0.00,0.00,0.00,3.34,9.04,31.37,-3.94,0.00,189,2492
486147,0.00,23.89,0.11,0.00,0.00,0.00,3.34,8.51,31.37,-3.64,0.00,189,2486
486350,0.00,24.12,0.11,0.00,0.00,0.00,3.34,8.65,31.37,-3.64,0.00,189,2442
486538,0.00,24.12,0.10,0.00,0.00,0.00,3.34,8.06,31.37,-3.64,0.00,189,2431
486741,0.00,24.12,0.10,0.00,0.00,0.00,3.34,8.31,31.37,-3.64,0.00,189,2406
486944,0.00,23.89,0.10,0.00,0.00,0.00,3.34,8.31,31.37,-3.64,0.00,189,2391
487147,0.00,23.66,0.10,0.00,0.00,0.00,3.34,7.98,31.37,-3.64,0.00,189,2365
487350,0.00,23.77,0.10,0.00,0.00,0.00,3.19,7.78,31.37,-3.64,0.00,189,2363
487537,0.00,23.89,0.08,0.00,0.00,0.00,3.19,6.51,31.37,-3.64,0.00,189,2326
487741,0.00,23.89,0.09,0.00,0.00,0.00,3.19,6.62,31.37,-3.35,0.00,189,2302
487944,0.00,23.77,0.08,0.00,0.00,0.00,3.19,6.84,31.37,-3.35,0.00,189,2293
488147,0.00,23.89,0.09,0.00,0.00,0.00,3.19,6.70,31.37,-3.35,0.00,189,2254
488350,0.00,23.89,0.10,0.00,0.00,0.00,3.19,6.84,31.37,-3.35,0.00,189,2212
488537,0.00,23.54,0.10,0.00,0.00,0.00,3.19,6.73,31.37,-3.35,0.00,189,2179
488740,0.00,23.66,0.09,0.00,0.00,0.00,3.19,6.40,31.37,-3.04,0.00,189,2157
488944,0.00,23.89,0.09,0.00,0.00,0.00,3.34,6.40,31.37,-3.04,0.00,189,2127
489136,0.00,23.89,0.10,0.00,0.00,0.00,3.34,6.40,31.37,-3.04,0.00,189,2075
489339,0.00,23.89,0.10,0.00,0.00,0.00,3.34,6.48,31.37,-3.04,0.00,189,2028
489542,0.00,23.66,0.09,0.00,0.00,0.00,3.48,6.44,31.37,-3.04,0.00,189,2006
489734,0.00,23.77,0.11,0.00,0.00,0.00,3.48,6.44,31.37,-2.73,0.00,189,1770
489942,0.00,24.00,0.14,0.00,0.00,0.00,3.77,6.18,31.76,-2.11,0.00,189,1456
490145,0.00,24.00,0.13,0.00,2.53,0.00,4.21,5.26,31.76,-1.49,0.00,189,1188
490337,0.00,23.43,0.11,0.00,1.91,0.00,4.21,4.50,31.76,-1.49,0.00,189,1270
490540,0.00,17.92,0.11,0.00,2.11,0.00,4.06,4.72,31.76,-1.49,0.00,189,1240
490743,-0.78,15.04,0.11,0.00,2.11,0.00,3.92,4.59,31.76,-1.49,0.00,189,1220
490946,-2.34,13.90,0.11,0.00,2.07,0.00,3.92,4.44,31.76,-1.49,0.00,189,1196
491134,-3.91,12.86,0.11,0.00,1.76,0.00,3.92,4.13,31.76,-1.18,0.00,189,1178
491337,-5.47,12.52,0.11,0.00,1.70,0.00,3.92,4.08,31.76,-1.18,0.00,189,1136
491540,-7.03,12.52,0.11,0.00,1.64,0.00,4.06,4.08,31.76,-1.18,0.00,189,1099
491743,-8.59,12.40,0.10,0.00,1.60,0.00,4.06,3.40,31.76,-1.18,0.00,189,1073
491946,-8.59,12.75,0.12,0.00,1.68,0.00,4.21,3.67,31.76,-1.18,0.00,189,986
492150,-8.59,13.78,0.13,0.00,1.63,0.00,4.50,4.05,31.76,-1.18,0.00,189,955
492353,-7.81,14.47,0.11,0.00,1.72,0.00,4.64,3.86,31.76,-1.18,0.00,189,1007
492540,-8.59,14.13,0.11,0.00,1.51,0.00,4.50,3.45,31.76,-1.18,0.00,189,1008
492743,-8.59,14.24,0.11,0.00,1.63,0.00,4.64,3.64,31.76,-1.18,0.00,189,955
492946,-7.81,14.93,0.11,0.00,1.39,0.00,4.79,3.23,31.76,-1.18,0.00,189,930
493149,-6.25,15.62,0.14,0.00,1.75,0.00,5.08,4.22,31.76,-1.18,0.00,189,912
493337,-5.47,16.19,0.13,0.00,1.69,0.00,5.22,4.24,31.76,-1.18,0.00,189,992
493540,-5.47,15.50,0.12,0.00,1.75,0.00,4.93,3.79,31.76,-1.18,0.00,189,1027
493743,-6.25,14.81,0.14,0.00,1.70,0.00,4.93,4.47,31.76,-1.18,0.00,189,995
493948,-5.47,15.39,0.13,0.00,1.92,0.00,5.08,4.38,31.76,-1.18,0.00,189,1020
494151,-5.47,15.39,0.12,0.00,1.78,0.00,4.93,4.00,31.76,-1.18,0.00,189,1033
494339,-6.25,14.47,0.12,0.00,1.72,0.00,4.79,4.22,31.76,-1.18,0.00,189,1010
494542,-5.47,14.70,0.12,0.00,1.73,0.00,4.93,4.27,31.76,-1.18,0.00,189,1013
494745,-4.69,15.27,0.12,0.00,1.75,0.00,4.93,4.24,31.76,-1.18,0.00,189,1023
494948,-4.69,15.27,0.12,0.00,1.73,0.00,4.93,4.19,31.76,-1.18,0.00,189,1014
495151,-4.69,15.04,0.12,0.00,1.74,0.00,4.93,4.22,31.76,-1.18,0.00,189,1020
495339,-4.69,14.93,0.12,0.00,1.76,0.00,4.79,4.19,31.76,-1.18,0.00,189,1034
495542,-4.69,14.93,0.12,0.00,1.75,0.00,4.79,4.13,31.76,-1.18,0.00,189,1027
495729,-4.69,14.81,0.12,0.00,1.77,0.00,4.79,4.13,31.76,-1.18,0.00,189,1035
495937,-4.69,14.81,0.12,0.00,1.76,0.00,4.79,4.22,31.76,-1.18,0.00,189,1030
496140,-3.91,15.04,0.12,0.00,1.74,0.00,4.79,4.00,31.76,-1.18,0.00,189,1020
496328,-3.91,15.16,0.12,0.00,1.76,0.00,4.79,4.00,31.76,-1.18,0.00,189,1034
496531,-3.91,14.93,0.12,0.00,1.76,0.00,4.79,3.97,31.76,-1.18,0.00,189,1030
496734,-3.91,15.04,0.11,0.00,1.75,0.00,4.79,4.02,31.76,-1.18,0.00,189,1024
496939,-3.12,15.04,0.12,0.00,1.74,0.00,4.79,4.08,31.76,-1.18,0.00,189,1020
497131,-3.12,15.04,0.11,0.00,1.75,0.00,4.79,3.81,31.76,-1.18,0.00,189,1024
497334,-3.12,14.93,0.13,0.00,1.69,0.00,4.79,4.19,31.76,-1.18,0.00,189,992
497525,-2.34,15.27,0.11,0.00,1.53,0.00,4.93,3.69,31.76,-1.18,0.00,189,1024
497728,-3.12,14.81,0.13,0.00,1.47,0.00,4.79,3.31,31.76,-1.18,0.00,189,984
497932,-2.34,14.93,0.13,0.00,1.70,0.00,5.08,4.08,31.76,-1.18,0.00,189,994
498135,0.78,15.85,0.11,0.00,1.76,0.00,4.93,3.91,31.76,-1.18,0.00,189,1029
498338,-2.34,14.81,0.12,0.00,1.73,0.00,4.79,3.97,31.76,-1.18,0.00,189,1008
498541,-1.56,14.81,0.11,0.00,1.71,0.00,4.93,3.58,31.76,-1.18,0.00,189,1002
498729,0.00,15.04,0.12,0.00,1.92,0.00,4.93,3.94,31.76,-1.18,0.00,189,985
498932,0.78,15.39,0.13,0.00,1.94,0.00,5.08,4.41,31.76,-1.18,0.00,189,1010
499135,0.78,15.62,0.11,0.00,1.79,0.00,4.93,3.45,31.76,-1.18,0.00,189,1047
499338,-1.56,14.70,0.11,0.00,1.76,0.00,4.79,3.71,31.76,-1.18,0.00,189,1029
499526,-2.34,14.13,0.13,0.00,1.89,0.00,4.79,3.97,31.76,-1.18,0.00,189,983
499730,0.00,14.81,0.12,0.00,1.73,0.00,5.08,3.94,31.76,-1.18,0.00,189,1014
499937,0.00,14.36,0.11,0.00,1.79,0.00,4.93,3.87,0.00,-1.18,0.00,189,1047
500125,-1.56,14.47,0.11,0.00,1.75,0.00,4.79,4.13,0.00,-1.18,0.00,189,1023
500328,-0.78,14.70,0.13,0.00,1.88,0.00,4.93,4.19,0.00,-1.18,0.00,189,979
500531,0.78,15.16,0.12,0.00,1.79,0.00,4.93,3.94,0.00,-1.18,0.00,189,1049
500734,0.00,14.81,0.12,0.00,1.78,0.00,4.79,3.97,0.00,-1.18,0.00,189,1045
500926,-1.56,14.24,0.11,0.00,1.74,0.00,4.93,3.94,0.00,-1.18,0.00,189,1017
501130,0.78,14.93,0.12,0.00,1.73,0.00,4.79,4.02,0.00,-1.18,0.00,189,1014
501332,0.00,14.81,0.12,0.00,1.74,0.00,4.93,4.13,0.00,-1.18,0.00,189,1020
501520,1.56,14.93,0.11,0.00,1.76,0.00,4.79,3.86,0.00,-1.18,0.00,189,1032
501723,-0.78,14.47,0.11,0.00,1.71,0.00,4.79,3.64,0.00,-1.18,0.00,189,1004
501926,0.00,14.70,0.13,0.00,1.91,0.00,4.93,4.41,0.00,-1.18,0.00,189,996
502129,2.34,15.04,0.11,0.00,1.78,0.00,4.93,3.89,0.00,-1.18,0.00,189,1044
502332,-1.56,14.24,0.11,0.00,1.78,0.00,4.79,3.87,0.00,-1.18,0.00,189,1044
502520,-1.56,14.01,0.13,0.00,1.73,0.00,4.79,4.30,0.00,-1.18,0.00,189,1018
502723,0.00,14.59,0.11,0.00,1.77,0.00,4.79,3.97,0.00,-1.18,0.00,189,1052
502926,-0.78,14.36,0.11,0.00,1.78,0.00,4.79,3.74,0.00,-1.18,0.00,189,1021
503129,-1.56,14.24,0.12,0.00,1.93,0.00,4.79,4.22,0.00,-1.18,0.00,189,1004
503332,0.00,14.70,0.11,0.00,1.78,0.00,4.79,3.89,0.00,-1.18,0.00,189,1045
503525,-0.78,14.70,0.11,0.00,1.77,0.00,4.64,3.86,0.00,-1.18,0.00,189,1035
503728,-2.34,14.24,0.12,0.00,1.73,0.00,4.64,3.94,0.00,-1.18,0.00,189,1015
503931,-0.78,14.70,0.12,0.00,1.70,0.00,4.79,3.81,0.00,-1.18,0.00,189,996
504118,0.00,15.04,0.11,0.00,1.74,0.00,4.79,3.91,0.00,-1.18,0.00,189,1018
504321,0.00,14.81,0.11,0.00,1.73,0.00,4.79,3.76,0.00,-1.18,0.00,189,1016
504527,-1.56,14.47,0.12,0.00,1.71,0.00,4.79,4.11,0.00,-1.18,0.00,189,1001
504714,0.00,14.70,0.11,0.00,1.74,0.00,4.79,3.91,0.00,-1.18,0.00,189,1020
504917,0.00,14.81,0.12,0.00,1.74,0.00,4.64,3.91,0.00,-1.18,0.00,189,1017
505121,-1.56,14.36,0.11,0.00,1.74,0.00,4.64,3.89,0.00,-1.18,0.00,189,1017
505326,-0.78,14.47,0.11,0.00,1.73,0.00,4.64,3.71,0.00,-1.18,0.00,189,1011
505518,-0.78,14.47,0.13,0.00,1.69,0.00,4.79,3.89,0.00,-1.18,0.00,189,990
505721,0.00,14.81,0.11,0.00,1.73,0.00,4.93,4.00,0.00,-1.18,0.00,190,1014
505924,0.00,14.93,0.11,0.00,1.74,0.00,4.79,3.76,0.00,-1.18,0.00,190,1022
