Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
330566,13.58,0.17,1300,0.00,0.00,16,7.42,8.00,6.77,-1.39,0.68,138
330738,13.62,0.18,1434,0.00,0.00,16,13.40,10.50,7.82,-1.39,0.78,138
330926,13.21,0.18,1664,0.00,0.00,16,26.05,22.00,10.08,-1.39,0.80,138
331113,14.27,0.20,1610,0.00,0.00,16,29.57,29.50,10.83,-1.39,0.80,138
331285,14.81,0.24,1627,0.00,0.00,16,29.92,29.50,10.46,-1.39,0.84,138
331473,14.17,0.28,1648,0.00,0.00,16,32.38,30.00,14.84,-1.39,0.90,138
331649,13.82,0.33,1668,0.00,0.00,16,35.20,34.00,18.01,-1.39,0.94,138
331837,13.58,0.36,1710,0.00,0.00,16,35.90,36.50,20.15,-1.39,0.98,138
332008,14.37,0.36,1772,0.00,0.00,16,36.95,36.50,21.00,-0.77,1.00,138
332196,14.87,0.36,1826,0.00,0.00,16,36.95,36.50,21.71,-0.77,1.00,138
332384,14.58,0.36,1873,0.00,0.00,16,38.01,38.00,21.98,-0.77,1.00,138
332571,14.84,0.35,1930,0.00,0.00,16,38.71,39.00,22.06,-0.15,1.00,138
332743,14.87,0.35,1975,0.00,0.00,16,39.77,39.00,22.85,-0.15,1.00,138
332930,14.79,0.33,2044,0.00,0.00,16,40.12,40.00,22.33,-0.15,0.98,138
333118,14.82,0.30,2096,0.00,0.00,16,40.82,40.50,21.71,-2.01,0.96,138
333290,14.77,0.28,2127,0.00,0.00,16,41.88,41.50,19.73,-2.01,0.94,138
333477,14.06,0.25,2162,0.00,0.00,16,41.52,41.50,17.94,-2.32,0.90,138
336335,20.06,0.09,2135,0.00,0.00,16,2.85,2.50,6.37,-2.01,0.66,140
336507,25.57,0.09,2112,0.00,0.00,16,2.85,2.50,6.81,-2.01,0.66,140
336694,25.70,0.10,2068,0.00,0.00,16,2.85,2.50,6.70,-1.70,0.66,140
336882,23.90,0.10,2028,0.00,0.00,16,2.85,2.50,6.55,-1.70,0.66,140
337069,23.88,0.09,1991,0.00,0.00,16,2.85,2.50,6.40,-1.39,0.66,140
337241,24.01,0.10,1939,0.00,0.00,16,3.20,2.50,6.22,-1.39,0.66,140
337429,23.87,0.10,1936,0.00,0.00,16,3.20,3.00,6.26,-1.39,0.66,140
337616,24.25,0.10,1902,0.00,0.00,16,3.55,11.50,6.48,-1.39,0.66,140
337788,23.99,0.08,1848,0.00,0.00,16,4.61,12.50,5.17,-1.39,0.64,140
337975,23.98,0.10,1726,0.00,0.00,16,5.66,12.50,5.62,-1.39,0.64,140
338163,24.29,0.14,1372,0.00,0.00,16,7.07,15.00,6.33,-1.39,0.64,140
338335,24.29,0.16,1150,0.00,0.00,16,7.77,15.50,5.65,-1.08,0.64,140
338522,24.25,0.14,1170,0.00,0.00,16,7.42,13.50,5.68,-1.08,0.64,140
338694,23.98,0.15,1179,0.00,0.00,16,7.42,10.50,5.74,-1.08,0.64,140
338882,20.13,0.14,1192,0.00,0.00,16,7.42,10.50,5.72,-1.08,0.64,140
339069,15.79,0.15,1175,0.00,0.00,16,7.42,10.50,5.78,-1.08,0.64,140
339245,15.22,0.15,1168,0.00,0.00,16,7.42,10.50,5.78,-1.08,0.64,140
339433,15.11,0.15,1175,0.00,0.00,16,7.42,9.50,5.65,-1.08,0.64,140
339620,14.87,0.15,1167,0.00,0.00,16,7.42,8.00,5.78,-1.08,0.64,140
339792,14.64,0.15,1170,0.00,0.00,16,7.42,9.50,5.85,-1.08,0.64,140
339984,14.70,0.15,1160,0.00,0.00,16,7.42,9.50,5.74,-1.08,0.64,140
340171,14.46,0.15,1160,0.00,0.00,16,7.42,8.50,5.87,-1.08,0.64,142
340343,14.41,0.15,1167,0.00,0.00,16,7.42,7.50,5.81,-1.08,0.64,142
340531,14.37,0.15,1158,0.00,0.00,16,7.42,9.50,5.72,-1.08,0.64,142
340718,14.25,0.15,1163,0.00,0.00,16,7.42,8.50,5.78,-1.08,0.64,142
340890,14.25,0.14,1174,0.00,0.00,16,7.42,6.00,5.78,-1.08,0.64,142
341082,14.43,0.18,1159,0.00,0.00,16,7.77,7.50,6.73,-1.08,0.70,142
341254,14.69,0.19,1226,0.00,0.00,16,11.64,10.50,7.41,-1.39,0.74,142
344126,15.00,0.27,1400,0.00,0.00,16,29.22,29.50,12.26,-1.39,0.82,142
344297,15.03,0.27,1414,0.00,0.00,16,29.57,29.00,12.52,-1.39,0.82,142
344485,15.02,0.27,1436,0.00,0.00,16,29.57,29.50,12.85,-1.39,0.82,142
344672,14.95,0.27,1463,0.00,0.00,16,29.57,29.50,13.25,-1.39,0.84,142
344860,14.82,0.27,1488,0.00,0.00,16,29.57,29.00,13.31,-1.39,0.84,142
345036,14.85,0.27,1539,0.00,0.00,16,29.57,29.50,13.76,-1.39,0.84,142
345224,14.87,0.26,1565,0.00,0.00,16,29.57,29.50,13.63,-1.39,0.84,142
345396,14.85,0.25,1609,0.00,0.00,16,29.92,29.50,13.63,-1.39,0.86,142
345590,15.36,0.27,1635,0.00,0.00,16,30.62,30.50,14.59,-1.39,0.86,142
345762,15.19,0.28,1678,0.00,0.00,16,32.38,31.50,12.90,-1.39,0.88,142
345949,15.14,0.29,1717,0.00,0.00,16,33.44,33.00,15.91,-1.39,0.90,142
346124,15.00,0.27,1769,0.00,0.00,16,33.79,34.00,16.58,-1.39,0.90,142
346312,14.72,0.28,1806,0.00,0.00,16,34.84,35.00,17.02,-1.39,0.90,142
346500,14.79,0.24,1819,0.00,0.00,16,34.84,35.00,12.74,-1.39,0.84,142
346672,14.08,0.22,1867,0.00,0.00,16,35.20,35.00,12.57,-1.39,0.84,144
346860,14.39,0.21,1892,0.00,0.00,16,35.90,35.50,13.20,-1.39,0.84,144
347047,14.72,0.21,1898,0.00,0.00,16,35.90,36.00,13.37,-1.39,0.84,144
347224,14.34,0.20,1918,0.00,0.00,16,36.25,36.00,13.08,-1.39,0.84,144
347411,14.25,0.21,1937,0.00,0.00,16,36.25,36.00,13.19,-1.39,0.84,144
347598,14.53,0.20,1942,0.00,0.00,16,36.25,36.50,13.50,-1.39,0.84,144
347770,14.24,0.20,1938,0.00,0.00,16,36.60,36.50,13.12,-1.39,0.84,144
347958,14.44,0.19,1971,0.00,0.00,16,36.25,36.50,12.68,-1.39,0.82,144
348145,14.10,0.17,1972,0.00,0.00,16,35.90,35.50,11.34,-1.39,0.80,144
348317,14.14,0.17,1983,0.00,0.00,16,35.55,35.50,11.29,-1.39,0.80,144
348505,13.69,0.16,1992,0.00,0.00,16,35.20,35.50,11.14,-1.39,0.80,144
348692,13.59,0.17,1994,0.00,0.00,16,35.55,35.50,11.04,-1.39,0.80,144
348869,13.41,0.15,2009,0.00,0.00,16,34.84,35.50,10.23,-1.70,0.78,144
349056,13.19,0.14,2009,0.00,0.00,16,34.49,34.00,9.22,-1.39,0.76,144
351978,23.91,0.11,1542,0.00,0.00,16,6.72,14.50,5.46,-1.39,0.64,144
352165,23.98,0.11,1502,0.00,0.00,16,7.07,15.00,5.55,-1.39,0.64,144
352337,23.94,0.10,1465,0.00,0.00,16,7.07,15.00,5.04,-1.39,0.64,144
352525,24.01,0.11,1424,0.00,0.00,16,7.07,15.00,5.10,-1.39,0.64,144
352712,23.42,0.11,1336,0.00,0.00,16,7.07,15.00,5.08,-1.39,0.64,144
352884,23.91,0.12,1228,0.00,0.00,16,7.42,15.50,5.10,-1.39,0.64,144
353072,23.77,0.14,1198,0.00,0.00,16,7.42,15.50,5.49,-1.08,0.64,144
353259,23.30,0.14,1160,0.00,0.00,16,7.42,15.50,5.55,-1.08,0.64,145
353431,19.18,0.15,1174,0.00,0.00,16,7.42,15.50,5.74,-1.08,0.64,145
353622,14.26,0.14,1196,0.00,0.00,16,7.42,11.50,5.65,-1.08,0.64,145
353794,13.42,0.14,1197,0.00,0.00,16,7.42,11.00,5.59,-1.08,0.64,145
353981,14.10,0.14,1180,0.00,0.00,16,7.42,11.50,5.68,-1.08,0.64,145
354169,14.63,0.15,1174,0.00,0.00,16,7.42,11.50,5.65,-1.08,0.64,145
354341,14.77,0.15,1168,0.00,0.00,16,7.42,11.50,5.68,-1.08,0.64,145
354528,14.77,0.15,1165,0.00,0.00,16,7.42,10.50,5.78,-1.08,0.64,145
354716,14.52,0.15,1167,0.00,0.00,16,7.42,9.50,5.72,-1.08,0.64,145
354888,14.53,0.15,1179,0.00,0.00,16,7.42,7.50,5.81,-1.08,0.64,145
355078,14.58,0.15,1168,0.00,0.00,16,7.42,8.00,5.65,-1.08,0.64,145
355266,14.60,0.15,1150,0.00,0.00,16,7.42,9.50,5.72,-1.08,0.64,145
355438,14.65,0.15,1162,0.00,0.00,16,7.42,8.00,5.74,-1.08,0.64,145
355625,14.56,0.15,1164,0.00,0.00,16,7.42,8.00,5.78,-1.08,0.64,145
355812,14.46,0.15,1161,0.00,0.00,16,7.42,8.00,5.91,-1.08,0.64,145
355984,14.58,0.16,1163,0.00,0.00,16,7.42,7.50,6.11,-1.08,0.64,145
356172,14.53,0.19,1189,0.00,0.00,16,7.42,4.50,6.77,-1.08,0.68,145
356359,14.51,0.16,1238,0.00,0.00,16,10.94,9.50,6.29,-1.39,0.70,145
356536,14.18,0.21,1270,0.00,0.00,16,18.32,14.00,8.69,-1.39,0.78,145
356712,14.39,0.21,1469,0.00,0.00,16,27.46,22.00,10.17,-1.39,0.80,145
356900,13.50,0.20,1595,0.00,0.00,16,29.57,28.50,10.83,-1.39,0.80,145
359756,15.94,0.27,1525,0.00,0.00,16,29.57,29.50,13.82,-1.39,0.86,145
359944,15.36,0.27,1558,0.00,0.00,16,29.57,29.50,14.20,-1.39,0.84,145
360116,15.36,0.25,1586,0.00,0.00,16,29.92,29.50,12.52,-1.39,0.82,145
360303,15.00,0.23,1632,0.00,0.00,16,30.27,30.00,12.41,-1.39,0.80,145
360480,14.81,0.21,1644,0.00,0.00,16,30.62,30.50,10.88,-1.39,0.76,145
360667,14.07,0.17,1676,0.00,0.00,16,29.92,30.00,8.78,-1.39,0.74,145
360855,13.32,0.15,1685,0.00,0.00,16,29.57,29.50,8.39,-1.39,0.74,145
361027,12.95,0.14,1681,0.00,0.00,16,28.87,29.00,9.62,-1.39,0.70,145
361214,13.29,0.13,1664,0.00,0.00,16,28.16,28.50,6.84,-1.39,0.70,145
361401,13.22,0.11,1672,0.00,0.00,16,27.81,28.00,6.44,-1.39,0.70,145
361573,13.68,0.11,1664,0.00,0.00,16,28.16,28.00,6.73,-1.39,0.70,145
361761,14.51,0.12,1669,0.00,0.00,16,28.16,28.00,6.73,-1.39,0.70,145
361948,15.00,0.12,1650,0.00,0.00,16,27.81,27.50,6.66,-1.39,0.70,145
362120,15.11,0.11,1636,0.00,0.00,16,27.46,27.00,6.37,-1.39,0.70,147
362308,14.90,0.13,1622,0.00,0.00,16,27.46,27.00,6.66,-1.39,0.70,147
362495,14.65,0.12,1599,0.00,0.00,16,27.11,27.00,6.77,-1.39,0.70,147
362667,14.65,0.11,1610,0.00,0.00,16,26.76,27.00,5.74,-1.39,0.68,147
362855,14.44,0.10,1552,0.00,0.00,16,14.45,25.00,4.75,-1.39,0.64,147
363027,14.67,0.11,1471,0.00,0.00,16,7.07,15.00,5.04,-1.39,0.64,147
363214,17.66,0.13,1224,0.00,0.00,16,7.42,15.50,5.30,-1.39,0.64,147
363401,18.01,0.13,1225,0.00,0.00,16,7.42,15.50,5.23,-1.39,0.64,147
363589,17.26,0.13,1228,0.00,0.00,16,7.42,15.50,5.36,-1.39,0.64,147
363761,14.96,0.13,1223,0.00,0.00,16,7.42,14.00,5.49,-1.39,0.64,147
363948,13.15,0.14,1234,0.00,0.00,16,7.42,11.50,5.68,-1.39,0.64,147
364136,13.11,0.13,1217,0.00,0.00,16,7.42,12.00,5.46,-1.39,0.64,147
364308,13.48,0.14,1207,0.00,0.00,16,7.42,11.50,5.59,-1.39,0.64,147
364495,13.92,0.14,1195,0.00,0.00,16,7.42,12.00,5.72,-1.39,0.64,147
364683,14.14,0.14,1205,0.00,0.00,16,7.42,10.50,5.65,-1.08,0.64,147
367504,14.04,0.26,1268,0.00,0.00,16,29.22,28.00,10.74,-1.39,0.80,147
367691,14.00,0.31,1194,0.00,0.00,16,26.76,28.00,11.87,-1.08,0.82,147
367863,13.77,0.31,1160,0.00,0.00,16,27.11,26.50,12.20,-1.08,0.82,147
368055,12.95,0.31,1192,0.00,0.00,16,27.81,27.00,11.88,-1.08,0.84,147
368227,14.12,0.31,1246,0.00,0.00,16,27.81,27.50,12.96,-1.39,0.84,147
368414,14.87,0.30,1277,0.00,0.00,16,28.87,28.50,12.97,-1.39,0.84,147
368594,15.00,0.31,1328,0.00,0.00,16,29.22,29.00,13.82,-1.39,0.84,147
368782,15.17,0.30,1359,0.00,0.00,16,29.57,29.50,13.69,-1.39,0.86,147
368969,15.19,0.29,1420,0.00,0.00,16,29.92,29.50,13.39,-1.39,0.86,147
369141,15.39,0.28,1474,0.00,0.00,16,29.92,29.50,13.76,-1.39,0.86,147
369329,15.51,0.28,1482,0.00,0.00,16,30.27,29.50,13.82,-1.39,0.86,147
369516,15.67,0.29,1540,0.00,0.00,16,30.62,30.50,14.78,-1.39,0.86,147
369688,15.24,0.27,1574,0.00,0.00,16,29.92,29.50,14.46,-1.39,0.86,147
369876,15.14,0.26,1612,0.00,0.00,16,29.92,29.50,14.07,-1.39,0.86,149
370063,15.60,0.25,1648,0.00,0.00,16,30.62,30.50,13.37,-1.39,0.82,149
370235,15.27,0.21,1680,0.00,0.00,16,30.62,31.00,10.68,-1.39,0.76,149
370422,14.81,0.17,1705,0.00,0.00,16,30.27,30.50,8.60,-1.39,0.76,149
370610,14.04,0.15,1700,0.00,0.00,16,29.92,29.50,8.47,-1.39,0.74,149
370782,13.45,0.13,1712,0.00,0.00,16,29.22,29.00,7.06,-1.39,0.72,149
370969,13.22,0.13,1706,0.00,0.00,16,28.87,28.50,7.17,-1.39,0.72,149
371161,13.25,0.12,1694,0.00,0.00,16,28.87,28.50,7.06,-1.39,0.72,149
371333,14.04,0.12,1702,0.00,0.00,16,28.16,28.50,7.03,-1.39,0.70,149
371525,14.53,0.11,1669,0.00,0.00,16,23.24,26.50,6.29,-1.39,0.66,149
371697,15.03,0.10,1648,0.00,0.00,16,11.29,17.50,5.72,-1.39,0.64,149
371885,17.38,0.11,1652,0.00,0.00,16,6.02,8.00,6.01,-1.39,0.64,149
372072,21.71,0.11,1623,0.00,0.00,16,6.37,9.50,5.81,-1.39,0.64,149
372244,25.61,0.11,1580,0.00,0.00,16,6.37,12.50,6.04,-1.39,0.64,149
372432,25.56,0.11,1538,0.00,0.00,16,6.72,14.00,5.78,-1.39,0.64,149
375289,13.75,0.14,1164,0.00,0.00,16,7.42,15.50,5.49,-1.08,0.64,149
375461,13.54,0.14,1192,0.00,0.00,16,7.42,11.50,5.59,-1.08,0.64,149
375665,13.97,0.14,1171,0.00,0.00,16,7.42,12.00,5.55,-1.08,0.64,149
375837,14.58,0.14,1161,0.00,0.00,16,7.42,12.00,5.59,-1.08,0.64,149
376025,14.84,0.14,1164,0.00,0.00,16,7.42,12.00,5.59,-1.08,0.64,149
376217,14.90,0.15,1155,0.00,0.00,16,7.42,11.00,5.59,-1.08,0.64,149
376389,14.85,0.15,1153,0.00,0.00,16,7.42,10.50,5.72,-1.08,0.64,149
376576,14.90,0.15,1158,0.00,0.00,16,7.42,9.50,5.65,-1.08,0.64,149
376748,14.89,0.15,1144,0.00,0.00,16,7.77,9.50,5.59,-1.08,0.64,149
376936,14.82,0.15,1141,0.00,0.00,16,7.42,9.50,5.59,-1.08,0.64,149
377123,14.70,0.16,1134,0.00,0.00,16,7.42,10.00,5.62,-1.08,0.64,149
377310,14.71,0.16,1148,0.00,0.00,16,7.42,8.00,6.18,-1.08,0.64,149
377482,14.82,0.17,1146,0.00,0.00,16,7.42,7.00,6.51,-1.08,0.64,149
377670,14.85,0.18,1164,0.00,0.00,16,7.42,6.50,6.99,-1.08,0.64,149
377857,14.79,0.18,1204,0.00,0.00,16,7.42,2.00,7.24,-1.08,0.64,149
378029,14.77,0.19,1215,0.00,0.00,16,7.42,2.00,7.70,-1.39,0.64,149
378217,14.87,0.20,1228,0.00,0.00,16,7.42,2.00,8.03,-1.39,0.64,149
378404,14.85,0.19,1260,0.00,0.00,16,7.42,0.50,8.06,-1.39,0.64,149
378576,14.81,0.18,1278,0.00,0.00,16,7.42,0.00,7.74,-1.39,0.64,149
378764,14.72,0.15,1276,0.00,0.00,16,7.42,1.00,5.87,-1.39,0.64,149
378951,14.30,0.14,1252,0.00,0.00,16,7.42,4.50,5.85,-1.39,0.64,149
379123,14.29,0.14,1216,0.00,0.00,16,7.42,8.00,5.78,-1.39,0.64,151
379310,14.63,0.16,1223,0.00,0.00,16,10.59,13.00,6.51,-1.39,0.68,151
379498,14.85,0.15,1319,0.00,0.00,16,12.70,11.50,6.70,-1.39,0.70,151
379670,14.35,0.17,1364,0.00,0.00,16,16.91,15.00,7.50,-1.39,0.74,151
379857,14.00,0.19,1466,0.00,0.00,16,24.65,22.50,9.04,-1.39,0.76,151
380029,14.67,0.18,1578,0.00,0.00,16,28.52,28.00,9.74,-1.39,0.78,151
380217,14.90,0.20,1598,0.00,0.00,16,29.22,29.00,10.13,-1.39,0.78,151
382998,14.55,0.24,1774,0.00,0.00,16,34.14,33.50,13.89,-1.39,0.84,151
383185,14.30,0.22,1831,0.00,0.00,16,34.49,34.50,13.37,-1.39,0.84,151
383357,14.01,0.21,1935,0.00,0.00,16,36.25,35.50,13.31,-1.39,0.84,151
383544,14.30,0.21,1933,0.00,0.00,16,36.60,36.50,13.37,-1.39,0.84,151
383732,14.28,0.21,1980,0.00,0.00,16,37.30,37.00,13.69,-1.39,0.84,151
383904,14.01,0.20,2002,0.00,0.00,16,37.66,38.00,13.50,-1.39,0.84,151
384091,13.89,0.20,2046,0.00,0.00,16,38.01,38.00,13.37,-1.70,0.84,151
384279,13.71,0.20,2057,0.00,0.00,16,38.36,38.00,13.43,-1.70,0.84,151
384451,13.62,0.20,2098,0.00,0.00,16,38.71,38.00,13.31,-2.01,0.84,151
384638,13.85,0.20,2148,0.00,0.00,16,39.77,39.00,14.53,-2.01,0.86,151
384826,13.74,0.20,2176,0.00,0.00,16,39.77,40.00,14.84,-2.01,0.86,151
385013,13.29,0.21,2211,0.00,0.00,16,40.82,40.00,15.17,-2.32,0.86,151
385185,13.37,0.22,2220,0.00,0.00,16,41.17,40.50,15.83,-2.32,0.88,151
385372,13.31,0.22,2284,0.00,0.00,16,42.58,41.50,16.42,-2.63,0.88,151
385544,13.71,0.23,2341,0.00,0.00,16,43.63,43.00,18.32,-2.63,0.88,151
385732,13.46,0.24,2428,0.00,0.00,16,44.34,43.50,19.19,-2.94,0.88,151
385919,13.62,0.24,2490,0.00,0.00,16,44.34,44.00,19.73,-3.25,0.88,151
386091,13.92,0.24,2528,0.00,0.00,16,44.34,44.00,20.14,-3.25,0.88,151
386279,13.89,0.24,2612,0.00,0.00,16,44.34,44.00,20.56,-3.56,0.90,151
386466,13.94,0.23,2698,0.00,0.00,16,44.34,44.00,20.91,-3.87,0.88,151
386654,13.91,0.23,2739,0.00,0.00,16,44.34,44.00,21.09,-4.18,0.88,151
386826,13.60,0.23,2807,0.00,0.00,16,44.34,44.00,21.36,-4.18,0.88,151
387013,13.38,0.22,2870,0.00,0.00,16,44.34,44.00,21.01,-4.18,0.88,151
387185,13.37,0.19,2899,0.00,0.00,16,42.93,44.00,18.40,-4.18,0.66,151
387372,12.39,0.10,2772,0.00,0.00,16,17.62,29.00,9.44,-4.18,0.64,151
387560,11.59,0.12,2471,0.00,0.00,16,4.26,6.50,9.93,-3.87,0.64,151
387732,13.22,0.11,2229,0.00,0.00,16,3.55,3.50,8.61,-2.32,0.64,151
387919,19.34,0.13,1896,0.00,0.00,16,4.96,4.00,7.65,-1.39,0.64,151
390896,14.39,0.22,1594,0.00,0.00,16,29.22,29.50,11.14,-1.39,0.82,153
391068,14.39,0.22,1614,0.00,0.00,16,29.22,29.50,11.18,-1.39,0.82,153
391256,14.89,0.21,1640,0.00,0.00,16,30.27,30.00,11.87,-1.39,0.82,153
391443,14.82,0.22,1660,0.00,0.00,16,30.62,29.50,11.98,-1.39,0.82,153
391615,14.82,0.21,1683,0.00,0.00,16,30.98,30.50,11.38,-1.39,0.82,153
391804,14.84,0.22,1667,0.00,0.00,16,31.33,30.50,12.30,-1.39,0.82,153
391976,14.73,0.21,1698,0.00,0.00,16,31.68,31.50,11.71,-1.39,0.82,153
392163,14.45,0.19,1717,0.00,0.00,16,31.68,31.50,9.62,-1.39,0.76,153
392351,14.23,0.16,1712,0.00,0.00,16,30.62,30.50,9.00,-1.39,0.76,153
392523,13.52,0.15,1730,0.00,0.00,16,30.27,30.50,8.78,-1.39,0.74,153
392710,13.89,0.14,1735,0.00,0.00,16,29.57,29.50,8.03,-1.39,0.74,153
392898,13.54,0.14,1736,0.00,0.00,16,29.92,29.50,8.02,-1.39,0.74,153
393069,13.89,0.14,1736,0.00,0.00,16,29.92,29.50,7.82,-1.39,0.74,153
393257,14.27,0.14,1722,0.00,0.00,16,29.57,29.50,7.78,-1.39,0.74,153
393446,14.58,0.14,1723,0.00,0.00,16,29.22,29.00,7.50,-1.39,0.72,153
393618,14.82,0.13,1712,0.00,0.00,16,29.22,29.50,7.66,-1.39,0.74,153
393806,14.85,0.14,1715,0.00,0.00,16,29.22,29.00,7.45,-1.39,0.72,153
393993,14.77,0.12,1709,0.00,0.00,16,26.76,29.00,6.48,-1.39,0.64,153
394165,14.79,0.10,1636,0.00,0.00,16,10.94,23.50,5.10,-1.39,0.64,153
394353,14.92,0.12,1522,0.00,0.00,16,7.07,14.50,5.85,-1.39,0.64,153
394540,17.17,0.15,1186,0.00,0.00,16,7.42,15.50,5.72,-1.08,0.64,153
394712,18.57,0.12,1214,0.00,0.00,16,7.42,14.00,4.63,-1.39,0.64,153
394900,19.59,0.12,1184,0.00,0.00,16,7.42,14.00,4.95,-1.39,0.64,153
395087,16.09,0.14,1176,0.00,0.00,16,7.42,15.00,5.14,-1.08,0.64,153
395259,14.42,0.14,1195,0.00,0.00,16,7.42,11.50,5.33,-1.08,0.64,153
395446,13.56,0.14,1210,0.00,0.00,16,7.42,9.00,5.52,-1.39,0.64,153
395634,13.22,0.14,1194,0.00,0.00,16,7.42,10.00,5.49,-1.08,0.64,153
406676,12.59,0.13,2534,0.00,0.00,16,20.08,31.00,7.70,-3.56,0.64,156
406852,11.54,0.13,2344,0.00,0.00,16,3.91,5.00,9.79,-2.63,0.64,156
407040,12.09,0.13,2009,0.00,0.00,16,3.91,3.50,8.74,-1.70,0.64,156
407218,14.48,0.15,1666,0.00,0.00,16,6.02,13.00,8.51,-1.39,0.64,156
407410,19.50,0.16,1387,0.00,0.00,16,7.07,15.00,8.23,-1.39,0.64,156
407582,23.72,0.14,1219,0.00,0.00,16,7.42,15.50,6.19,-1.39,0.64,156
407770,23.86,0.12,1298,0.00,0.00,16,7.42,10.50,5.36,-1.39,0.64,156
407942,21.39,0.12,1295,0.00,0.00,16,7.42,8.50,5.21,-1.39,0.64,156
408129,14.09,0.13,1286,0.00,0.00,16,7.42,10.50,5.40,-1.39,0.64,156
408317,13.18,0.13,1279,0.00,0.00,16,7.42,10.50,5.55,-1.39,0.64,156
408488,13.39,0.16,1258,0.00,0.00,16,7.42,11.50,6.44,-1.39,0.68,156
408676,13.37,0.16,1330,0.00,0.00,16,11.29,9.50,7.26,-1.39,0.72,156
408863,12.84,0.18,1599,0.00,0.00,16,20.08,14.00,9.55,-1.39,0.80,156
409035,13.73,0.20,1764,0.00,0.00,16,33.09,31.00,12.20,-1.39,0.82,156
409223,14.06,0.22,1702,0.00,0.00,16,31.33,31.50,12.57,-1.39,0.82,156
409412,14.56,0.24,1700,0.00,0.00,16,31.68,31.50,13.13,-1.39,0.84,156
409584,14.51,0.28,1702,0.00,0.00,16,32.38,32.00,15.39,-1.39,0.90,156
409771,14.01,0.33,1721,0.00,0.00,16,35.55,34.50,16.40,-1.39,0.94,156
409959,13.66,0.32,1738,0.00,0.00,16,35.90,35.50,19.04,-1.39,0.94,156
410131,14.20,0.34,1751,0.00,0.00,16,36.60,36.50,19.82,-1.39,0.96,156
412970,14.56,0.10,1894,0.00,0.00,16,29.22,31.00,6.15,-1.39,0.68,158
413142,14.02,0.09,1879,0.00,0.00,16,16.91,20.50,5.65,-1.39,0.64,158
413329,14.87,0.09,1862,0.00,0.00,16,4.26,6.00,5.91,-1.39,0.64,158
413517,19.32,0.09,1851,0.00,0.00,16,4.61,4.50,5.43,-1.39,0.64,158
413688,25.06,0.09,1835,0.00,0.00,16,4.61,8.00,5.17,-1.39,0.64,158
413876,24.08,0.09,1823,0.00,0.00,16,4.61,7.50,5.36,-1.39,0.64,158
414063,23.95,0.09,1802,0.00,0.00,16,4.96,8.50,5.40,-1.39,0.64,158
414235,23.95,0.09,1775,0.00,0.00,16,4.96,9.50,5.65,-1.39,0.64,158
414423,24.12,0.09,1747,0.00,0.00,16,5.31,9.50,5.46,-1.39,0.64,158
414610,23.97,0.10,1724,0.00,0.00,16,5.31,11.00,5.68,-1.39,0.64,158
414798,24.29,0.10,1718,0.00,0.00,16,5.31,10.50,5.59,-1.39,0.64,158
414970,23.77,0.10,1688,0.00,0.00,16,5.66,11.50,5.78,-1.39,0.64,158
415157,24.28,0.11,1667,0.00,0.00,16,5.66,11.00,5.85,-1.39,0.64,158
415344,23.95,0.10,1647,0.00,0.00,16,6.02,10.50,5.65,-1.39,0.64,158
415516,24.25,0.11,1622,0.00,0.00,16,6.02,12.00,5.78,-1.39,0.64,158
415704,23.97,0.11,1592,0.00,0.00,16,6.37,14.00,5.78,-1.39,0.64,158
415876,24.36,0.12,1581,0.00,0.00,16,6.37,13.00,6.11,-1.39,0.64,158
416063,24.01,0.12,1568,0.00,0.00,16,6.37,11.50,6.15,-1.39,0.64,158
416251,24.07,0.12,1548,0.00,0.00,16,6.72,11.50,6.15,-1.39,0.64,158
416438,23.89,0.12,1526,0.00,0.00,16,6.72,13.00,6.11,-1.39,0.64,158
416610,23.96,0.12,1502,0.00,0.00,16,7.07,14.00,6.11,-1.39,0.64,158
416798,23.58,0.11,1498,0.00,0.00,16,7.07,12.50,5.33,-1.39,0.64,158
416985,24.15,0.11,1475,0.00,0.00,16,7.07,14.00,5.21,-1.39,0.64,158
417173,24.26,0.11,1451,0.00,0.00,16,7.07,13.00,4.97,-1.39,0.64,158
417349,24.15,0.11,1441,0.00,0.00,16,7.07,13.00,5.33,-1.39,0.64,158
417536,24.22,0.11,1412,0.00,0.00,16,7.07,14.00,5.30,-1.39,0.64,158
417724,24.22,0.11,1394,0.00,0.00,16,7.07,13.00,5.23,-1.39,0.64,158
417896,24.18,0.12,1393,0.00,0.00,16,7.07,10.50,5.36,-1.39,0.64,158
420764,13.92,0.11,1220,0.00,0.00,16,7.42,11.50,4.60,-1.39,0.64,160
420952,14.12,0.10,1206,0.00,0.00,16,7.42,11.50,3.95,-1.39,0.64,160
421124,14.51,0.12,1234,0.00,0.00,16,7.42,8.00,5.08,-1.39,0.64,160
421311,14.87,0.12,1183,0.00,0.00,16,7.42,15.00,4.91,-1.08,0.64,160
421498,14.70,0.13,1164,0.00,0.00,16,7.42,11.50,4.95,-1.08,0.64,160
421670,14.31,0.13,1170,0.00,0.00,16,7.42,11.50,4.69,-1.08,0.64,160
