Time (msec),A/F Correction #1 (%),A/F Sensor #1 (AFR),Engine Load* (g/rev),Feedback Knock Correction* (degrees),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%)
512814,0.00,23.54,0.11,0.00,0.00,0.00,3.92,6.33,35.69,-2.42,0.39
512986,0.00,23.54,0.11,0.00,0.00,0.00,3.92,6.40,35.69,-2.42,0.78
513158,0.00,23.89,0.11,0.00,0.00,0.00,3.92,6.44,35.69,-2.42,0.78
513329,0.00,24.00,0.11,0.00,0.00,0.00,4.06,6.37,35.69,-2.42,0.78
513501,0.00,24.00,0.11,0.00,0.00,0.00,4.06,6.07,35.69,-2.42,0.78
513673,0.00,23.89,0.11,0.00,0.00,0.00,4.21,6.18,35.69,-2.11,1.18
513845,0.00,23.77,0.11,0.00,0.00,0.00,4.35,5.83,35.69,-2.11,1.18
514032,0.00,23.77,0.11,0.00,2.79,0.00,4.35,6.33,35.69,-2.11,1.18
514204,0.00,23.54,0.11,0.00,2.82,0.00,4.06,5.74,35.69,-2.11,1.18
514376,0.00,22.74,0.10,0.00,2.84,0.00,3.92,5.96,35.69,-2.11,1.18
514548,0.00,15.73,0.12,0.00,2.69,0.00,3.77,6.33,35.69,-2.11,1.18
514725,-2.34,13.90,0.11,0.00,2.83,0.00,3.77,5.96,35.69,-2.11,1.18
514897,-4.69,12.86,0.11,0.00,2.72,0.00,3.92,5.83,35.69,-2.11,1.18
515068,-5.47,12.63,0.11,0.00,2.75,0.00,3.77,5.96,35.69,-2.11,1.18
515240,-6.25,13.21,0.10,0.00,2.74,0.00,3.92,5.87,35.69,-2.11,1.18
515428,-7.03,13.44,0.11,0.00,2.70,0.00,3.92,6.07,35.69,-2.11,1.18
515600,-7.81,13.67,0.11,0.00,2.37,0.00,3.92,6.00,35.69,-2.11,1.18
515771,-8.59,13.44,0.11,0.00,2.42,0.00,3.92,5.77,35.69,-2.11,1.18
515943,-8.59,13.67,0.11,0.00,2.39,0.00,3.92,5.87,35.69,-2.11,1.18
516115,-8.59,14.24,0.11,0.00,2.35,0.00,3.92,5.77,35.69,-2.11,1.18
516287,-8.59,14.59,0.11,0.00,2.36,0.00,3.92,5.65,35.69,-2.11,1.18
516459,-8.59,14.59,0.12,0.00,2.38,0.00,3.92,5.74,35.69,-2.11,1.18
516646,-8.59,14.36,0.11,0.00,2.35,0.00,4.06,5.71,35.69,-2.11,1.18
516818,-7.81,14.81,0.11,0.00,2.67,0.00,4.06,5.77,35.69,-2.11,1.18
516990,-7.81,14.81,0.10,0.00,2.34,0.00,4.06,5.54,35.69,-2.11,1.57
517162,-7.81,15.04,0.11,0.00,2.70,0.00,4.21,6.04,35.69,-2.11,1.57
517334,-6.25,15.62,0.11,0.00,2.31,0.00,4.35,5.65,35.69,-2.11,1.96
517506,-5.47,15.62,0.11,0.00,2.62,0.00,4.35,5.65,35.69,-2.11,1.96
517678,-5.47,15.62,0.12,0.00,2.62,0.00,4.50,5.93,35.69,-2.11,1.96
517849,-4.69,15.62,0.12,0.00,2.63,0.00,4.50,6.07,35.69,-2.11,1.96
518037,-3.91,15.73,0.12,0.00,2.62,0.00,4.50,6.18,35.69,-2.11,1.96
518209,-3.12,15.27,0.12,0.00,2.61,0.00,4.50,6.04,35.69,-2.11,1.96
518381,-3.12,15.27,0.12,0.00,2.62,0.00,4.64,6.18,35.69,-2.11,1.96
518552,-3.12,15.04,0.12,0.00,2.59,0.00,4.64,5.87,35.69,-1.80,1.96
518724,-2.34,15.39,0.12,0.00,2.61,0.00,4.64,6.00,35.69,-2.11,1.96
518896,-0.78,15.73,0.11,0.00,2.61,0.00,4.64,6.04,35.69,-1.80,1.96
519068,0.00,15.62,0.12,0.00,2.63,0.00,4.64,6.26,35.69,-2.11,1.96
519240,0.00,15.62,0.12,0.00,2.59,0.00,4.64,6.18,35.69,-1.80,1.96
519412,0.78,15.39,0.11,0.00,2.58,0.00,4.64,5.54,35.69,-2.11,0.00
519599,1.56,15.50,0.09,0.00,2.23,0.00,4.06,4.42,35.69,-2.11,0.00
519771,3.91,16.65,0.10,0.00,2.30,0.00,3.77,4.85,36.08,-2.11,0.00
519943,3.91,16.08,0.10,0.00,2.50,0.00,3.63,4.66,36.08,-1.80,0.00
520115,1.56,14.36,0.10,0.00,2.34,0.00,3.48,4.63,36.08,-1.80,0.00
520287,-2.34,11.94,0.10,0.00,2.27,0.00,3.63,4.53,36.08,-1.49,0.00
520459,-3.91,11.60,0.10,0.00,1.93,0.00,3.63,4.33,36.08,-1.49,0.00
520630,-5.47,11.60,0.10,0.00,2.11,0.00,3.63,4.28,36.08,-1.49,0.00
520802,-7.03,12.06,0.11,0.00,2.04,0.00,3.63,4.20,36.08,-1.49,0.00
520974,-7.81,12.17,0.10,0.00,1.69,0.00,3.77,3.78,36.08,-1.18,0.00
521162,-9.38,12.06,0.10,0.00,1.63,0.00,3.92,3.67,36.08,-1.18,0.00
521334,-10.94,11.94,0.10,0.00,1.59,0.00,3.92,3.69,36.08,-1.18,0.00
521505,-11.72,12.29,0.11,0.00,1.56,0.00,4.06,3.53,36.08,-1.18,0.00
521677,-11.72,12.98,0.11,0.00,1.50,0.00,4.06,3.58,36.08,-1.18,0.00
521849,-10.94,13.55,0.10,0.00,1.47,0.00,4.21,3.58,36.08,-1.18,0.00
522021,-10.94,14.24,0.11,0.00,1.63,0.00,4.35,3.50,36.08,-1.18,0.00
522193,-10.94,14.47,0.12,0.00,1.62,0.00,4.50,3.65,36.08,-1.18,0.00
522365,-10.94,14.59,0.11,0.00,1.64,0.00,4.64,3.67,36.08,-1.18,0.00
522552,-10.16,14.70,0.12,0.00,1.66,0.00,4.64,3.78,36.08,-1.18,0.00
522724,-10.16,14.93,0.12,0.00,1.68,0.00,4.79,3.80,36.08,-1.18,0.00
522896,-10.16,15.16,0.11,0.00,1.68,0.00,4.79,3.67,36.08,-1.18,0.00
523068,-9.38,15.39,0.12,0.00,1.67,0.00,4.79,3.80,36.08,-1.18,0.00
523240,-8.59,15.73,0.12,0.00,1.68,0.00,4.79,3.67,36.08,-1.18,0.00
523416,-7.81,15.73,0.12,0.00,1.86,0.00,4.93,3.95,36.08,-1.18,0.00
523588,-7.03,15.85,0.12,0.00,1.70,0.00,4.93,3.98,36.08,-1.18,0.00
523760,-7.03,15.62,0.12,0.00,1.70,0.00,4.93,3.85,36.08,-1.18,0.00
523947,-7.03,15.50,0.12,0.00,1.69,0.00,4.93,3.85,36.08,-1.18,0.00
524119,-6.25,15.62,0.12,0.00,1.67,0.00,4.93,4.00,36.08,-1.18,0.00
524296,-5.47,15.85,0.12,0.00,1.92,0.00,5.08,4.17,36.08,-1.18,0.00
524468,-5.47,15.62,0.12,0.00,1.76,0.00,4.93,3.98,36.08,-1.18,0.00
524640,-5.47,15.27,0.12,0.00,1.71,0.00,4.93,4.06,36.08,-1.18,0.00
524811,-5.47,15.39,0.12,0.00,1.71,0.00,4.93,3.89,36.08,-1.18,0.00
524983,-4.69,15.27,0.12,0.00,1.73,0.00,4.79,3.92,36.08,-1.18,0.00
525155,-4.69,15.16,0.12,0.00,1.73,0.00,4.79,4.00,36.08,-1.18,0.00
525327,-4.69,15.27,0.12,0.00,1.74,0.00,4.79,3.88,36.08,-1.18,0.00
525499,-3.91,15.39,0.12,0.00,1.75,0.00,4.79,3.92,36.08,-1.18,0.00
525686,-3.91,15.16,0.11,0.00,1.74,0.00,4.79,3.85,36.08,-1.18,0.00
525858,-3.91,15.27,0.12,0.00,1.94,0.00,4.79,3.88,36.08,-1.18,0.00
526030,-3.12,15.27,0.12,0.00,1.93,0.00,4.93,4.11,36.08,-1.18,0.00
526202,-2.34,15.73,0.10,0.00,1.76,0.00,4.79,3.69,36.08,-1.18,0.00
526374,-3.12,15.04,0.11,0.00,1.94,0.00,4.79,3.85,36.08,-1.18,0.00
526546,-2.34,15.27,0.12,0.00,1.95,0.00,4.93,4.14,36.08,-1.18,0.00
526718,-2.34,15.16,0.12,0.00,1.77,0.00,4.79,3.92,36.08,-1.18,0.00
526889,-3.12,14.59,0.10,0.00,1.76,0.00,4.79,3.58,36.08,-1.18,0.00
527066,-3.12,14.47,0.12,0.00,1.90,0.00,4.79,4.09,36.08,-1.18,0.00
527238,-2.34,14.93,0.10,0.00,1.74,0.00,4.79,3.47,36.08,-1.18,0.00
527425,-2.34,14.93,0.12,0.00,1.73,0.00,4.79,3.72,36.08,-1.18,0.00
527597,-2.34,14.59,0.11,0.00,1.71,0.00,4.93,3.80,36.08,-1.18,0.00
527769,-1.56,15.39,0.12,0.00,1.73,0.00,4.79,3.82,36.08,-1.18,0.00
527941,-1.56,15.50,0.11,0.00,1.75,0.00,4.79,3.88,36.08,-1.18,0.00
528113,-1.56,15.39,0.11,0.00,1.75,0.00,4.79,3.58,36.08,-1.18,0.00
528300,-0.78,15.16,0.11,0.00,1.69,0.00,4.79,3.78,36.08,-1.18,0.00
528472,-0.78,15.16,0.12,0.00,1.91,0.00,4.79,3.95,36.08,-1.18,0.00
528644,0.00,15.39,0.11,0.00,1.77,0.00,4.79,3.58,36.08,-1.18,0.00
528816,-0.78,15.04,0.10,0.00,1.74,0.00,4.64,3.47,36.08,-1.18,0.00
528988,-0.78,14.81,0.12,0.00,1.91,0.00,4.64,3.95,36.08,-1.18,0.00
529160,0.78,15.27,0.11,0.00,1.77,0.00,4.79,3.53,36.08,-1.18,0.00
529331,0.78,15.16,0.11,0.00,1.76,0.00,4.64,3.75,36.08,-1.18,0.00
529503,0.00,15.04,0.12,0.00,1.91,0.00,4.79,3.92,36.08,-1.18,0.00
529680,0.78,15.16,0.12,0.00,1.74,0.00,4.79,3.80,0.00,-1.18,0.00
529852,0.78,14.81,0.11,0.00,1.75,0.00,4.64,3.70,0.00,-1.18,0.00
530024,0.00,14.59,0.11,0.00,1.77,0.00,4.64,3.58,0.00,-1.18,0.00
530211,-0.78,14.36,0.11,0.00,1.50,0.00,4.64,3.36,0.00,-1.18,0.00
530383,0.00,14.70,0.12,0.00,1.90,0.00,4.64,3.92,0.00,-1.18,0.00
530555,1.56,14.93,0.11,0.00,1.96,0.00,4.79,4.00,0.00,-1.18,0.00
530727,-0.78,14.81,0.11,0.00,1.78,0.00,4.64,3.82,0.00,-1.18,0.00
530899,-2.34,14.01,0.11,0.00,1.78,0.00,4.50,3.88,0.00,-1.18,0.00
531070,-1.56,14.13,0.12,0.00,1.74,0.00,4.50,3.92,0.00,-1.18,0.00
531242,-0.78,14.47,0.11,0.00,1.76,0.00,4.64,3.89,0.00,-1.18,0.00
531419,-2.34,14.13,0.11,0.00,1.77,0.00,4.50,3.53,0.00,-1.18,0.00
531606,-2.34,14.13,0.11,0.00,1.72,0.00,4.50,3.70,0.00,-1.18,0.00
531763,-1.56,14.47,0.11,0.00,1.72,0.00,4.64,3.75,0.00,-1.18,0.00
531950,-0.78,14.81,0.11,0.00,1.74,0.00,4.64,3.82,0.00,-1.18,0.00
532122,-0.78,14.81,0.11,0.00,1.73,0.00,4.64,3.78,0.00,-1.18,0.00
532294,-0.78,14.81,0.12,0.00,1.87,0.00,4.64,3.82,0.00,-1.18,0.00
532466,0.00,14.93,0.12,0.00,1.87,0.00,4.79,3.80,0.00,-1.18,0.00
532637,0.00,14.93,0.12,0.00,1.92,0.00,4.93,3.98,0.00,-1.18,0.00
532809,-0.78,14.70,0.11,0.00,1.73,0.00,4.79,3.65,0.00,-1.18,0.00
532981,-1.56,14.47,0.12,0.00,1.72,0.00,4.79,3.75,0.00,-1.18,0.00
533169,-0.78,14.47,0.12,0.00,1.67,0.00,4.93,3.78,0.00,-1.18,0.00
533341,0.00,14.81,0.12,0.00,1.89,0.00,4.93,4.00,0.00,-1.18,0.00
533512,0.00,14.81,0.11,0.00,1.95,0.00,4.93,3.80,0.00,-1.18,0.00
533684,-3.12,14.13,0.12,0.00,1.74,0.00,4.79,3.89,0.00,-1.18,0.00
533861,-2.34,14.24,0.12,0.00,1.91,0.00,4.93,4.14,0.00,-1.18,0.00
534033,-0.78,14.59,0.11,0.00,1.93,0.00,4.93,3.92,0.00,-1.18,0.00
534205,-1.56,14.70,0.11,0.00,1.72,0.00,4.79,3.53,0.00,-1.18,0.00
534376,-1.56,14.81,0.13,0.00,1.83,0.00,4.79,4.11,0.00,-1.18,0.00
534548,0.00,15.04,0.12,0.00,1.92,0.00,5.08,4.20,0.00,-1.18,0.00
534720,-0.78,14.93,0.11,0.00,1.74,0.00,4.93,3.67,0.00,-1.18,0.00
534892,-2.34,14.36,0.12,0.00,1.74,0.00,4.79,3.65,0.00,-1.18,0.00
535069,-0.78,14.59,0.13,0.00,1.87,0.00,4.93,4.22,0.00,-1.18,0.00
535240,0.78,15.16,0.12,0.00,1.89,0.00,5.08,4.14,0.00,-1.18,0.00
535428,-1.56,14.47,0.12,0.00,1.93,0.00,5.08,4.06,0.00,-1.18,0.00
535600,-3.12,14.13,0.12,0.00,1.75,0.00,4.93,3.95,0.00,-1.18,0.00
535772,-1.56,14.47,0.12,0.00,1.70,0.00,4.93,3.85,36.08,-1.18,0.00
535944,0.00,14.93,0.11,0.00,1.90,0.00,5.08,4.09,36.08,-1.18,0.00
536115,0.00,15.16,0.15,0.00,2.32,0.00,5.22,4.48,36.08,-1.18,1.18
536287,0.78,15.16,0.15,0.00,2.30,0.00,5.66,5.39,36.08,-1.18,2.35
536459,-4.69,14.47,0.18,0.00,2.82,0.00,5.95,5.94,36.08,-1.49,4.71
536631,-0.78,14.36,0.21,0.00,3.90,0.00,6.96,10.38,36.08,-1.80,5.88
536803,-4.69,13.55,0.21,0.00,4.42,0.00,7.40,11.93,36.08,-2.11,6.67
536975,0.00,14.81,0.21,0.00,5.12,0.00,7.11,12.70,36.08,-2.73,7.45
537162,0.00,15.39,0.23,0.00,5.51,0.00,7.25,13.84,36.08,-2.73,8.24
537334,-0.78,14.81,0.26,0.00,5.69,0.00,7.69,15.16,36.08,-2.42,8.63
537506,-2.34,14.47,0.29,0.00,5.84,0.00,8.42,15.92,36.08,-2.42,9.41
537678,-2.34,14.36,0.30,0.00,6.15,0.00,9.14,17.08,36.08,-2.42,10.20
537850,-1.56,14.59,0.32,0.00,6.43,0.00,9.72,18.05,36.08,-2.42,10.59
538022,-1.56,14.70,0.36,0.00,6.61,0.00,10.30,18.20,36.08,-2.11,10.98
538198,-2.34,14.47,0.35,0.00,6.32,0.00,10.88,18.21,36.08,-2.11,10.98
538370,-2.34,14.59,0.36,0.00,6.55,0.00,11.17,18.51,36.08,-2.11,10.98
538542,-1.56,14.70,0.37,0.00,6.37,0.00,11.61,18.43,36.08,-1.80,11.37
538729,-1.56,14.70,0.39,0.00,6.53,0.00,11.90,18.59,36.47,-1.80,11.76
538901,-0.78,14.81,0.36,0.00,6.84,0.00,11.90,19.67,36.47,-2.11,12.16
539073,1.56,15.27,0.36,0.00,7.41,0.00,11.46,21.11,36.47,-2.42,12.16
539245,0.78,14.93,0.35,0.00,8.21,0.00,11.03,22.33,36.47,-2.73,12.16
539417,0.78,14.81,0.33,0.00,8.24,0.00,10.88,23.08,36.47,-2.73,12.55
539589,1.56,14.81,0.32,0.00,8.88,0.00,10.74,23.55,36.47,-3.04,12.55
539760,1.56,14.81,0.33,0.00,9.53,0.00,10.59,25.67,36.47,-3.64,12.94
539932,1.56,14.70,0.34,0.00,9.80,0.00,10.59,27.13,36.47,-3.64,12.94
540104,1.56,14.47,0.33,0.00,10.53,0.00,10.30,28.49,36.47,-3.94,12.94
540292,0.78,14.59,0.33,0.00,11.03,0.00,10.16,29.35,36.47,-4.25,12.94
540463,1.56,14.59,0.32,0.00,11.37,0.00,10.01,30.77,36.47,-4.25,12.94
540635,0.00,14.36,0.31,0.00,11.35,0.00,9.87,31.21,36.47,-4.56,12.94
540807,0.00,14.59,0.30,0.00,11.22,0.00,9.72,30.77,36.47,-4.87,10.59
540979,0.00,13.21,0.13,0.00,0.00,0.00,5.80,6.48,36.47,-4.87,0.00
541151,0.00,11.60,0.18,0.00,0.00,0.00,3.77,16.52,36.47,-4.56,0.00
541323,0.00,15.96,0.18,0.00,0.00,0.00,3.77,15.64,36.47,-3.94,0.00
541495,0.00,20.44,0.18,0.00,0.00,0.00,3.77,14.01,36.47,-3.64,1.18
541682,0.00,23.66,0.15,0.00,4.50,0.00,3.92,10.74,36.47,-3.35,1.96
541854,-2.34,12.17,0.18,0.00,4.61,0.00,3.92,10.59,36.47,-2.73,2.75
542026,-12.50,11.14,0.17,0.00,3.58,0.00,4.35,9.48,36.47,-2.11,3.92
542198,-18.75,11.14,0.24,0.00,4.96,0.00,5.95,14.18,36.47,-2.42,7.84
542370,-14.84,13.32,0.31,0.00,5.34,0.00,7.40,18.74,36.47,-2.42,11.37
542541,-12.50,14.81,0.35,0.00,6.50,0.00,9.87,20.26,36.47,-2.42,11.37
542713,-10.94,14.93,0.35,0.00,6.63,0.00,10.59,20.68,36.47,-2.42,12.16
542885,-3.91,16.42,0.36,0.00,7.44,0.00,10.74,21.28,36.47,-2.42,12.16
543073,-5.47,15.39,0.37,0.00,7.49,0.00,11.03,22.06,36.47,-2.73,12.55
543244,-2.34,15.50,0.36,0.00,8.14,0.00,11.17,22.70,36.47,-2.73,12.94
543416,-3.12,15.04,0.41,0.00,9.43,0.00,11.75,26.62,36.47,-1.80,15.69
543588,-3.91,14.59,0.40,0.00,9.23,0.00,12.48,27.23,36.47,-1.80,15.69
543760,-2.34,15.16,0.42,0.00,9.30,0.00,12.62,27.23,36.47,-1.49,16.08
543932,0.00,15.39,0.41,0.00,9.57,0.00,12.77,28.49,36.47,-1.49,16.47
544104,0.00,15.27,0.41,0.00,10.26,0.00,12.91,29.24,36.47,-1.49,16.08
544276,0.78,15.04,0.41,0.00,10.61,0.00,12.91,29.79,36.47,-1.49,16.08
544463,1.56,15.16,0.39,0.00,10.43,0.00,12.77,29.46,36.47,-2.11,15.69
544635,1.56,14.81,0.38,0.00,10.66,0.00,12.19,28.49,36.47,-3.04,13.73
544807,0.00,14.24,0.35,0.00,9.48,0.00,11.61,27.55,36.47,-3.35,12.55
544979,0.00,14.59,0.31,0.00,9.62,0.00,10.59,24.41,36.47,-3.64,9.02
545151,-3.12,13.78,0.26,0.00,7.70,0.00,8.71,20.17,36.47,-3.64,8.24
545323,-2.34,14.59,0.23,0.00,7.23,0.00,8.13,17.22,36.47,-3.64,7.45
545494,-3.91,14.24,0.21,0.00,6.24,0.00,7.11,17.00,36.47,-3.64,6.67
545666,-3.12,14.47,0.19,0.00,5.75,0.00,6.38,14.66,36.47,-3.64,5.10
545838,-6.25,13.90,0.17,0.00,5.25,0.00,5.66,11.56,36.47,-3.94,3.53
546025,-9.38,13.67,0.14,0.00,4.20,0.00,4.79,10.85,36.47,-3.64,2.75
546187,-10.16,14.01,0.13,0.00,4.19,0.00,4.06,11.09,36.47,-3.64,1.18
546358,0.00,13.32,0.13,0.00,0.00,0.00,3.48,10.74,36.47,-3.64,0.00
546546,0.00,13.44,0.14,0.00,0.00,0.00,3.34,10.85,36.47,-3.64,0.00
546718,0.00,16.31,0.12,0.00,0.00,0.00,3.48,9.26,36.47,-3.64,0.00
546890,0.00,24.81,0.11,0.00,0.00,0.00,3.48,9.17,36.47,-3.64,0.00
547077,0.00,23.77,0.12,0.00,0.00,0.00,3.48,9.35,36.47,-3.35,0.00
547249,0.00,23.89,0.11,0.00,0.00,0.00,3.34,8.60,36.47,-3.64,0.00
547421,0.00,23.77,0.11,0.00,0.00,0.00,3.34,8.44,36.47,-3.35,0.00
547593,0.00,23.89,0.11,0.00,0.00,0.00,3.34,7.86,36.47,-3.35,0.00
547765,0.00,23.66,0.10,0.00,0.00,0.00,3.34,7.57,36.47,-3.35,0.00
547936,0.00,23.89,0.10,0.00,0.00,0.00,3.34,7.29,36.47,-3.35,0.00
548108,0.00,23.66,0.10,0.00,0.00,0.00,3.34,7.03,36.47,-3.35,0.00
548296,0.00,23.89,0.10,0.00,0.00,0.00,3.48,7.10,36.47,-3.04,0.00
548467,0.00,24.00,0.10,0.00,0.00,0.00,3.48,6.84,36.47,-3.04,0.00
548639,0.00,24.12,0.10,0.00,0.00,0.00,3.48,6.70,36.47,-3.04,0.00
548811,0.00,23.77,0.10,0.00,0.00,0.00,3.48,6.55,36.47,-3.04,0.00
548983,0.00,24.00,0.09,0.00,0.00,0.00,3.48,6.22,36.47,-3.04,0.00
549155,0.00,24.00,0.09,0.00,0.00,0.00,3.48,5.98,36.47,-3.04,0.00
549327,0.00,23.54,0.10,0.00,0.00,0.00,3.48,6.37,36.47,-3.04,0.00
549499,0.00,23.89,0.09,0.00,0.00,0.00,3.48,6.37,36.47,-2.73,0.00
549671,0.00,24.23,0.09,0.00,0.00,0.00,3.63,5.77,36.47,-2.73,0.00
549858,0.00,24.00,0.09,0.00,0.00,0.00,3.63,5.52,36.47,-2.73,0.00
550030,0.00,23.77,0.10,0.00,0.00,0.00,3.63,6.07,36.47,-2.73,0.00
550202,0.00,23.77,0.10,0.00,0.00,0.00,3.48,5.96,36.47,-2.42,0.00
550374,0.00,23.77,0.10,0.00,0.00,0.00,3.48,5.94,36.47,-2.42,0.00
550546,0.00,23.66,0.12,0.00,0.00,0.00,3.48,6.18,36.47,-2.42,0.00
550717,0.00,23.77,0.12,0.00,0.00,0.00,3.63,6.07,36.47,-2.11,0.00
550889,0.00,23.77,0.13,0.00,2.44,0.00,3.92,5.48,36.47,-1.49,0.00
551061,0.00,23.77,0.12,0.00,2.15,0.00,4.06,5.07,36.47,-1.49,0.00
551249,0.00,23.20,0.11,0.00,2.18,0.00,3.77,4.75,36.47,-1.49,0.00
551410,0.00,17.00,0.11,0.00,2.14,0.00,3.77,4.88,36.47,-1.49,0.00
551613,-1.56,14.24,0.11,0.00,2.09,0.00,3.77,4.75,36.47,-1.49,0.00
551769,-3.91,12.86,0.11,0.00,2.02,0.00,3.77,4.47,36.47,-1.49,0.00
551941,-5.47,12.17,0.11,0.00,2.00,0.00,3.92,4.42,36.47,-1.18,0.00
552117,-7.03,12.06,0.10,0.00,1.71,0.00,4.06,4.06,36.47,-1.18,0.00
552289,-7.81,12.06,0.10,0.00,1.67,0.00,4.06,3.78,36.47,-1.18,0.00
552461,-8.59,12.40,0.11,0.00,1.63,0.00,3.92,3.89,36.47,-1.18,0.00
552633,-8.59,13.09,0.11,0.00,1.81,0.00,4.06,3.95,36.47,-1.18,0.00
552805,-7.81,13.90,0.11,0.00,1.56,0.00,4.06,3.72,36.47,-1.18,0.00
552977,-8.59,14.01,0.09,0.00,1.55,0.00,4.21,3.65,36.47,-1.18,0.00
553149,-8.59,14.13,0.11,0.00,1.70,0.00,4.21,3.62,36.47,-1.18,0.00
553336,-8.59,14.36,0.11,0.00,1.71,0.00,4.35,3.78,36.47,-1.18,0.00
553508,-7.81,14.70,0.11,0.00,1.72,0.00,4.35,3.65,36.47,-1.18,0.00
553680,-8.59,14.59,0.10,0.00,1.52,0.00,4.21,3.53,36.47,-1.18,0.00
553852,-8.59,14.36,0.09,0.00,1.68,0.00,4.21,3.59,36.47,-1.18,0.00
554023,-8.59,14.59,0.11,0.00,1.67,0.00,4.35,3.65,36.47,-1.18,0.00
554195,-7.81,14.70,0.10,0.00,1.49,0.00,4.50,3.28,36.47,-1.18,0.00
554367,-7.81,14.81,0.12,0.00,1.64,0.00,4.50,3.67,36.47,-1.18,0.00
554539,-7.81,14.81,0.11,0.00,1.67,0.00,4.64,3.62,36.47,-1.18,0.00
554711,-7.81,14.93,0.11,0.00,1.64,0.00,4.64,3.65,36.47,-1.18,0.00
554898,-7.03,15.27,0.11,0.00,1.65,0.00,4.79,3.69,36.47,-1.18,0.00
555070,-7.03,15.39,0.11,0.00,1.67,0.00,4.79,3.45,36.47,-1.18,0.00
555242,-6.25,15.62,0.12,0.00,1.67,0.00,4.93,3.53,36.47,-1.18,0.00
555414,-5.47,15.85,0.12,0.00,1.84,0.00,4.93,3.95,36.47,-1.18,0.00
555586,-3.12,15.96,0.12,0.00,1.95,0.00,5.08,4.06,36.47,-1.18,0.00
555758,-3.91,15.73,0.11,0.00,1.76,0.00,4.79,3.85,36.47,-1.18,0.00
555945,-5.47,15.04,0.11,0.00,1.73,0.00,4.79,3.78,36.47,-1.18,0.00
556117,-3.91,15.27,0.12,0.00,1.72,0.00,4.79,4.06,36.47,-1.18,0.00
556289,-2.34,15.50,0.12,0.00,1.74,0.00,4.93,3.92,36.47,-1.18,0.00
556461,-3.91,15.27,0.12,0.00,1.72,0.00,4.79,3.55,0.00,-1.18,0.00
556633,-2.34,15.16,0.11,0.00,1.72,0.00,4.79,3.88,0.00,-1.18,0.00
556805,-1.56,15.50,0.12,0.00,1.75,0.00,4.79,3.92,0.00,-1.18,0.00
556976,-1.56,15.27,0.11,0.00,1.76,0.00,4.79,3.75,0.00,-1.18,0.00
557153,-1.56,15.04,0.11,0.00,1.77,0.00,4.64,3.62,0.00,-1.18,0.00
557325,-0.78,15.04,0.11,0.00,1.74,0.00,4.64,3.95,0.00,-1.18,0.00
557497,0.00,15.27,0.11,0.00,1.76,0.00,4.64,3.92,0.00,-1.18,0.00
557669,-0.78,15.04,0.11,0.00,1.76,0.00,4.64,3.69,0.00,-1.18,0.00
557856,-1.56,14.70,0.11,0.00,1.75,0.00,4.64,3.91,0.00,-1.18,0.00
558028,-0.78,14.70,0.11,0.00,1.74,0.00,4.64,3.92,0.00,-1.18,0.00
558200,-0.78,14.81,0.11,0.00,1.77,0.00,4.64,3.85,0.00,-1.18,0.00
558372,-0.78,14.81,0.11,0.00,1.77,0.00,4.50,3.75,0.00,-1.18,0.00
558543,-0.78,14.81,0.11,0.00,1.74,0.00,4.50,3.82,0.00,-1.18,0.00
558715,0.00,14.93,0.11,0.00,1.78,0.00,4.50,3.92,0.00,-1.18,0.00
558887,0.78,15.16,0.10,0.00,1.81,0.00,4.50,3.69,0.00,-1.18,0.00
559075,-0.78,14.59,0.14,0.00,2.03,0.00,4.50,4.25,0.00,-1.18,1.18
559246,-0.78,14.59,0.14,0.00,2.55,0.00,5.08,5.61,36.47,-1.18,2.35
559418,-6.25,13.21,0.19,0.00,3.16,0.00,5.51,7.18,36.47,-1.18,4.71
559590,-11.72,12.40,0.27,0.00,4.26,0.00,7.40,11.09,36.47,-1.49,6.67
559762,-13.28,12.40,0.25,0.00,4.31,0.00,8.27,12.10,36.47,-1.49,7.06
559934,-5.47,14.93,0.27,0.00,5.06,0.00,8.56,13.36,36.47,-1.80,8.24
560106,-6.25,15.50,0.30,0.00,5.50,0.00,9.14,14.66,36.47,-1.80,8.63
560278,-7.81,14.59,0.35,0.00,5.24,0.00,9.87,14.86,36.47,-1.80,9.41
560450,-7.03,14.59,0.42,0.00,5.56,0.00,11.03,15.64,36.47,-1.18,10.59
560637,-14.06,13.32,0.43,0.00,4.75,0.00,12.33,14.49,36.47,-1.18,10.98
560809,-10.94,13.55,0.40,0.00,4.18,0.00,13.20,13.31,36.47,-1.18,12.16
560981,-7.03,15.04,0.39,0.00,4.49,0.00,13.20,15.16,36.47,-1.18,13.33
561153,-1.56,17.00,0.39,0.00,5.90,0.00,13.20,16.60,36.47,-1.18,14.90
561325,-4.69,15.50,0.41,0.00,6.83,0.00,13.20,19.27,36.47,-1.49,15.29
561496,0.00,15.62,0.40,0.00,7.49,0.00,13.06,22.06,36.47,-1.49,15.69
561668,0.78,15.73,0.40,0.00,8.27,0.00,12.91,23.65,36.47,-1.49,16.08
561856,1.56,15.16,0.40,0.00,9.49,0.00,12.62,26.41,36.47,-1.49,16.08
562027,1.56,15.04,0.38,0.00,9.86,0.00,12.48,27.02,36.47,-1.49,15.29
