Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Coolant Temperature (F)
58961,23.54,0.16,1688,0.00,0.00,16,14.10,14.00,8.61,-1.39,0.64,171
59149,23.55,0.18,1530,0.00,0.00,16,14.10,22.00,8.48,-1.39,0.64,171
59336,23.96,0.14,1251,0.00,0.00,16,14.10,22.00,5.68,-1.39,0.64,171
59511,23.80,0.12,1335,0.00,0.00,16,14.10,14.50,5.21,-1.39,0.64,171
59699,23.73,0.11,1314,0.00,0.00,16,14.10,16.00,4.66,-1.39,0.64,172
59886,19.16,0.10,1285,0.00,0.00,16,14.10,17.00,4.26,-1.39,0.64,172
60058,15.81,0.12,1264,0.00,0.00,16,14.10,20.00,4.32,-1.39,0.68,172
60246,15.54,0.17,1284,0.00,0.00,16,16.21,15.50,7.18,-1.39,0.74,172
60420,15.03,0.18,1458,0.00,0.00,16,22.89,20.00,8.87,-1.39,0.78,172
60608,13.14,0.17,1866,0.00,0.00,16,34.84,28.50,11.05,-1.39,0.82,172
60795,14.81,0.19,2081,0.00,0.00,16,38.01,36.00,12.90,-1.70,0.86,172
60983,14.98,0.25,2034,0.00,0.00,16,39.06,38.50,15.19,-1.70,0.90,172
61155,14.43,0.32,2004,0.00,0.00,16,39.77,39.50,20.40,-1.70,1.00,172
61342,13.63,0.38,2030,0.00,0.00,16,36.95,38.00,25.50,2.01,1.10,172
61529,13.87,0.44,2048,0.00,0.00,16,33.79,34.00,29.71,3.56,1.18,172
61701,14.03,0.43,2077,0.00,0.00,16,34.14,34.00,29.93,3.87,1.20,172
61889,14.53,0.42,2125,0.00,0.00,16,35.20,34.50,30.05,2.32,1.12,172
62076,13.91,0.38,2160,0.00,0.00,16,39.06,38.50,27.25,0.77,1.04,172
62248,13.84,0.32,2186,0.00,0.00,16,41.88,41.00,24.02,-0.15,1.00,172
62436,13.95,0.30,2184,0.00,0.00,16,42.58,42.00,21.45,-2.32,0.92,172
62623,13.52,0.23,2214,0.00,0.00,16,41.17,42.50,17.95,-2.32,0.88,172
62795,13.99,0.20,2212,0.00,0.00,16,39.41,40.00,14.34,-2.32,0.84,172
62983,13.03,0.17,2221,0.00,0.00,16,30.62,33.50,13.09,-2.32,0.82,172
63170,13.23,0.17,2234,0.00,0.00,16,30.62,26.00,12.31,-2.32,0.82,172
63342,13.66,0.17,2236,0.00,0.00,16,30.62,30.50,12.96,-2.32,0.82,172
63529,13.47,0.17,2236,0.00,0.00,16,30.27,29.00,12.75,-2.32,0.82,172
63717,13.60,0.17,2220,0.00,0.00,16,27.81,30.00,12.70,-2.32,0.82,172
63894,13.74,0.17,2229,0.00,0.00,16,27.11,28.50,12.48,-2.32,0.82,172
64081,13.50,0.17,2229,0.00,0.00,16,28.87,28.50,12.48,-2.32,0.82,172
64268,13.75,0.17,2236,0.00,0.00,16,29.57,24.50,11.82,-2.32,0.82,172
64440,13.74,0.17,2216,0.00,0.00,16,27.81,30.00,12.58,-2.32,0.82,172
64628,13.49,0.16,2202,0.00,0.00,16,26.41,27.50,12.10,-2.32,0.82,172
64815,13.91,0.15,2230,0.00,0.00,16,26.41,27.00,11.21,-2.32,0.82,172
64987,14.27,0.17,2212,0.00,0.00,16,29.57,29.50,12.58,-2.32,0.82,172
65175,13.68,0.17,2219,0.00,0.00,16,29.57,29.50,12.52,-2.32,0.82,172
65351,13.37,0.16,2225,0.00,0.00,16,26.05,28.00,12.26,-2.32,0.82,172
65539,13.77,0.17,2205,0.00,0.00,16,33.79,29.50,12.30,-2.32,0.84,172
65726,13.85,0.22,2210,0.00,0.00,16,41.52,37.50,15.75,-2.32,0.92,172
65898,13.99,0.31,2240,0.00,0.00,16,42.58,42.50,22.32,-1.39,1.00,172
66086,13.57,0.36,2246,0.00,0.00,16,41.52,41.50,26.31,0.46,1.06,172
66262,13.82,0.37,2276,0.00,0.00,16,39.77,41.00,28.64,1.08,1.10,172
66453,14.44,0.42,2310,0.00,0.00,16,36.60,36.50,32.20,2.01,1.14,172
66640,13.85,0.44,2318,0.00,0.00,16,36.25,36.00,32.89,2.01,1.14,172
66812,13.55,0.39,2347,0.00,0.00,16,40.47,38.00,30.29,0.77,1.00,172
67000,13.14,0.33,2371,0.00,0.00,16,43.98,43.50,26.52,-1.70,0.98,174
67187,13.55,0.29,2415,0.00,0.00,16,45.39,45.00,21.89,-2.94,0.88,174
67359,12.96,0.20,2412,0.00,0.00,16,38.36,42.50,12.74,-2.94,0.74,174
67550,11.66,0.14,2390,0.00,0.00,16,7.07,16.50,10.74,-2.94,0.70,174
67722,11.53,0.12,2418,0.00,0.00,16,-0.66,-3.50,9.39,-2.94,0.64,174
67909,11.99,0.13,2383,0.00,0.00,16,-1.37,-4.00,10.48,-2.94,0.64,174
68096,14.94,0.15,2336,0.00,0.00,16,5.31,6.00,10.23,-2.63,0.74,174
68268,17.90,0.13,2312,0.00,0.00,16,3.91,7.50,7.50,-2.94,0.64,174
68456,12.30,0.11,2296,0.00,0.00,16,12.34,15.50,7.06,-2.63,0.64,174
68643,13.09,0.10,2298,0.00,0.00,16,15.51,15.50,7.54,-2.63,0.64,174
68815,14.90,0.10,2278,0.00,0.00,16,15.51,15.50,7.42,-2.32,0.64,174
69003,20.61,0.08,2252,0.00,0.00,16,6.02,15.50,5.74,-2.32,0.64,174
69206,25.65,0.11,2240,0.00,0.00,16,15.16,12.50,6.26,-2.32,0.64,174
69393,23.16,0.09,2172,0.00,0.00,16,14.80,15.50,6.51,-2.32,0.64,174
69565,20.96,0.09,2210,0.00,0.00,16,14.80,15.00,6.26,-2.32,0.64,174
69753,21.36,0.09,2160,0.00,0.00,16,14.80,14.50,6.81,-2.01,0.64,174
69929,24.39,0.09,2135,0.00,0.00,16,14.80,14.50,6.51,-2.01,0.64,174
70117,24.48,0.09,2122,0.00,0.00,16,14.80,14.50,6.22,-2.01,0.64,174
70304,23.70,0.09,2103,0.00,0.00,16,14.45,14.00,5.97,-2.01,0.64,174
70476,23.84,0.10,2096,0.00,0.00,16,14.45,14.00,6.77,-1.70,0.68,174
70664,23.97,0.10,2072,0.00,0.00,16,14.45,14.00,6.84,-1.70,0.68,174
70851,23.97,0.10,2062,0.00,0.00,16,17.27,16.00,6.88,-1.70,0.70,174
71023,23.76,0.11,2032,0.00,0.00,16,21.84,18.00,7.17,-1.70,0.74,174
71210,18.93,0.15,2032,0.00,0.00,16,30.98,26.00,8.91,-1.70,0.80,174
71398,15.27,0.17,2016,0.00,0.00,16,35.90,34.00,11.38,-1.70,0.82,174
71570,13.87,0.18,2015,0.00,0.00,16,36.60,36.00,11.98,-1.70,0.82,174
71757,14.55,0.18,2021,0.00,0.00,16,36.60,36.50,12.41,-1.70,0.82,174
71945,14.53,0.19,2035,0.00,0.00,16,36.95,36.00,12.63,-1.70,0.82,174
72132,14.63,0.18,2025,0.00,0.00,16,36.25,36.00,12.30,-1.70,0.82,174
72304,14.76,0.18,2036,0.00,0.00,16,36.25,35.50,12.15,-1.70,0.82,174
72492,14.69,0.19,2040,0.00,0.00,16,36.60,36.00,12.52,-1.70,0.82,174
72679,14.39,0.18,2033,0.00,0.00,16,36.25,35.50,12.08,-1.70,0.82,174
72851,14.39,0.17,2037,0.00,0.00,16,35.90,35.00,11.81,-1.70,0.82,174
73038,14.75,0.18,2036,0.00,0.00,16,35.90,35.50,11.87,-1.70,0.82,174
73215,14.70,0.18,2041,0.00,0.00,16,35.90,35.00,11.71,-1.70,0.82,174
73406,14.49,0.18,2054,0.00,0.00,16,36.60,35.50,12.26,-1.70,0.82,174
73578,14.19,0.17,2056,0.00,0.00,16,35.55,36.50,12.09,-1.70,0.82,174
73765,14.14,0.17,2040,0.00,0.00,16,35.55,35.50,12.52,-1.70,0.82,174
73953,14.15,0.18,2067,0.00,0.00,16,35.20,35.50,12.41,-1.70,0.82,174
74140,14.13,0.18,2062,0.00,0.00,16,35.90,36.00,12.63,-1.70,0.82,174
74312,14.20,0.18,2054,0.00,0.00,16,35.55,35.00,12.20,-1.70,0.82,174
74500,14.25,0.17,2059,0.00,0.00,16,34.84,35.00,11.98,-1.70,0.82,174
74687,14.42,0.18,2064,0.00,0.00,16,35.90,35.00,12.46,-1.70,0.82,174
74859,14.00,0.18,2055,0.00,0.00,16,35.55,35.50,12.41,-1.70,0.82,174
75046,14.03,0.18,2074,0.00,0.00,16,35.20,34.50,12.20,-1.70,0.82,174
75234,14.08,0.17,2075,0.00,0.00,16,34.84,34.00,12.04,-1.70,0.82,174
75406,14.34,0.17,2080,0.00,0.00,16,34.14,34.00,12.04,-1.70,0.82,174
75593,14.48,0.18,2073,0.00,0.00,16,34.14,34.00,11.76,-1.70,0.82,174
75781,14.76,0.18,2072,0.00,0.00,16,34.84,35.50,12.52,-1.70,0.82,174
75953,13.89,0.18,2101,0.00,0.00,16,34.14,33.50,12.08,-2.01,0.82,174
76140,14.06,0.18,2094,0.00,0.00,16,35.20,34.00,12.57,-1.70,0.84,176
76329,14.32,0.28,2115,0.00,0.00,16,41.17,39.50,16.43,-2.01,0.98,176
76501,13.31,0.41,2117,0.00,0.00,16,35.55,39.00,26.63,0.77,1.14,176
76689,13.16,0.45,2143,0.00,0.00,16,33.79,33.50,31.52,5.10,1.24,176
76876,13.94,0.49,2180,0.00,0.00,16,29.22,29.50,35.73,7.58,1.36,176
77048,13.72,0.53,2239,0.00,0.00,16,26.41,26.50,39.25,8.20,1.44,176
77236,13.61,0.54,2275,0.00,0.00,16,24.30,25.00,39.93,9.44,1.46,176
77423,13.42,0.57,2302,0.00,0.00,16,23.24,22.50,43.99,9.44,1.46,176
77595,12.97,0.58,2364,0.00,0.00,16,22.54,22.00,45.68,9.44,1.46,176
77801,12.95,0.61,2435,0.00,0.00,16,21.84,21.00,49.22,9.44,1.46,176
77973,12.75,0.63,2486,0.00,0.00,16,20.43,19.00,52.62,9.44,1.46,176
78160,12.52,0.64,2536,0.00,0.00,16,20.08,19.00,54.07,9.44,1.42,176
78348,12.47,0.57,2556,0.00,0.00,16,24.65,21.00,51.07,5.72,1.18,176
78524,12.15,0.43,2621,0.00,0.00,16,38.36,32.50,33.76,-3.56,0.92,176
78711,11.93,0.27,2625,0.00,0.00,16,44.69,43.50,20.28,-3.87,0.80,176
78899,11.60,0.17,2632,0.00,0.00,16,25.35,39.00,13.82,-3.87,0.78,176
79071,11.64,0.15,2634,0.00,0.00,16,15.51,17.50,13.56,-3.87,0.70,176
79258,11.30,0.14,2576,0.00,0.00,16,0.39,5.00,12.19,-3.56,0.64,176
79445,12.54,0.17,2607,0.00,0.00,16,6.72,1.00,13.82,-3.56,0.70,176
79617,11.67,0.14,2574,0.00,0.00,16,-10.16,-8.50,12.35,-3.56,0.64,176
79805,13.36,0.13,2570,0.00,0.00,16,-10.16,-10.50,11.71,-3.56,0.64,176
79980,14.97,0.13,2537,0.00,0.00,16,-10.16,-10.50,10.58,-3.56,0.64,176
80168,23.82,0.16,2540,0.00,0.00,16,-6.29,-5.00,14.59,-3.25,0.64,176
80355,17.44,0.11,2520,0.00,0.00,16,-10.16,-10.50,8.96,-3.25,0.64,176
80527,16.48,0.12,2457,0.00,0.00,16,-10.16,-10.50,9.61,-3.25,0.64,176
80715,18.58,0.11,2437,0.00,0.00,16,-10.16,-10.50,9.31,-3.25,0.64,176
80902,25.65,0.11,2426,0.00,0.00,16,-10.16,-10.50,8.78,-2.94,0.64,176
81074,25.65,0.11,2407,0.00,0.00,16,-9.10,-10.50,8.51,-2.94,0.64,176
81261,23.59,0.11,2379,0.00,0.00,16,-8.05,-5.00,8.96,-2.94,0.64,176
81450,23.91,0.11,2360,0.00,0.00,16,0.39,-2.00,8.35,-2.94,0.64,176
81622,23.60,0.10,2351,0.00,0.00,16,6.72,4.50,8.87,-2.94,0.64,176
81809,23.64,0.07,2336,0.00,0.00,16,14.45,6.00,6.26,-2.63,0.64,176
81997,23.97,0.09,2294,0.00,0.00,16,15.51,15.50,7.06,-2.63,0.64,176
82169,23.76,0.07,2283,0.00,0.00,16,15.51,15.50,5.42,-2.63,0.64,176
82356,24.08,0.14,2322,0.00,0.00,16,11.99,17.00,9.83,-2.63,0.64,176
82543,23.33,0.09,2178,0.00,0.00,16,15.51,14.50,5.87,-2.32,0.64,176
82731,18.34,0.09,2225,0.00,0.00,16,15.51,15.00,6.95,-2.32,0.64,176
82903,19.79,0.08,2226,0.00,0.00,16,15.16,15.00,6.18,-2.32,0.64,176
83090,23.68,0.09,2188,0.00,0.00,16,14.80,15.00,6.33,-2.01,0.64,176
83278,25.65,0.09,2158,0.00,0.00,16,14.80,15.00,6.11,-2.01,0.64,176
83465,24.04,0.08,2156,0.00,0.00,16,14.80,14.50,6.07,-2.01,0.64,176
83637,23.94,0.08,2136,0.00,0.00,16,14.80,14.50,5.36,-2.01,0.64,176
86654,23.97,0.10,1779,0.00,0.00,16,14.10,14.00,5.62,-1.39,0.64,178
86841,24.07,0.09,1756,0.00,0.00,16,14.10,14.00,5.55,-1.39,0.64,178
87013,23.74,0.11,1720,0.00,0.00,16,14.10,14.00,6.18,-1.39,0.64,178
87201,23.76,0.11,1708,0.00,0.00,16,14.10,14.00,6.04,-1.39,0.64,178
87388,23.95,0.11,1690,0.00,0.00,16,14.10,14.00,5.85,-1.39,0.64,178
87560,23.73,0.11,1657,0.00,0.00,16,14.10,14.00,6.11,-1.39,0.64,178
87748,24.02,0.11,1636,0.00,0.00,16,14.10,14.00,5.74,-1.39,0.64,178
87935,23.90,0.12,1622,0.00,0.00,16,14.10,14.00,6.26,-1.39,0.64,178
88107,23.99,0.12,1598,0.00,0.00,16,14.10,21.00,6.26,-1.39,0.64,178
88294,23.92,0.12,1576,0.00,0.00,16,14.10,21.00,6.29,-1.39,0.64,178
88482,24.19,0.13,1469,0.00,0.00,16,14.10,22.00,6.18,-1.39,0.64,178
88654,23.90,0.15,1159,0.00,0.00,16,14.10,22.00,5.72,-1.08,0.64,178
88857,23.80,0.11,1202,0.00,0.00,16,14.10,21.00,4.63,-1.08,0.64,178
89029,23.88,0.11,1153,0.00,0.00,16,14.10,21.50,4.42,-1.08,0.64,178
89216,23.54,0.12,1153,0.00,0.00,16,14.10,21.00,4.47,-1.08,0.64,178
92041,14.82,0.11,1024,0.00,0.00,16,14.10,16.50,3.77,-1.08,0.64,178
92228,15.02,0.12,1001,0.00,0.00,16,14.10,17.50,4.03,-1.08,0.64,178
92400,15.16,0.12,1009,0.00,0.00,16,14.10,15.50,4.11,-1.08,0.64,178
92588,15.08,0.11,1030,0.00,0.00,16,14.10,14.00,3.71,-1.08,0.64,178
92759,14.92,0.12,982,0.00,0.00,16,14.10,16.00,3.92,-1.08,0.64,178
92947,14.72,0.12,1006,0.00,0.00,16,14.10,15.50,4.11,-1.08,0.64,178
93134,14.68,0.12,1014,0.00,0.00,16,14.10,14.00,4.03,-1.08,0.64,178
93306,14.61,0.12,1014,0.00,0.00,16,14.10,14.00,4.00,-1.08,0.64,178
93494,14.15,0.12,1008,0.00,0.00,16,14.10,14.50,3.95,-1.08,0.64,178
93681,14.23,0.12,1001,0.00,0.00,16,14.10,15.00,3.92,-1.08,0.64,178
93869,14.26,0.12,984,0.00,0.00,16,14.10,16.50,3.92,-1.08,0.64,178
94056,14.60,0.12,1002,0.00,0.00,16,14.10,14.00,4.06,-1.08,0.64,178
94228,14.58,0.12,1007,0.00,0.00,16,14.10,13.00,4.06,-1.08,0.64,178
94415,14.63,0.12,1009,0.00,0.00,16,14.10,13.50,4.09,-1.08,0.64,178
94587,14.46,0.12,1001,0.00,0.00,16,14.10,14.00,4.11,-1.08,0.64,178
94775,14.39,0.12,1008,0.00,0.00,16,14.10,13.50,4.06,-1.08,0.64,178
94962,14.21,0.12,1002,0.00,0.00,16,14.10,14.00,4.06,-1.08,0.64,178
95150,14.37,0.12,1001,0.00,0.00,16,14.10,14.00,4.17,-1.08,0.64,178
95322,14.32,0.12,1006,0.00,0.00,16,14.10,14.00,4.11,-1.08,0.64,178
95509,14.37,0.12,1006,0.00,0.00,16,14.10,13.50,4.11,-1.08,0.64,178
95681,14.46,0.12,1001,0.00,0.00,16,14.10,14.00,4.11,-1.08,0.64,178
95869,14.35,0.12,999,0.00,0.00,16,14.10,14.00,4.11,-1.08,0.64,178
96056,14.28,0.12,1012,0.00,0.00,16,14.10,14.00,4.06,-1.08,0.64,178
96243,14.23,0.12,1002,0.00,0.00,16,14.10,13.00,4.11,-1.08,0.64,178
96416,14.28,0.12,996,0.00,0.00,16,14.10,13.00,4.11,-1.08,0.64,178
96604,14.35,0.12,1004,0.00,0.00,16,14.10,14.00,4.06,-1.08,0.64,178
96791,14.46,0.12,996,0.00,0.00,16,14.10,14.50,4.14,-1.08,0.64,178
96963,14.42,0.12,999,0.00,0.00,16,14.10,14.00,4.09,-1.08,0.64,178
97151,14.51,0.12,991,0.00,0.00,16,14.10,14.00,4.09,-1.08,0.64,178
97327,14.47,0.12,992,0.00,0.00,16,14.10,14.00,4.11,-1.08,0.64,178
97515,14.58,0.12,1003,0.00,0.00,16,14.10,13.00,4.09,-1.08,0.64,180
97702,14.35,0.12,1003,0.00,0.00,16,14.10,13.00,4.09,-1.08,0.64,180
97874,14.56,0.12,997,0.00,0.00,16,14.10,14.00,4.11,-1.08,0.64,180
98061,14.53,0.12,1000,0.00,0.00,16,14.10,13.50,4.09,-1.08,0.64,180
98249,14.63,0.12,1007,0.00,0.00,16,14.10,13.00,4.11,-1.08,0.64,180
98421,14.60,0.12,1004,0.00,0.00,16,14.10,13.00,4.06,-1.08,0.64,180
98608,14.65,0.12,996,0.00,0.00,16,14.10,14.00,4.14,-1.08,0.64,180
98796,14.55,0.12,1005,0.00,0.00,16,14.10,13.50,4.11,-1.08,0.64,180
98967,14.68,0.12,1010,0.00,0.00,16,14.10,13.00,4.11,-1.08,0.64,180
99155,14.69,0.12,1001,0.00,0.00,16,14.10,14.00,4.11,-1.08,0.64,180
99342,14.74,0.12,995,0.00,0.00,16,14.10,14.00,4.11,-1.08,0.64,180
99514,14.75,0.12,994,0.00,0.00,16,14.10,14.00,4.06,-1.08,0.64,180
99702,14.66,0.12,1004,0.00,0.00,16,14.10,13.50,4.09,-1.08,0.64,180
99889,14.53,0.12,1001,0.00,0.00,16,14.10,13.50,4.11,-1.08,0.64,180
100077,14.52,0.12,1002,0.00,0.00,16,14.10,13.50,4.11,-1.08,0.64,180
100264,14.58,0.12,985,0.00,0.00,16,14.10,15.50,4.11,-1.08,0.64,180
100439,14.65,0.12,1004,0.00,0.00,16,14.10,13.00,4.11,-1.08,0.64,180
100627,14.62,0.12,1001,0.00,0.00,16,14.10,13.50,4.06,-1.08,0.64,180
100799,14.66,0.12,996,0.00,0.00,16,14.10,14.00,4.06,-1.08,0.64,180
100986,14.79,0.12,992,0.00,0.00,16,14.10,14.50,4.09,-1.08,0.64,180
101174,14.65,0.12,994,0.00,0.00,16,14.10,14.00,4.11,-1.08,0.64,180
101361,14.75,0.12,1005,0.00,0.00,16,14.10,13.00,4.11,-1.08,0.64,180
101533,14.63,0.13,999,0.00,0.00,16,14.10,14.00,4.14,-1.08,0.64,180
101724,14.74,0.12,987,0.00,0.00,16,14.10,15.00,4.14,-1.08,0.64,180
101896,14.56,0.12,1002,0.00,0.00,16,14.10,13.00,4.11,-1.08,0.64,180
102084,14.74,0.12,996,0.00,0.00,16,14.10,14.00,4.14,-1.08,0.64,180
102276,14.74,0.12,996,0.00,0.00,16,14.10,14.00,4.11,-1.08,0.64,180
102451,14.77,0.12,1000,0.00,0.00,16,14.10,13.50,4.11,-1.08,0.64,180
102638,14.77,0.13,997,0.00,0.00,16,14.10,14.00,4.11,-1.08,0.64,180
102810,14.77,0.12,1004,0.00,0.00,16,14.10,13.00,4.17,-1.08,0.64,180
102998,14.74,0.12,1002,0.00,0.00,16,14.10,13.00,4.06,-1.08,0.64,180
103185,14.59,0.13,996,0.00,0.00,16,14.10,14.50,4.11,-1.08,0.64,180
103357,14.60,0.12,1002,0.00,0.00,16,14.10,13.00,4.11,-1.08,0.64,180
103545,14.65,0.12,996,0.00,0.00,16,14.10,14.00,4.11,-1.08,0.64,180
103732,14.55,0.12,998,0.00,0.00,16,14.10,14.00,4.11,-1.08,0.64,180
103919,14.56,0.12,1004,0.00,0.00,16,14.10,14.00,4.11,-1.08,0.64,180
104091,14.51,0.12,1008,0.00,0.00,16,14.10,13.00,4.09,-1.08,0.64,180
104294,14.68,0.12,995,0.00,0.00,16,14.10,14.50,4.11,-1.08,0.64,180
104466,14.79,0.12,1004,0.00,0.00,16,14.10,13.50,4.14,-1.08,0.64,180
104654,14.66,0.12,1005,0.00,0.00,16,14.10,13.50,4.11,-1.08,0.64,180
104841,14.74,0.13,1005,0.00,0.00,16,14.10,13.50,4.11,-1.08,0.64,180
105029,14.47,0.12,998,0.00,0.00,16,14.10,14.00,4.11,-1.08,0.64,180
105201,14.65,0.12,996,0.00,0.00,16,14.10,14.50,4.17,-1.08,0.64,180
105393,14.65,0.13,1000,0.00,0.00,16,14.10,14.00,4.14,-1.08,0.64,180
105565,14.72,0.12,1006,0.00,0.00,16,14.10,13.00,4.14,-1.08,0.64,180
105752,14.66,0.12,1001,0.00,0.00,16,14.10,13.00,4.14,-1.08,0.64,180
105939,14.72,0.12,1016,0.00,0.00,16,14.10,13.50,4.14,-1.08,0.64,180
106111,14.65,0.12,1012,0.00,0.00,16,14.10,13.00,4.17,-1.08,0.64,180
106299,14.74,0.12,1001,0.00,0.00,16,14.10,14.00,4.17,-1.08,0.64,180
106486,14.69,0.12,999,0.00,0.00,16,14.10,14.00,4.17,-1.08,0.64,180
106674,14.70,0.12,1012,0.00,0.00,16,14.10,13.00,4.17,-1.08,0.64,180
106846,14.50,0.12,1017,0.00,0.00,16,14.10,12.50,4.17,-1.08,0.64,180
107033,14.30,0.12,1012,0.00,0.00,16,14.10,13.50,4.17,-1.08,0.64,180
107205,14.51,0.12,1014,0.00,0.00,16,14.10,14.00,4.11,-1.08,0.64,180
107395,14.52,0.13,1004,0.00,0.00,16,14.10,14.00,4.14,-1.08,0.64,180
107582,14.67,0.12,995,0.00,0.00,16,14.10,14.50,4.11,-1.08,0.64,180
107754,14.63,0.12,1002,0.00,0.00,16,14.10,14.00,4.14,-1.08,0.64,180
107941,14.79,0.12,1007,0.00,0.00,16,14.10,13.50,4.17,-1.08,0.64,180
108129,14.42,0.13,1001,0.00,0.00,16,14.10,14.00,4.17,-1.08,0.64,180
108316,14.67,0.12,998,0.00,0.00,16,14.10,14.50,4.14,-1.08,0.64,180
108492,14.65,0.12,1002,0.00,0.00,16,14.10,14.00,4.17,-1.08,0.64,180
108679,14.72,0.12,1002,0.00,0.00,16,14.10,14.00,4.17,-1.08,0.64,180
108851,14.67,0.13,1002,0.00,0.00,16,14.10,14.00,4.17,-1.08,0.64,180
109038,14.79,0.13,994,0.00,0.00,16,14.10,14.00,4.17,-1.08,0.64,180
109226,14.74,0.12,1003,0.00,0.00,16,14.10,13.50,4.11,-1.08,0.64,180
109398,14.82,0.12,994,0.00,0.00,16,14.10,14.00,4.11,-1.08,0.64,180
109585,14.77,0.12,1018,0.00,0.00,16,14.10,11.50,4.14,-1.08,0.64,180
109773,14.90,0.12,1014,0.00,0.00,16,14.10,13.00,4.11,-1.08,0.64,180
109945,15.06,0.12,1017,0.00,0.00,16,14.10,12.50,4.17,-1.08,0.64,180
110137,15.24,0.12,1007,0.00,0.00,16,14.10,14.50,4.17,-1.08,0.64,180
110324,15.19,0.12,1017,0.00,0.00,16,14.10,12.50,4.11,-1.08,0.64,180
110500,14.95,0.12,1027,0.00,0.00,16,14.10,11.50,4.11,-1.08,0.64,180
110687,14.84,0.12,1032,0.00,0.00,16,14.10,11.50,4.11,-1.08,0.64,180
110859,14.65,0.12,1024,0.00,0.00,16,14.10,13.00,4.14,-1.08,0.64,180
111047,14.70,0.12,1032,0.00,0.00,16,14.10,13.50,4.14,-1.08,0.64,180
111234,14.70,0.12,1029,0.00,0.00,16,14.10,13.00,4.11,-1.08,0.64,180
111421,14.77,0.12,1027,0.00,0.00,16,14.10,13.00,4.14,-1.08,0.64,180
111593,14.79,0.12,1020,0.00,0.00,16,14.10,14.00,4.14,-1.08,0.64,180
111781,14.82,0.12,1033,0.00,0.00,16,14.10,13.00,4.09,-1.08,0.64,180
111968,14.73,0.12,1021,0.00,0.00,16,14.10,14.50,4.14,-1.08,0.64,180
112140,14.67,0.12,1021,0.00,0.00,16,14.10,14.00,4.14,-1.08,0.64,181
112328,14.81,0.12,1042,0.00,0.00,16,14.10,12.00,4.14,-1.08,0.64,181
112515,14.70,0.12,1023,0.00,0.00,16,14.10,14.00,4.11,-1.08,0.64,181
112688,14.75,0.12,1036,0.00,0.00,16,14.10,13.50,4.11,-1.08,0.64,181
112875,14.65,0.12,1029,0.00,0.00,16,14.10,14.00,4.11,-1.08,0.64,181
113047,14.56,0.12,1030,0.00,0.00,16,14.10,13.50,4.11,-1.08,0.64,181
113235,14.77,0.12,1030,0.00,0.00,16,14.10,13.50,4.09,-1.08,0.64,181
113427,14.63,0.12,1029,0.00,0.00,16,14.10,13.50,4.06,-1.08,0.64,181
113599,14.74,0.12,1025,0.00,0.00,16,14.10,14.00,4.03,-1.08,0.64,181
113791,14.67,0.12,1034,0.00,0.00,16,14.10,13.00,3.98,-1.08,0.64,181
113963,14.72,0.12,1034,0.00,0.00,16,14.10,13.00,3.98,-1.08,0.64,181
114150,14.53,0.12,1021,0.00,0.00,16,14.10,14.00,4.03,-1.08,0.64,181
114322,14.77,0.12,1024,0.00,0.00,16,14.10,14.00,3.95,-1.08,0.64,181
114509,14.72,0.12,1014,0.00,0.00,16,14.10,15.00,3.98,-1.08,0.64,181
114697,14.75,0.12,1015,0.00,0.00,16,14.10,14.50,4.03,-1.08,0.64,181
114869,14.70,0.12,1023,0.00,0.00,16,14.10,13.50,3.98,-1.08,0.64,181
115056,14.61,0.12,1012,0.00,0.00,16,14.10,14.50,4.00,-1.08,0.64,181
115239,14.56,0.12,1017,0.00,0.00,16,14.10,14.00,4.00,-1.08,0.64,181
115411,14.38,0.12,1012,0.00,0.00,16,14.10,14.00,3.95,-1.08,0.64,181
115598,14.65,0.12,1008,0.00,0.00,16,14.10,14.50,3.95,-1.08,0.64,181
115786,14.60,0.12,1006,0.00,0.00,16,14.10,14.00,3.95,-1.08,0.64,181
115973,14.77,0.12,992,0.00,0.00,16,14.10,16.50,3.98,-1.08,0.64,181
116145,14.73,0.12,999,0.00,0.00,16,14.10,14.50,3.98,-1.08,0.64,181
116333,14.79,0.12,1005,0.00,0.00,16,14.10,14.00,3.95,-1.08,0.64,181
116520,14.65,0.12,1001,0.00,0.00,16,14.10,14.00,4.00,-1.08,0.64,181
116692,14.74,0.12,1002,0.00,0.00,16,14.10,14.00,4.03,-1.08,0.64,181
116879,14.69,0.12,1011,0.00,0.00,16,14.10,13.00,3.98,-1.08,0.64,181
117067,14.65,0.12,1011,0.00,0.00,16,14.10,13.00,3.98,-1.08,0.64,181
117239,14.63,0.12,992,0.00,0.00,16,14.10,15.00,4.03,-1.08,0.64,181
117426,14.65,0.12,1003,0.00,0.00,16,14.10,13.50,3.95,-1.08,0.64,181
117614,14.58,0.12,1007,0.00,0.00,16,14.10,14.00,3.95,-1.08,0.64,181
117786,14.74,0.12,995,0.00,0.00,16,14.10,14.00,4.00,-1.08,0.64,181
117973,14.68,0.12,991,0.00,0.00,16,14.10,14.50,4.00,-1.08,0.64,181
