Time (msec),A/F Correction #1 (%),A/F Sensor #1 (AFR),Engine Load* (g/rev),Feedback Knock Correction* (degrees),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Coolant Temperature (F)
52081,0.00,14.01,0.20,0.00,5.56,0.00,7.84,14.61,33.33,-3.35,7.45,171
52268,1.56,14.59,0.20,0.00,5.55,0.00,7.40,14.30,33.33,-3.35,7.06,171
52456,0.00,14.59,0.18,0.00,5.05,0.00,6.82,13.13,33.33,-3.04,6.27,171
52643,-2.34,14.13,0.16,0.00,4.58,0.00,6.38,12.04,33.33,-3.04,5.88,171
52815,0.00,14.81,0.16,0.00,4.61,0.00,6.24,11.60,33.33,-3.35,5.49,171
53002,0.78,15.04,0.16,0.00,4.59,0.00,5.95,11.24,33.33,-3.04,5.49,171
53174,-0.78,14.36,0.15,0.00,4.13,0.00,5.80,10.73,33.33,-3.04,5.10,171
53362,-2.34,14.24,0.15,0.00,4.11,0.00,5.66,10.68,33.33,-3.04,5.10,171
53549,-1.56,14.70,0.15,0.00,4.10,0.00,5.66,10.74,33.33,-3.04,5.10,171
53737,-2.34,14.36,0.15,0.00,4.09,0.00,5.66,10.98,33.33,-3.04,5.10,171
53909,-1.56,14.70,0.14,0.00,4.06,0.00,5.66,10.28,33.33,-3.04,5.10,171
54096,0.78,14.93,0.15,0.00,4.48,0.00,5.66,10.78,33.33,-3.04,5.10,171
54283,0.78,15.16,0.16,0.00,4.50,0.00,5.66,10.83,33.33,-3.04,5.49,171
54455,-0.78,14.24,0.16,0.00,4.50,0.00,5.80,11.14,33.33,-3.04,5.88,171
54643,-0.78,14.36,0.18,0.00,4.53,0.00,6.09,12.24,33.33,-3.04,5.88,171
54830,-1.56,14.24,0.18,0.00,4.50,0.00,6.38,12.57,33.33,-3.04,6.67,171
55002,0.00,14.81,0.17,0.00,4.48,0.00,6.67,11.99,33.33,-3.04,6.67,171
55190,2.34,15.16,0.19,0.00,4.89,0.00,6.82,13.30,33.33,-3.04,7.06,171
55377,2.34,15.16,0.21,0.00,4.92,0.00,7.11,13.36,33.33,-3.04,7.45,171
55549,3.12,15.16,0.22,0.00,5.81,0.00,7.40,14.91,33.33,-3.04,8.24,171
55737,3.12,14.70,0.23,0.00,5.83,0.00,7.84,15.70,33.33,-3.04,8.24,171
55924,3.91,14.81,0.24,0.00,6.27,0.00,8.13,16.59,33.33,-3.04,9.02,171
56096,3.12,14.70,0.27,0.00,6.68,0.00,8.85,17.82,33.33,-3.04,10.20,171
56283,3.12,14.59,0.29,0.00,7.58,0.00,9.43,20.25,33.33,-3.04,11.37,171
56471,3.91,14.70,0.31,0.00,8.06,0.00,10.01,21.45,33.33,-3.04,11.76,171
56643,3.91,14.81,0.32,0.00,8.10,0.00,10.59,22.33,33.33,-3.04,12.16,171
56830,4.69,14.70,0.33,0.00,8.10,0.00,10.88,22.97,33.33,-3.04,12.55,171
57002,4.69,14.70,0.34,0.00,8.51,0.00,11.03,23.65,33.33,-3.04,12.94,171
57190,3.91,14.59,0.34,0.00,8.98,0.00,11.32,24.13,33.33,-3.04,13.33,171
57377,4.69,14.47,0.35,0.00,8.99,0.00,11.61,25.00,33.33,-3.04,13.33,171
57564,2.34,14.36,0.36,0.00,9.49,0.00,11.75,25.68,33.33,-3.04,13.73,171
57736,3.12,14.59,0.36,0.00,9.54,0.00,11.90,25.68,33.33,-3.04,13.73,171
57940,3.12,14.59,0.37,0.00,9.56,0.00,11.90,26.09,33.33,-3.04,13.73,171
58127,3.12,14.59,0.37,0.00,8.69,0.00,11.75,25.00,33.33,-3.04,13.33,171
58299,2.34,14.36,0.35,0.00,8.76,0.00,11.75,25.09,33.33,-3.04,13.33,171
58490,3.91,14.93,0.34,0.00,9.26,0.00,11.61,25.19,33.33,-3.04,12.55,171
58662,3.12,14.59,0.34,0.00,8.79,0.00,11.32,23.94,33.33,-3.04,12.16,171
58849,3.91,14.81,0.34,0.00,8.81,0.00,11.03,23.85,33.33,-3.04,12.16,171
59037,3.91,14.47,0.32,0.00,8.37,0.00,10.88,22.15,33.33,-3.35,11.76,171
59209,4.69,14.81,0.31,0.00,8.82,0.00,10.74,22.88,33.33,-3.35,11.76,171
59396,5.47,14.81,0.32,0.00,8.39,0.00,10.59,22.88,33.33,-3.35,11.37,171
59584,4.69,14.59,0.30,0.00,8.40,0.00,10.45,22.60,33.33,-3.35,11.37,171
59755,4.69,14.59,0.31,0.00,8.43,0.00,10.45,22.33,33.33,-3.35,11.37,171
59943,4.69,14.70,0.31,0.00,8.38,0.00,10.30,22.41,33.33,-3.35,11.37,171
60130,1.56,14.24,0.30,0.00,7.93,0.00,10.30,21.89,33.33,-3.35,11.37,171
60302,3.91,14.70,0.30,0.00,8.42,0.00,10.16,22.06,33.33,-3.35,11.37,171
60490,3.12,14.47,0.30,0.00,7.96,0.00,10.16,22.06,33.33,-3.35,11.37,172
60678,3.91,14.70,0.30,0.00,8.51,0.00,10.01,22.06,33.33,-3.35,11.37,172
60850,3.91,14.59,0.30,0.00,8.52,0.00,10.16,22.33,33.33,-3.35,11.37,172
61037,3.91,14.59,0.30,0.00,8.03,0.00,10.01,22.15,33.33,-3.35,10.98,172
61224,3.12,14.47,0.29,0.00,8.00,0.00,10.01,21.37,33.33,-3.35,11.37,172
61396,3.91,14.81,0.31,0.00,8.05,0.00,10.01,21.80,33.33,-3.35,10.98,172
61584,2.34,14.59,0.30,0.00,8.02,0.00,10.01,22.51,33.33,-3.35,10.98,172
61771,3.12,14.47,0.29,0.00,8.10,0.00,10.01,22.24,33.33,-3.35,10.98,172
61959,3.12,14.70,0.31,0.00,8.06,0.00,10.01,22.06,33.33,-3.35,10.98,172
62131,1.56,14.36,0.30,0.00,8.10,0.00,10.01,22.51,33.33,-3.35,10.98,172
62318,3.12,14.70,0.30,0.00,8.12,0.00,10.01,22.32,33.33,-3.35,10.98,172
62506,2.34,14.70,0.29,0.00,7.67,0.00,10.01,21.71,33.33,-3.35,10.98,172
62693,3.12,14.70,0.29,0.00,7.67,0.00,10.01,21.11,33.33,-3.35,10.98,172
62865,3.91,14.81,0.29,0.00,8.10,0.00,9.87,21.89,33.33,-3.35,10.98,172
63053,3.91,14.70,0.29,0.00,8.12,0.00,9.87,21.28,33.33,-3.35,10.98,172
63240,3.91,14.70,0.29,0.00,7.71,0.00,9.87,21.37,33.33,-3.35,10.98,172
63412,3.91,14.70,0.29,0.00,8.18,0.00,9.72,21.02,33.33,-3.35,10.59,172
63599,3.12,14.36,0.28,0.00,7.69,0.00,9.43,20.42,33.33,-3.35,10.20,172
63776,4.69,14.81,0.28,0.00,7.74,0.00,9.29,20.67,33.33,-3.35,10.20,172
63963,1.56,14.13,0.28,0.00,7.74,0.00,9.29,20.94,33.33,-3.35,10.20,172
64151,3.12,14.36,0.28,0.00,7.69,0.00,9.29,20.67,33.33,-3.35,10.20,172
64323,2.34,14.70,0.27,0.00,7.70,0.00,9.14,20.68,33.33,-3.35,9.80,172
64510,2.34,14.47,0.27,0.00,7.28,0.00,9.00,19.35,33.33,-3.35,9.80,172
64682,3.12,14.81,0.26,0.00,7.72,0.00,9.00,19.66,33.33,-3.35,9.80,172
64870,3.12,14.70,0.27,0.00,7.25,0.00,9.00,20.07,33.33,-3.35,9.80,172
65057,3.12,14.36,0.26,0.00,7.27,0.00,8.85,19.58,33.33,-3.35,9.80,172
65229,3.12,14.81,0.26,0.00,7.68,0.00,8.85,19.58,33.33,-3.35,9.41,172
65416,3.91,14.70,0.25,0.00,6.32,0.00,8.71,18.27,33.33,-3.35,9.41,172
65604,6.25,15.27,0.25,0.00,6.79,0.00,8.56,18.43,33.33,-3.35,9.41,172
65776,3.91,14.70,0.26,0.00,7.31,0.00,8.56,19.20,33.33,-3.35,9.02,172
65963,2.34,14.36,0.24,0.00,6.70,0.00,8.42,18.58,33.33,-3.35,9.02,172
66151,5.47,14.70,0.25,0.00,6.83,0.00,8.42,18.28,33.33,-3.35,9.02,172
66323,3.91,14.70,0.24,0.00,6.73,0.00,8.27,17.96,33.33,-3.35,9.02,172
66510,4.69,14.81,0.23,0.00,6.75,0.00,8.27,18.28,33.33,-3.35,8.63,172
66697,5.47,14.81,0.23,0.00,6.29,0.00,8.13,17.22,33.33,-3.35,8.63,172
66869,5.47,14.81,0.23,0.00,6.79,0.00,8.13,17.97,33.33,-3.35,8.63,172
67057,5.47,14.59,0.24,0.00,6.75,0.00,7.98,17.97,33.33,-3.35,8.63,172
67244,4.69,14.47,0.23,0.00,5.79,0.00,7.98,15.83,33.33,-3.35,8.63,172
67416,6.25,14.81,0.22,0.00,6.76,0.00,7.98,17.74,33.33,-3.35,8.63,172
67604,7.03,14.81,0.23,0.00,6.28,0.00,7.98,17.08,33.33,-3.35,8.63,172
67791,6.25,14.81,0.23,0.00,6.78,0.00,7.98,17.96,33.33,-3.35,8.63,172
67963,6.25,14.59,0.23,0.00,6.73,0.00,7.98,17.00,33.33,-3.35,8.63,174
68151,6.25,14.70,0.22,0.00,6.29,0.00,7.98,16.05,33.33,-3.35,8.63,174
68338,7.03,14.81,0.23,0.00,6.72,0.00,7.98,17.44,33.33,-3.35,8.63,174
68510,6.25,14.59,0.23,0.00,6.75,0.00,7.98,17.31,33.33,-3.35,8.63,174
68697,5.47,14.47,0.24,0.00,6.73,0.00,8.13,18.12,33.33,-3.35,9.02,174
68885,4.69,14.36,0.24,0.00,6.70,0.00,8.27,18.12,33.33,-3.35,9.02,174
69057,4.69,14.59,0.24,0.00,7.17,0.00,8.27,18.51,33.33,-3.35,9.41,174
69244,4.69,14.59,0.25,0.00,7.23,0.00,8.42,18.96,33.33,-3.35,9.41,174
69432,3.12,14.36,0.27,0.00,7.18,0.00,8.71,19.90,33.33,-3.35,10.20,174
69604,3.12,14.47,0.29,0.00,7.70,0.00,9.43,21.11,33.33,-3.35,11.37,174
69791,3.91,14.70,0.34,0.00,9.09,0.00,10.45,23.94,33.33,-3.35,13.33,174
69978,2.34,14.24,0.38,0.00,10.15,0.00,11.17,27.66,33.33,-3.04,14.90,174
70150,2.34,14.47,0.38,0.00,10.04,0.00,12.04,28.92,33.33,-2.42,15.29,174
70338,2.34,14.59,0.40,0.00,10.63,0.00,12.48,30.13,33.33,-2.11,15.69,174
70525,2.34,14.59,0.40,0.00,10.65,0.00,12.77,30.13,33.33,-1.80,16.08,174
70697,0.00,14.13,0.42,0.00,11.11,0.00,12.91,31.35,33.33,-1.49,16.08,174
70885,1.56,14.70,0.43,0.00,11.06,0.00,13.20,32.13,33.33,-1.80,16.47,174
71057,2.34,14.70,0.43,0.00,11.59,0.00,13.35,32.95,33.33,-1.80,16.47,174
71244,0.78,14.36,0.44,0.00,10.57,0.00,13.49,31.80,33.33,-1.18,16.47,174
71432,2.34,14.81,0.44,0.00,11.55,0.00,13.64,33.32,33.33,-1.18,16.47,174
71603,1.56,14.59,0.44,0.00,11.56,0.00,13.64,33.19,33.33,-1.18,16.47,174
71791,1.56,14.70,0.42,0.00,11.17,0.00,13.64,31.91,33.33,-1.80,15.69,174
71978,2.34,14.81,0.41,0.00,11.09,0.00,13.20,30.91,33.33,-2.11,14.12,174
72150,0.78,14.47,0.37,0.00,9.72,0.00,12.33,27.76,33.33,-3.35,12.94,174
72338,3.12,14.93,0.35,0.00,10.69,0.00,11.90,27.76,33.33,-3.35,12.55,174
72525,1.56,14.47,0.33,0.00,9.17,0.00,11.17,25.09,33.33,-3.35,11.37,174
72697,2.34,14.59,0.29,0.00,8.79,0.00,10.45,22.78,33.33,-3.35,10.59,174
72885,2.34,14.81,0.27,0.00,7.76,0.00,9.87,20.77,33.33,-3.35,10.20,176
73072,3.91,15.04,0.28,0.00,7.76,0.00,9.58,20.50,33.33,-3.35,9.80,176
73244,1.56,14.70,0.24,0.00,7.31,0.00,9.00,18.12,33.33,-3.35,7.84,176
73447,-0.78,13.78,0.22,0.00,6.28,0.00,7.98,16.79,33.33,-3.35,7.84,176
73619,0.00,14.47,0.22,0.00,6.82,0.00,7.69,17.00,33.33,-3.35,7.84,176
73806,-2.34,14.36,0.21,0.00,6.30,0.00,7.55,16.59,33.33,-3.35,7.84,176
73994,-0.78,14.70,0.22,0.00,6.29,0.00,7.40,16.38,33.33,-3.35,7.84,176
74170,-0.78,14.70,0.22,0.00,6.26,0.00,7.40,16.46,33.33,-3.35,7.84,176
74358,0.00,14.70,0.22,0.00,5.80,0.00,7.40,16.18,33.33,-3.35,7.84,176
74530,0.78,14.81,0.23,0.00,6.25,0.00,7.55,16.87,33.33,-3.35,8.63,176
74720,2.34,15.04,0.24,0.00,6.76,0.00,7.98,18.51,33.33,-3.35,9.02,176
74892,1.56,14.59,0.26,0.00,6.71,0.00,8.42,18.74,33.33,-3.35,9.41,176
75080,2.34,14.70,0.28,0.00,7.24,0.00,8.71,20.32,33.33,-3.35,10.59,176
75267,1.56,14.81,0.29,0.00,8.13,0.00,9.29,21.45,33.33,-3.35,10.98,176
75439,2.34,14.81,0.29,0.00,8.66,0.00,9.58,22.41,33.33,-3.35,11.37,176
75627,3.12,14.81,0.29,0.00,7.74,0.00,9.87,21.62,33.33,-3.35,11.37,176
75814,3.91,14.93,0.31,0.00,8.22,0.00,10.01,22.88,33.33,-3.35,11.76,176
75986,3.91,14.70,0.31,0.00,8.65,0.00,10.30,23.17,33.33,-3.35,11.76,176
76178,2.34,14.36,0.31,0.00,8.65,0.00,10.45,23.93,33.33,-3.35,12.16,176
76350,3.91,14.81,0.31,0.00,9.08,0.00,10.59,23.84,33.33,-3.35,12.16,176
76538,3.12,14.70,0.33,0.00,9.16,0.00,10.74,24.80,33.33,-3.35,12.16,176
76725,3.12,14.59,0.33,0.00,9.10,0.00,10.88,25.00,33.33,-3.35,12.55,176
76902,3.12,14.59,0.34,0.00,9.64,0.00,11.03,25.88,33.33,-3.35,12.94,176
77091,0.78,14.36,0.35,0.00,9.12,0.00,11.17,25.99,33.33,-3.35,12.94,176
77263,1.56,14.59,0.35,0.00,9.62,0.00,11.32,26.41,33.33,-3.35,12.94,176
77451,2.34,14.70,0.36,0.00,9.60,0.00,11.46,26.83,33.33,-3.35,13.33,176
77638,0.78,14.36,0.35,0.00,9.65,0.00,11.61,27.24,33.33,-3.35,13.73,176
77826,2.34,14.81,0.37,0.00,10.10,0.00,11.75,27.55,33.33,-3.35,13.73,176
78013,0.78,14.59,0.38,0.00,10.17,0.00,11.90,28.19,33.33,-3.35,13.73,176
78185,1.56,14.70,0.37,0.00,10.11,0.00,12.04,28.60,33.33,-3.04,14.12,176
78373,0.78,14.59,0.38,0.00,10.13,0.00,12.19,28.72,33.33,-3.04,14.12,176
78544,0.78,14.70,0.38,0.00,10.13,0.00,12.19,28.92,33.33,-3.04,14.12,178
78732,1.56,14.59,0.39,0.00,10.71,0.00,12.33,29.47,33.33,-3.04,14.12,176
78919,2.34,14.81,0.38,0.00,9.73,0.00,12.33,27.77,33.33,-3.04,14.12,178
79107,0.78,14.59,0.39,0.00,10.72,0.00,12.48,29.58,33.33,-3.04,14.12,178
79279,0.78,14.47,0.39,0.00,10.29,0.00,12.48,29.58,33.33,-3.04,14.12,178
79466,1.56,14.59,0.40,0.00,10.65,0.00,12.48,29.80,33.33,-3.04,14.12,178
79638,0.78,14.59,0.37,0.00,10.20,0.00,12.33,28.94,33.33,-3.04,13.33,178
79826,-0.78,14.24,0.33,0.00,8.73,0.00,11.17,24.13,33.33,-3.35,11.37,178
80013,0.00,14.59,0.29,0.00,7.74,0.00,10.16,22.79,33.33,-3.35,10.59,178
80185,0.78,15.04,0.26,0.00,7.83,0.00,9.58,19.12,33.33,-3.35,9.41,178
80372,0.78,14.59,0.25,0.00,6.79,0.00,8.85,18.89,33.33,-3.35,9.02,178
80561,2.34,14.93,0.25,0.00,7.33,0.00,8.56,19.04,33.33,-3.35,8.63,178
80733,0.00,14.36,0.24,0.00,6.78,0.00,8.42,18.51,33.33,-3.35,8.63,178
80920,0.78,14.70,0.23,0.00,6.30,0.00,8.27,16.87,33.33,-3.35,8.63,178
81108,2.34,14.93,0.24,0.00,6.80,0.00,8.27,18.35,33.33,-3.35,8.63,178
81295,0.78,14.47,0.23,0.00,6.81,0.00,8.27,17.74,33.33,-3.35,8.63,178
81467,3.91,15.16,0.24,0.00,6.78,0.00,8.13,18.19,33.33,-3.35,8.63,178
81658,1.56,14.47,0.24,0.00,6.75,0.00,8.13,17.74,33.33,-3.35,8.63,178
81830,3.12,14.81,0.24,0.00,6.79,0.00,8.27,17.82,33.33,-3.35,8.63,178
82017,3.91,14.81,0.24,0.00,6.75,0.00,8.13,18.12,33.33,-3.35,8.63,178
82205,2.34,14.59,0.20,0.00,6.30,0.00,7.69,14.66,33.33,-3.35,5.49,178
82377,-3.91,13.32,0.14,0.00,4.31,0.00,5.51,8.32,33.33,-3.35,2.75,178
82564,-8.59,12.86,0.11,0.00,3.37,0.00,4.21,7.57,33.33,-3.35,1.57,178
82752,-10.94,13.32,0.13,0.00,3.35,0.00,3.92,9.31,33.33,-3.35,1.57,178
82939,-20.31,12.52,0.13,0.00,3.87,0.00,3.77,9.83,33.33,-3.35,1.57,178
83115,-25.00,11.25,0.12,0.00,3.34,0.00,3.77,9.04,33.33,-3.35,1.57,178
83302,-25.00,11.60,0.11,0.00,2.91,0.00,3.63,8.07,33.33,-3.35,1.57,178
83474,-25.00,12.63,0.12,0.00,3.32,0.00,3.63,8.51,33.33,-3.35,1.57,178
83661,-25.00,13.32,0.12,0.00,3.28,0.00,3.63,8.52,33.33,-3.35,1.57,180
83849,-25.00,13.21,0.11,0.00,3.29,0.00,3.63,8.27,33.33,-3.35,1.57,180
84021,-25.00,13.32,0.10,0.00,2.83,0.00,3.63,7.90,33.33,-3.35,1.57,180
84208,-25.00,13.44,0.11,0.00,2.80,0.00,3.77,8.14,33.33,-3.35,1.96,180
84396,-24.22,14.47,0.11,0.00,2.82,0.00,3.77,8.27,33.33,-3.35,2.35,180
84568,-23.44,14.70,0.11,0.00,2.81,0.00,3.92,7.78,33.33,-3.35,2.35,180
84755,-21.88,15.04,0.11,0.00,3.21,0.00,3.92,8.06,33.33,-3.35,2.75,180
84942,-18.75,15.50,0.11,0.00,3.20,0.00,4.06,8.06,33.33,-3.35,3.14,180
85123,-16.41,15.62,0.12,0.00,3.22,0.00,4.35,8.36,33.33,-3.04,3.92,180
85305,-12.50,15.73,0.16,0.00,4.12,0.00,4.93,10.33,33.33,-3.04,5.49,180
85477,-13.28,15.39,0.17,0.00,4.58,0.00,5.66,12.04,33.33,-3.04,5.88,180
85665,-10.94,15.27,0.17,0.00,4.56,0.00,6.09,11.82,33.33,-3.04,6.27,180
85852,-5.47,16.08,0.17,0.00,4.57,0.00,6.38,12.46,33.33,-3.04,6.67,180
86024,-3.91,15.62,0.19,0.00,5.07,0.00,6.53,13.12,33.33,-3.04,6.67,180
86211,-2.34,15.27,0.19,0.00,5.03,0.00,6.82,13.59,33.33,-3.04,7.45,180
86399,0.00,15.50,0.20,0.00,5.47,0.00,7.11,14.49,33.33,-3.04,7.84,180
86571,0.78,15.27,0.22,0.00,5.49,0.00,7.40,15.15,33.33,-3.04,7.84,180
86758,0.00,14.81,0.21,0.00,5.45,0.00,7.55,15.49,33.33,-3.04,8.24,180
86946,3.12,14.93,0.23,0.00,5.89,0.00,7.69,15.63,33.33,-3.04,8.24,180
87118,3.12,15.16,0.23,0.00,5.89,0.00,7.84,15.91,33.33,-3.04,8.63,180
87305,3.91,14.81,0.23,0.00,6.36,0.00,8.13,16.86,33.33,-3.04,8.63,180
87492,4.69,14.81,0.23,0.00,5.90,0.00,8.42,16.38,33.33,-3.04,9.02,180
87664,7.03,15.39,0.25,0.00,6.85,0.00,8.56,17.66,33.33,-3.04,9.41,180
87852,5.47,14.81,0.25,0.00,6.84,0.00,8.71,18.35,33.33,-3.04,9.41,180
88039,6.25,14.81,0.26,0.00,6.38,0.00,9.00,18.51,33.33,-3.04,9.80,180
88211,8.59,15.04,0.27,0.00,6.87,0.00,9.14,19.20,33.33,-3.04,9.80,181
88399,8.59,14.93,0.27,0.00,7.32,0.00,9.29,19.42,33.33,-3.04,10.20,181
88586,10.16,14.81,0.28,0.00,6.86,0.00,9.29,18.81,33.33,-3.04,10.20,181
88758,9.38,14.93,0.28,0.00,7.77,0.00,9.43,20.07,33.33,-3.04,10.20,181
88946,9.38,14.36,0.27,0.00,7.32,0.00,9.58,20.07,33.33,-3.04,10.20,181
89133,8.59,14.59,0.28,0.00,7.80,0.00,9.72,20.50,33.33,-3.04,10.59,181
89305,7.03,14.24,0.29,0.00,8.21,0.00,9.72,21.20,33.33,-3.04,10.59,181
89492,7.03,14.13,0.29,0.00,7.31,0.00,9.87,19.34,33.33,-3.04,10.98,181
89680,8.59,14.93,0.29,0.00,8.19,0.00,9.87,20.94,33.33,-3.04,10.98,181
89852,8.59,14.70,0.28,0.00,8.23,0.00,10.01,21.45,33.33,-3.04,10.98,181
90039,7.81,14.59,0.30,0.00,7.76,0.00,10.01,20.93,33.33,-3.35,10.98,181
90227,7.81,14.59,0.29,0.00,8.24,0.00,10.01,21.62,33.33,-3.04,10.98,181
90399,7.03,14.36,0.30,0.00,7.86,0.00,10.16,21.80,33.33,-3.35,10.98,181
90586,7.03,14.47,0.30,0.00,7.88,0.00,10.16,21.71,33.33,-3.35,11.37,181
90773,6.25,14.47,0.29,0.00,7.67,0.00,10.30,21.28,33.33,-3.04,11.37,181
90945,7.81,14.81,0.30,0.00,7.90,0.00,10.30,21.80,33.33,-3.04,11.37,181
91133,7.03,14.59,0.31,0.00,8.79,0.00,10.30,22.16,33.33,-3.35,11.37,181
91320,6.25,14.47,0.30,0.00,8.86,0.00,10.30,22.24,33.33,-3.35,11.37,181
91492,6.25,14.59,0.30,0.00,8.43,0.00,10.30,21.80,33.33,-3.35,11.37,181
91680,6.25,14.47,0.31,0.00,8.44,0.00,10.30,22.42,33.33,-3.35,11.37,181
91852,3.91,14.13,0.30,0.00,8.45,0.00,10.30,22.51,33.33,-3.35,11.37,181
92039,4.69,14.59,0.30,0.00,8.49,0.00,10.30,22.60,33.33,-3.35,11.37,181
92227,3.12,14.36,0.31,0.00,8.45,0.00,10.16,22.70,33.33,-3.35,11.37,181
92414,3.12,14.47,0.30,0.00,7.98,0.00,10.16,22.06,33.33,-3.35,10.98,181
92586,3.91,14.70,0.28,0.00,8.01,0.00,10.01,22.06,33.33,-3.35,10.98,181
92773,4.69,14.59,0.29,0.00,7.53,0.00,9.87,21.11,33.33,-3.35,10.59,181
92961,2.34,14.70,0.28,0.00,8.05,0.00,9.72,21.71,33.33,-3.35,10.59,181
93133,3.91,14.36,0.29,0.00,8.09,0.00,9.58,21.11,33.33,-3.35,10.59,181
93320,1.56,14.36,0.28,0.00,7.57,0.00,9.58,21.28,33.33,-3.35,10.59,181
93508,3.12,14.81,0.28,0.00,7.59,0.00,9.43,20.59,33.33,-3.35,10.59,183
93680,3.12,14.70,0.28,0.00,7.58,0.00,9.43,20.94,33.33,-3.35,10.59,183
93867,2.34,14.70,0.28,0.00,7.63,0.00,9.43,20.93,33.33,-3.35,10.59,183
94054,3.12,14.70,0.28,0.00,7.17,0.00,9.43,19.82,33.33,-3.35,10.59,183
94226,3.12,14.81,0.28,0.00,7.62,0.00,9.43,20.94,33.33,-3.35,10.20,183
94414,3.12,14.59,0.29,0.00,7.69,0.00,9.43,21.03,33.33,-3.35,10.59,183
94601,2.34,14.47,0.28,0.00,8.17,0.00,9.43,21.45,33.33,-3.35,10.59,183
94773,2.34,14.70,0.28,0.00,7.61,0.00,9.43,20.85,33.33,-3.35,10.20,183
94961,3.12,14.81,0.28,0.00,7.70,0.00,9.43,20.94,33.33,-3.35,10.20,183
95148,3.12,14.59,0.28,0.00,8.14,0.00,9.43,21.45,33.33,-3.35,10.20,183
95320,3.91,14.70,0.28,0.00,7.76,0.00,9.43,21.11,33.33,-3.35,10.20,183
95508,3.12,14.70,0.28,0.00,7.69,0.00,9.43,21.11,33.33,-3.35,10.20,183
95695,3.12,14.59,0.27,0.00,7.72,0.00,9.43,21.11,33.33,-3.35,10.20,183
95883,3.91,14.81,0.28,0.00,8.18,0.00,9.43,20.94,33.33,-3.35,10.20,183
96054,3.91,14.81,0.28,0.00,7.74,0.00,9.43,20.94,33.33,-3.35,10.59,183
96242,3.91,14.70,0.29,0.00,8.22,0.00,9.43,21.28,33.33,-3.35,10.59,183
96429,3.12,14.59,0.28,0.00,7.75,0.00,9.43,21.71,33.33,-3.35,10.59,183
96601,3.12,14.47,0.29,0.00,8.21,0.00,9.58,21.89,33.33,-3.35,10.59,183
96789,2.34,14.36,0.28,0.00,7.78,0.00,9.58,21.28,33.33,-3.35,10.59,183
96976,3.12,14.81,0.29,0.00,8.27,0.00,9.58,21.80,33.33,-3.35,10.59,183
97148,3.12,14.59,0.28,0.00,7.75,0.00,9.72,21.71,33.33,-3.35,10.59,183
97336,3.91,14.81,0.29,0.00,8.71,0.00,9.72,22.06,33.33,-3.35,10.98,183
97523,3.91,14.81,0.29,0.00,7.81,0.00,9.72,21.28,33.33,-3.35,10.98,183
97710,3.91,14.70,0.29,0.00,8.25,0.00,9.87,21.98,33.33,-3.35,10.98,183
97882,3.91,14.70,0.29,0.00,8.26,0.00,9.72,21.80,33.33,-3.35,10.98,183
98070,4.69,14.81,0.29,0.00,8.30,0.00,9.72,22.23,33.33,-3.35,10.98,183
98257,-0.78,14.01,0.25,0.00,6.76,0.00,8.85,18.96,33.33,-3.35,8.63,183
98436,3.12,14.59,0.24,0.00,6.82,0.00,8.42,18.05,33.33,-3.35,8.63,183
98623,3.12,14.81,0.23,0.00,7.28,0.00,8.13,18.81,33.33,-3.35,8.63,183
98798,3.12,14.59,0.24,0.00,6.81,0.00,8.13,18.19,33.33,-3.35,8.63,183
98986,3.12,14.70,0.23,0.00,6.79,0.00,8.13,17.89,33.33,-3.35,8.63,183
99166,3.91,14.93,0.23,0.00,6.28,0.00,7.98,17.59,33.33,-3.35,8.63,183
99350,4.69,14.81,0.23,0.00,6.32,0.00,7.98,16.94,33.33,-3.35,8.63,183
99522,6.25,15.16,0.23,0.00,6.28,0.00,7.98,17.29,33.33,-3.35,8.63,183
99709,5.47,14.93,0.23,0.00,6.81,0.00,7.98,17.90,33.33,-3.35,8.63,183
99897,6.25,14.70,0.24,0.00,6.75,0.00,7.98,17.43,33.33,-3.35,8.63,185
100068,5.47,14.70,0.24,0.00,6.82,0.00,7.98,17.97,33.33,-3.35,8.63,185
100257,5.47,14.59,0.24,0.00,6.80,0.00,8.13,18.12,33.33,-3.35,8.63,185
100444,4.69,14.47,0.24,0.00,6.75,0.00,8.13,18.12,33.33,-3.35,8.63,185
100632,5.47,14.70,0.25,0.00,6.80,0.00,8.27,18.19,33.33,-3.35,9.02,185
100804,4.69,14.59,0.25,0.00,7.22,0.00,8.27,18.81,33.33,-3.35,9.02,185
100991,5.47,14.70,0.25,0.00,6.75,0.00,8.42,18.73,33.33,-3.35,9.41,185
101163,6.25,14.81,0.25,0.00,7.71,0.00,8.56,19.73,33.33,-3.35,9.80,185
101350,6.25,14.70,0.27,0.00,7.28,0.00,8.85,20.07,33.33,-3.35,9.80,185
101538,5.47,14.70,0.27,0.00,7.21,0.00,9.00,19.51,33.33,-3.35,10.20,185
101710,6.25,14.59,0.27,0.00,7.73,0.00,9.29,20.85,33.33,-3.35,10.20,185
101897,6.25,14.70,0.28,0.00,8.22,0.00,9.43,21.54,33.33,-3.35,10.59,185
102085,4.69,14.36,0.29,0.00,8.24,0.00,9.58,21.80,33.33,-3.35,10.98,185
