Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Battery Voltage (V),Alternator Duty (%),Throttle Opening Angle (%)
610546,14.81,0.18,1984,0.00,0.00,16,36.25,36.00,6.96,11.66,-1.39,0.86,13.68,0.00,6.27
610752,15.16,0.19,1958,0.00,0.00,16,36.25,36.00,6.96,12.41,-1.39,0.86,13.68,0.00,6.27
610955,14.59,0.19,1985,0.00,0.00,16,36.95,36.00,6.96,12.85,-1.39,0.86,13.68,0.00,6.27
611158,14.36,0.19,1961,0.00,0.00,16,36.95,36.50,6.96,12.96,-1.39,0.86,13.76,0.00,6.27
611346,14.36,0.20,1970,0.00,0.00,16,36.95,36.50,6.96,13.01,-1.39,0.86,13.60,0.00,6.27
611549,14.36,0.19,1975,0.00,0.00,16,36.95,36.00,6.96,12.63,-1.39,0.86,13.68,0.00,6.67
611752,14.81,0.20,1978,0.00,0.00,16,36.95,36.00,6.96,12.85,-1.39,0.86,13.60,0.00,6.27
611955,14.70,0.19,1966,0.00,0.00,16,36.60,35.50,6.96,12.68,-1.39,0.86,13.68,0.00,6.27
612154,14.59,0.20,1963,0.00,0.00,16,36.95,36.50,7.11,12.90,-1.39,0.86,13.60,0.00,6.67
612358,14.36,0.19,1982,0.00,0.00,16,36.60,36.50,7.11,12.74,-1.39,0.86,13.68,0.00,6.67
612557,14.70,0.19,1960,0.00,0.00,16,36.25,36.00,7.11,12.41,-1.39,0.86,13.68,0.00,6.67
612758,14.81,0.20,1973,0.00,0.00,16,36.95,36.50,7.11,13.25,-1.39,0.86,13.68,0.00,6.67
612954,14.59,0.20,1961,0.00,0.00,16,37.30,36.50,7.25,12.96,-1.39,0.86,13.68,0.00,6.67
613156,14.70,0.20,1970,0.00,0.00,16,36.60,36.00,7.11,12.74,-1.39,0.86,13.68,0.00,6.27
613355,14.59,0.19,1964,0.00,0.00,16,36.60,36.00,6.96,12.63,-1.39,0.84,13.76,0.00,5.88
613555,14.70,0.18,1972,0.00,0.00,16,35.90,35.50,6.67,11.82,-1.39,0.84,13.68,0.00,5.88
613754,14.93,0.18,1965,0.00,0.00,16,35.90,35.50,6.53,11.71,-1.39,0.84,13.76,0.00,5.49
613952,14.59,0.17,1967,0.00,0.00,16,35.55,34.50,6.53,11.38,-1.39,0.84,13.68,0.00,5.49
614148,14.24,0.18,1948,0.00,0.00,16,35.55,35.00,6.38,11.44,-1.39,0.84,13.68,0.00,5.49
614352,14.81,0.17,1960,0.00,0.00,16,34.84,34.50,6.38,11.08,-1.39,0.82,13.60,0.00,5.49
614555,14.70,0.16,1967,0.00,0.00,16,34.49,34.50,6.38,10.83,-1.39,0.82,13.68,0.00,5.49
614742,14.47,0.17,1965,0.00,0.00,16,35.20,34.00,6.24,10.43,-1.39,0.82,13.60,0.00,5.49
614950,14.93,0.17,1957,0.00,0.00,16,35.20,34.50,6.24,10.94,-1.39,0.82,13.60,0.00,5.49
615152,14.70,0.17,1946,0.00,0.00,16,35.20,34.50,6.24,10.88,-1.39,0.82,13.68,0.00,5.49
615348,14.47,0.17,1966,0.00,0.00,16,34.84,34.00,6.24,10.48,-1.39,0.82,13.60,0.00,5.49
615552,14.70,0.16,1949,0.00,0.00,16,34.49,34.00,6.09,9.09,-1.39,0.78,13.68,0.00,3.92
615750,14.36,0.12,1941,0.00,0.00,16,32.38,32.50,5.37,6.29,-1.39,0.70,13.68,0.00,1.96
615944,13.32,0.08,1944,0.00,0.00,16,27.81,30.00,4.21,3.84,-1.39,0.66,13.76,0.00,0.39
616147,13.78,0.08,1922,0.00,0.00,16,17.62,22.00,3.63,5.27,-1.39,0.66,13.68,0.00,0.00
616350,16.31,0.07,1928,0.00,0.00,16,14.10,14.00,3.63,5.01,-1.39,0.66,13.76,0.00,0.00
616543,21.71,0.07,1918,0.00,0.00,16,14.10,14.00,3.63,4.31,-1.39,0.66,13.76,0.00,0.00
616750,25.38,0.07,1895,0.00,0.00,16,14.10,14.00,3.63,3.97,-1.39,0.66,13.68,0.00,0.00
616938,23.43,0.07,1898,0.00,0.00,16,14.10,14.00,3.63,4.47,-1.39,0.66,13.76,0.00,0.00
617148,23.66,0.07,1886,0.00,0.00,16,14.10,14.00,3.63,4.28,-1.39,0.66,13.68,0.00,0.00
617350,23.54,0.07,1890,0.00,0.00,16,14.10,14.00,3.63,4.44,-1.39,0.66,13.76,0.00,0.00
617550,23.77,0.07,1880,0.00,0.00,16,14.10,14.00,3.63,4.51,-1.39,0.66,13.76,0.00,0.00
617751,23.43,0.07,1872,0.00,0.00,16,14.10,14.00,3.48,4.50,-1.39,0.66,13.76,0.00,0.00
617946,23.77,0.06,1849,0.00,0.00,16,14.10,14.00,3.48,3.89,-1.39,0.66,13.60,0.00,0.00
618148,23.77,0.08,1843,0.00,0.00,16,14.10,14.00,3.48,5.21,-1.39,0.66,13.68,0.00,0.00
618352,23.66,0.08,1828,0.00,0.00,16,14.10,14.00,3.48,4.88,-1.39,0.66,13.60,0.00,0.00
618545,23.66,0.09,1825,0.00,0.00,16,14.10,14.00,3.48,5.14,-1.39,0.66,13.76,0.00,0.00
618748,23.89,0.09,1822,0.00,0.00,16,14.10,14.00,3.48,5.17,-1.39,0.66,13.76,0.00,0.00
618951,23.66,0.08,1813,0.00,0.00,16,14.10,14.00,3.48,5.17,-1.39,0.66,13.68,0.00,0.00
619153,23.66,0.09,1812,0.00,0.00,16,14.10,14.00,3.48,5.40,-1.39,0.66,13.68,0.00,0.00
619347,23.89,0.08,1791,0.00,0.00,16,14.10,14.00,3.48,4.72,-1.39,0.66,13.76,0.00,0.00
619550,23.54,0.09,1798,0.00,0.00,16,14.10,14.00,3.48,5.43,-1.39,0.66,13.76,0.00,0.39
619753,23.66,0.09,1775,0.00,0.00,16,14.10,14.00,3.48,5.10,-1.39,0.66,13.76,0.00,0.39
619956,23.89,0.09,1758,0.00,0.00,16,14.10,14.00,3.63,5.23,-1.39,0.68,13.76,0.00,0.78
620151,23.66,0.10,1772,0.00,0.00,16,16.21,14.50,3.92,5.65,-1.39,0.70,13.76,0.00,1.57
620354,24.00,0.12,1756,0.00,0.00,16,20.08,17.50,3.77,6.84,-1.39,0.72,13.76,0.00,1.96
620554,23.43,0.12,1747,0.00,0.00,16,23.95,23.50,3.92,7.03,-1.39,0.74,13.76,0.00,2.35
620754,16.19,0.13,1731,0.00,0.00,16,28.52,27.50,4.06,7.37,-1.39,0.74,13.76,0.00,2.75
620954,13.09,0.12,1737,0.00,0.00,16,29.22,28.50,4.21,6.77,-1.39,0.74,13.76,0.00,2.35
621154,13.21,0.12,1740,0.00,0.00,16,28.87,28.50,4.21,6.88,-1.39,0.74,13.68,0.00,2.35
621349,14.36,0.11,1696,0.00,0.00,16,28.87,28.00,4.21,6.77,-1.39,0.74,13.68,0.00,2.75
621552,15.16,0.12,1729,0.00,0.00,16,29.22,28.50,4.21,6.81,-1.39,0.74,13.60,0.00,2.75
621740,15.39,0.11,1709,0.00,0.00,16,28.52,28.00,4.21,6.48,-1.39,0.74,13.76,0.00,2.75
621943,15.04,0.12,1732,0.00,0.00,16,29.22,28.50,4.21,7.29,-1.39,0.74,13.68,0.00,2.75
622146,15.16,0.12,1732,0.00,0.00,16,28.87,28.50,4.21,6.99,-1.39,0.74,13.68,0.00,2.75
622349,14.24,0.12,1710,0.00,0.00,16,28.87,28.00,4.21,6.81,-1.39,0.74,13.68,0.00,2.75
622550,14.01,0.12,1697,0.00,0.00,16,28.52,28.00,4.21,6.81,-1.39,0.74,13.76,0.00,2.75
622747,14.24,0.12,1720,0.00,0.00,16,28.87,28.50,4.21,6.88,-1.39,0.72,13.68,0.00,2.35
622947,14.36,0.11,1688,0.00,0.00,16,28.16,27.50,4.06,5.52,-1.39,0.70,13.76,0.00,1.57
623147,14.24,0.10,1699,0.00,0.00,16,27.81,27.50,3.77,5.74,-1.39,0.68,13.76,0.00,1.18
623345,14.59,0.11,1660,0.00,0.00,16,23.24,24.50,3.63,6.07,-1.39,0.68,13.76,0.00,0.78
623538,16.31,0.09,1666,0.00,0.00,16,17.27,19.50,3.63,5.27,-1.39,0.66,13.76,0.00,0.39
623741,19.41,0.09,1672,0.00,0.00,16,14.10,14.00,3.63,5.30,-1.39,0.66,13.76,0.00,0.39
623944,23.31,0.08,1652,0.00,0.00,16,14.10,14.00,3.63,4.82,-1.39,0.66,13.76,0.00,0.00
624146,25.04,0.10,1661,0.00,0.00,16,14.10,14.00,3.63,5.46,-1.39,0.66,13.68,0.00,0.39
624334,23.66,0.10,1630,0.00,0.00,16,14.10,14.00,3.63,5.33,-1.39,0.66,13.68,0.00,0.00
624537,23.54,0.10,1633,0.00,0.00,16,14.10,14.00,3.63,5.23,-1.39,0.66,13.76,0.00,0.00
624740,23.89,0.10,1622,0.00,0.00,16,14.10,14.00,3.63,5.30,-1.39,0.66,13.60,0.00,0.00
624943,23.77,0.09,1602,0.00,0.00,16,14.10,14.00,3.63,4.95,-1.39,0.66,13.76,0.00,0.00
625131,24.00,0.09,1604,0.00,0.00,16,14.10,14.00,3.63,4.88,-1.39,0.66,13.68,0.00,0.00
625340,24.12,0.10,1599,0.00,0.00,16,14.10,14.00,3.77,5.30,-1.39,0.66,13.76,0.00,0.00
625542,23.54,0.08,1568,0.00,0.00,16,14.10,14.00,3.63,4.33,-1.39,0.64,13.68,0.00,0.00
625740,23.77,0.09,1587,0.00,0.00,16,14.10,14.00,3.63,4.60,-1.39,0.64,13.76,0.00,0.00
625932,23.54,0.08,1555,0.00,0.00,16,14.10,14.00,3.48,3.92,-1.39,0.64,13.68,0.00,0.00
626142,23.77,0.09,1578,0.00,0.00,16,14.10,14.00,3.48,4.79,-1.39,0.64,13.76,0.00,0.00
626340,23.77,0.08,1556,0.00,0.00,16,14.10,14.00,3.48,4.20,-1.39,0.64,13.68,0.00,0.00
626542,23.43,0.09,1560,0.00,0.00,16,14.10,14.00,3.48,4.20,-1.39,0.64,13.76,0.00,0.00
626729,24.00,0.09,1542,0.00,0.00,16,14.10,14.00,3.63,4.53,-1.39,0.64,13.76,0.00,0.00
626933,23.66,0.11,1270,0.00,0.00,16,14.10,22.00,3.63,4.73,-1.39,0.64,13.68,34.00,0.00
627136,23.77,0.11,1170,0.00,0.00,16,14.10,22.00,3.77,4.59,-1.08,0.64,13.68,33.00,0.00
627339,23.66,0.12,1099,0.00,0.00,16,14.10,22.00,3.92,4.31,-1.08,0.64,13.68,31.00,0.00
627526,23.54,0.10,1032,0.00,0.00,16,14.10,22.00,4.06,3.42,-1.08,0.64,13.68,29.00,0.00
627729,22.97,0.09,966,0.00,0.00,16,14.10,22.00,4.06,3.36,-1.08,0.64,13.68,27.00,0.00
627933,17.46,0.11,823,0.00,0.00,16,14.10,22.00,4.35,3.19,-1.08,0.64,13.60,26.00,0.00
628141,15.16,0.12,760,0.00,0.00,16,14.10,22.00,4.79,3.10,-1.08,0.64,13.68,24.00,0.00
628342,13.67,0.10,820,0.00,0.00,16,14.10,20.50,5.08,2.63,-1.08,0.64,13.52,22.00,0.00
628542,13.21,0.13,700,0.00,0.00,16,14.10,22.00,5.22,2.94,-1.08,0.64,13.52,20.00,0.00
628736,13.44,0.13,728,0.00,0.00,16,14.10,22.00,5.51,3.23,-1.08,0.64,13.60,18.00,0.00
628938,14.47,0.12,790,0.00,0.00,16,14.10,15.50,5.51,3.13,-1.08,0.64,13.68,16.00,0.00
629137,14.70,0.13,723,0.00,0.00,16,14.10,22.00,5.51,3.14,-1.08,0.64,13.52,15.00,0.00
629338,15.39,0.13,788,0.00,0.00,16,14.10,15.00,5.66,3.40,-1.08,0.64,13.68,13.00,0.00
629531,15.96,0.13,810,0.00,0.00,16,14.10,12.00,5.51,3.42,-1.08,0.64,13.60,11.00,0.00
629734,16.08,0.12,814,0.00,0.00,16,14.10,12.00,5.51,3.33,-1.08,0.64,13.76,9.00,0.00
629937,16.31,0.12,815,0.00,0.00,16,14.10,12.00,5.37,3.45,-1.08,0.64,13.68,8.00,0.00
630140,15.96,0.12,831,0.00,0.00,16,14.10,10.50,5.37,3.40,-1.08,0.64,13.68,6.00,0.00
630338,15.85,0.11,817,0.00,0.00,16,14.10,13.00,5.37,3.10,-1.08,0.64,13.76,4.00,0.00
630539,15.62,0.14,768,0.00,0.00,16,14.10,18.00,5.37,3.45,-1.08,0.64,13.68,2.00,0.00
630735,15.50,0.13,836,0.00,0.00,16,14.10,10.50,5.51,3.49,-1.08,0.64,13.68,1.00,0.00
630935,15.39,0.12,854,0.00,0.00,16,14.10,9.50,5.22,3.33,-1.08,0.64,13.68,0.00,0.00
631126,15.16,0.13,826,0.00,0.00,16,14.10,13.00,5.22,3.51,-1.08,0.64,13.60,0.00,0.00
631335,14.93,0.12,843,0.00,0.00,16,14.10,11.50,5.22,3.47,-1.08,0.64,13.76,0.00,0.00
631533,14.81,0.12,854,0.00,0.00,16,14.10,10.50,5.22,3.40,-1.08,0.64,13.52,0.00,0.00
631721,14.70,0.12,838,0.00,0.00,16,14.10,13.00,5.08,3.40,-1.08,0.64,13.68,0.00,0.00
631924,14.59,0.12,844,0.00,0.00,16,14.10,13.00,5.08,3.36,-1.08,0.64,13.52,0.00,0.00
632127,14.70,0.12,848,0.00,0.00,16,14.10,12.00,5.08,3.33,-1.08,0.64,13.76,0.00,0.00
632331,14.81,0.12,843,0.00,0.00,16,14.10,13.00,5.08,3.40,-1.08,0.64,13.60,0.00,0.00
632533,14.70,0.12,837,0.00,0.00,16,14.10,14.00,5.08,3.42,-1.08,0.64,13.76,0.00,0.00
632732,14.70,0.12,842,0.00,0.00,16,14.10,14.00,5.08,3.38,-1.08,0.64,13.68,0.00,0.00
632930,14.70,0.12,844,0.00,0.00,16,14.10,13.00,5.08,3.36,-1.08,0.64,13.68,0.00,0.00
633128,14.59,0.12,844,0.00,0.00,16,14.10,13.00,5.08,3.33,-1.08,0.64,13.68,0.00,0.00
633327,14.59,0.12,844,0.00,0.00,16,14.10,13.00,5.08,3.31,-1.08,0.64,13.68,0.00,0.00
633520,14.36,0.12,848,0.00,0.00,16,14.10,13.00,4.93,3.31,-1.08,0.64,13.76,0.00,0.00
633724,14.47,0.12,836,0.00,0.00,16,14.10,14.00,4.93,3.31,-1.08,0.64,13.68,0.00,0.00
633927,14.59,0.12,841,0.00,0.00,16,14.10,13.50,5.08,3.33,-1.08,0.64,13.68,0.00,0.00
634130,14.47,0.12,840,0.00,0.00,16,14.10,14.00,4.93,3.27,-1.08,0.64,13.60,0.00,0.00
634331,14.47,0.11,843,0.00,0.00,16,14.10,13.50,5.08,3.28,-1.08,0.64,13.76,0.00,0.00
634531,14.13,0.11,862,0.00,0.00,16,14.10,11.50,4.93,3.16,-1.08,0.64,13.60,0.00,0.00
634726,14.24,0.11,854,0.00,0.00,16,14.10,13.00,4.93,3.19,-1.08,0.64,13.68,0.00,0.00
634932,14.36,0.12,849,0.00,0.00,16,14.10,13.50,4.93,3.23,-1.08,0.66,13.52,0.00,0.00
635117,14.59,0.17,841,0.00,0.00,16,14.80,13.50,5.22,4.63,-1.08,0.72,13.68,0.00,1.96
635330,14.70,0.22,968,0.00,0.00,16,18.32,16.50,6.38,7.99,-1.08,0.78,13.68,0.00,3.92
635525,12.86,0.23,1308,0.00,0.00,16,27.81,25.00,7.55,10.94,-1.39,0.84,13.60,0.00,5.88
635728,12.63,0.23,1646,0.00,0.00,16,31.68,30.00,7.69,13.12,-1.39,0.88,13.68,0.00,6.67
635916,16.19,0.25,1712,0.00,0.00,16,32.38,32.00,7.69,14.20,-1.39,0.88,13.68,0.00,7.45
636119,15.27,0.28,1637,0.00,0.00,16,32.03,30.50,8.13,15.90,-1.39,0.92,13.68,0.00,8.63
636315,13.90,0.34,1633,0.00,0.00,16,35.55,34.00,9.29,18.87,-1.08,0.98,13.68,0.00,10.20
636519,13.44,0.34,1722,0.00,0.00,16,36.60,35.50,10.45,19.73,-0.77,1.00,13.68,0.00,10.98
636722,14.81,0.35,1809,0.00,0.00,16,37.66,36.50,10.59,21.01,-0.46,1.02,13.68,0.00,11.37
636925,14.81,0.36,1809,0.00,0.00,16,36.60,36.50,10.74,21.71,0.15,1.02,13.60,0.00,11.37
637128,14.47,0.38,1730,0.00,0.00,16,34.49,34.00,11.03,21.80,0.15,1.04,13.68,0.00,11.76
637324,14.47,0.41,1570,0.00,0.00,16,29.92,30.50,11.75,21.27,-0.15,1.04,13.60,0.00,11.76
637524,14.24,0.38,1826,0.00,0.00,16,35.55,34.50,11.75,22.31,0.46,1.06,13.60,0.00,12.55
637725,15.04,0.38,1939,0.00,0.00,16,36.95,36.50,11.75,24.41,1.70,1.08,13.52,0.00,13.33
637921,14.93,0.39,2114,0.00,0.00,16,37.66,37.00,11.90,27.57,2.01,1.12,13.60,0.00,14.12
638123,14.93,0.40,2344,0.00,0.00,16,39.06,38.00,12.04,30.83,1.39,1.12,13.60,0.00,14.12
638323,14.81,0.41,2539,0.00,0.00,16,38.36,38.00,11.90,34.20,1.08,1.12,13.68,0.00,14.51
638519,14.70,0.39,2700,0.00,0.00,16,39.06,38.50,11.75,35.82,-0.15,1.10,13.60,0.00,13.73
638722,14.24,0.38,2924,0.00,0.00,16,40.47,39.00,11.32,37.29,-0.15,1.08,13.68,0.00,13.33
638910,14.01,0.35,3076,0.00,0.00,16,42.23,41.50,10.74,35.82,-1.39,1.06,13.52,0.00,12.55
639113,13.90,0.29,3234,0.00,0.00,16,43.63,42.50,9.87,31.16,-2.63,0.82,13.60,0.00,7.45
639318,11.94,0.12,3081,0.00,0.00,16,-6.99,-5.50,5.08,10.28,-4.18,0.64,13.60,0.00,0.00
639522,16.65,0.16,2778,0.00,0.00,16,-10.16,-10.50,4.21,14.79,-4.18,0.64,13.68,0.00,0.00
639718,21.02,0.17,2426,0.00,0.00,16,4.61,-10.50,4.21,12.85,-2.94,0.64,13.68,0.00,0.00
639923,23.54,0.14,2112,0.00,0.00,16,14.10,14.00,4.06,9.13,-2.01,0.64,13.76,0.00,0.00
640110,23.54,0.14,1844,0.00,0.00,16,14.10,14.00,3.92,8.48,-1.39,0.64,13.68,0.00,0.00
640316,23.54,0.17,1450,0.00,0.00,16,14.10,14.00,3.92,8.39,-1.39,0.64,13.68,0.00,0.00
640521,23.66,0.17,1201,0.00,0.00,16,14.10,22.00,4.21,6.88,-1.39,0.64,13.68,35.00,0.00
640709,23.66,0.16,1274,0.00,0.00,16,14.80,19.50,4.50,7.42,-1.39,0.76,13.68,33.00,2.75
640912,23.54,0.23,1379,0.00,0.00,16,21.84,17.50,6.24,10.38,-1.39,0.82,13.60,30.00,5.49
641115,11.48,0.20,1844,0.00,0.00,16,34.49,29.50,6.96,12.10,-1.39,0.86,13.68,29.00,6.27
641307,13.90,0.20,1984,0.00,0.00,16,36.95,36.50,6.96,13.32,-1.39,0.88,13.52,27.00,6.67
641510,15.62,0.28,1928,0.00,0.00,16,38.01,37.50,7.84,17.86,-0.77,0.98,13.68,25.00,9.80
641713,13.44,0.37,1962,0.00,0.00,16,37.66,37.00,10.16,24.41,1.08,1.08,13.52,23.00,13.73
641916,14.01,0.41,2031,0.00,0.00,16,35.90,35.50,11.90,27.68,2.94,1.14,13.60,22.00,15.29
642120,14.93,0.42,2107,0.00,0.00,16,35.20,34.50,12.62,29.60,3.87,1.20,13.60,20.00,16.86
642324,14.81,0.44,2187,0.00,0.00,16,33.79,33.50,13.06,31.95,4.18,1.22,13.60,18.00,17.65
642512,14.81,0.47,2261,0.00,0.00,16,32.38,32.00,13.35,34.94,4.49,1.22,13.60,16.00,17.65
642715,14.59,0.46,2363,0.00,0.00,16,32.38,32.00,13.49,36.19,4.49,1.22,13.60,15.00,17.65
642918,14.81,0.47,2460,0.00,0.00,16,33.09,32.00,13.64,38.40,3.87,1.20,13.60,13.00,16.86
643121,14.70,0.46,2554,0.00,0.00,16,33.79,32.00,13.49,39.07,2.63,1.16,13.60,11.00,16.08
643323,14.47,0.46,2634,0.00,0.00,16,34.14,33.50,13.35,40.17,2.01,1.14,13.60,9.00,14.90
643516,14.01,0.45,2718,0.00,0.00,16,34.84,35.50,12.91,40.45,0.46,1.12,13.68,8.00,14.12
643719,13.78,0.43,2806,0.00,0.00,16,36.95,36.00,12.62,40.03,-0.15,1.08,13.60,6.00,13.33
643907,14.13,0.40,2902,0.00,0.00,16,38.71,38.00,12.04,38.29,-0.77,1.06,13.68,4.00,12.94
644125,14.59,0.36,2964,0.00,0.00,16,41.17,40.00,11.46,35.94,-1.39,1.04,13.60,2.00,11.76
644309,14.70,0.34,3030,0.00,0.00,16,42.58,41.50,10.88,33.83,-2.01,1.02,13.60,1.00,11.37
644517,14.59,0.31,3084,0.00,0.00,16,43.28,42.50,9.87,30.49,-4.18,0.92,13.52,0.00,9.02
644720,12.17,0.14,3028,0.00,0.00,16,0.39,25.50,5.22,12.52,-4.18,0.64,13.68,0.00,0.00
644908,12.06,0.16,2746,0.00,0.00,16,-10.16,-9.50,4.21,14.79,-3.87,0.64,13.60,0.00,0.00
645111,15.04,0.17,2390,0.00,0.00,16,-7.70,-10.50,4.21,13.45,-3.25,0.64,13.68,0.00,0.00
645321,23.89,0.14,2082,0.00,0.00,16,14.45,14.00,4.06,9.84,-1.70,0.64,13.60,0.00,0.00
645520,23.43,0.14,1827,0.00,0.00,16,14.10,14.00,3.92,8.74,-1.39,0.64,13.68,0.00,0.00
645708,23.66,0.17,1518,0.00,0.00,16,14.10,14.00,3.92,8.52,-1.39,0.64,13.60,0.00,0.00
645916,23.43,0.16,1218,0.00,0.00,16,14.10,22.00,4.21,6.59,-1.39,0.64,13.68,34.00,0.00
646119,24.00,0.11,1309,0.00,0.00,16,14.10,15.50,4.21,4.82,-1.39,0.64,13.68,33.00,0.00
646316,23.77,0.12,1298,0.00,0.00,16,14.10,16.00,4.06,5.33,-1.39,0.64,13.68,31.00,0.00
646513,22.39,0.16,1270,0.00,0.00,16,14.45,13.50,4.21,6.44,-1.39,0.76,13.68,29.00,2.75
646716,14.13,0.21,1290,0.00,0.00,16,19.38,17.50,5.51,8.95,-1.39,0.80,13.68,27.00,4.31
646919,11.48,0.20,1578,0.00,0.00,16,30.62,28.50,6.67,10.79,-1.39,0.84,13.68,26.00,5.49
647107,13.55,0.19,2029,0.00,0.00,16,38.01,36.50,6.82,12.75,-1.39,0.90,13.68,24.00,7.06
647316,17.00,0.27,2106,0.00,0.00,16,40.47,40.00,7.55,18.65,-1.70,0.96,13.68,22.00,9.02
647503,14.01,0.33,2083,0.00,0.00,16,40.47,40.00,9.14,23.25,-0.46,1.06,13.60,20.00,12.55
647707,13.21,0.40,2090,0.00,0.00,16,36.95,36.50,11.17,28.10,2.32,1.14,13.52,19.00,14.90
647910,13.78,0.43,2154,0.00,0.00,16,35.20,34.50,12.33,30.38,3.25,1.18,13.60,17.00,16.47
648113,14.47,0.45,2181,0.00,0.00,16,32.73,33.50,12.91,33.22,4.49,1.24,13.44,15.00,18.04
648318,14.13,0.48,2210,0.00,0.00,16,31.33,32.00,13.49,34.83,5.10,1.24,13.60,13.00,18.43
648505,14.59,0.49,2270,0.00,0.00,16,30.62,30.00,13.93,36.81,5.41,1.26,13.52,11.00,18.82
648708,14.47,0.49,2308,0.00,0.00,16,30.27,29.50,14.22,37.66,5.41,1.26,13.60,9.00,18.82
648911,14.70,0.50,2358,0.00,0.00,16,30.27,29.50,14.36,39.33,5.10,1.24,13.60,7.00,18.43
649103,14.81,0.51,2386,0.00,0.00,16,29.57,28.50,14.51,40.72,4.49,1.24,13.60,6.00,18.04
649305,14.70,0.51,2427,0.00,0.00,16,29.57,28.50,14.51,41.28,4.49,1.22,13.60,4.00,17.65
649508,14.70,0.51,2494,0.00,0.00,16,29.57,28.50,14.36,42.68,3.25,1.20,13.60,2.00,16.86
649702,14.13,0.50,2522,0.00,0.00,16,30.62,30.50,14.22,41.42,2.63,1.16,13.68,0.00,16.08
649905,13.90,0.48,2572,0.00,0.00,16,32.03,31.50,14.07,41.56,1.39,1.14,13.60,0.00,15.29
650111,13.90,0.46,2618,0.00,0.00,16,33.79,33.00,13.49,39.89,0.77,1.10,13.60,0.00,14.12
650312,14.36,0.44,2648,0.00,0.00,16,36.25,34.50,13.06,38.92,0.15,1.08,13.60,0.00,13.33
650513,14.24,0.43,2696,0.00,0.00,16,36.60,36.00,12.62,38.16,-0.46,1.06,13.60,0.00,12.94
650719,14.70,0.41,2753,0.00,0.00,16,38.01,38.00,12.19,37.29,-1.08,1.06,13.60,0.00,12.55
650907,14.59,0.39,2770,0.00,0.00,16,39.77,38.50,11.75,35.94,-1.39,1.04,13.52,0.00,12.16
651110,14.36,0.37,2813,0.00,0.00,16,40.82,39.50,11.32,34.34,-2.01,1.02,13.60,0.00,11.37
651311,14.13,0.35,2825,0.00,0.00,16,42.23,41.50,10.88,33.35,-2.63,1.02,13.52,0.00,10.98
651514,14.24,0.26,2866,0.00,0.00,16,44.34,42.50,9.29,9.22,-4.18,0.64,13.68,0.00,0.00
651717,11.60,0.15,2723,0.00,0.00,16,-3.48,-0.50,5.08,14.66,-4.18,0.64,13.60,0.00,0.00
651904,14.59,0.16,2384,0.00,0.00,16,-10.16,-10.50,4.21,13.20,-3.25,0.64,13.68,0.00,0.00
652108,19.75,0.15,2076,0.00,0.00,16,14.45,15.00,4.21,10.13,-2.32,0.64,13.60,0.00,0.00
652303,23.77,0.16,1760,0.00,0.00,16,14.10,14.00,3.92,9.44,-1.39,0.64,13.68,0.00,0.00
652506,23.77,0.17,1534,0.00,0.00,16,14.10,14.00,3.92,8.95,-1.39,0.64,13.60,0.00,0.00
652709,23.66,0.17,1236,0.00,0.00,16,14.10,22.00,4.21,6.88,-1.39,0.64,13.68,34.00,0.00
652912,23.77,0.12,1276,0.00,0.00,16,14.10,18.00,4.35,4.18,-1.39,0.64,13.68,33.00,0.00
653115,24.00,0.11,1294,0.00,0.00,16,14.10,15.50,4.06,4.69,-1.39,0.64,13.68,31.00,0.00
653317,22.16,0.11,1272,0.00,0.00,16,14.10,16.50,3.92,4.75,-1.39,0.64,13.68,29.00,0.00
653513,14.70,0.13,1240,0.00,0.00,16,14.10,19.00,3.92,4.82,-1.39,0.70,13.68,27.00,1.18
653716,12.40,0.19,1214,0.00,0.00,16,16.21,15.50,4.93,7.23,-1.39,0.82,13.68,25.00,4.71
653908,11.94,0.21,1425,0.00,0.00,16,26.76,24.00,6.82,10.38,-1.39,0.82,13.68,24.00,5.49
654115,11.94,0.20,1868,0.00,0.00,16,35.90,34.00,6.96,12.09,-1.39,0.86,13.68,22.00,6.27
654303,16.31,0.19,2141,0.00,0.00,16,36.95,36.00,6.82,13.58,-2.01,0.88,13.52,20.00,6.67
654506,17.00,0.21,2092,0.00,0.00,16,38.71,38.50,7.11,14.59,-1.70,0.90,13.68,18.00,7.45
654709,14.59,0.28,2092,0.00,0.00,16,41.17,40.00,7.98,18.41,-1.70,1.00,13.52,17.00,10.20
654912,13.44,0.32,2101,0.00,0.00,16,41.17,40.50,9.43,21.89,-0.46,1.02,13.68,15.00,11.37
655100,13.78,0.32,2118,0.00,0.00,16,41.17,40.50,10.01,22.68,-0.46,1.02,13.60,13.00,11.37
655309,14.24,0.33,2126,0.00,0.00,16,41.17,40.50,10.30,23.54,-0.15,1.04,13.52,11.00,11.76
655507,14.24,0.33,2146,0.00,0.00,16,41.52,40.50,10.59,23.83,-0.15,1.04,13.60,10.00,11.76
