Time (msec),A/F Correction #1 (%),A/F Sensor #1 (AFR),Engine Load* (g/rev),Feedback Knock Correction* (degrees),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%)
827423,-2.34,15.16,0.17,0.00,2.50,0.00,6.09,6.07,40.39,-1.08,1.57,8,190
827610,-2.34,15.04,0.17,0.00,2.76,0.00,6.38,6.88,40.39,-1.08,2.75,8,190
827798,-5.47,14.01,0.18,0.00,3.08,0.00,6.53,7.70,40.39,-1.39,3.53,8,190
827985,-2.34,14.81,0.19,0.00,3.56,0.00,6.53,8.82,40.39,-1.70,3.92,8,190
828181,-3.12,14.93,0.22,0.00,3.87,0.00,6.82,9.56,40.39,-1.70,5.49,8,190
828369,-7.03,14.01,0.27,0.00,4.84,0.00,8.13,12.79,40.39,-1.70,6.67,8,190
828572,-10.16,12.98,0.27,0.00,4.84,0.00,9.00,13.60,40.39,-1.70,7.45,8,190
828759,-3.12,14.70,0.27,0.00,5.35,0.00,9.29,14.13,40.39,-2.01,7.45,8,190
828947,-2.34,15.62,0.27,0.00,5.57,0.00,9.29,14.84,40.39,-2.01,7.84,8,190
829134,-1.56,15.50,0.27,0.00,5.64,0.00,9.29,15.43,40.39,-2.01,8.24,8,190
829337,-0.78,15.27,0.28,0.00,5.79,0.00,9.29,15.57,40.39,-2.32,8.24,8,190
829518,0.00,15.27,0.29,0.00,6.06,0.00,9.58,16.11,40.39,-2.01,8.24,8,190
829707,0.00,14.81,0.31,0.00,5.86,0.00,9.72,16.19,40.39,-2.01,8.63,8,190
829910,-0.78,14.59,0.33,0.00,5.66,0.00,10.30,16.05,40.39,-1.70,8.63,8,190
830091,-0.78,14.47,0.33,0.00,5.28,0.00,11.03,15.70,40.39,-1.70,8.63,8,190
830284,2.34,14.81,0.32,0.00,5.41,0.00,10.88,16.12,40.39,-2.01,9.02,8,190
830487,3.12,15.73,0.31,0.00,6.46,0.00,10.59,16.80,40.39,-2.01,9.02,8,190
830664,3.12,14.93,0.30,0.00,6.29,0.00,10.30,16.94,40.39,-2.32,9.02,8,190
830867,4.69,15.04,0.28,0.00,6.32,0.00,9.58,17.16,40.39,-2.32,9.02,8,190
831044,2.34,14.70,0.27,0.00,6.27,0.00,9.14,17.38,40.39,-2.63,9.02,8,190
831247,2.34,14.01,0.25,0.00,6.19,0.00,8.85,17.22,40.39,-2.94,9.02,8,190
834095,-1.56,14.70,0.17,0.00,6.14,0.00,5.95,16.46,40.39,-4.49,6.67,8,190
834299,-1.56,14.36,0.16,0.00,5.51,0.00,5.66,15.64,40.39,-4.49,5.88,8,190
834486,-0.78,14.81,0.15,0.00,5.61,0.00,5.37,15.10,40.39,-4.49,5.88,8,190
834674,0.00,14.70,0.15,0.00,5.58,0.00,5.37,14.61,40.39,-4.49,5.49,8,190
834863,0.78,14.70,0.15,0.00,5.59,0.00,5.22,14.37,40.39,-4.49,5.10,8,190
835059,0.78,14.59,0.13,0.00,5.00,0.00,4.79,12.70,40.39,-4.49,4.31,8,190
835247,1.56,14.47,0.13,0.00,4.96,0.00,4.64,12.90,40.39,-4.49,4.31,8,190
835434,2.34,14.81,0.13,0.00,4.99,0.00,4.64,12.90,40.39,-4.49,4.31,8,190
835637,0.78,14.24,0.13,0.00,4.99,0.00,4.64,12.63,40.39,-4.49,4.31,8,190
835825,0.00,14.59,0.11,0.00,4.90,0.00,3.92,8.65,40.39,-4.49,0.00,8,190
836012,0.00,14.59,0.11,0.00,0.00,0.00,3.34,9.92,40.39,-4.18,0.00,10,190
836200,0.00,15.04,0.12,0.00,0.00,0.00,3.48,9.97,40.39,-3.87,0.00,10,190
836387,0.00,22.85,0.11,0.00,0.00,0.00,3.63,8.27,40.39,-2.94,0.00,10,190
836590,0.00,24.35,0.12,0.00,0.00,0.00,3.92,7.21,40.39,-2.63,0.00,10,190
836778,0.00,23.77,0.15,0.00,0.00,0.00,4.21,7.21,40.39,-2.32,1.18,10,190
836965,0.00,23.77,0.14,0.00,2.64,0.00,5.08,6.51,40.39,-1.39,1.96,10,190
837157,0.00,23.43,0.15,0.00,3.33,0.00,5.22,7.66,40.39,-1.70,3.14,10,190
837353,0.00,15.85,0.16,0.00,3.44,0.00,5.37,8.47,40.39,-2.01,3.14,10,190
837534,-4.69,14.59,0.19,0.00,4.07,0.00,5.80,9.53,40.39,-2.01,5.10,8,190
837735,-7.81,13.32,0.21,0.00,4.10,0.00,6.67,11.09,40.39,-2.01,5.88,8,190
837923,-7.81,13.21,0.24,0.00,4.39,0.00,7.55,12.85,40.39,-2.01,6.67,8,190
838113,-6.25,14.59,0.26,0.00,5.20,0.00,8.27,13.95,40.39,-2.01,7.45,8,190
838316,-6.25,14.70,0.26,0.00,5.24,0.00,8.56,14.37,40.39,-2.01,7.45,8,190
838504,-4.69,15.04,0.26,0.00,5.36,0.00,8.71,14.37,40.39,-2.01,7.45,8,190
838692,-3.12,15.27,0.26,0.00,5.43,0.00,8.56,14.61,40.39,-2.32,7.45,8,190
838884,-3.12,14.93,0.26,0.00,5.56,0.00,8.42,14.73,40.39,-2.32,7.45,8,190
839082,-3.12,14.81,0.25,0.00,5.22,0.00,8.27,14.78,40.39,-2.32,7.45,8,190
839264,-3.12,14.81,0.24,0.00,5.33,0.00,8.13,14.61,40.39,-2.32,7.45,8,190
839456,-3.12,14.70,0.23,0.00,5.43,0.00,7.69,13.54,40.39,-2.32,5.49,8,190
839647,-8.59,13.67,0.19,0.00,4.30,0.00,6.53,10.23,40.39,-2.32,4.31,8,190
839835,-7.81,13.67,0.16,0.00,3.95,0.00,5.66,9.48,40.39,-2.63,4.31,8,192
840027,-5.47,14.36,0.16,0.00,3.59,0.00,5.37,9.66,40.39,-2.63,3.92,8,192
840219,-4.69,15.16,0.15,0.00,3.60,0.00,5.22,9.17,40.39,-2.63,3.92,8,192
840410,-3.91,14.93,0.15,0.00,3.55,0.00,5.08,9.09,40.39,-2.63,3.53,8,192
840602,-3.12,15.16,0.13,0.00,3.58,0.00,4.64,7.10,40.39,-2.63,1.96,8,192
840788,0.00,14.59,0.11,0.00,3.22,0.00,4.06,6.44,40.39,-2.63,0.78,8,192
840979,0.00,13.55,0.11,0.00,0.00,0.00,3.92,6.44,40.39,-2.32,0.78,10,192
841168,0.00,14.01,0.10,0.00,0.00,0.00,3.92,6.55,40.39,-2.63,0.39,10,192
841371,0.00,22.16,0.10,0.00,0.00,0.00,3.92,6.40,40.39,-2.63,0.00,10,192
841560,0.00,24.92,0.10,0.00,0.00,0.00,3.77,6.00,40.39,-2.32,0.00,10,192
841751,0.00,23.77,0.10,0.00,0.00,0.00,3.77,5.22,40.39,-2.32,0.00,10,192
841939,0.00,23.77,0.10,0.00,0.00,0.00,3.77,6.04,40.39,-2.32,0.00,10,192
842124,0.00,23.89,0.10,0.00,0.00,0.00,3.77,5.94,40.39,-2.32,0.00,10,192
842327,0.00,23.66,0.11,0.00,0.00,0.00,3.92,5.96,40.39,-2.32,0.00,10,192
842515,0.00,23.89,0.10,0.00,0.00,0.00,3.92,5.80,40.39,-2.01,0.00,10,192
842702,0.00,23.66,0.10,0.00,0.00,0.00,4.06,5.67,40.39,-2.01,0.00,10,192
842890,0.00,23.66,0.10,0.00,0.00,0.00,4.21,5.35,40.39,-2.01,0.00,10,192
843077,0.00,23.89,0.10,0.00,0.00,0.00,4.21,5.54,40.39,-2.01,0.00,10,192
843280,0.00,23.66,0.10,0.00,0.00,0.00,4.21,5.29,40.39,-2.01,0.00,10,192
843468,0.00,23.66,0.11,0.00,0.00,0.00,4.35,5.52,40.39,-2.01,0.00,10,192
843655,0.00,23.89,0.10,0.00,0.00,0.00,4.35,5.32,40.39,-1.70,0.00,10,192
843847,0.00,23.66,0.10,0.00,0.00,0.00,4.21,4.69,40.39,-1.70,0.00,10,192
844032,0.00,23.54,0.10,0.00,0.00,0.00,4.21,5.07,40.39,-1.70,0.00,10,192
844235,0.00,23.77,0.11,0.00,0.00,0.00,4.21,5.07,40.39,-1.70,0.00,10,192
844423,0.00,23.77,0.10,0.00,2.36,0.00,4.21,4.85,40.39,-1.70,0.00,10,192
844610,0.00,23.54,0.11,0.00,2.38,0.00,4.35,5.13,40.39,-1.70,0.39,10,192
844798,0.00,23.77,0.12,0.00,2.34,0.00,4.21,5.32,40.39,-1.39,0.39,10,192
845001,0.00,21.25,0.13,0.00,2.62,0.00,4.35,5.65,40.39,-1.70,1.18,10,192
845191,-0.78,15.04,0.13,0.00,2.59,0.00,4.50,5.87,40.39,-1.39,1.18,8,192
845379,-1.56,14.36,0.14,0.00,2.56,0.00,4.64,5.96,40.39,-1.39,1.18,8,192
845563,-2.34,14.13,0.14,0.00,2.55,0.00,4.79,6.18,40.39,-1.39,1.18,8,192
845754,-3.12,13.90,0.13,0.00,2.57,0.00,4.93,5.87,40.39,-1.39,1.57,8,192
845941,-3.91,13.44,0.14,0.00,2.84,0.00,4.93,6.40,40.39,-1.39,1.57,8,192
846142,-3.12,14.01,0.15,0.00,2.82,0.00,5.08,6.66,40.39,-1.39,1.96,8,192
846329,-4.69,13.90,0.16,0.00,2.86,0.00,5.37,7.03,40.39,-1.39,2.75,8,192
846522,-3.91,14.24,0.17,0.00,3.12,0.00,5.66,7.18,40.39,-1.39,3.14,8,192
846709,-3.12,14.59,0.18,0.00,3.60,0.00,6.09,7.99,40.39,-1.39,3.53,8,192
846897,-1.56,14.93,0.21,0.00,3.68,0.00,6.38,8.87,40.39,-1.39,4.31,8,192
847088,-4.69,14.59,0.27,0.00,3.91,0.00,7.40,11.35,40.39,-1.70,5.88,8,192
847293,-9.38,13.78,0.27,0.00,4.24,0.00,8.27,12.20,40.39,-1.70,6.27,8,192
847480,-4.69,14.01,0.27,0.00,4.01,0.00,8.85,12.31,40.39,-1.70,6.27,8,192
847668,-3.12,15.27,0.25,0.00,4.71,0.00,8.85,12.64,40.39,-1.70,6.67,8,192
847856,-1.56,15.50,0.27,0.00,4.47,0.00,8.85,12.42,40.39,-1.70,6.67,8,192
848047,-0.78,15.50,0.26,0.00,4.50,0.00,8.85,12.64,40.39,-1.70,6.67,8,192
848237,0.78,15.27,0.27,0.00,4.54,0.00,8.71,13.31,40.39,-2.01,6.67,8,192
848429,0.00,14.93,0.24,0.00,4.58,0.00,8.56,12.64,40.39,-2.01,6.27,8,192
848621,2.34,15.04,0.25,0.00,4.66,0.00,8.42,12.70,40.39,-2.01,6.27,8,192
848806,1.56,14.93,0.23,0.00,4.37,0.00,8.13,12.20,40.39,-2.01,5.88,8,192
848998,1.56,14.81,0.21,0.00,4.11,0.00,7.40,10.45,40.39,-2.01,4.71,8,192
849190,1.56,14.47,0.18,0.00,3.91,0.00,6.82,9.48,40.39,-2.01,4.31,8,194
849386,1.56,14.59,0.18,0.00,3.95,0.00,6.38,9.75,40.39,-2.01,4.31,8,194
849567,2.34,14.81,0.17,0.00,3.93,0.00,6.24,9.48,40.39,-2.01,4.31,8,194
849756,0.78,14.47,0.17,0.00,3.60,0.00,6.09,9.56,40.39,-2.01,3.92,8,194
849946,0.00,14.24,0.17,0.00,3.61,0.00,5.95,9.70,40.39,-2.01,4.31,8,194
850154,1.56,14.47,0.17,0.00,3.63,0.00,5.95,9.44,40.39,-2.01,3.92,8,194
850338,2.34,14.70,0.17,0.00,3.62,0.00,5.80,9.66,40.39,-2.01,3.92,8,194
850533,1.56,14.70,0.17,0.00,3.65,0.00,5.80,9.44,40.39,-2.32,3.92,8,194
850725,2.34,14.59,0.16,0.00,3.65,0.00,5.80,9.39,40.39,-2.32,3.92,8,194
850916,3.12,14.81,0.15,0.00,3.30,0.00,5.66,8.99,40.39,-2.32,3.92,8,194
851109,4.69,15.04,0.16,0.00,3.28,0.00,5.51,9.09,40.39,-2.32,3.92,8,194
851297,5.47,15.16,0.14,0.00,2.93,0.00,5.37,8.23,40.39,-2.32,3.14,8,194
851486,7.03,14.93,0.14,0.00,3.34,0.00,5.08,8.03,40.39,-2.32,3.14,8,194
851674,6.25,14.93,0.14,0.00,3.27,0.00,4.93,7.98,40.39,-2.32,3.14,8,194
854488,0.00,24.00,0.10,0.00,0.00,0.00,4.06,4.91,40.39,-1.70,0.00,10,194
854691,0.00,23.66,0.10,0.00,0.00,0.00,4.06,4.79,40.39,-1.70,0.00,10,194
854878,0.00,23.54,0.10,0.00,0.00,0.00,4.06,4.75,40.39,-1.70,0.00,10,194
855059,0.00,23.77,0.11,0.00,2.38,0.00,4.06,4.91,40.39,-1.70,0.00,10,194
855254,0.00,23.66,0.11,0.00,2.28,0.00,3.92,4.88,40.39,-1.70,0.00,10,194
855439,0.00,21.13,0.11,0.00,2.31,0.00,3.77,4.97,40.39,-1.39,0.00,10,194
855642,0.00,15.50,0.10,0.00,2.30,0.00,3.77,4.66,40.39,-1.39,0.00,10,194
855829,-2.34,13.90,0.11,0.00,2.30,0.00,3.77,4.94,40.39,-1.39,0.00,8,194
856023,-3.12,13.44,0.11,0.00,2.26,0.00,3.77,4.75,40.39,-1.39,0.00,8,194
856204,-3.91,13.21,0.11,0.00,2.25,0.00,3.77,4.72,40.39,-1.39,0.00,8,194
856404,-4.69,13.55,0.11,0.00,2.23,0.00,3.77,4.66,40.39,-1.39,0.00,8,194
856592,-6.25,13.21,0.11,0.00,1.93,0.00,3.77,4.66,40.39,-1.39,0.00,8,194
856779,-6.25,13.44,0.12,0.00,2.07,0.00,4.06,4.66,40.39,-1.39,0.00,8,194
856972,-7.03,13.32,0.12,0.00,1.98,0.00,4.35,4.50,40.39,-1.08,0.00,8,194
857161,-8.59,13.09,0.11,0.00,1.95,0.00,4.35,4.44,40.39,-1.08,0.00,8,194
857349,-8.59,13.09,0.11,0.00,1.94,0.00,4.50,4.03,40.39,-1.08,0.00,8,194
857552,-8.59,13.78,0.12,0.00,1.84,0.00,4.50,4.14,40.39,-1.08,0.00,8,194
857744,-7.81,14.59,0.12,0.00,2.05,0.00,4.50,4.22,40.39,-1.08,0.00,8,194
857932,-7.81,14.93,0.12,0.00,1.81,0.00,4.50,4.00,40.39,-1.08,0.00,8,194
858124,-7.03,14.93,0.12,0.00,1.76,0.00,4.50,4.14,40.39,-1.08,0.00,8,194
858309,-7.03,15.04,0.12,0.00,1.75,0.00,4.64,4.06,40.39,-1.08,0.00,8,194
858503,-7.03,14.81,0.11,0.00,1.78,0.00,4.64,3.98,40.39,-1.08,0.00,8,194
858689,-7.81,14.70,0.11,0.00,1.76,0.00,4.64,3.80,40.39,-1.08,0.00,8,194
858885,-7.03,14.59,0.12,0.00,1.69,0.00,4.79,3.80,40.39,-1.08,0.00,8,194
859079,-7.03,14.93,0.11,0.00,1.86,0.00,4.93,3.70,40.39,-1.08,0.00,8,194
859267,-6.25,15.27,0.13,0.00,1.86,0.00,4.93,3.82,40.39,-1.08,0.00,8,194
859454,-6.25,14.93,0.12,0.00,1.88,0.00,5.08,4.20,40.39,-1.08,0.00,8,194
859642,-5.47,15.39,0.12,0.00,1.68,0.00,5.08,3.98,40.39,-1.08,0.00,8,194
859829,-5.47,15.27,0.12,0.00,1.89,0.00,5.08,4.00,40.39,-1.08,0.00,8,194
860029,-5.47,15.27,0.13,0.00,1.87,0.00,5.22,4.09,40.39,-1.08,0.00,8,194
860216,-4.69,15.39,0.13,0.00,1.90,0.00,5.22,4.20,40.39,-1.08,0.00,8,194
860404,-4.69,15.27,0.12,0.00,1.70,0.00,5.22,4.03,40.39,-1.08,0.00,8,194
860607,-4.69,15.27,0.13,0.00,2.06,0.00,5.37,4.25,40.39,-1.08,0.00,8,194
860794,-3.91,15.50,0.13,0.00,1.90,0.00,5.37,4.42,40.39,-1.08,0.00,8,194
860982,-3.12,15.62,0.12,0.00,1.95,0.00,5.37,3.93,40.39,-1.08,0.00,8,194
861170,-2.34,15.62,0.14,0.00,1.92,0.00,5.22,4.33,40.39,-1.08,0.00,8,194
861357,-2.34,15.50,0.12,0.00,1.69,0.00,5.51,4.14,40.39,-1.08,0.00,8,194
861560,-1.56,15.85,0.12,0.00,1.88,0.00,5.37,3.99,40.39,-1.08,0.00,8,194
861748,0.00,15.96,0.13,0.00,1.85,0.00,5.66,4.28,40.39,-1.08,0.00,8,194
861935,0.78,16.19,0.13,0.00,1.95,0.00,5.66,4.44,40.39,-1.08,0.00,8,194
862127,0.78,15.96,0.13,0.00,1.97,0.00,5.37,4.31,40.39,-1.08,0.00,8,194
862315,1.56,15.73,0.13,0.00,1.94,0.00,5.37,4.44,40.39,-1.08,0.00,8,194
862502,1.56,15.62,0.12,0.00,2.01,0.00,5.37,4.33,40.39,-1.08,0.00,8,194
862707,0.78,15.04,0.13,0.00,1.94,0.00,5.22,3.99,40.39,-1.08,0.00,8,194
862894,2.34,15.16,0.13,0.00,2.02,0.00,5.22,4.57,40.39,-1.08,0.00,8,194
863083,3.12,15.50,0.11,0.00,2.05,0.00,5.08,4.09,40.39,-1.08,0.00,8,194
863269,1.56,14.93,0.13,0.00,2.01,0.00,4.93,4.42,40.39,-1.08,0.00,8,194
863457,2.34,14.81,0.12,0.00,2.03,0.00,5.08,4.20,40.39,-1.08,0.00,8,194
863650,2.34,15.27,0.12,0.00,2.03,0.00,4.93,4.06,40.39,-1.08,0.00,8,194
863837,3.12,14.93,0.16,0.00,2.48,0.00,5.22,5.26,40.39,-1.08,1.96,8,194
864037,0.00,15.04,0.17,0.00,2.94,0.00,5.80,6.70,40.39,-1.08,2.75,8,194
864219,-7.81,12.40,0.19,0.00,3.28,0.00,6.38,7.82,40.39,-1.39,3.14,8,194
864420,-1.56,14.13,0.22,0.00,3.91,0.00,6.82,9.26,40.39,-1.39,4.71,8,194
864607,-6.25,14.24,0.28,0.00,5.12,0.00,8.13,13.02,40.39,-1.70,7.45,8,194
864795,-7.81,12.75,0.26,0.00,4.87,0.00,9.00,14.13,40.39,-2.01,8.24,8,194
864987,0.00,15.16,0.27,0.00,5.96,0.00,9.14,15.70,40.39,-2.32,8.63,8,194
865180,-1.56,15.62,0.28,0.00,6.07,0.00,9.14,16.80,40.39,-2.32,8.63,8,194
865372,-0.78,14.93,0.30,0.00,6.29,0.00,9.43,16.87,40.39,-2.32,9.02,8,196
865557,-2.34,14.81,0.32,0.00,6.21,0.00,10.16,17.08,40.39,-2.01,9.41,8,196
865749,-1.56,14.59,0.35,0.00,6.10,0.00,10.88,17.00,40.39,-1.70,9.41,8,196
865940,-0.78,14.81,0.40,0.00,5.77,0.00,11.46,16.46,40.39,-1.39,9.80,8,196
866141,-3.91,14.70,0.39,0.00,5.00,0.00,12.62,15.05,40.39,-1.08,10.59,8,196
866319,0.78,14.59,0.38,0.00,5.59,0.00,12.48,16.52,40.39,-1.39,10.98,8,196
866509,3.91,15.62,0.36,0.00,6.22,0.00,12.19,17.68,40.39,-1.70,11.37,8,196
866698,3.91,15.39,0.34,0.00,6.13,0.00,12.04,18.28,40.39,-2.01,11.37,8,196
866902,6.25,15.73,0.35,0.00,6.95,0.00,11.61,19.99,40.39,-2.01,11.37,8,196
867092,4.69,15.04,0.33,0.00,7.06,0.00,11.03,20.43,40.39,-2.63,10.59,8,196
867270,3.91,14.81,0.31,0.00,7.34,0.00,10.30,19.74,40.39,-2.63,10.20,8,196
867473,3.91,14.24,0.29,0.00,6.96,0.00,9.87,19.81,40.39,-2.94,9.80,8,196
867655,5.47,14.81,0.26,0.00,7.09,0.00,9.29,19.66,40.39,-3.25,9.41,8,196
867847,5.47,14.81,0.24,0.00,6.91,0.00,8.56,18.59,40.39,-3.56,9.02,8,196
868035,7.03,14.81,0.22,0.00,6.53,0.00,8.27,17.97,40.39,-3.56,7.84,8,196
868223,6.25,14.70,0.17,0.00,5.78,0.00,6.82,13.60,40.39,-3.56,2.75,8,196
868426,-1.56,12.86,0.12,0.00,4.24,0.00,4.64,9.35,40.39,-3.56,1.96,8,196
868618,-2.34,13.55,0.12,0.00,3.66,0.00,4.06,9.70,40.39,-3.56,1.96,8,196
868808,-1.56,14.59,0.12,0.00,4.33,0.00,3.92,10.33,40.39,-3.87,1.96,8,196
868995,-8.59,13.32,0.12,0.00,3.70,0.00,3.92,10.08,40.39,-3.87,0.78,8,196
869191,0.00,13.67,0.11,0.00,0.00,0.00,3.48,8.44,40.39,-3.56,0.00,10,196
869379,0.00,14.70,0.11,0.00,0.00,0.00,3.48,8.69,40.39,-3.56,0.00,10,196
869566,0.00,20.21,0.10,0.00,0.00,0.00,3.63,7.70,40.39,-3.25,0.00,10,196
869757,0.00,23.31,0.10,0.00,0.00,0.00,3.63,7.17,40.39,-3.25,0.00,10,196
869945,0.00,23.66,0.09,0.00,0.00,0.00,3.63,6.73,40.39,-2.94,0.00,10,196
870141,0.00,23.66,0.10,0.00,0.00,0.00,3.77,6.73,40.39,-2.94,0.00,10,196
870328,0.00,23.77,0.10,0.00,0.00,0.00,3.77,6.62,40.39,-2.63,0.00,10,196
870516,0.00,24.00,0.10,0.00,0.00,0.00,3.77,6.37,40.39,-2.63,0.00,10,196
870719,0.00,23.66,0.10,0.00,0.00,0.00,3.63,6.26,40.39,-2.63,0.00,10,196
870906,0.00,24.00,0.11,0.00,0.00,0.00,3.77,5.94,40.39,-2.32,0.00,10,196
871091,0.00,23.54,0.12,0.00,0.00,0.00,3.92,6.15,40.39,-2.32,0.00,10,196
871294,0.00,23.66,0.14,0.00,2.37,0.00,4.35,5.54,40.39,-1.39,0.00,10,196
871481,0.00,23.89,0.12,0.00,2.38,0.00,4.64,4.85,40.39,-1.08,0.00,10,196
871673,0.00,23.66,0.12,0.00,2.29,0.00,4.50,4.69,40.39,-1.39,0.00,10,196
871863,0.00,18.15,0.13,0.00,2.28,0.00,4.64,5.00,40.39,-1.08,0.00,10,196
872056,0.00,15.62,0.11,0.00,2.02,0.00,4.64,4.53,40.39,-1.08,0.00,10,196
872237,-1.56,14.47,0.12,0.00,1.95,0.00,4.64,4.46,40.39,-1.08,0.00,8,196
875115,-4.69,13.67,0.13,0.00,1.86,0.00,5.22,4.22,40.39,-1.08,0.00,8,198
875303,-4.69,14.13,0.13,0.00,1.88,0.00,5.37,4.28,40.39,-1.08,0.00,8,198
875485,-4.69,14.47,0.13,0.00,1.91,0.00,5.37,4.33,40.39,-1.08,0.00,8,198
875673,-3.91,14.70,0.12,0.00,1.71,0.00,5.22,3.78,40.39,-1.08,0.00,8,198
875876,-3.91,14.81,0.14,0.00,1.99,0.00,5.37,4.51,40.39,-1.08,0.00,8,198
876065,-2.34,15.16,0.14,0.00,1.87,0.00,5.66,4.47,40.39,-1.08,0.00,8,198
876252,-3.12,15.27,0.13,0.00,1.96,0.00,5.37,4.39,40.39,-1.08,0.00,8,198
876440,-3.12,14.93,0.13,0.00,1.96,0.00,5.22,4.31,40.39,-1.08,0.00,8,198
876635,-2.34,15.27,0.14,0.00,1.94,0.00,5.37,4.53,40.39,-1.08,0.00,8,198
876822,-1.56,15.62,0.13,0.00,1.95,0.00,5.37,4.47,40.39,-1.08,0.00,8,198
877010,-1.56,15.50,0.14,0.00,1.94,0.00,5.37,4.59,40.39,-1.08,0.00,8,198
877213,-1.56,15.27,0.13,0.00,2.02,0.00,5.22,4.44,40.39,-1.08,0.00,8,198
877392,-1.56,15.04,0.13,0.00,1.99,0.00,5.08,4.36,40.39,-1.08,0.00,8,198
877595,-0.78,15.04,0.13,0.00,2.03,0.00,5.08,4.50,40.39,-1.08,0.00,8,198
877783,-0.78,15.16,0.12,0.00,2.03,0.00,4.93,4.33,40.39,-1.08,0.00,8,198
877971,-0.78,14.93,0.13,0.00,2.02,0.00,5.08,4.42,40.39,-1.08,0.00,8,198
878174,0.00,15.16,0.12,0.00,1.79,0.00,4.93,4.17,40.39,-1.08,0.00,8,198
878362,0.00,14.93,0.14,0.00,2.18,0.00,5.22,4.94,40.39,-1.08,0.00,8,198
878549,0.00,14.93,0.13,0.00,2.06,0.00,5.22,4.50,40.39,-1.08,0.00,8,198
878746,-2.34,14.13,0.13,0.00,2.02,0.00,5.08,4.47,40.39,-1.08,0.00,8,198
878934,-0.78,14.01,0.14,0.00,2.02,0.00,5.08,4.79,40.39,-1.08,0.00,8,198
879122,-0.78,14.81,0.13,0.00,2.03,0.00,5.08,4.39,40.39,-1.08,0.00,8,198
879315,-0.78,14.81,0.13,0.00,1.79,0.00,5.08,4.53,40.39,-1.08,0.00,8,198
879502,-0.78,14.70,0.11,0.00,1.81,0.00,5.08,3.95,40.39,-1.08,0.00,8,198
879695,0.00,14.81,0.11,0.00,1.76,0.00,4.93,3.88,40.39,-1.08,0.00,8,199
879894,2.34,15.39,0.13,0.00,1.96,0.00,5.08,4.44,40.39,-1.08,0.00,8,199
880079,1.56,15.50,0.13,0.00,2.04,0.00,5.08,4.57,40.39,-1.08,0.39,8,199
880267,0.00,14.70,0.12,0.00,2.08,0.00,5.08,4.36,40.39,-1.08,0.39,8,199
880459,-0.78,14.36,0.15,0.00,2.47,0.00,5.08,5.00,40.39,-1.08,0.39,8,199
880647,0.78,14.70,0.14,0.00,2.07,0.00,5.66,5.00,40.39,-1.08,0.39,8,199
880834,-1.56,14.59,0.13,0.00,2.13,0.00,5.51,4.75,40.39,-1.08,0.00,8,199
881030,-1.56,14.01,0.11,0.00,1.91,0.00,4.79,3.75,40.39,-1.08,0.00,8,199
881231,0.00,14.47,0.11,0.00,1.84,0.00,4.79,3.80,40.39,-1.08,0.00,8,199
881409,0.78,14.81,0.12,0.00,1.96,0.00,4.93,4.33,40.39,-1.08,0.00,8,199
881605,3.12,15.62,0.12,0.00,2.04,0.00,4.79,4.06,40.39,-1.08,0.00,8,199
881802,-0.78,14.81,0.12,0.00,2.03,0.00,4.79,4.06,40.39,-1.08,0.00,8,199
881987,0.00,14.47,0.12,0.00,2.04,0.00,4.79,4.09,40.39,-1.08,0.00,8,199
882183,0.00,14.59,0.11,0.00,1.78,0.00,4.79,3.70,40.39,-1.08,0.00,8,199
882376,0.78,14.70,0.11,0.00,1.77,0.00,4.79,3.80,40.39,-1.08,0.00,8,199
882558,1.56,15.04,0.11,0.00,1.77,0.00,4.79,3.63,40.39,-1.08,0.00,8,199
882748,1.56,15.16,0.11,0.00,1.96,0.00,4.79,3.91,40.39,-1.08,0.00,8,199
882944,2.34,15.04,0.12,0.00,1.99,0.00,4.79,4.03,40.39,-1.08,0.00,8,199
883128,1.56,15.04,0.12,0.00,1.98,0.00,4.79,4.14,40.39,-1.08,0.00,8,199
883331,-0.78,14.24,0.11,0.00,1.77,0.00,4.79,3.72,40.39,-1.08,0.39,8,199
883519,-0.78,13.90,0.15,0.00,1.93,0.00,5.37,5.26,40.39,-1.08,1.57,8,199
883706,-1.56,14.24,0.17,0.00,2.44,0.00,5.95,6.07,40.39,-1.08,1.96,8,199
883909,-7.03,13.32,0.16,0.00,2.80,0.00,6.24,6.81,40.39,-1.08,2.35,8,199
884090,-4.69,13.09,0.15,0.00,2.78,0.00,6.09,6.51,40.39,-1.39,2.75,8,199
884293,1.56,14.93,0.16,0.00,2.74,0.00,6.09,6.59,40.39,-1.39,2.75,8,199
884480,0.78,15.96,0.18,0.00,3.36,0.00,6.38,7.86,40.39,-1.39,2.75,8,199
884672,-3.12,14.36,0.18,0.00,3.13,0.00,6.53,8.23,40.39,-1.39,3.14,8,199
884860,0.00,14.59,0.17,0.00,3.18,0.00,6.53,8.06,40.39,-1.39,3.14,8,199
885042,-0.78,14.81,0.17,0.00,3.26,0.00,6.53,8.03,40.39,-1.70,3.14,8,199
885245,-2.34,14.13,0.18,0.00,3.32,0.00,6.38,8.44,40.39,-1.70,3.14,8,199
885437,0.78,14.93,0.14,0.00,2.66,0.00,5.51,5.13,40.39,-1.70,0.00,8,199
