Time (msec),A/F Sensor #1 (AFR),Coolant Temperature (F),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V),Turbo Dynamics Proportional* (absolute %)
1173493,14.70,194,0.15,1142,0.00,0.00,16,21.13,20.50,5.22,-9.46,5.46,1.44,0.00,0.70,0.00
1173555,14.70,194,0.15,1145,0.00,0.00,16,21.13,20.50,5.22,-9.48,5.52,1.44,0.00,0.70,0.00
1173618,14.93,194,0.14,1160,0.00,0.00,16,21.13,20.50,5.22,-9.48,5.55,1.44,0.00,0.70,0.00
1173680,15.04,194,0.14,1170,0.00,0.00,16,21.13,20.50,5.22,-9.53,5.55,1.44,0.00,0.70,0.00
1173758,15.16,194,0.14,1174,0.00,0.00,16,21.48,20.50,5.22,-9.53,5.55,1.44,0.00,0.70,0.00
1173821,15.27,194,0.14,1163,0.00,0.00,16,21.13,21.00,5.08,-9.55,5.59,1.44,0.00,0.70,0.00
1173883,15.27,194,0.15,1158,0.00,0.00,16,21.13,20.50,5.08,-9.57,5.59,1.44,0.00,0.70,0.00
1173946,15.50,194,0.14,1163,0.00,0.00,16,21.13,20.50,5.08,-9.57,5.62,1.44,0.00,0.70,0.00
1174008,15.39,194,0.14,1168,0.00,0.00,16,21.13,20.50,5.08,-9.57,5.55,1.44,0.00,0.70,0.00
1174071,15.27,194,0.14,1152,0.00,0.00,16,21.13,20.50,5.08,-9.55,5.49,1.44,0.00,0.70,0.00
1174137,15.39,194,0.14,1160,0.00,0.00,16,21.13,20.50,5.08,-9.55,5.46,1.44,0.00,0.70,0.00
1174203,15.27,194,0.14,1160,0.00,0.00,16,21.13,20.50,5.08,-9.55,5.46,1.44,0.00,0.70,0.00
1174255,15.27,194,0.14,1148,0.00,0.00,16,21.13,20.50,5.08,-9.55,5.49,1.44,0.00,0.70,0.00
1174334,15.16,194,0.15,1126,0.00,0.00,16,20.78,20.00,5.22,-9.53,5.49,1.44,0.00,0.70,0.00
1174396,15.04,194,0.15,1121,0.00,0.00,16,20.78,20.00,5.22,-9.51,5.52,1.44,0.00,0.70,0.00
